Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
9,0.0169387,0.00715761,0.0079059,0.00278777,0.0135436,0,0.0105091,0.0040972,0.00671164,0.00494401,0.00714295,0.00438165,0,0,0.0035415,0.0111771,0.0136767,0.00970883,0.0176661,0.0169657,0.0147386,0.014037,0.00460338,0.00311554,0.0046453,0.0123061,0,0.0173883,0.00549824,0.00877198,0.00787487,0,0,0.00810895,0.0115218,0.00247005,0.00550068,0.00789104,0.00845923,0.00436262,0.013602,0.0155779,0.0277906,0.0287826,0.011482,0.0312615,0.0163685,0.0422527,0.0294851,0,0.00875378,0
10,0.0170405,0.00620824,0.00713113,0.00283307,0.0139813,0,0.0103033,0.00380977,0.00596664,0.00514631,0.00736594,0.0042387,0,0,0.00234736,0.00888525,0.0116903,0.00938917,0.0163685,0,0.0141224,0.122399,0.003003,0.00330928,0.00505617,0.0127383,0,0.0170357,0.0051561,0.00876364,0.00696639,0,0,0.00839075,0.0117339,0.00216719,0.00490309,0.00793744,0.00851445,0.0041631,0.0132619,0.0158192,0.0279361,0.0292152,0.0116249,0.031566,0.0163484,0.0159701,0.0292778,0.0224536,0.00877095,0
11,0.0170289,0.00534909,0.00652955,0.00405826,0.0141879,0,0.0101638,0.00361736,0.00572405,0.00495995,0.00771145,0.00431397,0,0,0.00355325,0.00701009,0.00994209,0.00916677,0.0151966,0,0.013786,0,0.00152321,0.00346245,0.00550946,0.0129261,0,0.0167157,0.00489077,0.00884434,0.0060817,0,0,0.00863198,0.0118498,0.00246609,0.00448734,0.00807235,0.00853499,0.00415346,0.0131177,0.0163256,0.0283043,0.029723,0.0120385,0.031879,0.0164185,0.0160349,0.0291078,0.0215818,0.00878455,0
12,0.0171082,0.00456744,0.00606072,0.00580006,0.0143093,0,0.0100777,0.00337213,0.00588343,0.00502515,0.00810747,0.00435871,0,0,0.00541898,0.00507976,0.00799932,0.00896628,0.0142526,0,0.0137709,0,0.00153943,0.00364328,0.00603748,0.0133039,0,0.0163387,0.00460469,0.0089798,0.0052701,0,0,0.00870821,0.0119721,0.00283004,0.00424716,0.00825215,0.00861405,0.00408562,0.0127744,0.0166308,0.0281448,0.0298228,0.0122094,0.0323522,0.0165329,0.0157542,0.0291618,0,0.00882295,0
13,0.0171615,0.00396247,0.00583721,0.00742122,0.0141843,0,0.0100518,0.00318959,0.00634989,0.00517165,0.00862771,0.00462285,0,0,0.00722324,0.00402839,0.00617845,0.00839241,0.0133583,0,0.0138651,0,0.0027755,0.00378709,0.00658088,0.0132712,0,0.0159644,0.00439442,0.00915961,0.00460221,0,0,0.0087372,0.011986,0.0034491,0.00420256,0.00840496,0.0086159,0.0041827,0.0125245,0.0168241,0.0279098,0.0296981,0.0123042,0.0326412,0.0167144,0.0156534,0.0291663,0,0.00879857,0
14,0.0172928,0.00355069,0.00579248,0.00872739,0.0138996,0,0.0100517,0.00298538,0.00689163,0.00536463,0.00919854,0.0049795,0,0,0.00850877,0.00434816,0.00474983,0.00748861,0.0126261,0.095611,0.0140351,0,0.00383064,0.00391475,0.00712695,0.0130576,0,0.0155559,0.00420847,0.00934829,0.00409215,0,0,0.0087164,0.0119475,0.00408867,0.00431886,0.00849416,0.00857203,0.00430253,0.0122727,0.016675,0.027342,0.029192,0.0120831,0.0328412,0.0169902,0.0156227,0.0292518,0,0.00873228,0
15,0.0174582,0.00343802,0.00576367,0.00941697,0.013442,0,0.0100807,0.00278596,0.00754749,0.00531808,0.00977327,0.0054034,0,0,0.00944436,0.00588178,0.00467711,0.00666406,0.0123488,0.0144478,0.0144837,0.0153925,0.00444149,0.00401207,0.0076373,0.0127776,0,0.0151467,0.00406634,0.00949406,0.00381888,0,0,0.008635,0.0118306,0.00474975,0.00446556,0.00855121,0.00852145,0.00442594,0.0120174,0.0162379,0.0265458,0.0284201,0.0116133,0.0330969,0.0174941,0.015832,0.0295921,0,0.00865903,0
16,0.0173872,0.00381386,0.00536075,0.0052452,0.0127339,0,0.0102655,0.00277392,0.00756967,0.00530087,0.0103359,0.00596966,0,0,0,0.0867674,0.0148802,0.02377,0.024939,0,0.0258256,0.130611,0.000606411,0.00404248,0.00804755,0.0126986,0,0.0148459,0.00408092,0.00946229,0.00408918,0,0,0.00830745,0.0115212,0.00519506,0.00440041,0.00859565,0.00849023,0.00452512,0.0119215,0.0155609,0.0257759,0.0275941,0.0109232,0.0334323,0.0181529,0.0164269,0.0304784,0,0.00863494,0
17,0.0177058,0.00393178,0.00528001,0.00509947,0.0126907,0,0.0102606,0.00256039,0.0077911,0.00500404,0.0107345,0.00632089,0,0,0,0,0.0160356,0.023624,0.0255583,0,0.0264888,0,0.000697757,0.0041424,0.00848864,0.0126144,0,0.0144191,0.00390355,0.00953852,0.00404188,0,0,0.00823926,0.0113955,0.00563799,0.00453173,0.00857848,0.00842596,0.0045522,0.0117321,0.0147524,0.0249113,0.026618,0.0101841,0.0339145,0.0190337,0.0170798,0.0310611,0,0.00857002,0
18,0.0179638,0.00463322,0.00461665,0.00591779,0.014771,0,0.0102767,0.00241168,0.0212788,0.0141545,0.0110276,0.00663581,0,0,0.0538973,0,0.0252597,0.0322085,0.0335729,0,0.0350009,0,0.00744679,0.00426946,0.00890084,0.0136182,0,0.0140187,0.00373914,0.00957412,0.00406316,0,0,0.00815642,0.0112937,0.00492555,0.00447113,0.00852389,0.00835762,0.00450274,0.0116668,0.0138773,0.0242263,0.0257455,0.00939575,0.0348504,0.0201203,0.0181565,0.0323511,0,0.00854211,0
19,0.0183005,0.00418606,0.00502106,0.00892073,0.0117487,0,0.0102712,0.00241113,0.00796399,0.00483067,0.0111857,0.00682542,0,0,0.00935209,0.00963519,0.00840828,0.00392831,0.0137865,0,0.0153986,0,0.00411407,0.00444754,0.00929885,0.0122762,0,0.0136477,0.00360969,0.00958175,0.00415172,0,0,0.00806871,0.0111878,0.00640887,0.00462739,0.00861117,0.00840427,0.00464173,0.0118208,0.0130832,0.0239316,0.0252487,0.00856866,0.0344433,0.0203263,0.0185118,0.0318724,0,0.00860894,0
20,0.0183342,0.00423922,0.00477435,0.00830281,0.0243522,0,0.0102903,0.00259447,0.00755275,0.00459272,0.0112624,0.00699427,0,0,0.00941814,0.00896493,0.00799504,0.00407759,0.0144452,0.0986092,0.0152841,0,0.00362784,0.00460244,0.0096456,0.0123394,0,0.0134194,0.00359777,0.00952992,0.00442221,0,0,0.00791288,0.0110032,0.00647575,0.00454223,0.00865716,0.0084661,0.00467887,0.0120879,0.0124737,0.0239277,0.025049,0.00790652,0.0346293,0.0207305,0.0192607,0.0322987,0,0.00871137,0
21,0.0184149,0.00421717,0.0048583,0.00755422,0.0108729,0,0.0102596,0.00275811,0.00698892,0.00434869,0.0111931,0.00700347,0,0,0.00954213,0.00784689,0.00706869,0.00435195,0.0148464,0.013838,0.0147561,0.0147953,0.00307837,0.00484768,0.0100136,0.0124606,0,0.0131964,0.0035822,0.00952056,0.00454667,0,0,0.00782746,0.0109142,0.00652801,0.00461333,0.00868122,0.0085413,0.00464401,0.0123079,0.0121452,0.0240923,0.0250922,0.00751154,0.0348872,0.0211098,0.0198832,0.0324489,0,0.00880826,0
22,0.0183617,0.00414381,0.00496608,0.00661419,0.0237042,0,0.0102776,0.00300302,0.00637253,0.00401865,0.0110244,0.00694265,0,0,0.010253,0.0068253,0.00593096,0.00508858,0.0154753,0.0140525,0.0144629,0,0.00242747,0.00515812,0.0103418,0.0127338,0,0.0130667,0.00365753,0.00950002,0.00473536,0,0,0.00770668,0.0108182,0.00647342,0.0046555,0.00879065,0.00873824,0.004576,0.0123829,0.0122401,0.0244257,0.0254713,0.0075036,0.0354214,0.0216732,0.0205668,0.0328283,0,0.00896624,0
23,0.0184062,0.0040327,0.00524476,0.00588592,0.0110756,0,0.0102174,0.00315841,0.00556384,0.00386468,0.0107859,0.00682589,0,0,0.0109192,0.00564438,0.00457828,0.00550215,0.0157166,0.013973,0.0138377,0.0138394,0.00183306,0.00543401,0.0106512,0.0130419,0,0.0129571,0.00369769,0.00959517,0.00470354,0,0,0.00770972,0.0108135,0.00632395,0.00476164,0.00872215,0.00875876,0.0044763,0.0127409,0.0121685,0.024815,0.0257963,0.00732337,0.0355036,0.0216936,0.0209023,0.0327818,0,0.00903169,0
24,0.0184473,0.00396097,0.00554237,0.00514164,0,0,0.0101929,0.00327981,0.00475784,0.00373894,0.0105133,0.00668285,0,0,0.0117744,0.00498386,0.00340824,0.00603545,0.0158828,0.0139977,0.0134109,0.0133306,0.00127309,0.00569449,0.0108831,0.0133135,0,0.0129048,0.00373776,0.00975092,0.00462789,0,0,0.00773385,0.0108316,0.00621211,0.00489037,0.00867422,0.00881458,0.00436767,0.0130774,0.0122054,0.0252189,0.0261891,0.00725186,0.0355522,0.0216756,0.0211676,0.0327872,0,0.00911626,0
25,0.0184627,0.00382444,0.00566307,0.00435637,0.0114005,0,0.0102066,0.00337842,0.00411251,0.00356297,0.0102557,0.00654438,0,0,0.0127363,0.00525311,0.00298861,0.00680147,0.0161836,0.0142863,0.0134646,0.013211,0.00093054,0.00587506,0.0109972,0.0135566,0,0.0129242,0.00378107,0.00994826,0.0045635,0,0,0.0077495,0.0108347,0.00613259,0.00495879,0.00863691,0.00888836,0.00425789,0.0134212,0.012238,0.0255886,0.0265551,0.00718572,0.0355237,0.0215952,0.0213815,0.032854,0,0.00922278,0
26,0.018554,0.003687,0.00571854,0.00372191,0.0114006,0,0.0102356,0.00338037,0.00354528,0.00354398,0.0100352,0.00639531,0,0,0.0134425,0.00597322,0.00339917,0.00748985,0.0163902,0.0145548,0.013719,0.0131699,0.00100035,0.00597586,0.0109995,0.0137157,0,0.012949,0.00375666,0.0101903,0.00440574,0,0,0.00779228,0.01086,0.00613241,0.00503763,0.00860629,0.00895754,0.00416278,0.0137456,0.0121909,0.0258568,0.0267987,0.00705304,0.0354093,0.0214567,0.0215272,0.0328456,0,0.0093465,0
27,0.0186886,0.00351577,0.00564846,0.00320447,0.0112665,0,0.0102783,0.00331588,0.00317857,0.00362679,0.00988329,0.00625981,0,0,0.0138817,0.00701937,0.00448471,0.00820855,0.0166461,0.014877,0.0142398,0.0133063,0.00135979,0.00598652,0.0108812,0.0138038,0,0.0129755,0.00368598,0.0104213,0.00420595,0,0,0.00782424,0.0108773,0.00620804,0.0050764,0.00857721,0.00900265,0.00409532,0.0140582,0.0120275,0.0260196,0.026891,0.00681477,0.0352167,0.0212543,0.0216234,0.0327211,0,0.00948652,0
28,0.0188561,0.00332005,0.00548083,0.0027764,0.0110214,0,0.0103121,0.00320605,0.00301689,0.0038459,0.00981764,0.00617051,0,0,0.0140518,0.0081948,0.00587266,0.00890879,0.0169534,0.0152025,0.0149043,0.0135633,0.00183439,0.00589878,0.010658,0.0138417,0,0.0129874,0.00358624,0.0106053,0.00397565,0,0,0.00783222,0.0108784,0.00632165,0.00506677,0.00855372,0.00901505,0.00406124,0.0143493,0.0117519,0.0260893,0.0268422,0.00647231,0.0349867,0.0210132,0.0216917,0.0324719,0,0.00963869,0
29,0.019044,0.00314786,0.00530797,0.00249928,0.0107111,0,0.0103396,0.00306383,0.00312622,0.00408664,0.00983202,0.00612942,0,0,0.0140012,0.0094397,0.00742126,0.00963225,0.0173503,0.015497,0.0156897,0.013945,0.00226694,0.00575961,0.0103576,0.0138322,0,0.0129671,0.00347159,0.0107209,0.00372972,0,0,0.00780995,0.0108606,0.00648572,0.00503115,0.00853496,0.00899477,0.00405839,0.014616,0.0113884,0.0260924,0.0266859,0.00605463,0.0347427,0.0207563,0.0217379,0.0320948,0,0.00978606,0
30,0.0192417,0.00305507,0.00518338,0.00236087,0.0104051,0,0.0103412,0.00291231,0.00340032,0.00437374,0.00991504,0.00616346,0,0,0.013844,0.0106714,0.00899255,0.0103081,0.0178201,0.0157356,0.0165349,0.0144091,0.00268632,0.00556134,0.0100108,0.0137995,0,0.0129117,0.00336605,0.0107774,0.00347735,0,0,0.00776435,0.0108242,0.00665741,0.00499384,0.00852175,0.00895287,0.00407293,0.0148674,0.0109647,0.0260624,0.0264723,0.00559354,0.0344981,0.020508,0.0217772,0.0316431,0,0.00991348,0
31,0.019444,0.00309278,0.00513902,0.00234222,0.0101695,0,0.0103086,0.0027709,0.00375289,0.00470141,0.0100458,0.00627949,0,0,0.0136956,0.0118614,0.0105153,0.0109036,0.0183637,0.0159287,0.0174481,0.0149364,0.00308883,0.00530679,0.00964789,0.013759,0,0.0128252,0.00328919,0.0107971,0.00322595,0,0,0.00770503,0.0107707,0.006818,0.00499109,0.00851379,0.00891132,0.0040953,0.015109,0.0105172,0.0260234,0.0262504,0.00512356,0.0342594,0.0202953,0.021823,0.0311676,0,0.0100083,0
32,0.0196471,0.00327273,0.00516549,0.00241315,0.010051,0,0.0102394,0.00265938,0.00412272,0.00507655,0.0102062,0.00647238,0,0,0.0136367,0.0129997,0.0119463,0.0114102,0.0189875,0.0161045,0.0184507,0.0154988,0.00347117,0.00500354,0.00929403,0.0137216,0,0.0127177,0.00325752,0.0108033,0.00297994,0,0,0.00763852,0.0107004,0.00695932,0.00505174,0.00850755,0.00889063,0.00412451,0.0153438,0.0100795,0.0259818,0.0260546,0.00466697,0.034026,0.0201351,0.021882,0.030701,0,0.0100627,0
33,0.0198459,0.00357427,0.00523748,0.00260384,0.0100652,0,0.0101602,0.00257975,0.00450374,0.00547855,0.0103742,0.00671152,0,0,0.0136779,0.0140843,0.0132794,0.0118777,0.0197113,0.0163013,0.0195623,0.0160616,0.00383815,0.00473083,0.00896674,0.0136824,0,0.0125989,0.00327374,0.0108077,0.00274356,0,0,0.00757182,0.0106042,0.00710552,0.00519154,0.00849086,0.00889314,0.00416933,0.0155816,0.00966644,0.0259254,0.0258897,0.00422635,0.0337702,0.0200114,0.0219401,0.0302304,0,0.0100686,0
34,0.0200353,0.00392327,0.00531436,0.00272096,0.0102315,0,0.0100086,0.00258808,0.00479574,0.00598326,0.0105874,0.00703745,0,0,0.013863,0.0151241,0.0144776,0.0122,0.0204603,0.0164792,0.0206519,0.0165467,0.00420015,0.00433072,0.00867487,0.0136792,0,0.0124849,0.00337028,0.0108116,0.00249482,0,0,0.00748773,0.0105162,0.00718501,0.00537943,0.00847087,0.00893259,0.00422311,0.0157908,0.00931138,0.0258352,0.0257718,0.00380602,0.0335438,0.019965,0.0220112,0.0298323,0,0.010048,0
35,0.0202066,0.00429455,0.00539385,0.00291879,0.0105068,0,0.00985445,0.00264417,0.00508175,0.00650852,0.0108139,0.00738455,0,0,0.014122,0.0161281,0.015595,0.0125013,0.0212598,0.0166613,0.0217272,0.016948,0.0045851,0.00399496,0.00842092,0.0136869,0,0.0123771,0.00351843,0.0107996,0.00224732,0,0,0.00739952,0.0104088,0.00726954,0.00560789,0.00843681,0.00898531,0.00429487,0.0159808,0.0090045,0.0256931,0.0256725,0.00339155,0.0333001,0.0199506,0.0220676,0.029466,0,0.00999933,0
36,0.0203589,0.00465137,0.005466,0.00314767,0.0108716,0,0.00969598,0.00275091,0.0053682,0.00705129,0.0110615,0.00775128,0,0,0.014458,0.0171269,0.0166557,0.0127527,0.0220614,0.016817,0.0227304,0.0172641,0.00501547,0.00369846,0.00820309,0.0137152,0,0.0122762,0.00371206,0.0107516,0.00200295,0,0,0.00729928,0.0102932,0.00734328,0.00584893,0.00839047,0.00903549,0.00436949,0.0161438,0.00874294,0.0254975,0.025577,0.00297913,0.0330403,0.0199585,0.0221097,0.0291495,0,0.0099388,0
37,0.0204956,0.00497744,0.00552674,0.00339071,0.0112939,0,0.00954403,0.00289639,0.00570069,0.00759251,0.0113208,0.00812004,0,0,0.0148902,0.0181738,0.0177038,0.0129423,0.0228265,0.0169291,0.0236681,0.0175474,0.00549879,0.00344825,0.00802053,0.0137647,0,0.0121805,0.0039316,0.0106583,0.0017749,0,0,0.00718776,0.0101676,0.00740541,0.00608895,0.00834124,0.00907239,0.00443211,0.0162731,0.00852888,0.0252644,0.0254762,0.00257699,0.0327687,0.0199814,0.022148,0.0288908,0,0.00988049,0
38,0.0206239,0.00526997,0.00557507,0.00362939,0.0117437,0,0.00941136,0.00306703,0.00613782,0.0081255,0.0115744,0.00846977,0,0,0.0154534,0.0193282,0.018781,0.0130465,0.0235213,0.0169861,0.0245859,0.017885,0.00602326,0.00324985,0.00787348,0.0138292,0,0.0120868,0.00415655,0.0105262,0.0015825,0,0,0.00706913,0.0100292,0.00745779,0.00632423,0.00830111,0.00909248,0.00447108,0.0163613,0.00836881,0.025019,0.0253705,0.00220619,0.0324949,0.0200132,0.0221925,0.0286813,0,0.00983373,0
39,0.0207522,0.00553364,0.00561592,0.00384317,0.012192,0,0.00930983,0.00324902,0.00672749,0.00865714,0.0118009,0.00877742,0,0,0.0161786,0.0206245,0.0199025,0.0130242,0.0241082,0.0169689,0.025526,0.0183623,0.00656186,0.00310548,0.0077629,0.0138998,0,0.0119918,0.00437058,0.0103817,0.00144345,0,0,0.00695165,0.0098791,0.00749622,0.00655881,0.00828106,0.00909672,0.00448521,0.0164008,0.0082717,0.024783,0.0252669,0.00189309,0.0322324,0.0200477,0.0222491,0.0284996,0,0.00979995,0
40,0.0208854,0.00577149,0.00565715,0.0040119,0.0126108,0,0.00924746,0.00343225,0.00747873,0.00919666,0.011984,0.00902662,0,0,0.0170676,0.022035,0.0210317,0.0128186,0.0245366,0.0168395,0.0264847,0.0190165,0.00707907,0.0030132,0.00768853,0.0139637,0,0.0118961,0.00456601,0.0102616,0.00136346,0,0,0.00684505,0.00972556,0.00752043,0.00679778,0.00828399,0.0090873,0.00448154,0.016381,0.00824662,0.0245649,0.0251767,0.001665,0.031992,0.0200761,0.0223107,0.0283131,0,0.00977379,0
41,0.0210238,0.00597866,0.00570459,0.00411829,0.0129713,0,0.00922704,0.00361136,0.00833855,0.00974007,0.0121176,0.00921364,0,0,0.0180762,0.0234461,0.0220627,0.0123669,0.0247396,0.0165468,0.0273881,0.0198026,0.00753328,0.00296837,0.00764824,0.0140092,0,0.0118069,0.00474208,0.0101958,0.00132872,0,0,0.00675656,0.00958176,0.00753402,0.00704436,0.00830448,0.00906368,0.00447088,0.0162902,0.00830609,0.0243595,0.0251113,0.00155337,0.0317808,0.0200931,0.0223655,0.0280941,0,0.00974604,0
42,0.0211633,0.00614021,0.00575719,0.00415227,0.0132459,0,0.0092449,0.00378655,0.00919495,0.0102638,0.0122087,0.00935046,0,0,0.0191113,0.0246696,0.0228304,0.0116249,0.0246494,0.0160497,0.0280997,0.0205913,0.00788098,0.00296504,0.00763818,0.0140272,0,0.011737,0.00490222,0.0101926,0.00131573,0,0,0.00668757,0.00946007,0.00754751,0.00729808,0.00833194,0.00902169,0.00446059,0.0161182,0.00846892,0.0241536,0.0250795,0.00160173,0.0316041,0.0201027,0.0224056,0.0278337,0,0.00970824,0
43,0.0212969,0.00623731,0.00580584,0.0041124,0.0134139,0,0.00929122,0.0039614,0.00991061,0.0107299,0.0122748,0.00946039,0,0,0.0200506,0.0254991,0.0231566,0.0106011,0.0242248,0.0153458,0.0284608,0.0212061,0.008085,0.00299688,0.00765358,0.0140128,0,0.0117014,0.00505163,0.0102387,0.00130874,0,0,0.00663414,0.00936675,0.00757669,0.0075549,0.00835627,0.00895646,0.00445015,0.0158598,0.00875813,0.0239341,0.0250861,0.00185283,0.0314693,0.0201216,0.0224333,0.0275467,0,0.00965676,0
44,0.0214185,0.00625004,0.00583771,0.00401342,0.0134647,0,0.00936752,0.00413165,0.0103771,0.011094,0.0123292,0.00956729,0,0,0.0207749,0.025795,0.0229296,0.00939661,0.0234956,0.0144991,0.0283664,0.0214904,0.00813055,0.0030845,0.00768829,0.013955,0,0.0117067,0.00519263,0.0103021,0.00130573,0,0,0.00658861,0.00930134,0.00764655,0.00781386,0.00836382,0.00885783,0.0044323,0.0155332,0.00917384,0.0236931,0.0251192,0.00229623,0.0313593,0.0201565,0.0224514,0.0272383,0,0.00958697,0
45,0.0215162,0.00620306,0.00583226,0.00383262,0.013416,0,0.00941528,0.0043195,0.0105232,0.011337,0.0124124,0.00969009,0,0,0.0212437,0.0255377,0.0221263,0.00821586,0.022508,0.0135746,0.0277541,0.0213584,0.00800217,0.00313822,0.00773692,0.0138809,0,0.0117659,0.00533623,0.010383,0.00131699,0,0,0.00655711,0.0092552,0.00773322,0.00804204,0.00837274,0.00876006,0.00439301,0.0151088,0.00974868,0.0234238,0.0251908,0.00294254,0.0313351,0.0202856,0.0224929,0.0270067,0,0.00951979,0
