Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
65,0.0144075,0.00577807,0.0161506,0.0101618,0.0110182,0,0.0123877,0.00637997,0.0111713,0.00884763,0.00381364,0.00343981,0,0,0.0128756,0.0223727,0.0225905,0.011866,0.00539432,0.00958127,0.0108785,0.0113323,0.0100122,0.0013958,0.00061656,0.0112107,0,0.00418944,0.00671349,0.00488126,0.00302102,0,0,0.00115883,0.00126562,0.00714298,0.0151187,0.00588489,0.00565071,0.00524652,0.0123443,0.0110471,0.0169246,0.0181284,0.00874851,0.00381224,0.00715061,0.00632748,0.00638498,0.00920989,0.00642821
66,0.013846,0.00584224,0.0161977,0.0099871,0.0109807,0,0.0125433,0.00668879,0.0110995,0.00844222,0.00326175,0.00294443,0,0,0.0126007,0.0221058,0.022375,0.0116123,0.00545709,0.00943663,0.0107901,0.0111427,0.00954664,0.00175479,0.000602125,0.011095,0,0.0045352,0.00701649,0.00500973,0.00332098,0,0,0.00113948,0.00118992,0.0072442,0.0151623,0.00570703,0.00556176,0.00473534,0.0119639,0.010911,0.0163063,0.0173939,0.0086383,0.00373037,0.00729373,0.00625493,0.00616862,0.00872734,0.00616303
67,0.0133516,0.00592961,0.0162313,0.00982509,0.0109129,0,0.0125782,0.00692344,0.0108734,0.00798758,0.00282402,0.00256859,0,0,0.0123305,0.0216873,0.0221966,0.0117651,0.00537588,0.00927444,0.0103834,0.0108707,0.00908806,0.00199698,0.000597054,0.0108716,0,0.00488345,0.00729515,0.00525692,0.00381634,0,0,0.00107223,0.00101271,0.00728218,0.0150703,0.00548542,0.00546802,0.004333,0.0115181,0.010612,0.0155407,0.0166322,0.00863713,0.00375205,0.00741483,0.00622689,0.00570319,0.00831266,0.00595427
68,0.0128001,0.00605639,0.0162431,0.00971708,0.0108392,0,0.0125874,0.00714142,0.0105595,0.00750693,0.0026001,0.00220882,0,0,0.0121089,0.0211317,0.0217901,0.0119127,0.00516003,0.00931611,0.00987087,0.0104669,0.0088148,0.00204376,0.000677786,0.0106527,0,0.00518482,0.00753985,0.00526005,0.00394234,0,0,0.00112194,0.000879742,0.00726061,0.0149875,0.00528568,0.00533383,0.00405292,0.011178,0.0102772,0.0146415,0.015896,0.00871502,0.00388972,0.00743299,0.00627131,0.00519206,0.00786762,0.00569783
69,0.0122449,0.0061885,0.0161676,0.00964542,0.0107327,0,0.0126393,0.00734246,0.0102691,0.00703601,0.00230135,0.00197157,0,0,0.0118886,0.0204695,0.0212021,0.0120451,0.00496586,0.00939182,0.00949969,0.0100628,0.00863266,0.0020691,0.000756838,0.0104659,0,0.00549877,0.00772322,0.0048204,0.00329117,0,0,0.00143385,0.00106421,0.00717717,0.0149835,0.00513614,0.00517975,0.00391297,0.0110747,0.0100941,0.0137896,0.0152723,0.00869294,0.00400655,0.00756638,0.00638071,0.00495034,0.0073462,0.00540577
70,0.0118112,0.00624898,0.0160038,0.00957596,0.0105727,0,0.0127389,0.00756846,0.00997864,0.00661528,0.00172491,0.00202177,0,0,0.0116271,0.0197157,0.0207448,0.0122365,0.00488087,0.00934157,0.00908536,0.00972356,0.0084205,0.00218858,0.000841558,0.0102363,0,0.00584448,0.00791788,0.00452126,0.00307703,0,0,0.00176053,0.00132675,0.00705798,0.0150135,0.00496357,0.00503965,0.00385824,0.0107521,0.00991614,0.0130444,0.0146336,0.00852088,0.00419593,0.00777687,0.00658435,0.00493996,0.00688032,0.00513345
71,0.0114587,0.00623902,0.0158383,0.00951663,0.0104046,0,0.0128085,0.00783363,0.00962989,0.00623367,0.00108684,0.00221841,0,0,0.0113008,0.0189206,0.0203634,0.0123315,0.00482651,0.00928997,0.00833881,0.00946124,0.00821684,0.00231766,0.000933235,0.00997975,0,0.00614401,0.00820547,0.00489993,0.00395839,0,0,0.00154232,0.00113928,0.00699316,0.0149981,0.00468403,0.00492721,0.00382115,0.00999236,0.0095961,0.0123293,0.0136542,0.00836961,0.00466425,0.00753236,0.00684915,0.00486072,0.00666289,0.00483136
72,0.0110879,0.0062432,0.0157031,0.00946248,0.0102553,0,0.0127901,0.00808759,0.00924995,0.00584971,0.000676918,0.0021571,0,0,0.0109111,0.0181709,0.0197243,0.012324,0.0047957,0.00921326,0.00748915,0.00918554,0.0080198,0.00235765,0.00103052,0.00979881,0,0.00632492,0.00856096,0.00608018,0.006008,0,0,0.00105315,0.000723505,0.00700097,0.0149629,0.00437791,0.00480111,0.00378237,0.00933507,0.00924415,0.0116098,0.0126023,0.00834376,0.00525489,0.00691081,0.00707764,0.00465341,0.00668667,0.00449787
73,0.0107397,0.00626386,0.0155373,0.00938089,0.0101008,0,0.012752,0.00836779,0.00887159,0.00552348,0.000539766,0.00183525,0,0,0.0105402,0.0174142,0.0188942,0.0122892,0.00492923,0.0090315,0.0068047,0.00880846,0.00780315,0.00231463,0.00110873,0.00968956,0,0.00644509,0.00894808,0.00710826,0.00784253,0,0,0.000870906,0.000879079,0.0070008,0.0150301,0.00418457,0.00458166,0.00381836,0.00913721,0.00892518,0.0109292,0.0120721,0.00832456,0.00565509,0.00662807,0.00724615,0.00451784,0.00676679,0.0042221
74,0.0104562,0.00625005,0.0153441,0.00928715,0.00992167,0,0.0127341,0.00868623,0.00848227,0.00533633,0.000602608,0.00152628,0,0,0.0102674,0.0164897,0.0181696,0.0121154,0.00523073,0.00893645,0.00622954,0.00848665,0.00765706,0.00227874,0.00128592,0.0095762,0,0.00662645,0.00934775,0.00732044,0.00842344,0,0,0.000926542,0.00113232,0.0069799,0.015169,0.00406736,0.0043083,0.0040333,0.00915623,0.00861443,0.0103607,0.0118868,0.0082349,0.00596956,0.00682792,0.00740646,0.00451552,0.0068206,0.00399043
