Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
9,0.0171856,0.00817663,0.00794188,0.00835878,0.0125251,0,0.00605656,0.00526324,0.00530481,0.00370529,0.0105905,0.00968493,0,0,0.0186587,0.0192166,0.0110974,0.014081,0.0153958,0.0235166,0.0161667,0.0169749,0.00747836,0.00158142,0.00549053,0.0135339,0,0.0118667,0.00731615,0.0150247,0.0103116,0,0,0.00279531,0.00534116,0.00587157,0.00864228,0.0108096,0.0104475,0.00818556,0.0195576,0.00573664,0.0250597,0.023375,0.00322261,0.0145222,0.00583841,0.0146787,0.0170217,0.0179693,0.0108957
10,0.0171413,0.00819581,0.0077806,0.00847509,0.0124909,0,0.00605355,0.00528619,0.00529588,0.00362036,0.0106297,0.00967354,0,0,0.0185697,0.0192152,0.0109126,0.013602,0.0152323,0.0230619,0.0158844,0.0169417,0.00760729,0.00157029,0.00559839,0.0135489,0,0.0119147,0.00734262,0.014992,0.0100337,0,0,0.00284531,0.00534021,0.00584641,0.00849414,0.0108414,0.0105281,0.00813627,0.0193751,0.00600206,0.0251224,0.0235744,0.00286927,0.0148743,0.0057011,0.0145867,0.0172531,0.0182205,0.0109803
11,0.0171577,0.00820624,0.00762113,0.0086094,0.0124656,0,0.0060591,0.00529081,0.00529309,0.00352689,0.010662,0.00967157,0,0,0.0184319,0.0192133,0.0106275,0.0131612,0.0149832,0.0224766,0.0155775,0.0168265,0.00773154,0.00151825,0.00574489,0.0135601,0,0.0119296,0.00734487,0.0150183,0.00981726,0,0,0.00287315,0.00543331,0.00582431,0.00835475,0.0108663,0.0105117,0.0080679,0.0190593,0.00631348,0.0252448,0.0237773,0.00267202,0.0153227,0.00554159,0.0144603,0.017586,0.0183565,0.0111206
12,0.0172266,0.00819065,0.00744908,0.00873075,0.0124252,0,0.00603585,0.00519818,0.00528682,0.00342931,0.0106425,0.0095589,0,0,0.0183622,0.0192256,0.0104141,0.0128077,0.0145955,0.0218313,0.0152856,0.0165806,0.00783533,0.00144104,0.0058335,0.0136033,0,0.0119118,0.00727186,0.0152109,0.00978461,0,0,0.00288143,0.00566345,0.00579006,0.00820731,0.0109074,0.01056,0.00798049,0.0187354,0.00667816,0.025288,0.0241232,0.00248202,0.0156589,0.00542699,0.0143882,0.0179367,0.0182283,0.0112563
13,0.0172626,0.00813423,0.00727603,0.00884204,0.0123927,0,0.00603555,0.00507338,0.00529453,0.0033279,0.0105536,0.00933853,0,0,0.0183334,0.019237,0.0103916,0.0124535,0.0141897,0.0211941,0.0149603,0.0163521,0.00792689,0.00138638,0.00590926,0.01367,0,0.0119106,0.00720513,0.0154126,0.00978488,0,0,0.00288927,0.00584983,0.00575798,0.00805344,0.0109628,0.0107229,0.00789505,0.018443,0.00708848,0.025331,0.0244723,0.00223044,0.0156109,0.00537198,0.0143573,0.0181973,0.0179771,0.0113481
14,0.0172308,0.00805646,0.00711828,0.00898301,0.0123995,0,0.00609356,0.00504282,0.00536625,0.00320388,0.0104768,0.00913953,0,0,0.0181999,0.0191291,0.0104863,0.0120502,0.0139641,0.0206249,0.0146017,0.0163166,0.00802828,0.0013523,0.00601294,0.0137559,0,0.011883,0.00716796,0.0155562,0.00974016,0,0,0.00291465,0.00595942,0.00573659,0.00793049,0.0109797,0.0109013,0.00779636,0.0180753,0.00750835,0.0255548,0.0245885,0.00208004,0.0153501,0.00543427,0.0142533,0.0183914,0.0178701,0.0113974
15,0.0171974,0.00798987,0.00696589,0.00915026,0.0124237,0,0.00612669,0.00509739,0.0053886,0.00312526,0.0104451,0.00887441,0,0,0.0179415,0.0188983,0.0104853,0.0116238,0.013887,0.0201789,0.0143417,0.0164255,0.00815021,0.00131548,0.00587073,0.0138647,0,0.0117508,0.0071209,0.0158046,0.0098329,0,0,0.00290034,0.00618026,0.0057398,0.00785678,0.0109672,0.0110519,0.00768845,0.0176909,0.00796948,0.0256291,0.0245864,0.00221938,0.0153881,0.00560949,0.0141056,0.0187142,0.0179745,0.0114484
16,0.0172034,0.00794621,0.00678777,0.00927614,0.0124217,0,0.00605198,0.0050774,0.00511636,0.00319733,0.0103847,0.00839695,0,0,0.0176506,0.0187174,0.0102963,0.0111865,0.0137601,0.0198336,0.0142043,0.0164288,0.00826776,0.00135673,0.00539559,0.013964,0,0.0115897,0.00712166,0.0161348,0.0100515,0,0,0.00283014,0.006472,0.00576109,0.0077956,0.010977,0.011182,0.0076082,0.0173646,0.00847552,0.0252362,0.0247226,0.002643,0.0157904,0.00576225,0.0140256,0.0191879,0.0181615,0.0115182
17,0.0172218,0.00792327,0.00660677,0.00933659,0.0123987,0,0.00594344,0.004943,0.00471597,0.00334577,0.0103296,0.00799219,0,0,0.0173787,0.0186972,0.0101782,0.0107793,0.0134967,0.0195435,0.0140137,0.0162577,0.00835893,0.00141324,0.0051568,0.0140396,0,0.0115522,0.00718398,0.0162837,0.0100761,0,0,0.00284198,0.00655825,0.00574629,0.00772346,0.0109996,0.0112989,0.00753017,0.0169863,0.00892813,0.0248051,0.024978,0.0031325,0.0162024,0.00582897,0.0140285,0.0195466,0.0182961,0.0115612
18,0.0172506,0.00791135,0.00651472,0.00939021,0.0123926,0,0.00595152,0.00487653,0.00456299,0.0033645,0.0103734,0.007977,0,0,0.0171559,0.0186742,0.0103117,0.0103992,0.0132532,0.0193009,0.013762,0.0161396,0.00844419,0.00136463,0.00549013,0.0141285,0,0.0116219,0.00718186,0.0162096,0.00985085,0,0,0.00301018,0.00642216,0.00568508,0.00769206,0.0110102,0.0114373,0.0073859,0.0165371,0.00927364,0.024909,0.0252069,0.00356695,0.0164438,0.00594059,0.0140088,0.019669,0.0182847,0.0115666
19,0.017306,0.00790096,0.00647451,0.00947942,0.0123916,0,0.00607264,0.00495197,0.00463562,0.00326086,0.0103829,0.00807866,0,0,0.0170479,0.0184905,0.0104345,0.00994469,0.0131348,0.0190327,0.0136247,0.0161602,0.00855341,0.00132189,0.0059175,0.0142337,0,0.0116479,0.0071026,0.0161266,0.0096659,0,0,0.00319511,0.00631487,0.00562627,0.00772652,0.0110229,0.011599,0.00718755,0.0161518,0.00953105,0.0253216,0.0254044,0.00400291,0.0166349,0.00617711,0.0138181,0.0197432,0.0181065,0.011579
20,0.0173585,0.00789808,0.00634173,0.00958441,0.0123684,0,0.00608958,0.00500687,0.00470232,0.0032123,0.0102298,0.00790494,0,0,0.0170239,0.0182905,0.0103699,0.00941911,0.0129089,0.0186212,0.0135392,0.0160781,0.00868271,0.00136683,0.00597079,0.0143125,0,0.0115892,0.0070603,0.016127,0.0095986,0,0,0.00329126,0.00633679,0.0055922,0.00773581,0.0110299,0.0117361,0.00701669,0.0158344,0.0097668,0.0252339,0.025601,0.00444974,0.0168891,0.00639812,0.0135165,0.0199377,0.0179016,0.0116021
21,0.017389,0.00790029,0.0061845,0.0103484,0.0125109,0,0.00594584,0.00495343,0.00524017,0.00327439,0.0101671,0.00773218,0,0,0.0164376,0.0182042,0.0106,0.00794992,0.0113692,0.0162185,0.0131768,0.0153498,0.00921697,0.00140187,0.00580964,0.0144716,0,0.0115455,0.00703908,0.0161294,0.00946317,0,0,0.00337904,0.00638912,0.00563451,0.00758051,0.0111641,0.0120623,0.00693076,0.0151878,0.010508,0.0247244,0.0260553,0.00534853,0.0177597,0.00697579,0.0134836,0.0207953,0.0180673,0.0117195
22,0.0174456,0.00790766,0.00634431,0.0102833,0.0125478,0,0.00591913,0.00488119,0.00536453,0.00314013,0.010404,0.00787607,0,0,0.0164638,0.0180303,0.0107192,0.00762924,0.0110551,0.0160586,0.0133174,0.0149205,0.00924075,0.00139838,0.00593243,0.0144634,0,0.011532,0.00695503,0.0161902,0.00926692,0,0,0.00349747,0.0064564,0.00570006,0.00749326,0.0110553,0.01209,0.00688478,0.0149086,0.0106882,0.0242889,0.0259522,0.00546796,0.0174799,0.00675628,0.0131949,0.0206712,0.0179692,0.0116466
23,0.0175457,0.0078424,0.00647455,0.010327,0.0126093,0,0.00612359,0.00483137,0.00574864,0.0029713,0.0106762,0.00811801,0,0,0.0165216,0.0179792,0.0108836,0.00715294,0.0108611,0.015687,0.0136057,0.0146328,0.00931233,0.00135267,0.00618649,0.0144781,0,0.011513,0.00688793,0.0164061,0.009299,0,0,0.0035084,0.00665142,0.00566656,0.00746375,0.0109668,0.0121414,0.00682879,0.0146257,0.0108011,0.0242688,0.02581,0.0056372,0.0172051,0.00658095,0.0128046,0.0204271,0.0177156,0.0115593
24,0.0176484,0.00768169,0.00637264,0.0104312,0.0126592,0,0.00624936,0.00480932,0.00604789,0.00287131,0.0105876,0.00797934,0,0,0.0165371,0.0182243,0.0111181,0.00675264,0.0107334,0.0152794,0.013153,0.0146046,0.00939666,0.00136684,0.00631026,0.0144561,0,0.0114898,0.00689578,0.0167296,0.00952582,0,0,0.00340154,0.00696457,0.00557177,0.00746063,0.0108917,0.012179,0.0067093,0.0143984,0.010866,0.0243089,0.0257333,0.00589889,0.0171637,0.00648334,0.0128037,0.0200564,0.0173428,0.0114672
25,0.0177529,0.00749176,0.0063544,0.0106231,0.0127821,0,0.00615637,0.00480802,0.00619532,0.00282687,0.0103653,0.00764532,0,0,0.0162916,0.0185772,0.0115201,0.00634776,0.0104182,0.014613,0.012108,0.014627,0.00953891,0.00144692,0.00627296,0.0143977,0,0.0114752,0.0069153,0.0169667,0.00966858,0,0,0.00332116,0.0072105,0.00564364,0.00738375,0.0108362,0.0122173,0.00655621,0.0141731,0.0110604,0.0240613,0.025756,0.00625762,0.0172201,0.00646436,0.0132502,0.0196612,0.0171243,0.0114159
26,0.0178977,0.00742134,0.00644468,0.010711,0.0128767,0,0.00605795,0.00481168,0.00628915,0.00275708,0.0104944,0.00755915,0,0,0.0159328,0.0187692,0.0117811,0.00591394,0.0101988,0.0141128,0.0117368,0.0146403,0.00963184,0.00155378,0.00624823,0.0143204,0,0.0114207,0.00685659,0.0170932,0.00966762,0,0,0.00330654,0.00738814,0.00577621,0.00729999,0.0107888,0.0122156,0.00644967,0.0139177,0.0112946,0.0235506,0.0257213,0.00658193,0.0170192,0.00638415,0.0134083,0.0193813,0.0170156,0.011368
27,0.0180692,0.00745397,0.00635594,0.0108057,0.0129679,0,0.00602686,0.0048196,0.00649505,0.00269773,0.0108284,0.00773318,0,0,0.0154625,0.0187563,0.0119675,0.00517988,0.010023,0.0134313,0.0120742,0.0146071,0.00974442,0.00159288,0.00633966,0.0142978,0,0.0113192,0.0067376,0.0172236,0.00966555,0,0,0.00329362,0.00755729,0.00567978,0.00722196,0.0107166,0.0121574,0.00636065,0.0136327,0.0114066,0.0232987,0.0255792,0.00686326,0.016811,0.00635999,0.0131262,0.0193907,0.016773,0.0112718
28,0.0182228,0.00746286,0.00625784,0.0109511,0.0131088,0,0.00601375,0.00476096,0.00677008,0.00264198,0.0108838,0.00781239,0,0,0.0150373,0.0185596,0.0123746,0.00433813,0.00974236,0.0124898,0.0122028,0.014429,0.00989793,0.00159281,0.00654498,0.0143185,0,0.0112458,0.00662882,0.0173631,0.00964053,0,0,0.00329295,0.00768554,0.00544973,0.00718882,0.0105774,0.0120843,0.00622326,0.013384,0.0113948,0.0235728,0.0254521,0.00713846,0.0167479,0.00648081,0.0128883,0.0192725,0.0163435,0.0111473
29,0.018349,0.00734436,0.00631269,0.0110598,0.0132318,0,0.00609802,0.00460835,0.00701735,0.00257225,0.0107155,0.00771466,0,0,0.0149119,0.0183472,0.0128838,0.00373716,0.00945209,0.0116144,0.0118682,0.0140127,0.0100584,0.00164109,0.006725,0.0143401,0,0.0112431,0.00657831,0.0174455,0.0095304,0,0,0.00336701,0.00774778,0.0053839,0.00719651,0.0104044,0.0120481,0.00605822,0.0131283,0.0114702,0.0237287,0.0254206,0.00742367,0.0166812,0.00658364,0.0128124,0.0187268,0.015877,0.0110525
30,0.0184514,0.00715591,0.00640824,0.0111921,0.013296,0,0.00625909,0.00449649,0.00729807,0.00253823,0.0107295,0.00762516,0,0,0.0148194,0.0182416,0.0132332,0.00333477,0.00925537,0.0105923,0.0120757,0.0134517,0.0102594,0.0017694,0.00677687,0.014363,0,0.0112697,0.00654401,0.0174815,0.00938592,0,0,0.00349451,0.00777479,0.00550318,0.00714829,0.0102911,0.0120419,0.00591331,0.0127879,0.0117472,0.0234385,0.0254222,0.00771582,0.0166244,0.00658099,0.0127219,0.018284,0.015498,0.0109897
31,0.0185338,0.0070292,0.00649798,0.0113314,0.0133347,0,0.00628214,0.00448555,0.00757356,0.00252547,0.0109476,0.00763013,0,0,0.014457,0.0181739,0.0134548,0.00315834,0.00916955,0.00954469,0.0126364,0.0130622,0.0104393,0.0019266,0.00680132,0.0143536,0,0.0112978,0.00646296,0.017492,0.00919485,0,0,0.00362356,0.00781537,0.00560506,0.00703776,0.0102429,0.0120127,0.0057778,0.0124626,0.0119464,0.0233631,0.0254003,0.00797783,0.0163981,0.00652508,0.0124636,0.01808,0.0151557,0.0108996
32,0.0186215,0.00690551,0.00647963,0.0113718,0.0133787,0,0.0061116,0.00446116,0.00771432,0.00249759,0.0110812,0.00762671,0,0,0.0140127,0.0182885,0.0137602,0.00313094,0.00915336,0.0091014,0.0127501,0.0129639,0.010499,0.00203182,0.00695297,0.0142797,0,0.0113079,0.00634711,0.0174745,0.00894935,0,0,0.0037457,0.00788218,0.00556291,0.00691967,0.0101662,0.0119515,0.00563251,0.0122196,0.0119191,0.0235287,0.0254297,0.00826489,0.0159259,0.00648358,0.0119938,0.0177243,0.0147744,0.0107709
33,0.0187053,0.00667413,0.00630812,0.0114034,0.0134574,0,0.00594391,0.00436896,0.00779944,0.00249278,0.0110639,0.00751337,0,0,0.0136387,0.0186584,0.0143225,0.00313977,0.00920011,0.00896771,0.0124929,0.0129409,0.0105148,0.0020817,0.00715235,0.0141527,0,0.0112446,0.00621547,0.0174315,0.00868626,0,0,0.00390874,0.00795184,0.00544901,0.00675892,0.00999695,0.0118521,0.0054633,0.0119755,0.0119069,0.0231998,0.0254546,0.00856727,0.015757,0.00633154,0.0114858,0.017073,0.0143558,0.0106322
34,0.0187229,0.00643298,0.00611328,0.011423,0.0134735,0,0.00592525,0.00427624,0.00787473,0.00250023,0.0109873,0.00730049,0,0,0.0134358,0.0187344,0.015,0.00326633,0.00914684,0.00878225,0.0120782,0.0128643,0.0105313,0.00217168,0.00724023,0.0139655,0,0.0111012,0.00605872,0.0173405,0.0083807,0,0,0.00413467,0.00799428,0.00529839,0.00658977,0.00983911,0.0117451,0.00527491,0.0116407,0.0121005,0.0225722,0.0253294,0.00885955,0.0161798,0.00598863,0.0111681,0.0164167,0.0139077,0.0105002
35,0.0187188,0.00627986,0.00585192,0.0114466,0.013431,0,0.0060039,0.00423153,0.00797251,0.00250353,0.0108609,0.00714272,0,0,0.0133478,0.0185291,0.0155905,0.00362496,0.00897884,0.00842123,0.0115014,0.012598,0.0105995,0.00232154,0.007311,0.0137612,0,0.0109624,0.00593336,0.0172214,0.00810549,0,0,0.00428917,0.00800007,0.00507864,0.00645295,0.00974912,0.0116439,0.00509203,0.0113277,0.0122708,0.022214,0.0249859,0.00907033,0.016421,0.00554191,0.0109375,0.0158229,0.0133331,0.0103694
36,0.0188334,0.00618397,0.0055685,0.0115286,0.0134343,0,0.00603967,0.00413446,0.0081213,0.00252299,0.0108256,0.00722707,0,0,0.0131929,0.0190892,0.0159192,0.00425517,0.0089529,0.00792362,0.0113756,0.0120802,0.0107308,0.0024523,0.00753259,0.0136122,0,0.0108893,0.0059067,0.0171586,0.00792966,0,0,0.00429917,0.00804308,0.00488819,0.00632788,0.00966244,0.011546,0.00494925,0.0111673,0.0123021,0.0219305,0.0245859,0.00923137,0.0158917,0.00517951,0.0105645,0.0151971,0.0127101,0.0102568
37,0.0190318,0.00614352,0.00550049,0.0115337,0.0133981,0,0.00594925,0.00400643,0.00820583,0.00255348,0.0110093,0.00740259,0,0,0.0129709,0.0203457,0.0159651,0.00481154,0.00904779,0.00765828,0.0115595,0.0116743,0.0107759,0.00256104,0.0078492,0.0134873,0,0.0108565,0.00593494,0.0171268,0.00771027,0,0,0.00432663,0.00815895,0.00487638,0.00625376,0.00957431,0.0114913,0.00486491,0.0110474,0.0123919,0.0215254,0.02436,0.00958037,0.0152256,0.00509928,0.0101064,0.0146458,0.0122563,0.010173
38,0.0191865,0.00611005,0.00566575,0.0114872,0.0134332,0,0.00583746,0.00394207,0.00826706,0.00259594,0.0112223,0.007408,0,0,0.0124982,0.0206193,0.0161347,0.00524341,0.00923252,0.00733082,0.0117496,0.0115363,0.0107302,0.00266529,0.00802553,0.0133924,0,0.0108226,0.00592785,0.0170343,0.0073823,0,0,0.00446822,0.00830551,0.00502977,0.0061414,0.00942808,0.0114249,0.00476994,0.0109031,0.0124665,0.0212829,0.0241633,0.0100127,0.0147643,0.00513399,0.00972648,0.0142378,0.0118771,0.0100804
39,0.0193086,0.00605417,0.0061161,0.0113499,0.0134184,0,0.00576401,0.00377413,0.0082488,0.00260593,0.0114184,0.00731716,0,0,0.0120565,0.0195464,0.0164013,0.00548737,0.00922186,0.00723514,0.0116784,0.011418,0.0105753,0.0027606,0.00811401,0.0132782,0,0.0107645,0.00581092,0.0169618,0.0070977,0,0,0.00465338,0.00845304,0.00520459,0.00615163,0.0092934,0.0113279,0.0046486,0.0107695,0.0126448,0.0214888,0.0240144,0.0104177,0.0143473,0.00510504,0.00951684,0.0139773,0.0115629,0.00996013
40,0.0194836,0.00594579,0.00636643,0.0112246,0.0133976,0,0.00567675,0.00349719,0.00826621,0.00261853,0.0117362,0.00745168,0,0,0.0119069,0.018804,0.0166893,0.00579002,0.00915957,0.00726316,0.0115162,0.0110173,0.0104649,0.00284859,0.00832651,0.0132106,0,0.0107135,0.00565675,0.0168828,0.00688832,0,0,0.0047725,0.00854241,0.00523891,0.0062026,0.00913325,0.0111554,0.00449925,0.0106864,0.0129363,0.0217964,0.023946,0.0106566,0.0139388,0.00490312,0.00938362,0.0136544,0.0113476,0.00981066
41,0.0195866,0.00584162,0.00619582,0.0111607,0.0133411,0,0.00572853,0.00329046,0.00838454,0.00268263,0.0118852,0.00768277,0,0,0.0120078,0.0194488,0.0169698,0.00632952,0.00930812,0.00719536,0.0111272,0.0104988,0.0104714,0.0029914,0.00868773,0.0131557,0,0.0107186,0.00556023,0.0165317,0.00648836,0,0,0.00488871,0.00851229,0.00508571,0.00617914,0.00890727,0.0109325,0.00435725,0.0106033,0.0131506,0.021808,0.0239249,0.0108833,0.0136452,0.00466746,0.00910866,0.0131485,0.0110822,0.0096205
42,0.0195303,0.00571265,0.00594102,0.0111175,0.01326,0,0.00593367,0.00314983,0.00857429,0.00277131,0.011581,0.00763478,0,0,0.011944,0.0208711,0.0172549,0.00711633,0.0097006,0.00684652,0.0105763,0.0100901,0.0104565,0.00322728,0.00898337,0.0130124,0,0.0107292,0.00540068,0.0158622,0.00575885,0,0,0.00507642,0.00859725,0.00484957,0.00609051,0.00861412,0.0106993,0.00422163,0.0106991,0.0131817,0.0217512,0.0239602,0.0112481,0.0131923,0.00452283,0.00838018,0.0123852,0.0105562,0.00941025
43,0.0194939,0.00550218,0.00581766,0.0108682,0.0131317,0,0.00605972,0.00303211,0.00865785,0.00282332,0.0112417,0.00731148,0,0,0.0118058,0.021528,0.0174415,0.00762347,0.00985585,0.0067841,0.00997628,0.00990088,0.0102326,0.00358384,0.00909523,0.0128376,0,0.0105681,0.0048963,0.0154108,0.00534613,0,0,0.00528948,0.00857521,0.00457551,0.00607525,0.00840956,0.0105817,0.00408357,0.0108892,0.0134329,0.0220977,0.0241448,0.0118593,0.0125597,0.00465488,0.00752818,0.0115575,0.009963,0.00928206
44,0.0195712,0.00525877,0.00575351,0.010651,0.0130092,0,0.00600962,0.00296804,0.00869877,0.0028675,0.0112723,0.00700922,0,0,0.0116697,0.02107,0.0177454,0.00793799,0.00987794,0.00686927,0.0097169,0.00971037,0.0100299,0.00400117,0.00920808,0.0126427,0,0.0102214,0.0042857,0.0152585,0.0051352,0,0,0.00543828,0.00870933,0.00432356,0.00609683,0.00822249,0.0104555,0.00395981,0.0111178,0.0136859,0.0225252,0.0240628,0.0122629,0.0116469,0.0045254,0.00709299,0.0107008,0.009339,0.00921445
45,0.0196176,0.00515237,0.00566603,0.0105894,0.0128447,0,0.00602877,0.00298117,0.00870595,0.00294286,0.0112606,0.00695516,0,0,0.011749,0.0210679,0.0181102,0.00833981,0.0100008,0.00695636,0.0096792,0.00952755,0.0100591,0.00445033,0.0095807,0.0124424,0,0.00986158,0.00385377,0.0152274,0.00500917,0,0,0.00555796,0.00884487,0.0040723,0.00611576,0.00802268,0.0103312,0.00394336,0.011285,0.0138048,0.0225625,0.0238085,0.0125961,0.0109059,0.00428279,0.00706637,0.0100309,0.00881573,0.00913871
