Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
21,0.0177265,0.00498249,0.00741866,0.00482598,0.0260685,0,0.00814735,0.00382232,0.004439,0.00406919,0.00840838,0.00605069,0,0,0.00936794,0.00651217,0.0057183,0.00502097,0.0108625,0.0106925,0.0102298,0.0102957,0.00141682,0.00452542,0.00729853,0.00979859,0,0.0139663,0.00449653,0.00876077,0.00630627,0,0,0.00747284,0.0102359,0.00895971,0.00584096,0.0122128,0.00768105,0.00544789,0.0137702,0.0113838,0.0222429,0.0243776,0.00556445,0.0234563,0.0108385,0.0133932,0.0234611,0,0.0114935,0
22,0.01779,0.00501513,0.00784849,0.0047771,0.0137914,0,0.00798662,0.00399104,0.00403166,0.00414717,0.00840827,0.00581783,0,0,0.00980674,0.00616392,0.00557121,0.00537526,0.0116411,0.0112639,0.010408,0.0101938,0.00121267,0.00487285,0.00783889,0.00980416,0,0.0137214,0.00458799,0.0087061,0.00617048,0,0,0.0074302,0.0100561,0.00907208,0.0061766,0.0122664,0.0077966,0.00544193,0.013958,0.0113388,0.0225881,0.0245888,0.00543324,0.0231314,0.0105559,0.0134566,0.0230906,0,0.0115746,0
23,0.0178143,0.00501698,0.00824088,0.00458023,0,0,0.00781841,0.0042053,0.00352781,0.00421477,0.00841696,0.0055412,0,0,0.0102456,0.005464,0.00495476,0.00564368,0.0121587,0.0117635,0.0103982,0.0100181,0.000914621,0.00520644,0.00840535,0.00982111,0,0.0134302,0.0047025,0.00866965,0.00588953,0,0,0.00741971,0.00992454,0.00914748,0.00649725,0.0121527,0.00780678,0.00537846,0.0144298,0.0111537,0.0230598,0.0247725,0.00514054,0.0223966,0.00975205,0.0134416,0.022372,0,0.0115635,0
24,0.0176533,0.00479669,0.00826444,0.00401182,0.0137403,0,0.00772599,0.00453663,0.00314157,0.0040272,0.00845497,0.00531977,0,0,0.0109721,0.00484097,0.00417631,0.0061814,0.0127184,0.0124527,0.0106216,0.0102312,0.00063209,0.00552889,0.00893972,0.00991344,0,0.0132012,0.00492022,0.00862619,0.00567515,0,0,0.00736424,0.00974518,0.00912595,0.00663984,0.0120139,0.00784131,0.00526893,0.0150013,0.0110179,0.0236321,0.0250309,0.00493963,0.0216395,0.00886608,0.0134913,0.0216953,0,0.0115771,0
25,0.0175324,0.00461641,0.00824446,0.00337681,0.0136318,0,0.00767361,0.00478945,0.00262081,0.00396603,0.00849149,0.00509821,0,0,0.0114261,0.00426033,0.00333641,0.00643498,0.0130021,0.012896,0.0106362,0.0103273,0.000810707,0.00583316,0.00945021,0.0100254,0,0.0129092,0.00506135,0.00863013,0.00531333,0,0,0.0073757,0.0096506,0.0090878,0.00679938,0.0118503,0.00787577,0.00510081,0.015623,0.0108636,0.0242072,0.0252664,0.00481623,0.0209311,0.00805822,0.0135922,0.0209332,0,0.0116195,0
26,0.0174059,0.00442027,0.00807952,0.00271382,0.0134565,0,0.00768754,0.00498274,0.00211347,0.00395463,0.00855058,0.00493579,0,0,0.0117303,0.00414846,0.0028556,0.00664047,0.013199,0.013215,0.0106424,0.01046,0.00143142,0.00608278,0.00990274,0.0101519,0,0.0126125,0.00515848,0.00866891,0.00493522,0,0,0.00740282,0.00959658,0.00904333,0.00690582,0.0116685,0.00788684,0.00489263,0.0163214,0.0106281,0.0247692,0.0254506,0.00473744,0.0202574,0.00739476,0.0137772,0.0201187,0,0.0116972,0
27,0.0172977,0.00422305,0.00782825,0.00221254,0.0132351,0,0.00775983,0.00509724,0.00174286,0.00397469,0.00863217,0.00484511,0,0,0.0118834,0.00478195,0.00322455,0.00691719,0.0133662,0.0133902,0.0107104,0.0106215,0.0021529,0.00627233,0.0102831,0.0102601,0,0.0123182,0.00519927,0.00874048,0.00457468,0,0,0.00742803,0.00957204,0.00904991,0.00696896,0.0114664,0.00784719,0.00469093,0.0170918,0.0102703,0.0252822,0.0255411,0.00470298,0.0195725,0.00691155,0.0140352,0.0192358,0,0.0117875,0
28,0.0172276,0.00405477,0.00752561,0.0020108,0.0129955,0,0.00786342,0.00513025,0.00168286,0.00408175,0.00874105,0.00483898,0,0,0.0119207,0.00599209,0.00438598,0.00729207,0.013531,0.0134616,0.0108206,0.0107529,0.00283064,0.00638607,0.0105836,0.0103585,0,0.0120341,0.00518209,0.00883868,0.00424393,0,0,0.00743296,0.00955932,0.00908172,0.00699333,0.0112863,0.00778784,0.00455148,0.0178541,0.00983303,0.0257171,0.0255564,0.00473005,0.0189427,0.0066881,0.0143567,0.018423,0,0.0118875,0
29,0.017208,0.0039238,0.00723807,0.0021162,0.0127752,0,0.00797523,0.00508434,0.00199996,0.00425063,0.00887365,0.00490987,0,0,0.0118889,0.00756783,0.00604962,0.00781827,0.0137022,0.0134327,0.0110045,0.010844,0.00340971,0.00643539,0.010808,0.0104292,0,0.0117642,0.0051093,0.00894807,0.00394255,0,0,0.00739271,0.00954326,0.00916926,0.00699899,0.0111356,0.00771913,0.00449671,0.0185662,0.00933889,0.0260574,0.025502,0.00480688,0.0183749,0.00669415,0.0147169,0.0177323,0,0.0119652,0
30,0.0172441,0.00384591,0.00699601,0.00233309,0.0126049,0,0.00807247,0.00497313,0.00254364,0.00453203,0.00903105,0.00505574,0,0,0.0118506,0.00929972,0.00798178,0.00843743,0.0138703,0.0133381,0.0112226,0.0108586,0.00390319,0.00642096,0.0109652,0.0104814,0,0.0115177,0.00499395,0.00905236,0.0036621,0,0,0.00729657,0.00951042,0.00928129,0.0069976,0.011031,0.0076695,0.00451459,0.0191801,0.00882693,0.0263013,0.025411,0.00488512,0.0179338,0.00689714,0.0151044,0.0172401,0,0.0120073,0
31,0.0173311,0.00381154,0.00684814,0.00271313,0.0125063,0,0.00814952,0.00480925,0.00324106,0.00486365,0.00920631,0.00525278,0,0,0.0118252,0.0110757,0.0100668,0.0091865,0.0140336,0.0131592,0.0115098,0.0108112,0.0043706,0.00637844,0.0110684,0.0104956,0,0.0113043,0.00484795,0.0091381,0.00339999,0,0,0.007149,0.0094492,0.00945412,0.00701441,0.0109483,0.00762796,0.00458618,0.01971,0.00829827,0.0264536,0.0252805,0.00495334,0.0176115,0.00723366,0.0155131,0.0168868,0,0.0119853,0
32,0.0174601,0.00383778,0.00679212,0.00316455,0.0124936,0,0.00819542,0.00461873,0.003997,0.00528593,0.00940116,0.00550058,0,0,0.0118562,0.0128255,0.0122025,0.0099603,0.0141859,0.0129292,0.0118189,0.0106946,0.0048844,0.00631005,0.0111249,0.0104861,0,0.0111333,0.0046956,0.00919932,0.0031621,0,0,0.00697088,0.00935481,0.00964479,0.00705375,0.0108871,0.00760453,0.00469522,0.0201593,0.00776673,0.0265303,0.0251296,0.00499021,0.0174597,0.00768674,0.0159533,0.0166736,0,0.0119095,0
33,0.0176227,0.00394293,0.00685072,0.00379392,0.0125974,0,0.00823155,0.00441765,0.00482237,0.0057288,0.00959342,0.0057543,0,0,0.0119288,0.0145182,0.0143469,0.0107741,0.0143405,0.0126395,0.0121945,0.0105541,0.00548939,0.00631492,0.0111376,0.01041,0,0.0109855,0.00455414,0.009224,0.00297178,0,0,0.00678234,0.00922696,0.00990113,0.00713064,0.010725,0.00746198,0.00482378,0.0207145,0.00710696,0.026528,0.0248142,0.00523214,0.0172684,0.00824574,0.0164821,0.0163478,0,0.0117,0
34,0.017782,0.00411897,0.00694175,0.004263,0.0127686,0,0.00816746,0.00426039,0.00558677,0.00628631,0.00983767,0.00612759,0,0,0.012218,0.0162241,0.0164263,0.0113226,0.0144422,0.0124012,0.0124889,0.0104403,0.00617347,0.00610823,0.0110853,0.0104058,0,0.0109235,0.00446709,0.00925561,0.00282491,0,0,0.00661282,0.00908596,0.0100389,0.00721619,0.0107413,0.00753033,0.00498955,0.0210076,0.00662558,0.0265226,0.024687,0.00518672,0.0176064,0.00890245,0.0170074,0.0164778,0,0.0116115,0
35,0.017941,0.00436703,0.00711371,0.00485794,0.0130404,0,0.00807662,0.00413332,0.00640609,0.00678285,0.0100678,0.0064965,0,0,0.0126388,0.017921,0.0184525,0.0118096,0.0145283,0.0121628,0.0128892,0.0104972,0.00690654,0.00592886,0.0109528,0.0103954,0,0.0108834,0.00442566,0.00927196,0.00274455,0,0,0.00646261,0.00893878,0.0102091,0.00734479,0.0107614,0.00760291,0.00517436,0.021302,0.006138,0.0264967,0.0245202,0.00520792,0.0180882,0.00963331,0.0175919,0.0166839,0,0.0115125,0
36,0.0180901,0.00468552,0.00734042,0.00544612,0.0134067,0,0.00794279,0.00405321,0.0072527,0.00722182,0.0102806,0.00687079,0,0,0.0132528,0.0196363,0.0203787,0.0121374,0.0145801,0.0119623,0.0134163,0.0108367,0.00763428,0.00569404,0.0107059,0.0103965,0,0.0108725,0.00443992,0.00928504,0.0027149,0,0,0.00633414,0.00880487,0.010391,0.00751526,0.0107825,0.00766957,0.00536141,0.021613,0.00564637,0.026462,0.024305,0.00534904,0.0186746,0.0104282,0.018235,0.0169709,0,0.0114121,0
37,0.0182297,0.00505021,0.00760578,0.00595808,0.0138459,0,0.00776932,0.00402459,0.00811636,0.00759845,0.010463,0.00723356,0,0,0.0140809,0.0213694,0.0221537,0.0122639,0.0145887,0.0118087,0.0141281,0.0115372,0.00830057,0.00538341,0.0103226,0.0104163,0,0.0108904,0.00450638,0.0092975,0.00270897,0,0,0.00622668,0.00869445,0.0105905,0.00773774,0.0107986,0.00771693,0.00554196,0.0219435,0.00516737,0.0264232,0.0240373,0.00564819,0.0193143,0.0112693,0.0189223,0.0173253,0,0.0113085,0
38,0.0183645,0.00542815,0.00789049,0.0063367,0.0143276,0,0.00756606,0.00404991,0.0089716,0.00792528,0.0106108,0.00757148,0,0,0.0151205,0.0230889,0.0237124,0.0121404,0.014537,0.0116949,0.0150524,0.0125942,0.00885717,0.00500547,0.00981684,0.0104564,0,0.0109359,0.00461803,0.00930653,0.00269473,0,0,0.00613992,0.00860985,0.0108092,0.00802089,0.0108015,0.0077317,0.00571449,0.0222879,0.00473376,0.0263797,0.0237221,0.00611013,0.0199572,0.0121343,0.0196316,0.0177235,0,0.0111942,0
39,0.0184969,0.00578202,0.00816787,0.00654366,0.014814,0,0.00734786,0.00413139,0.00976856,0.0082243,0.0107351,0.00788333,0,0,0.0163498,0.0247233,0.0249728,0.0117137,0.0143819,0.0116003,0.0161437,0.0139187,0.009264,0.0045972,0.00924943,0.010513,0,0.0110067,0.00476869,0.00930829,0.00264944,0,0,0.00607489,0.00854702,0.0110431,0.00836697,0.0107841,0.00770631,0.0058839,0.0226384,0.00439434,0.0263277,0.0233717,0.00670377,0.0205671,0.0130027,0.020341,0.0181369,0,0.0110612,0
40,0.0186238,0.00607804,0.00840786,0.00656085,0.0152672,0,0.00713305,0.00426876,0.0104306,0.00851554,0.0108605,0.00818019,0,0,0.0177216,0.0261491,0.0258246,0.0109468,0.0140462,0.0114974,0.0172612,0.0153608,0.00948497,0.00421134,0.00870838,0.0105781,0,0.0110991,0.00495378,0.00930168,0.00257111,0,0,0.00603253,0.0085001,0.0112872,0.00877279,0.0107434,0.0076433,0.00605594,0.0229881,0.00420022,0.0262606,0.0229988,0.00737404,0.0211311,0.0138633,0.0210352,0.0185377,0,0.0109067,0
41,0.0187406,0.0062952,0.00858957,0.00638759,0.0156568,0,0.00693944,0.00445496,0.0108689,0.0088176,0.0110135,0.00847905,0,0,0.0191383,0.0271886,0.026127,0.00984424,0.0134392,0.0113683,0.0181889,0.0167294,0.00949472,0.00389376,0.00826767,0.0106415,0,0.0112083,0.00516778,0.00928978,0.0024791,0,0,0.00601213,0.0084653,0.0115412,0.0092341,0.010681,0.00755629,0.00623021,0.0233298,0.00417878,0.0261704,0.0226119,0.00805787,0.021659,0.0147191,0.0217067,0.0189032,0,0.0107353,0
42,0.0188455,0.00642836,0.00871153,0.00604408,0.0159647,0,0.00677967,0.0046753,0.011013,0.00914605,0.0112113,0.00879475,0,0,0.020439,0.0276548,0.0257521,0.00848368,0.0125145,0.0112335,0.0187085,0.0178244,0.00929804,0.00366794,0.00795925,0.0106942,0,0.0113291,0.00540205,0.00927767,0.00240399,0,0,0.00601011,0.00844099,0.0118089,0.00974629,0.0106003,0.00746671,0.00639542,0.0236519,0.00431481,0.0260491,0.0222153,0.00869659,0.0221732,0.0155879,0.0223513,0.0192191,0,0.0105573,0
43,0.018938,0.00643269,0.00879643,0.00546674,0.0161632,0,0.00666379,0.00490684,0.0107553,0.00949445,0.0114482,0.00913398,0,0,0.0215757,0.0274585,0.0245991,0.00713252,0.0111599,0.0112338,0.0185339,0.0185367,0.00886519,0.00355166,0.00777467,0.0107051,0,0.0114551,0.00564194,0.00926433,0.00237454,0,0,0.00601796,0.00842479,0.01211,0.0103198,0.0104552,0.0073433,0.0065247,0.0239973,0.00458134,0.0258861,0.0217507,0.00936442,0.0226716,0.0165504,0.022997,0.0194301,0,0.0103393,0
44,0.0190252,0.00629122,0.00893479,0.00428384,0.0162967,0,0.0065905,0.00513564,0.00977741,0.00985256,0.0116922,0.00949984,0,0,0.0228365,0.0265749,0.0224389,0.00694558,0.00901124,0.0120563,0.0170887,0.0189397,0.00794679,0.00358066,0.00768574,0.0105514,0,0.0115853,0.00588103,0.00923799,0.00242084,0,0,0.00602758,0.00840218,0.0124955,0.0109948,0.00954831,0.00654698,0.00644892,0.0250038,0.00553774,0.0254901,0.0203284,0.0115976,0.0232736,0.0185655,0.0241675,0.0192859,0,0.00952506,0
45,0.0190867,0.00630051,0.00896765,0.00404319,0.0163642,0,0.00652668,0.00537457,0.00932555,0.0101626,0.0120184,0.00988434,0,0,0.0229186,0.025625,0.0208838,0.0067993,0.00822394,0.0117645,0.0167464,0.0187432,0.00760217,0.00344039,0.00764775,0.0106173,0,0.0117478,0.00611957,0.00923536,0.00251277,0,0,0.00603706,0.00838899,0.0127452,0.0114928,0.00957708,0.00672373,0.00646309,0.0249687,0.00566985,0.025306,0.0201517,0.0114918,0.0239097,0.0194706,0.0245838,0.0196461,0,0.00950416,0
