Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
9,0.0182311,0.00886191,0.0076339,0.00971969,0.00980152,0,0.00387672,0.00423467,0.00545933,0.00340322,0.00998362,0.00719743,0,0,0.0166063,0.0171776,0.00935501,0.00945648,0.0117658,0.0205344,0.0142305,0.0146304,0.00929839,0.00145937,0.00576455,0.0149111,0,0.0126328,0.00611119,0.0107058,0.00438498,0,0,0.00492054,0.00719431,0.00424537,0.00991117,0.00935889,0.0090196,0.00448391,0.0140201,0.0100931,0.0219154,0.0232672,0.00600758,0.0133578,0.00380922,0.0107042,0.0149311,0.0144339,0.0096166
10,0.0183529,0.00883718,0.00745401,0.00986602,0.00975194,0,0.00388867,0.00433505,0.00548599,0.0033919,0.0097728,0.00684887,0,0,0.0164399,0.017238,0.00950633,0.00904143,0.0113882,0.0198601,0.0139444,0.014318,0.00948841,0.00144118,0.00576159,0.0148609,0,0.0125514,0.00610947,0.0108538,0.00430017,0,0,0.00490896,0.00718936,0.00420298,0.00970953,0.00924802,0.00895703,0.00441357,0.0136536,0.0103276,0.0218766,0.0232598,0.00637647,0.0130652,0.00360525,0.0104272,0.0144362,0.0139648,0.00955974
11,0.0184399,0.00884339,0.00731405,0.0100291,0.00973884,0,0.00400612,0.00443523,0.00552622,0.00340376,0.00987858,0.00678313,0,0,0.0162901,0.0170751,0.00978408,0.00858115,0.0111254,0.0190738,0.0137547,0.0140578,0.00969558,0.0014285,0.00585107,0.0148211,0,0.0124307,0.00609747,0.0110361,0.00423047,0,0,0.00488682,0.00717393,0.00415179,0.00954084,0.00910817,0.00886927,0.00432508,0.0132467,0.0104042,0.0216552,0.0232132,0.00656074,0.0128648,0.0033194,0.0100398,0.013853,0.0135331,0.00946114
12,0.0185013,0.00884894,0.00716144,0.0102335,0.00972666,0,0.00408932,0.00452934,0.00565472,0.0033357,0.0102417,0.00693679,0,0,0.016213,0.0168458,0.00996036,0.00806076,0.0108637,0.0184704,0.0135852,0.0139097,0.00987813,0.00145878,0.00600549,0.01476,0,0.0121834,0.00610546,0.0110927,0.00413049,0,0,0.00489233,0.00724963,0.00413747,0.0094182,0.00901605,0.00876573,0.00421374,0.0129224,0.0105052,0.0213447,0.0230905,0.00672592,0.0127348,0.00316884,0.00956577,0.0134176,0.0130816,0.00938761
13,0.0185675,0.00882328,0.00697509,0.0104427,0.00966895,0,0.00395324,0.00461947,0.00578103,0.00326652,0.0103366,0.00689332,0,0,0.0161766,0.0167862,0.0100282,0.00755685,0.0105677,0.0179754,0.0133775,0.013769,0.0100655,0.00153805,0.00616923,0.0146575,0,0.0119401,0.00605696,0.0110868,0.00399983,0,0,0.00496325,0.00735113,0.0041814,0.00927654,0.00896168,0.00865079,0.00409693,0.0126654,0.010623,0.02123,0.0229422,0.00690233,0.0125696,0.00310341,0.00916959,0.0131146,0.0126106,0.00934934
14,0.0186513,0.00884178,0.00681635,0.0106076,0.0096157,0,0.00369641,0.00474137,0.00581389,0.00328678,0.0100544,0.00661253,0,0,0.0160656,0.01691,0.0101093,0.00711009,0.0103575,0.0173792,0.0131517,0.0136392,0.0102791,0.00158684,0.00625167,0.0144985,0,0.0118528,0.00601615,0.0112168,0.00388804,0,0,0.00508452,0.00736882,0.00421297,0.0090978,0.00889861,0.00856663,0.0040227,0.0124813,0.0106722,0.0212741,0.022804,0.00713053,0.0124014,0.00297918,0.00894817,0.012794,0.0122181,0.00933218
15,0.0187797,0.00895803,0.0067261,0.0107388,0.00963952,0,0.00359089,0.00490823,0.00584246,0.00328841,0.00977843,0.00636051,0,0,0.0158051,0.0170919,0.0102561,0.00670484,0.0102762,0.0168506,0.012915,0.0135838,0.010458,0.00158922,0.00621365,0.0143119,0,0.0117668,0.00617185,0.0114563,0.00380761,0,0,0.00517711,0.00733109,0.00415557,0.00895945,0.00884621,0.00854996,0.0040096,0.0124207,0.0107295,0.0212374,0.0227185,0.00754873,0.0124117,0.00290249,0.00895905,0.0124942,0.0119797,0.00933546
16,0.0189774,0.0090864,0.00663403,0.0108764,0.00968083,0,0.00364681,0.00505258,0.00596105,0.00315622,0.00965109,0.00615504,0,0,0.0154818,0.0171919,0.0105319,0.00625879,0.010125,0.0165579,0.0126708,0.013536,0.0105701,0.00161492,0.00615621,0.0141855,0,0.0115362,0.00647823,0.0117056,0.00377396,0,0,0.0051705,0.00732674,0.00405384,0.00887684,0.0088255,0.00856806,0.0040018,0.0123702,0.0108007,0.021105,0.0226616,0.00792859,0.0123889,0.00288676,0.00899226,0.0122641,0.011811,0.00934158
17,0.0191885,0.00909598,0.00647852,0.0110194,0.00966263,0,0.00358759,0.00511151,0.00610177,0.00302711,0.00957059,0.00589115,0,0,0.0152737,0.0171953,0.010988,0.00569418,0.00978693,0.0162175,0.0124545,0.0133951,0.010695,0.00167556,0.00610987,0.014155,0,0.0113246,0.00668453,0.0119584,0.00377442,0,0,0.00511306,0.0073847,0.00398422,0.00879265,0.00878989,0.00855235,0.0039659,0.0122321,0.0108123,0.0210614,0.022579,0.00797435,0.0119792,0.00276147,0.00877813,0.0120746,0.0115869,0.00930958
18,0.0193259,0.00905416,0.00631027,0.0111596,0.00964136,0,0.00322007,0.00510771,0.00619411,0.00303914,0.00953076,0.00563792,0,0,0.0152177,0.0172275,0.0114203,0.00505494,0.00944703,0.0156289,0.012305,0.0131311,0.0109046,0.00168577,0.00598037,0.0141232,0,0.0112545,0.00670477,0.0121571,0.00372829,0,0,0.00510569,0.00746963,0.00397091,0.00867692,0.00871164,0.00849936,0.00393016,0.01211,0.0109015,0.0212131,0.0225906,0.00795605,0.0115013,0.00259773,0.00850188,0.0119754,0.0113675,0.00924735
19,0.0194285,0.0090112,0.00619966,0.011326,0.00967926,0,0.0027284,0.00509269,0.0063091,0.00305971,0.00949964,0.00546425,0,0,0.0151602,0.0172913,0.011612,0.00451574,0.00927997,0.0150058,0.0121339,0.0127776,0.0111471,0.00167599,0.0058386,0.014004,0,0.0111978,0.0067042,0.0122545,0.00362088,0,0,0.00516485,0.00752904,0.00399026,0.00853125,0.00863229,0.00847635,0.00390858,0.0120595,0.0111852,0.0213917,0.0227327,0.00817201,0.0114106,0.00260431,0.00845378,0.0119466,0.0112604,0.00921379
20,0.0195985,0.00875964,0.00612318,0.0122406,0.009926,0,0.00255691,0.00513708,0.00705176,0.0029743,0.00937039,0.00536612,0,0,0.0143425,0.0174214,0.0125585,0.00393578,0.00880048,0.0122809,0.0117999,0.0121199,0.0117958,0.00181057,0.00589316,0.0137891,0,0.011085,0.00671889,0.0123136,0.00358908,0,0,0.00523559,0.00751869,0.0040689,0.00825855,0.00856147,0.00849232,0.00387749,0.0120002,0.0114797,0.0212578,0.0227206,0.00848924,0.0115925,0.00276967,0.00843318,0.0117601,0.0110575,0.00922603
21,0.0198295,0.008486,0.00607491,0.012206,0.00990328,0,0.00291141,0.00525652,0.00702687,0.00289738,0.00913636,0.00534415,0,0,0.0143837,0.0172602,0.0128373,0.00378347,0.00855656,0.0121613,0.0114387,0.012124,0.0118418,0.00200351,0.0061921,0.0136276,0,0.01096,0.00671572,0.0124174,0.00352805,0,0,0.00528424,0.00754656,0.00414037,0.0081174,0.00853988,0.00853596,0.00386548,0.0119587,0.0116361,0.0209208,0.0226046,0.00875306,0.0116259,0.00282461,0.00837563,0.0114508,0.0108452,0.00926047
22,0.0199675,0.00824261,0.00596853,0.0122262,0.00993381,0,0.00333846,0.00539712,0.00702723,0.00296076,0.00884359,0.00551711,0,0,0.0143426,0.0171641,0.0132715,0.00347741,0.00828503,0.0117142,0.0113773,0.0120802,0.0119685,0.00219063,0.00644811,0.0134844,0,0.0109087,0.00682261,0.0125276,0.00348152,0,0,0.00532431,0.00760564,0.00415543,0.0080288,0.00850351,0.00853247,0.00382987,0.0118645,0.0116137,0.0206611,0.0225274,0.00887926,0.0115535,0.00274326,0.00827458,0.0112575,0.0106802,0.00924759
23,0.0200228,0.00816502,0.00587646,0.0122874,0.0100242,0,0.00327693,0.00551003,0.00708976,0.00303646,0.00867433,0.00575271,0,0,0.0140787,0.0171595,0.013642,0.00332152,0.00819729,0.0112855,0.0115669,0.011883,0.0121004,0.00229788,0.00655223,0.0133266,0,0.010969,0.00683396,0.0126184,0.00339804,0,0,0.00540808,0.00768239,0.00411149,0.0079788,0.00843933,0.00849071,0.00376784,0.0117626,0.0114708,0.0207634,0.0225462,0.00885545,0.0114353,0.00266827,0.00817944,0.0112777,0.0106554,0.00917793
24,0.0201918,0.00807036,0.00587684,0.0123505,0.0101344,0,0.00298234,0.00571489,0.00715806,0.0030084,0.00868516,0.00587626,0,0,0.0135804,0.0172244,0.0139402,0.00348577,0.00811594,0.0110099,0.0115926,0.0117579,0.0121625,0.00243042,0.00666303,0.0131262,0,0.011119,0.00627956,0.0126624,0.00334609,0,0,0.00550318,0.00768636,0.00411807,0.00781932,0.0083635,0.00847034,0.00373825,0.0117039,0.0114308,0.0210833,0.0226214,0.00903508,0.0113245,0.00271399,0.00799253,0.011301,0.0105463,0.00911752
25,0.0205195,0.00782043,0.0059123,0.0123824,0.0102208,0,0.00314244,0.00595755,0.00716482,0.0029422,0.00870062,0.00585203,0,0,0.0130684,0.0172939,0.0141625,0.00365637,0.00789099,0.0108454,0.0112797,0.0117019,0.0121765,0.00259145,0.0068902,0.0128728,0,0.0112271,0.0058473,0.0126848,0.00336749,0,0,0.00550563,0.00763685,0.00418253,0.00752093,0.00829116,0.00851803,0.00378375,0.011634,0.0115989,0.0212562,0.0227598,0.00956798,0.0111886,0.00283099,0.00768345,0.0110199,0.0102716,0.0090888
26,0.0207831,0.00750359,0.00585932,0.0123922,0.0102875,0,0.0035154,0.0060564,0.00719238,0.00294054,0.00868548,0.00585963,0,0,0.0128294,0.0173432,0.0144099,0.0039558,0.0077035,0.0106884,0.0110232,0.0114385,0.0122212,0.00262841,0.00706203,0.0125834,0,0.0111998,0.00594484,0.0127823,0.00340761,0,0,0.00545071,0.0076694,0.00424333,0.00722893,0.00820854,0.00858434,0.00384762,0.0114827,0.0117526,0.0211805,0.0227861,0.00998169,0.0109264,0.00286742,0.00733009,0.0106326,0.0100098,0.00904998
27,0.0208728,0.00705419,0.00569465,0.0124702,0.0103761,0,0.00362572,0.00598136,0.00740116,0.00302419,0.00892981,0.00595564,0,0,0.0128233,0.0174396,0.0149251,0.00470387,0.00774757,0.0101637,0.0109232,0.011012,0.0123716,0.00254117,0.00696987,0.0123227,0,0.0110836,0.00586921,0.0129748,0.0034208,0,0,0.00547862,0.00778925,0.00429265,0.00697903,0.00809887,0.00854256,0.00383179,0.0114067,0.0117488,0.0211344,0.0225477,0.00999335,0.010614,0.00278377,0.00711592,0.0103504,0.00979105,0.0089786
28,0.0209201,0.00655148,0.00552116,0.0125557,0.0103856,0,0.00366414,0.00582591,0.00766914,0.00315487,0.00948181,0.00598906,0,0,0.0128323,0.0174932,0.0155311,0.00547229,0.00789778,0.00954635,0.0106524,0.0107342,0.0125313,0.00260355,0.0067837,0.0121173,0,0.0109602,0.00568811,0.0131508,0.00339807,0,0,0.00561039,0.00789526,0.00428657,0.00672863,0.0080054,0.00842663,0.00377454,0.011487,0.0118383,0.0212905,0.0223268,0.0100201,0.0104971,0.00271562,0.00709508,0.0100733,0.00945629,0.0089338
29,0.0209841,0.00626127,0.00539353,0.01262,0.0103393,0,0.00373021,0.00569917,0.00787455,0.00327759,0.00976395,0.00585935,0,0,0.0125803,0.0174418,0.0160023,0.00602062,0.00796965,0.00912629,0.0101678,0.0104872,0.0126446,0.00281931,0.00683669,0.0119297,0,0.0107737,0.00565157,0.0133237,0.00338816,0,0,0.00575119,0.00797863,0.00408308,0.0064666,0.00792914,0.00835615,0.00377123,0.01155,0.0120466,0.0214141,0.0223068,0.0102422,0.0104157,0.00266887,0.00703217,0.00973317,0.00895631,0.00890958
30,0.0209918,0.00629225,0.00533256,0.0125901,0.0102829,0,0.0037019,0.00559849,0.00794346,0.00340136,0.00942428,0.00567339,0,0,0.0121646,0.0175258,0.0163449,0.00648669,0.0078854,0.00913338,0.00947769,0.0100911,0.0126601,0.00292998,0.00705923,0.0116599,0,0.0103978,0.00592198,0.0135961,0.0033918,0,0,0.00587189,0.00816409,0.00380226,0.00628232,0.00786862,0.00838215,0.00380913,0.0114253,0.0121881,0.0213733,0.0223501,0.0104824,0.0102912,0.0026333,0.00671658,0.00951449,0.00852744,0.00886282
31,0.0209665,0.0062932,0.00529118,0.0125057,0.0102954,0,0.00372117,0.00548939,0.00796184,0.00352349,0.0090943,0.00573553,0,0,0.0117524,0.0178916,0.0167924,0.006972,0.00787483,0.00926711,0.00867837,0.00969943,0.0126215,0.00295509,0.0071917,0.0113148,0,0.00993259,0.00656479,0.0138735,0.00342167,0,0,0.00598095,0.00840178,0.00371536,0.00610922,0.00780524,0.0084121,0.00380225,0.0113028,0.0122342,0.0213177,0.0223332,0.010696,0.0102685,0.00266601,0.00624711,0.0092069,0.00824591,0.00880664
32,0.0209653,0.00594803,0.00522074,0.0124015,0.0102701,0,0.00385001,0.00539388,0.00798144,0.00362525,0.00926491,0.00601641,0,0,0.0115706,0.0182781,0.0172741,0.007312,0.00801331,0.00939216,0.00803963,0.00950036,0.0125735,0.00300814,0.00730926,0.0109834,0,0.00963528,0.0069281,0.0139591,0.00346608,0,0,0.00609606,0.00855413,0.00387259,0.00588653,0.00775261,0.00839422,0.00377475,0.0113281,0.0124131,0.0213034,0.0223721,0.011075,0.0103411,0.00284145,0.00591235,0.00906932,0.00790915,0.00879677
33,0.0209597,0.0052931,0.00510444,0.0123547,0.0102383,0,0.00394944,0.00533833,0.00807287,0.0036895,0.00940453,0.00617267,0,0,0.0115766,0.0183389,0.0176551,0.00774307,0.00824197,0.00925359,0.00796539,0.00934909,0.0125941,0.00303547,0.00745298,0.0107217,0,0.00955001,0.00672653,0.0139524,0.00351155,0,0,0.00623159,0.00863952,0.00404053,0.00561458,0.00771792,0.00834729,0.00377773,0.0113512,0.0127713,0.0212165,0.0224879,0.0115724,0.0105719,0.00319123,0.00582623,0.00923395,0.00747562,0.00882349
34,0.0209489,0.0048338,0.00505377,0.0123024,0.0101647,0,0.00399302,0.00527576,0.00815772,0.00379978,0.00911936,0.00609747,0,0,0.0116451,0.0181143,0.0179584,0.00828489,0.00833989,0.00907254,0.00822301,0.00913718,0.0126049,0.00296054,0.00749294,0.0104731,0,0.00948975,0.00648353,0.0140678,0.00348986,0,0,0.00637551,0.00878436,0.00408084,0.00549689,0.00768912,0.00827244,0.00380074,0.0113431,0.0130146,0.0211638,0.0225175,0.0118563,0.0105756,0.00345461,0.00583228,0.00934765,0.00721146,0.00880977
35,0.0209975,0.00468896,0.00507802,0.0122364,0.0101407,0,0.0040664,0.00520514,0.0082167,0.0039701,0.00886841,0.00603045,0,0,0.0115449,0.0182583,0.0183727,0.00877098,0.00839583,0.00894637,0.00804152,0.00886258,0.0125712,0.00289293,0.0074932,0.0102603,0,0.0093497,0.00632746,0.0142654,0.00350297,0,0,0.00644529,0.0089246,0.0039303,0.00550221,0.00761581,0.00818371,0.00383193,0.0113533,0.0130296,0.0213036,0.0223804,0.0119016,0.0101979,0.00354668,0.00572663,0.00922338,0.00715359,0.00873821
36,0.02107,0.00453285,0.00513644,0.012137,0.0101234,0,0.00422771,0.00511547,0.00816151,0.00412476,0.00897377,0.00607641,0,0,0.0113628,0.0192089,0.0187464,0.00909011,0.00849236,0.00903396,0.00756542,0.00867284,0.0125148,0.00296087,0.00759846,0.0100532,0,0.00918456,0.00609351,0.0144297,0.00355848,0,0,0.00641378,0.0089893,0.00377588,0.0055004,0.00747401,0.00810695,0.00388133,0.0112606,0.013194,0.0215686,0.0224066,0.0121306,0.00980391,0.00364987,0.00557584,0.00910307,0.0070264,0.00862445
37,0.021102,0.00406478,0.00522869,0.0120276,0.0100805,0,0.00443123,0.00498979,0.00797928,0.00419991,0.00921947,0.00611406,0,0,0.0112915,0.0200276,0.0189251,0.00946712,0.0086279,0.00923838,0.00722813,0.0086337,0.0125043,0.00313798,0.00771243,0.00982249,0,0.00906683,0.00584664,0.0145582,0.00352193,0,0,0.00639764,0.00903694,0.00380268,0.0054702,0.00731176,0.0080447,0.00391057,0.0110362,0.0136765,0.0216526,0.0227642,0.0126992,0.00973455,0.00389303,0.00547146,0.00912327,0.00669891,0.00848826
38,0.0211163,0.00351721,0.00533358,0.0119715,0.0100474,0,0.00459251,0.0049343,0.00788628,0.00421688,0.00933426,0.00611553,0,0,0.0113645,0.0197488,0.0191551,0.0100185,0.00883484,0.00929547,0.00708881,0.00858073,0.0125452,0.00331633,0.00780602,0.0096523,0,0.0090001,0.00565635,0.0146706,0.00341563,0,0,0.00649275,0.00908511,0.00385287,0.00548494,0.00719881,0.00800825,0.00387397,0.0109497,0.0140702,0.0214754,0.0230854,0.0132544,0.00983743,0.00423498,0.00540987,0.00912337,0.0064762,0.00839169
39,0.0211105,0.00321123,0.00541385,0.011989,0.00997732,0,0.00471639,0.00494852,0.00802928,0.00417774,0.00934615,0.00618088,0,0,0.0114577,0.0194898,0.0196053,0.0105523,0.0090633,0.00921106,0.00707952,0.0083935,0.0125337,0.00346081,0.00803219,0.00950275,0,0.00894631,0.00543443,0.0148035,0.00353572,0,0,0.00659044,0.00909182,0.00381378,0.0055452,0.00715056,0.00796337,0.00380971,0.0109997,0.014179,0.0214478,0.0229821,0.0135697,0.00989951,0.00461093,0.00546655,0.00906659,0.00654008,0.0083597
40,0.0210636,0.0029984,0.00549004,0.0120556,0.00991203,0,0.00486061,0.00480245,0.00827658,0.00407626,0.00945854,0.00629467,0,0,0.0113859,0.0202298,0.0200763,0.0109776,0.00925613,0.00904057,0.00720588,0.00814278,0.0124513,0.00359314,0.00827649,0.00928651,0,0.00892287,0.00523553,0.0148924,0.00376771,0,0,0.00657245,0.00913044,0.00376671,0.00556806,0.00710515,0.00782309,0.00382163,0.0108797,0.0143196,0.0217111,0.0228057,0.0137948,0.010118,0.00507259,0.00557008,0.00905385,0.00663978,0.00835697
41,0.0210041,0.00276574,0.00561463,0.0120113,0.00985046,0,0.00505039,0.00454343,0.00834938,0.00401145,0.00963099,0.00626208,0,0,0.0114324,0.0209165,0.020358,0.0111806,0.00932287,0.00894563,0.00727328,0.00803659,0.0123633,0.00373665,0.00828193,0.00904484,0,0.00896095,0.0051632,0.0146923,0.00345817,0,0,0.00658523,0.00929721,0.0038076,0.005671,0.0070092,0.00759141,0.00392981,0.0107668,0.0145849,0.0218411,0.0229523,0.0140281,0.0102952,0.00552911,0.00553354,0.00899543,0.00662036,0.00834861
42,0.0209709,0.0025736,0.00573171,0.0119534,0.0098336,0,0.00529337,0.00469253,0.00837532,0.00403472,0.00971445,0.00603757,0,0,0.0115369,0.0206524,0.0206342,0.0114274,0.00954336,0.00867351,0.00750102,0.0079391,0.0123281,0.00392805,0.00818312,0.00888228,0,0.00894679,0.00520438,0.0142436,0.00265849,0,0,0.00677469,0.00950015,0.00382497,0.00587142,0.00694507,0.00746597,0.00405963,0.0107919,0.0148542,0.0216533,0.0231582,0.0143557,0.0103822,0.00600491,0.00547786,0.00916215,0.00673104,0.00837181
43,0.0209011,0.00247922,0.00581027,0.0119029,0.00978636,0,0.00560801,0.00544751,0.00840406,0.00406649,0.00979156,0.00594071,0,0,0.0115669,0.0203746,0.0208217,0.0116327,0.0098709,0.00844271,0.00783562,0.0079427,0.012274,0.00411527,0.00832564,0.00871979,0,0.00875498,0.00520831,0.0138982,0.0021054,0,0,0.00699233,0.00963471,0.00384375,0.00610331,0.00689977,0.00745194,0.00414072,0.0108377,0.0149301,0.0215242,0.0230596,0.0146754,0.010658,0.00648896,0.00564263,0.00961924,0.0071304,0.00836053
44,0.0207283,0.00231335,0.00594354,0.0118775,0.00971311,0,0.00591641,0.00609756,0.00838664,0.00401658,0.0101025,0.0061223,0,0,0.0114998,0.0206315,0.0207954,0.011716,0.0101525,0.00837498,0.00815429,0.00804379,0.0122022,0.00423534,0.00865202,0.0085382,0,0.0085417,0.00508966,0.0136734,0.00185672,0,0,0.00705829,0.00972504,0.00388275,0.00632244,0.00679856,0.00742382,0.00420439,0.0108485,0.0148794,0.0216561,0.0229644,0.0149027,0.0113451,0.00704065,0.00606288,0.0100512,0.00764256,0.00825642
45,0.0204782,0.00203836,0.00619692,0.0118752,0.00965815,0,0.00615513,0.006165,0.00836602,0.0039634,0.0106071,0.00634428,0,0,0.0115465,0.0208322,0.0206743,0.0117939,0.0104262,0.00836626,0.00842371,0.00807399,0.0121743,0.00435738,0.00887871,0.00841304,0,0.00851894,0.00496445,0.0134285,0.00174643,0,0,0.00702821,0.00973295,0.00387896,0.006522,0.00666148,0.00734887,0.00427749,0.0109895,0.0149677,0.0218899,0.0231562,0.0151627,0.0120636,0.00762455,0.0067282,0.0102919,0.00812737,0.00815064
