Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
14,0.023761,0.00402397,0.00815641,0.00924613,0.0289359,0,0.0104959,0.00518948,0.0134937,0.00557253,0.00768189,0.00666945,0,0,0.0106141,0.0160811,0.0173533,0.0107555,0.0122924,0.0156573,0.0115392,0.0051962,0.0114857,0.00500503,0.00681068,0.00908348,0,0.0192724,0.00660509,0.00914329,0.00184207,0,0,0.00624876,0.00762971,0.00316729,0.00552077,0.00850921,0.011268,0.00520755,0.00934928,0.0155196,0.023162,0.0265023,0.0130987,0.00838492,0.00204934,0,0.0130533,0,0.00926368,0
15,0.0238943,0.00372429,0.00805594,0.0087731,0.0131644,0,0.0104683,0.00514273,0.0129975,0.00521012,0.00773971,0.006643,0,0,0.0107412,0.014442,0.0156759,0.0101323,0.0124358,0.015597,0.0125056,0.00657725,0.0109149,0.00516927,0.00703941,0.00882395,0,0.0192093,0.00655548,0.00931095,0.00169365,0,0,0.00629922,0.007677,0.0035353,0.00571183,0.00883582,0.0110711,0.00527275,0.00960509,0.0153204,0.0231136,0.02643,0.0126334,0.00903728,0.0015968,0,0.0133452,0.00767918,0.00954926,0
16,0.0239995,0.00381764,0.00776516,0.00857119,0.0271299,0,0.0105307,0.00512675,0.0124153,0.00461824,0.00782622,0.00665245,0,0,0.0110037,0.013743,0.0146486,0.0102349,0.0119396,0.015338,0.0128525,0.0076381,0.0104888,0.00526136,0.00721695,0.00879174,0,0.0191001,0.00651508,0.00928709,0.00179306,0,0,0.00621862,0.0075792,0.00370495,0.00583036,0.00924919,0.0110071,0.00529473,0.00984119,0.0149747,0.0227323,0.0262202,0.0119632,0.00960621,0.00118358,0,0.0136772,0,0.00994959,0
17,0.0241939,0.00396512,0.0075679,0.0081213,0.0127662,0,0.010595,0.00508792,0.0117746,0.00424689,0.00795763,0.00672659,0,0,0.0111172,0.0130688,0.0137038,0.0100172,0.0115161,0.0151766,0.0126548,0.00823367,0.0099712,0.00529591,0.00737166,0.00852782,0,0.0190229,0.00644376,0.00926853,0.0018618,0,0,0.00615564,0.00750957,0.00409472,0.00587583,0.00963727,0.0109419,0.00535798,0.0100117,0.0146787,0.0225256,0.0260758,0.0114264,0.00998677,0.000847632,0.061688,0.013799,0,0.0102731,0
18,0.0243291,0.00422909,0.00734447,0.00770642,0.0255901,0,0.0107082,0.00512852,0.0110224,0.0038273,0.0081384,0.00681642,0,0,0.0113705,0.0133829,0.0136186,0.0105063,0.0108929,0.0148981,0.0121757,0.00862508,0.00941164,0.00526812,0.00748682,0.00831437,0,0.0189306,0.00641262,0.00911688,0.00210827,0,0,0.00600397,0.00734465,0.00451335,0.00586746,0.00998361,0.0109083,0.00540696,0.0102152,0.0143479,0.022353,0.0259498,0.010874,0.0101893,0.000655674,0.0618772,0.0137707,0,0.0105724,0
19,0.0245694,0.00447502,0.00733484,0.00712117,0.0127215,0,0.0108138,0.00510204,0.0102199,0.00363344,0.00823741,0.00676564,0,0,0.0115235,0.0137443,0.0137079,0.0107604,0.0105661,0.0147449,0.0115256,0.00866993,0.00879016,0.00522052,0.00756919,0.00814212,0,0.0188698,0.00630228,0.00904064,0.00224747,0,0,0.00590799,0.00725757,0.00490909,0.00592543,0.0102639,0.0108804,0.0054283,0.0103934,0.0140363,0.0222237,0.0258371,0.0103888,0.0103892,0.000812753,0.0621779,0.0136589,0,0.0108202,0
20,0.0247183,0.00463707,0.00732453,0.00672507,0.0244563,0,0.0109388,0.00518931,0.00939916,0.00337975,0.0083183,0.00665277,0,0,0.0119104,0.014742,0.014355,0.0114396,0.010459,0.0146778,0.0110057,0.00870076,0.00828492,0.00515992,0.00761345,0.00802372,0,0.0188157,0.00625414,0.00890326,0.0024689,0,0,0.00576725,0.00712869,0.00529166,0.0059941,0.0104814,0.0108696,0.00541335,0.0106289,0.0137676,0.0222371,0.0258213,0.00998123,0.0104735,0.00105345,0.0624507,0.0133721,0,0.0110459,0
21,0.0249219,0.00475488,0.0075122,0.00640976,0.0128754,0,0.0110531,0.00523461,0.0086598,0.00332987,0.00825945,0.00635981,0,0,0.0122246,0.0154707,0.0148179,0.0117488,0.0106082,0.0147114,0.0104709,0.00852998,0.0079379,0.00513314,0.00763189,0.00798252,0,0.0187961,0.00614489,0.00886373,0.00252325,0,0,0.00569578,0.0070954,0.00562914,0.00620231,0.0106365,0.0108542,0.0053666,0.010893,0.0135141,0.0223228,0.0258341,0.00962951,0.0105381,0.0012996,0.0626977,0.0129935,0,0.0112401,0
22,0.0250229,0.00471879,0.00759092,0.00638635,0.0234693,0,0.0112161,0.00537517,0.00802532,0.00320873,0.00810026,0.0059969,0,0,0.0127381,0.0163941,0.0153958,0.0122248,0.0108862,0.0148224,0.0100739,0.00849091,0.00782577,0.00517953,0.00761971,0.00802653,0,0.0187701,0.00610326,0.00879502,0.00259095,0,0,0.00560466,0.00704775,0.00586776,0.0063991,0.0107729,0.0108779,0.00530307,0.0112126,0.0133209,0.0225344,0.0259479,0.00937074,0.0105078,0.00139425,0.0627622,0.0125165,0,0.0114482,0
23,0.0251579,0.00467823,0.00776116,0.00647551,0.012992,0,0.0113243,0.00546882,0.00759923,0.00331015,0.0078644,0.00550714,0,0,0.0130412,0.0168331,0.0155729,0.0123062,0.011125,0.0148379,0.00952266,0.00835458,0.00789234,0.00517839,0.0076054,0.008136,0,0.0188108,0.0060098,0.0088143,0.0024983,0,0,0.00556112,0.00708101,0.00605175,0.00667101,0.0108182,0.0108521,0.00521369,0.0117322,0.0130092,0.0227969,0.0260225,0.00901929,0.0103129,0.00135967,0.0628136,0.012015,0,0.0116222,0
24,0.0252001,0.004481,0.00773769,0.00674019,0.022463,0,0.0114852,0.00561492,0.00735378,0.00331721,0.00758189,0.00502791,0,0,0.0134164,0.0173719,0.0158087,0.0125311,0.011363,0.0148404,0.00899377,0.00838319,0.0080975,0.00522241,0.00757152,0.0083037,0,0.0188485,0.00597343,0.00880233,0.0024304,0,0,0.00549416,0.00709206,0.0061254,0.00685268,0.0108505,0.0108531,0.00514194,0.0123893,0.0127137,0.0231632,0.0261658,0.00872889,0.00997303,0.00123669,0.0627073,0.0115332,0,0.0118106,0
25,0.0252795,0.00431303,0.00778117,0.00701569,0.0129594,0,0.0116835,0.00566307,0.00738428,0.00351598,0.00726162,0.00452532,0,0,0.013481,0.0175505,0.0158164,0.0125131,0.011428,0.0146095,0.00829543,0.00828847,0.00836147,0.00528422,0.00753075,0.00849479,0,0.0189009,0.00586512,0.00885073,0.00224299,0,0,0.00547425,0.00717042,0.00619382,0.00707422,0.0108716,0.010863,0.00510695,0.0131302,0.0124343,0.0235682,0.0263178,0.00851513,0.00959908,0.00128173,0.062568,0.011158,0,0.0119915,0
26,0.0253216,0.00409907,0.00769116,0.00730758,0.0128973,0,0.0119019,0.00571594,0.00763519,0.00372534,0.00700165,0.00409754,0,0,0.013511,0.0178516,0.0160054,0.0126021,0.0114538,0.014311,0.00766524,0.00821084,0.00865647,0.00529814,0.00746995,0.0086929,0,0.0189589,0.00578078,0.0088726,0.00208493,0,0,0.00542952,0.00723342,0.00619026,0.0072016,0.0108805,0.010885,0.00511299,0.0139946,0.0121729,0.024054,0.0265072,0.00837213,0.00912452,0.00169764,0.062407,0.0108997,0,0.0121706,0
27,0.0253676,0.00391683,0.00757421,0.00758179,0.0128299,0,0.0121372,0.00572994,0.00811067,0.00401425,0.00681144,0.00374445,0,0,0.0134706,0.0182448,0.0164051,0.0127428,0.011404,0.0139094,0.0071743,0.00805198,0.00896418,0.00526385,0.0073853,0.00887335,0,0.0190218,0.00568653,0.00888444,0.00193632,0,0,0.00538172,0.007296,0.00617462,0.0072736,0.0108888,0.0109176,0.00516598,0.014914,0.0119486,0.0245958,0.0267164,0.00830613,0.00862873,0.00245645,0.0622956,0.0107477,0,0.0123418,0
28,0.0254277,0.00380002,0.00747293,0.00783735,0.0127868,0,0.0123758,0.0057046,0.00878119,0.00438642,0.00670147,0.00347547,0,0,0.0134373,0.018816,0.0171032,0.0129767,0.0112903,0.013432,0.00689302,0.00780389,0.00928171,0.00517978,0.00727267,0.00902145,0,0.0190869,0.0055885,0.00888308,0.00181045,0,0,0.00533515,0.00734862,0.00617548,0.00728901,0.0109036,0.0109566,0.00525785,0.0158391,0.011757,0.0251713,0.0269306,0.0082911,0.00817242,0.0034152,0.062278,0.0106458,0,0.0125059,0
29,0.0255076,0.00376483,0.00742692,0.00807432,0.0127953,0,0.0126005,0.00564418,0.00960196,0.0048373,0.00666767,0.00329206,0,0,0.0134909,0.0196433,0.0181508,0.013343,0.0111234,0.0129103,0.00678845,0.0074973,0.00960529,0.00505591,0.00713339,0.00913185,0,0.0191501,0.00549674,0.00887079,0.0017125,0,0,0.00529733,0.00738385,0.00621635,0.00725311,0.0109321,0.0109967,0.0053741,0.0167243,0.011578,0.0257429,0.0271301,0.00828474,0.00783476,0.00448552,0.0623801,0.0105507,0,0.012668,0
30,0.0256064,0.00381702,0.00746056,0.00828529,0.0128772,0,0.0127926,0.00555727,0.0105154,0.00535328,0.00669738,0.00319142,0,0,0.0136913,0.0207852,0.0195638,0.0138656,0.0109142,0.0123838,0.00677337,0.00721374,0.00992537,0.00490998,0.00697498,0.00920578,0,0.0192053,0.00542199,0.00885448,0.00164068,0,0,0.00527487,0.00739837,0.00631468,0.00717955,0.01098,0.01103,0.0054978,0.0175355,0.0113849,0.0262672,0.0272962,0.00824656,0.00770185,0.00561288,0.0626022,0.0104791,0,0.0128327,0
31,0.0257182,0.00396087,0.00757608,0.00845556,0.0130449,0,0.0129349,0.00545455,0.0114591,0.00591342,0.00677518,0.00316704,0,0,0.0140674,0.022254,0.0213179,0.0145346,0.0106739,0.0118998,0.00679427,0.00708981,0.0102297,0.00476196,0.00680943,0.00924996,0,0.019246,0.00537166,0.00884336,0.001589,0,0,0.00527028,0.00739346,0.00647746,0.00709053,0.0110505,0.0110481,0.00561194,0.0182497,0.011154,0.0267002,0.0274139,0.00814333,0.00783788,0.00673477,0.0629216,0.010502,0,0.0130008,0
32,0.0258343,0.00420072,0.00775534,0.00856982,0.0132994,0,0.0130151,0.00534664,0.0123763,0.00649352,0.00688756,0.00321009,0,0,0.0146202,0.023993,0.0233357,0.0152917,0.0104104,0.011506,0.00686334,0.00728334,0.0105081,0.00462801,0.00664997,0.00927337,0,0.0192673,0.00534775,0.00884636,0.00155188,0,0,0.00528103,0.00737277,0.00670132,0.00701238,0.0111439,0.0110427,0.00570166,0.0188542,0.0108747,0.0270082,0.027473,0.00795607,0.00825004,0.00777404,0.0632947,0.0106816,0,0.0131662,0
33,0.025946,0.0045451,0.00799556,0.0086942,0.0136612,0,0.0130565,0.00523644,0.0132441,0.00707033,0.00701387,0.0033105,0,0,0.0152598,0.0258648,0.0254939,0.0161012,0.0101275,0.0111499,0.00709456,0.00785426,0.0107597,0.00454558,0.00650202,0.00924703,0,0.0192494,0.00534625,0.00886563,0.00152192,0,0,0.0053034,0.00734382,0.00705063,0.00697408,0.0111005,0.0108254,0.00573844,0.0195965,0.0103448,0.0271291,0.0272561,0.00774552,0.00891249,0.00915408,0.0639496,0.0110753,0,0.01319,0
34,0.0260529,0.00495405,0.00819954,0.00861561,0.0140261,0,0.0129802,0.00514949,0.0139739,0.00765239,0.00717897,0.00346334,0,0,0.0161489,0.0277229,0.0275345,0.0166017,0.00978568,0.0111,0.00734209,0.00884439,0.0109693,0.00442388,0.00638837,0.00927585,0,0.0192518,0.00536025,0.00891474,0.00152136,0,0,0.00532175,0.00729589,0.00730437,0.00697696,0.0112972,0.0108394,0.00575733,0.0198715,0.0100681,0.0271673,0.0272613,0.00732647,0.00969677,0.00963689,0.0641637,0.0115344,0,0.0133713,0
35,0.0261533,0.00539723,0.00839888,0.00853593,0.014409,0,0.0128752,0.00506986,0.0146018,0.00823713,0.00734773,0.00366104,0,0,0.0170676,0.0293415,0.0292629,0.0168401,0.00936703,0.0111388,0.0077568,0.0100083,0.0111358,0.00433661,0.0062937,0.00929425,0,0.0192298,0.00537914,0.0089804,0.00154019,0,0,0.00534005,0.00724516,0.00760694,0.0070382,0.0114846,0.0108047,0.00573858,0.0200849,0.00975474,0.0270787,0.0271608,0.00678746,0.0105588,0.0100087,0.0643384,0.0120681,0,0.0134991,0
36,0.0262482,0.00582738,0.00856683,0.00840647,0.0147649,0,0.0127337,0.0050078,0.0151017,0.00882693,0.00752988,0.00390691,0,0,0.0180114,0.0305404,0.0304351,0.0166237,0.0088268,0.0113417,0.00821842,0.0111836,0.0112438,0.00424428,0.00621733,0.00930432,0,0.0192039,0.00540249,0.00905295,0.00159074,0,0,0.00535463,0.00719332,0.00792512,0.007139,0.0116731,0.0107477,0.0056892,0.0202374,0.00944231,0.0269062,0.0269824,0.00611436,0.0114745,0.010268,0.0644422,0.0126503,0,0.0135852,0
37,0.026337,0.00617991,0.00868583,0.00821702,0.0150482,0,0.0125686,0.00496534,0.0154586,0.00940039,0.00772904,0.00420394,0,0,0.0189353,0.0311813,0.0308828,0.0158743,0.00816551,0.0117553,0.00861356,0.0122271,0.0112716,0.00413544,0.00615323,0.00929576,0,0.0191792,0.00543301,0.00911845,0.00167747,0,0,0.00536845,0.00714666,0.00826,0.00725632,0.0118711,0.0106914,0.0056248,0.0203377,0.00915701,0.0266995,0.0267633,0.00531795,0.012436,0.0104395,0.0644724,0.0132632,0,0.0136443,0
38,0.026416,0.00640274,0.00873774,0.00795403,0.0152244,0,0.0123913,0.00494475,0.0156558,0.00991968,0.0079504,0.00455294,0,0,0.0197925,0.0311997,0.0305467,0.0146035,0.00748599,0.0124375,0.0088464,0.0130646,0.0111993,0.00400893,0.0060975,0.00925414,0,0.0191573,0.00547692,0.00916601,0.00179688,0,0,0.00538515,0.00710985,0.00862082,0.0073657,0.0120848,0.0106543,0.00556304,0.0204006,0.0088931,0.0265037,0.0265476,0.00444142,0.013438,0.0105694,0.0644482,0.0139002,0,0.0136942,0
39,0.0264796,0.00647116,0.00870537,0.00760356,0.015277,0,0.0122085,0.00494979,0.0156785,0.0103523,0.00819848,0.00494929,0,0,0.0205474,0.0306243,0.0294919,0.0129185,0.0070349,0.0134318,0.00888517,0.0137025,0.0110141,0.00387293,0.00605064,0.00916596,0,0.0191385,0.00554104,0.00919249,0.00193591,0,0,0.00540607,0.00708315,0.00901747,0.0074501,0.0123178,0.010652,0.00551958,0.020439,0.00861019,0.0263488,0.0263764,0.00354942,0.0144623,0.0107175,0.0644025,0.0145638,0,0.013754,0
40,0.0265175,0.00634524,0.00857524,0.00703424,0.015188,0,0.0120233,0.00498109,0.0154522,0.0106763,0.00847176,0.00537955,0,0,0.0213332,0.0295642,0.0277932,0.0109821,0.00726505,0.0150086,0.00873243,0.0142963,0.0106323,0.00374399,0.00601604,0.00902174,0,0.0191271,0.00562761,0.00920396,0.00207629,0,0,0.00542871,0.00706141,0.00944965,0.00751898,0.0125817,0.0107086,0.00551029,0.0204581,0.00828889,0.0262594,0.0262964,0.00270095,0.0154766,0.0109385,0.0643546,0.015264,0,0.0138428,0
41,0.026527,0.00615022,0.00835799,0.00640917,0.015021,0,0.0118343,0.00504714,0.0150859,0.0109148,0.00877093,0.00583171,0,0,0.0219632,0.02822,0.0258053,0.00925303,0.00827218,0.016765,0.00875533,0.0148395,0.0101384,0.00363025,0.00599901,0.00883342,0,0.019118,0.00574511,0.00920366,0.00218635,0,0,0.00545202,0.00704612,0.00990875,0.00755496,0.0128623,0.0108285,0.00552558,0.0204509,0.00793789,0.0262122,0.0263,0.00191981,0.0164251,0.0112474,0.0643447,0.015995,0,0.0139678,0
42,0.0264974,0.00588803,0.00807971,0.00554566,0.0147873,0,0.0116471,0.00514091,0.014505,0.0110745,0.00907667,0.00628044,0,0,0.022663,0.0267515,0.0236008,0.00824805,0.0101833,0.0190456,0.00922789,0.0155444,0.0094021,0.00354643,0.00600176,0.00862304,0,0.0191134,0.0058867,0.00920138,0.00225494,0,0,0.00547292,0.00703505,0.0103605,0.00759697,0.0131705,0.0110339,0.00556893,0.0204046,0.00769727,0.0262096,0.0264067,0.00118782,0.0172724,0.0116399,0.0643635,0.0167574,0,0.0141331,0
43,0.0264242,0.00566207,0.00779385,0.00456031,0.0145528,0,0.0114717,0.00526134,0.0138107,0.0111795,0.00936583,0.00670897,0,0,0.0233319,0.0253316,0.0214556,0.00844138,0.0126065,0.0215569,0.0104052,0.0164004,0.00848573,0.00349767,0.00602466,0.00841851,0,0.0191048,0.00604986,0.00919953,0.00228341,0,0,0.00549039,0.00703224,0.01079,0.00765836,0.0134821,0.0113059,0.00562127,0.0203149,0.00767109,0.0262204,0.0265764,0.000506224,0.0179872,0.0120983,0.0644323,0.0175042,0,0.0143227,0
44,0.0263059,0.00546752,0.00754965,0.00320268,0.0143502,0,0.0113304,0.00540215,0.0128417,0.0112779,0.00960207,0.00710646,0,0,0.0241917,0.0238519,0.0191906,0.0103222,0.0161781,0.0250549,0.0128635,0.0176211,0.0071531,0.00349744,0.00606503,0.00825315,0,0.0190773,0.0062279,0.00919843,0.00229246,0,0,0.00550474,0.00704075,0.0111543,0.00777858,0.0138423,0.0117084,0.0056866,0.0200738,0.00805536,0.0262558,0.0268971,0.000407653,0.0185726,0.0124988,0.064406,0.0182474,0,0.0145777,0
45,0.0261438,0.00551538,0.00738818,0.00306445,0.0142073,0,0.0112183,0.00556544,0.0126431,0.0112629,0.00977159,0.00745377,0,0,0.0241867,0.0233093,0.0184511,0.0106561,0.0167681,0.0255795,0.0134054,0.018161,0.00672948,0.00350883,0.00612224,0.00816489,0,0.0190322,0.0064146,0.00918923,0.00230918,0,0,0.00550753,0.00705488,0.0114707,0.0078838,0.0139947,0.01186,0.00567347,0.0200746,0.00816196,0.0261785,0.0268642,0.00077502,0.0190715,0.0132041,0.0648276,0.0187186,0,0.0146622,0
