Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
18,0.0165359,0.00875957,0.0140416,0.00280381,0.017121,0,0.010524,0.0052639,0.00899666,0.00415712,0.00602944,0.00250176,0,0,0.00378754,0.00406833,0.00838324,0.00898058,0.0125093,0.0134179,0.00829355,0.0097889,0.00500721,0.00298655,0.0037096,0.00935508,0,0.0220415,0.00680412,0.0118804,0.015323,0,0,0.00132247,0.00576314,0.0121832,0.0115689,0.00826718,0.00762823,0.00345472,0.0107417,0.0176081,0.0214446,0.0257634,0.0124729,0.0203595,0.00733906,0.00766203,0.0206841,0.0122868,0.00785689,0
19,0.0165448,0.00900617,0.0134272,0.00197818,0.0169727,0,0.0106151,0.00506414,0.0081647,0.0036865,0.00609567,0.00253311,0,0,0.00289522,0.00236152,0.00653653,0.00848884,0.0110334,0.0119896,0.00798894,0.00931815,0.00406537,0.00311786,0.0039879,0.00871064,0,0.0216261,0.00657356,0.0117645,0.014963,0,0,0.00110848,0.00554114,0.0122478,0.011507,0.00874548,0.00777985,0.0037776,0.0110126,0.0166884,0.0201821,0.0241632,0.0115111,0.0193479,0.0066079,0.0073515,0.0196489,0.0121101,0.00812004,0
20,0.0165894,0.00906351,0.0130586,0.00169961,0.0167472,0,0.0107065,0.00489225,0.00742596,0.00320044,0.00621163,0.00265855,0,0,0.00230652,0.00122521,0.00462903,0.00792153,0.00997217,0.0107807,0.00809902,0.00907728,0.00333672,0.00324004,0.00426911,0.00818007,0,0.0212339,0.00637808,0.0116503,0.0146875,0,0,0.000925349,0.00532671,0.0123489,0.0115568,0.00922078,0.00793988,0.00412284,0.0112422,0.0158966,0.0192394,0.0229389,0.0106751,0.0179952,0.00573266,0.00722354,0.0184684,0.0118464,0.00838927,0
21,0.0166612,0.00898381,0.012921,0.0020211,0.0164688,0,0.0107601,0.00476509,0.00677477,0.00283265,0.0063499,0.00282215,0,0,0.0019479,0.00185571,0.00304317,0.00736469,0.00938897,0.00983547,0.00848277,0.00899545,0.00275977,0.00335878,0.00454754,0.00778378,0,0.0208574,0.00621772,0.0115235,0.014468,0,0,0.000810822,0.00513666,0.0124536,0.0116667,0.00965546,0.00809703,0.00444737,0.0114353,0.0154158,0.0187401,0.0222708,0.0101235,0.0163602,0.00476683,0.00726618,0.017249,0.0115944,0.00864225,0
22,0.0166594,0.0086099,0.0128838,0.00253975,0.0327082,0,0.0107489,0.0047433,0.00631631,0.00251635,0.00651001,0.00301969,0,0,0.00177662,0.00316348,0.00271307,0.00698899,0.00936459,0.00930703,0.00912988,0.00915482,0.00240007,0.00346455,0.00480492,0.00758178,0,0.0205629,0.00613963,0.0114148,0.0143503,0,0,0.000761505,0.00498391,0.0125383,0.0117595,0.0101286,0.00832145,0.00473542,0.0114573,0.015527,0.0186994,0.0223049,0.01017,0.014801,0.00402391,0.00735403,0.0162482,0.0114051,0.00891417,0
23,0.0168367,0.00872343,0.0131487,0.00336272,0,0,0.010645,0.00467445,0.00568177,0.00268385,0.00658071,0.00304313,0,0,0.00207616,0.00410229,0.00304274,0.00638114,0.00949142,0.00871348,0.00943684,0.00888608,0.00196701,0.00362694,0.00509531,0.00736183,0,0.020062,0.00595325,0.0111886,0.0140033,0,0,0.000930063,0.00488475,0.0125331,0.0118837,0.0103142,0.00837885,0.00491368,0.0116928,0.0156772,0.0190439,0.0226749,0.0101708,0.0128998,0.00293494,0.0077156,0.0150694,0.0113272,0.00903463,0
24,0.0168011,0.00844294,0.0132583,0.00382331,0.0156359,0,0.0104677,0.00476929,0.00533928,0.00267251,0.00667881,0.00310771,0,0,0.00272137,0.00484027,0.00389931,0.0060422,0.0100457,0.00863036,0.00994211,0.00888246,0.00183537,0.00375583,0.00534592,0.00733059,0,0.0197006,0.00590018,0.0110183,0.0137675,0,0,0.00105406,0.00482714,0.0124894,0.0118679,0.010479,0.00846095,0.00502297,0.0118457,0.0162237,0.0196951,0.023502,0.0105832,0.0113888,0.0022022,0.00812472,0.0142108,0.0113533,0.00914689,0
25,0.0167887,0.0083732,0.0134127,0.00417563,0,0,0.0102217,0.00486639,0.00489117,0.00282818,0.0067268,0.00306602,0,0,0.00348255,0.00510641,0.00435547,0.00546694,0.0105333,0.00854017,0.0101146,0.00852313,0.00170237,0.00390409,0.00560035,0.00738233,0,0.0192181,0.00581263,0.0107854,0.0133402,0,0,0.00121743,0.00482994,0.0123329,0.0118252,0.0105872,0.00853783,0.0050724,0.0119306,0.0169233,0.0204479,0.0244933,0.0111703,0.0104057,0.0018917,0.00852668,0.0136266,0.0114029,0.00921755,0
26,0.0166457,0.00818562,0.0134056,0.00415602,0,0,0.00994645,0.00502361,0.0045069,0.00285046,0.00678276,0.00301966,0,0,0.00442877,0.00505728,0.0045209,0.00493156,0.0110558,0.00869109,0.0102108,0.00817486,0.00156303,0.00402269,0.00582261,0.00753018,0,0.0187441,0.00578564,0.0105386,0.0128595,0,0,0.00135569,0.00486752,0.0121263,0.01166,0.0106385,0.00859848,0.00506189,0.0120222,0.0175565,0.0211918,0.02545,0.0116866,0.00992704,0.00183301,0.0088788,0.0133216,0.011462,0.00926193,0
27,0.0164232,0.00796502,0.0132586,0.00384136,0,0,0.00966456,0.00518588,0.00407883,0.00280535,0.00684764,0.00296458,0,0,0.00540006,0.00471986,0.0044063,0.00438943,0.0114844,0.00898207,0.0101474,0.00778495,0.00138505,0.00410838,0.00601327,0.00773603,0,0.0182331,0.00578623,0.0102537,0.0122734,0,0,0.00152072,0.00495499,0.0118743,0.0114007,0.0106494,0.00864623,0.00499921,0.0121422,0.0179524,0.0217906,0.026178,0.0119464,0.00992223,0.00180557,0.00913494,0.013274,0.0115082,0.00929461,0
28,0.0161385,0.007688,0.0129613,0.00331133,0,0,0.00939301,0.00532748,0.00359965,0.00271842,0.00693144,0.00292319,0,0,0.00632565,0.00419087,0.00411908,0.00394727,0.0118129,0.00940386,0.00996883,0.00744567,0.00127348,0.00415195,0.00616532,0.00797041,0,0.01769,0.00580488,0.00993334,0.0115963,0,0,0.00175208,0.00509619,0.0115971,0.0110557,0.0106392,0.00868448,0.00488546,0.0123206,0.0180132,0.022185,0.0265732,0.011838,0.0103036,0.00168028,0.0092938,0.0134411,0.0115511,0.00933683,0
29,0.0158131,0.00730913,0.0125286,0.00269848,0,0,0.00913775,0.00543249,0.0031309,0.00261844,0.00703092,0.0029118,0,0,0.00713866,0.0036087,0.00373846,0.00375436,0.0120721,0.0099086,0.009766,0.00726602,0.0013213,0.00416157,0.00627274,0.00819444,0,0.017126,0.00582404,0.00959866,0.0108492,0,0,0.00203954,0.00529133,0.0113305,0.0106439,0.0106215,0.0087127,0.00472248,0.0125841,0.0177292,0.0223916,0.0266283,0.0113445,0.0109482,0.00148504,0.00940673,0.0137519,0.0116221,0.00940425,0
30,0.0154691,0.00685013,0.0119541,0.0021751,0,0,0.00889144,0.00549646,0.00277702,0.00260181,0.00714747,0.00295072,0,0,0.00777514,0.00301218,0.00328635,0.00377726,0.0122906,0.0104548,0.00957077,0.00721787,0.00163034,0.00411273,0.00633141,0.008404,0,0.0165494,0.0058258,0.0092764,0.0100766,0,0,0.0024027,0.00549268,0.0110619,0.0101759,0.0106246,0.00873548,0.00452699,0.0129342,0.0171972,0.0224846,0.0264413,0.0105699,0.0117598,0.00140815,0.00954036,0.0141734,0.0117742,0.00951538,0
31,0.0151234,0.00630099,0.0112703,0.00188539,0,0,0.00864281,0.00552848,0.0027093,0.00270873,0.00726761,0.00304932,0,0,0.00820863,0.00268542,0.00286475,0.00402777,0.0125017,0.0109711,0.0094452,0.0072893,0.0020684,0.00401538,0.00633808,0.00858213,0,0.0159759,0.00578801,0.00901769,0.00930385,0,0,0.00279433,0.0056923,0.0108145,0.00967724,0.010657,0.00874844,0.00432221,0.013363,0.0165528,0.0225577,0.0261547,0.00966005,0.0126215,0.00166383,0.00977233,0.0146527,0.012052,0.0096692,0
32,0.0147912,0.00568736,0.0105213,0.00190362,0,0,0.00838295,0.0055437,0.0029913,0.00293267,0.00738593,0.00321495,0,0,0.00845955,0.00311553,0.00289401,0.00448733,0.0127193,0.0114053,0.0093977,0.00741436,0.00257303,0.003872,0.00629371,0.00872793,0,0.0154162,0.00569176,0.00886441,0.00855364,0,0,0.00318951,0.00588197,0.0106035,0.0091762,0.0107208,0.00874522,0.00413813,0.0138432,0.0159382,0.0226846,0.0259139,0.00877091,0.0134395,0.00219402,0.0101397,0.0151558,0.0124731,0.00985248,0
33,0.0144897,0.00503538,0.00977297,0.0022375,0,0,0.00811508,0.00555617,0.00353802,0.00320427,0.00750444,0.00344997,0,0,0.00859284,0.00447899,0.00391892,0.00520471,0.0129446,0.0117094,0.00942335,0.00754048,0.00311664,0.00370162,0.00620417,0.00886518,0,0.0148728,0.00552406,0.00883419,0.00783105,0,0,0.00356507,0.00607016,0.0104361,0.00871571,0.0108938,0.0087821,0.00402132,0.0142045,0.0156233,0.0229147,0.0259266,0.00821286,0.0143526,0.00301235,0.0105475,0.0157902,0.0130132,0.0100993,0
34,0.0142326,0.00443952,0.00908389,0.00263252,0,0,0.00784353,0.00558041,0.00415901,0.00355984,0.00765362,0.00376342,0,0,0.00875938,0.00648975,0.00586446,0.00608933,0.0131504,0.0119353,0.00938911,0.00756845,0.00375817,0.00347619,0.00608567,0.00896371,0,0.0143458,0.00529986,0.00891587,0.00715075,0,0,0.003924,0.00624291,0.010324,0.00830644,0.0109643,0.00871538,0.00396338,0.0147264,0.0152459,0.0231895,0.02596,0.00756098,0.0148217,0.00351002,0.0111305,0.0161991,0.0136298,0.0102491,0
35,0.0140411,0.00390094,0.00853576,0.00319605,0,0,0.00759457,0.00561593,0.00483977,0.00394643,0.00785151,0.00415171,0,0,0.00902956,0.00890587,0.00837439,0.00722977,0.0133296,0.0120403,0.00934143,0.00753773,0.00445923,0.00324605,0.00594846,0.00904914,0,0.0138254,0.00503928,0.00906886,0.00649426,0,0,0.00423982,0.00642531,0.0102793,0.00799791,0.0110739,0.00866481,0.00400624,0.0151339,0.015086,0.0234976,0.0261675,0.0071562,0.0152192,0.00405539,0.0116763,0.0165798,0.0142453,0.0103851,0
36,0.0139316,0.00349282,0.00814981,0.00377691,0,0,0.00737876,0.00566232,0.00552598,0.00444125,0.00813652,0.00462099,0,0,0.00950852,0.0115335,0.0111792,0.00846638,0.0134643,0.0121031,0.00924619,0.00748292,0.00523406,0.00299728,0.00580849,0.00912478,0,0.0133069,0.00479383,0.00925214,0.00586743,0,0,0.004515,0.00660692,0.0102735,0.00778782,0.0111826,0.0086222,0.00414596,0.0154695,0.0149973,0.0237649,0.0264082,0.00684899,0.0155012,0.00461553,0.0121885,0.0168662,0.0148235,0.0104791,0
37,0.0139154,0.00318905,0.00794919,0.00444121,0,0,0.00721662,0.00570847,0.00626379,0.00502384,0.00851548,0.00516359,0,0,0.0101642,0.0142017,0.0140911,0.00978659,0.013544,0.0121064,0.00923052,0.00755677,0.00603939,0.00277112,0.00567448,0.00917828,0,0.0127928,0.00460385,0.00942013,0.00525764,0,0,0.00474231,0.00680468,0.0103457,0.00768412,0.0113146,0.00862722,0.0043745,0.0156899,0.0149489,0.0239412,0.0266121,0.00662977,0.0157967,0.00530783,0.0126573,0.0170979,0.0153446,0.0105527,0
38,0.0139975,0.00304117,0.00790166,0.00508007,0,0,0.00710774,0.00575404,0.00705235,0.0057099,0.00898964,0.00577967,0,0,0.0109843,0.0167673,0.0169299,0.0109999,0.013572,0.0120963,0.00938034,0.00790711,0.00684557,0.00256607,0.00555764,0.0092139,0,0.0122935,0.00450818,0.00955506,0.00467278,0,0,0.00493618,0.00700879,0.0104771,0.00765603,0.011463,0.00868521,0.00466225,0.0158271,0.0148396,0.0239762,0.0266685,0.00640724,0.0161645,0.00614783,0.0131241,0.0172969,0.0158156,0.010611,0
39,0.014173,0.00305928,0.00797339,0.00563897,0,0,0.00705155,0.00580559,0.0079025,0.00647198,0.00953328,0.00646347,0,0,0.0119202,0.0191108,0.0195369,0.011956,0.013551,0.0120641,0.00979764,0.00863285,0.007611,0.0023937,0.00546731,0.00923879,0,0.0118279,0.00451904,0.00965376,0.00411937,0,0,0.00511053,0.00721467,0.0106647,0.00768162,0.0116237,0.00879828,0.00497881,0.0159158,0.014608,0.0238506,0.0265118,0.00612684,0.0166522,0.00711989,0.0136301,0.0174911,0.0162527,0.0106624,0
40,0.0144285,0.00322491,0.00813282,0.00608384,0,0,0.00704964,0.00587912,0.00881479,0.00726298,0.0101062,0.00720795,0,0,0.0129224,0.021144,0.021774,0.0125266,0.0134825,0.0119704,0.0105421,0.00971256,0.00830063,0.00226835,0.0054114,0.00927011,0,0.0114192,0.00463004,0.00972368,0.00360448,0,0,0.00527759,0.0074168,0.0108973,0.00775409,0.0117936,0.00896519,0.0053022,0.0159897,0.0142403,0.0235816,0.0261358,0.00578099,0.0172834,0.00818304,0.0142009,0.0177035,0.0166755,0.0107157,0
41,0.014743,0.00349601,0.00835367,0.00640473,0,0,0.00710931,0.00599531,0.00976841,0.00802346,0.0106681,0.00800679,0,0,0.0139561,0.0228165,0.0235364,0.0126181,0.0133676,0.011777,0.0116094,0.0110338,0.008892,0.00220612,0.00539629,0.00933008,0,0.0110897,0.00483057,0.00977444,0.00313383,0,0,0.00544345,0.00760758,0.0111511,0.00788657,0.0119706,0.00918343,0.00562445,0.016077,0.0137694,0.0232186,0.0255927,0.00540958,0.0180563,0.00928527,0.0148432,0.0179461,0.0171019,0.0107774,0
42,0.015089,0.00382569,0.00861238,0.00661258,0,0,0.00724282,0.00617159,0.0107115,0.00869214,0.0111904,0.00885515,0,0,0.0150079,0.0241199,0.0247683,0.012184,0.0132123,0.0114802,0.0129374,0.0124607,0.00937551,0.00222392,0.00542678,0.00943659,0,0.0108566,0.005115,0.00981093,0.00271207,0,0,0.00560624,0.00777681,0.0113936,0.00810835,0.0121538,0.00944915,0.00594992,0.0161989,0.0132611,0.0228268,0.0249709,0.00508398,0.0189485,0.0103778,0.0155511,0.0182222,0.0175446,0.0108502,0
43,0.0154361,0.00417782,0.00888774,0.00672556,0,0,0.0074632,0.00641531,0.0115608,0.00922163,0.0116622,0.00974853,0,0,0.0160892,0.0250862,0.0254675,0.0112315,0.0130287,0.0111234,0.0144205,0.013877,0.00974727,0.00233558,0.00550613,0.00959627,0,0.0107286,0.00547983,0.00983159,0.00234591,0,0,0.00575708,0.00791371,0.0115949,0.00845607,0.0123423,0.00975465,0.00628709,0.0163691,0.0127927,0.0224666,0.0243625,0.00487746,0.0199215,0.0114268,0.0163141,0.0185338,0.0180107,0.0109324,0
44,0.0157623,0.00450012,0.00916371,0.00676477,0,0,0.00778192,0.00671407,0.012223,0.0095971,0.012072,0.0106759,0,0,0.0172201,0.0257739,0.0256791,0.0098559,0.0128214,0.0107607,0.0159102,0.0151849,0.00999697,0.00256137,0.00563179,0.00981074,0,0.0107087,0.00590481,0.0098189,0.0020238,0,0,0.00588797,0.00802218,0.0117318,0.008978,0.0126358,0.0101488,0.00666269,0.016446,0.0126754,0.022223,0.0240258,0.00507394,0.0210772,0.0125155,0.0170738,0.0190461,0.0185234,0.0110982,0
45,0.0160314,0.00487753,0.00944614,0.00666879,0,0,0.00818833,0.00707469,0.0125913,0.00982239,0.0124905,0.0116389,0,0,0.0184809,0.026258,0.0254501,0.0081194,0.0125895,0.0104915,0.0172669,0.016381,0.0100899,0.00283657,0.00581083,0.0100639,0,0.0107736,0.00639665,0.00980607,0.00182485,0,0,0.00597503,0.00806804,0.0117885,0.0096447,0.012794,0.0104729,0.00702306,0.0167698,0.0123825,0.0219951,0.0235459,0.0051198,0.0219975,0.0134166,0.01793,0.0193914,0.0190359,0.0111625,0
