Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
13,0.0156747,0.00635045,0.0115391,0.00512738,0.0161329,0,0.00798687,0.00431127,0.00950726,0.00439777,0.0110414,0.0102981,0,0,0.00457577,0.009818,0.0109951,0.00632063,0.0146284,0.0145735,0.0112623,0.0109377,0.00755731,0.00311196,0.00589761,0.0101515,0,0.0158892,0.00536013,0.00781179,0.0083859,0,0,0.0044146,0.00640909,0.00796029,0.00667279,0.00983301,0.00912696,0.00590353,0.0106592,0.0139738,0.0197064,0.0233321,0.00992375,0.0224367,0.00939633,0.00992652,0.0227838,0.0105037,0.00929283,0
14,0.0159205,0.00570508,0.0111614,0.00303345,0.016334,0,0.00775912,0.00410277,0.00857341,0.00452563,0.0108565,0.009889,0,0,0.00304283,0.00757564,0.00896307,0.00632295,0.0132822,0.0132891,0.0103062,0.0100523,0.00542696,0.00313929,0.00588492,0.0105882,0,0.0155575,0.00511473,0.00793554,0.0078248,0,0,0.00466208,0.00689357,0.00800681,0.00649828,0.00974996,0.00890649,0.00564671,0.0104169,0.0141651,0.0200072,0.023727,0.0101707,0.0232055,0.0102646,0.0106811,0.023773,0,0.00931654,0
15,0.0159673,0.00517009,0.0107427,0.00197042,0.0349408,0,0.00760788,0.0040736,0.00795233,0.0042545,0.0107239,0.00955143,0,0,0.00280352,0.00595864,0.00724126,0.00639684,0.012148,0.0123755,0.00961772,0.0096525,0.00370249,0.00313716,0.00582905,0.0106143,0,0.0153922,0.00497385,0.00812499,0.00751671,0,0,0.00477649,0.00727358,0.0082834,0.00630007,0.00979576,0.00874748,0.00560241,0.0103494,0.0140894,0.020266,0.0238652,0.0100593,0.0237419,0.0109446,0.0113643,0.0244975,0.0122977,0.00940345,0
16,0.0162626,0.00502861,0.0104034,0.00263223,0.0163154,0,0.00738434,0.00398074,0.00715079,0.00425776,0.0104346,0.00903269,0,0,0.00317584,0.00382025,0.00478956,0.00592107,0.0113057,0.0113311,0.0092225,0.00916325,0.00235228,0.00308073,0.00571648,0.0107303,0,0.0150846,0.00473606,0.00833931,0.0070449,0,0,0.00498047,0.0077156,0.00825279,0.00610226,0.00995174,0.00865155,0.00563362,0.010427,0.0136815,0.0200883,0.0235182,0.00967295,0.0244642,0.0116898,0.0119644,0.025334,0,0.00956551,0
17,0.016285,0.00482313,0.00991502,0.00339551,0.0335357,0,0.00730863,0.00410912,0.00683156,0.00376183,0.0103032,0.00870251,0,0,0.00425205,0.00324329,0.00306212,0.0056425,0.0108815,0.0108093,0.00926417,0.00932918,0.0018611,0.00297984,0.00558279,0.0105842,0,0.0150191,0.00466473,0.00852616,0.00693334,0,0,0.00500763,0.00794567,0.00853382,0.00590473,0.0102064,0.00863346,0.00580193,0.0106781,0.0130134,0.0198611,0.0229964,0.00894573,0.0249243,0.0122075,0.0125323,0.0259796,0,0.0097993,0
18,0.0164966,0.00504454,0.0096126,0.00418423,0.0160091,0,0.00721159,0.0042004,0.00627045,0.00369745,0.010129,0.00835571,0,0,0.00471603,0.00282219,0.00151992,0.00477952,0.0107323,0.0101547,0.00937615,0.00922359,0.00162688,0.00286823,0.00543515,0.0104189,0,0.0148422,0.00456998,0.00867359,0.00666242,0,0,0.00511122,0.00817781,0.00868573,0.00577603,0.0105257,0.00868818,0.00601527,0.0109244,0.0122288,0.0195195,0.0223474,0.00810393,0.025434,0.0127772,0.0130818,0.0265104,0,0.0100718,0
19,0.0165016,0.00506797,0.00924879,0.00439062,0.0319728,0,0.00722782,0.00440979,0.00607197,0.00337085,0.010091,0.00819213,0,0,0.00545067,0.00364754,0.00250058,0.00421205,0.0111397,0.0100874,0.0100104,0.00969814,0.00159667,0.00274059,0.00528882,0.0102,0,0.0148342,0.00462333,0.00872376,0.00665085,0,0,0.00507503,0.00820209,0.00902854,0.00569105,0.0108935,0.00883127,0.00625176,0.011258,0.0114326,0.0192879,0.0218245,0.00721744,0.0257834,0.0132217,0.0136185,0.0268859,0,0.0104015,0
20,0.0166549,0.00535912,0.00915714,0.00463066,0.0157091,0,0.00720322,0.00452837,0.00562614,0.00345264,0.0100256,0.00801913,0,0,0.00568454,0.00417759,0.00378401,0.00343865,0.0117413,0.00998677,0.0106361,0.0098995,0.00138407,0.00261006,0.00516251,0.0100585,0,0.0146964,0.00466117,0.00870984,0.00646184,0,0,0.00511,0.00821966,0.00927549,0.00574569,0.011252,0.00901585,0.0064637,0.0115782,0.0107281,0.0191672,0.0214724,0.00641862,0.0261044,0.0136355,0.0141226,0.027048,0,0.0107316,0
21,0.0166111,0.00538914,0.0090439,0.00449955,0.0306717,0,0.007237,0.00469831,0.00541538,0.00328364,0.0100534,0.00797677,0,0,0.00621654,0.00466333,0.00462012,0.0030978,0.0127897,0.0104656,0.0116893,0.0105576,0.00120532,0.00249324,0.00507094,0.00995614,0,0.0146631,0.00480235,0.00860274,0.00645362,0,0,0.00502975,0.00807269,0.0095979,0.00582912,0.0115872,0.00923209,0.00662906,0.011962,0.0101907,0.0192902,0.021434,0.00574856,0.0262501,0.0138659,0.0145861,0.0270445,0,0.0110686,0
22,0.016676,0.00555654,0.00916417,0.00445088,0.0154751,0,0.00720581,0.00476564,0.00494606,0.00339273,0.0100304,0.00788228,0,0,0.00643273,0.004692,0.00494586,0.00271514,0.0137874,0.0108469,0.0125716,0.0108924,0.000897099,0.0024103,0.00503389,0.0100089,0,0.0144807,0.00488584,0.00846774,0.00625097,0,0,0.00501377,0.00796278,0.00973542,0.00605567,0.0119996,0.0095674,0.00675186,0.0120359,0.0101433,0.0194881,0.0217222,0.00564264,0.0266941,0.0143929,0.0150719,0.0271601,0,0.0114346,0
23,0.0165446,0.00550792,0.00919995,0.0040988,0.0296967,0,0.00720615,0.00487135,0.0046062,0.00325683,0.0100538,0.00785699,0,0,0.00696089,0.00437259,0.00466549,0.0027475,0.014919,0.0115456,0.0135695,0.0114425,0.000740002,0.0023835,0.00505744,0.0100582,0,0.0143666,0.00501029,0.00829048,0.0061789,0,0,0.00491164,0.0077506,0.00991426,0.00621883,0.0121394,0.0096682,0.00678567,0.0126158,0.00979174,0.0199718,0.0220827,0.00505463,0.0263743,0.0140407,0.0153131,0.0267999,0,0.0116539,0
24,0.0165034,0.00558102,0.00938908,0.00376357,0.0153516,0,0.00714636,0.00488794,0.00400083,0.0033078,0.010014,0.00775148,0,0,0.00724787,0.00366761,0.00405391,0.00269923,0.0157386,0.0119468,0.0141484,0.0115714,0.000600508,0.00241717,0.00514653,0.0102054,0,0.0141074,0.00503862,0.00813916,0.00590505,0,0,0.00487327,0.00762032,0.0099486,0.00646411,0.0122588,0.00977431,0.00678078,0.0130639,0.0096618,0.0204793,0.0225473,0.00470689,0.0261161,0.0137105,0.0154898,0.0264991,0,0.0118325,0
25,0.0164276,0.00559134,0.00956333,0.00329643,0,0,0.00707743,0.00488325,0.00328096,0.00333188,0.00995723,0.00762596,0,0,0.0075684,0.0027346,0.00320805,0.0027844,0.0163598,0.0122508,0.014445,0.011559,0.0007715,0.0025052,0.00528399,0.0103987,0,0.013811,0.00502246,0.00801642,0.00557928,0,0,0.00483356,0.00751146,0.00993116,0.00669845,0.0123273,0.00985614,0.00675305,0.0135155,0.00957788,0.0210276,0.0230224,0.00438024,0.0257831,0.0132585,0.0156031,0.0261973,0,0.0119622,0
26,0.0162095,0.00535748,0.00955448,0.0026323,0.0151665,0,0.00704512,0.0049164,0.00262484,0.00306704,0.00992109,0.0075353,0,0,0.00817114,0.00191191,0.0022832,0.00335,0.0170046,0.0127446,0.0147276,0.0117654,0.00125969,0.00262517,0.00543793,0.0106116,0,0.013579,0.00501475,0.00790741,0.00534213,0,0,0.00473408,0.00736476,0.0099307,0.00681218,0.0123485,0.00991853,0.00671889,0.0140358,0.00944174,0.0216281,0.023452,0.00395552,0.0253596,0.0126779,0.0157055,0.0258392,0,0.0120564,0
27,0.0160435,0.00514454,0.00956719,0.00216235,0.0150191,0,0.00699502,0.00490209,0.00187145,0.00294728,0.00985772,0.00741324,0,0,0.00860583,0.00135493,0.00154945,0.00379317,0.0173346,0.0129859,0.0146567,0.0116804,0.00186735,0.00275079,0.00558671,0.0108204,0,0.013287,0.00494753,0.00785688,0.00500292,0,0,0.00470515,0.00728697,0.0099163,0.00691696,0.0123093,0.00993242,0.00668658,0.0146666,0.00913441,0.0222197,0.0237197,0.00332409,0.0248441,0.0119978,0.0158134,0.0252036,0,0.0121054,0
28,0.0158808,0.00487822,0.00952707,0.00200116,0.0148348,0,0.00695095,0.00486823,0.00138018,0.00287032,0.00979903,0.00729817,0,0,0.00898958,0.00189987,0.00161905,0.00430943,0.0174935,0.0131529,0.0144618,0.011475,0.00251638,0.00285648,0.00570597,0.0110003,0,0.0129942,0.00485245,0.00785965,0.00464774,0,0,0.00472276,0.00724249,0.00992839,0.00698219,0.0122187,0.00989488,0.00665524,0.0154525,0.00863396,0.0228116,0.0238189,0.00251862,0.0242356,0.0112721,0.0159732,0.0242877,0,0.012126,0
29,0.0157291,0.00459426,0.00943559,0.00222007,0.0146259,0,0.00691523,0.00481519,0.00155042,0.00286074,0.00976253,0.00720354,0,0,0.00931364,0.00324015,0.00266753,0.00493025,0.0175125,0.0132593,0.0142269,0.0111344,0.00316205,0.0029266,0.00578542,0.0111399,0,0.0127109,0.00473398,0.00791776,0.00429626,0,0,0.00479391,0.0072276,0.00997099,0.00703377,0.0120862,0.00980034,0.00662405,0.0164032,0.00797039,0.023395,0.0237623,0.00183309,0.023542,0.0105853,0.0162056,0.0232001,0,0.0121293,0
30,0.0155932,0.0043476,0.0093024,0.00269033,0.0144179,0,0.00688948,0.00474612,0.00218274,0.00293148,0.00976823,0.00714448,0,0,0.00959116,0.00497886,0.00423872,0.00569195,0.0174301,0.0133062,0.0139954,0.0106601,0.00379322,0.00295576,0.00582664,0.0112368,0,0.0124427,0.00459581,0.00802632,0.00396455,0,0,0.00491531,0.00724091,0.0100388,0.00710447,0.0119227,0.00964886,0.00659925,0.0174923,0.00722177,0.0239584,0.0235902,0.00200648,0.0227731,0.010028,0.0165112,0.0221025,0,0.01212,0
31,0.015474,0.00419154,0.00914513,0.00327692,0.0142429,0,0.00687582,0.00466755,0.00291347,0.0030904,0.00983485,0.00713896,0,0,0.00985532,0.00698558,0.00614852,0.00660212,0.0172903,0.0132902,0.0137677,0.0100903,0.004422,0.00294715,0.00583961,0.0112944,0,0.0121927,0.00444352,0.00816976,0.00366418,0,0,0.00507137,0.00728226,0.0101245,0.00722036,0.0117417,0.00945079,0.0065965,0.018657,0.00649788,0.024489,0.0233614,0.00306633,0.0219527,0.00967848,0.0168819,0.0211014,0,0.012095,0
32,0.0153705,0.00415932,0.00898838,0.00391793,0.0141334,0,0.00687643,0.0045877,0.00363163,0.00333905,0.00997394,0.0072058,0,0,0.0101494,0.00914991,0.0083116,0.00762841,0.0171279,0.0132164,0.0135215,0.00950362,0.00506702,0.0029093,0.00583745,0.011318,0,0.011962,0.00428538,0.00832299,0.00340115,0,0,0.00523741,0.00734841,0.0102228,0.00739318,0.0115574,0.0092234,0.00663331,0.019819,0.0059054,0.0249739,0.0231332,0.00437385,0.0211237,0.00958152,0.0173115,0.0202153,0,0.0120428,0
33,0.0152796,0.0043045,0.00891518,0.00464483,0.0141827,0,0.00689709,0.00451577,0.00435992,0.00365475,0.0101807,0.00736123,0,0,0.0104769,0.0113536,0.0106578,0.00874906,0.0169606,0.0130818,0.0132711,0.0090095,0.00574373,0.00286318,0.00583007,0.0111678,0,0.0117544,0.00413009,0.00845191,0.00317926,0,0,0.00538422,0.00742888,0.0104333,0.00763147,0.0109893,0.00850813,0.0066683,0.0214808,0.00530629,0.0253697,0.0224859,0.00661689,0.0194834,0.00970236,0.017925,0.0186904,0,0.0116201,0
34,0.0152001,0.004499,0.00880076,0.00523183,0.0142414,0,0.00691908,0.00446034,0.00501902,0.00412058,0.0104617,0.0076096,0,0,0.0109896,0.0135557,0.0130631,0.00974261,0.0167535,0.013011,0.0129063,0.00871568,0.00644473,0.00277399,0.00582898,0.011219,0,0.0115681,0.00399828,0.00856014,0.00300179,0,0,0.00550101,0.00750229,0.0104721,0.00789153,0.011001,0.00847224,0.00681647,0.0221711,0.00523323,0.0257083,0.0225189,0.00725526,0.0192586,0.0102044,0.0184403,0.0183601,0,0.0116192,0
35,0.0151374,0.0047689,0.00877796,0.00588122,0.0143994,0,0.0069597,0.00441709,0.00573277,0.00462538,0.0107659,0.00794355,0,0,0.0115766,0.0156901,0.0154919,0.0107578,0.0165209,0.0129647,0.0125914,0.00872312,0.00714638,0.00270695,0.00583193,0.011223,0,0.0114068,0.00387878,0.00861914,0.00285033,0,0,0.00557613,0.00756549,0.0105651,0.00818752,0.0109789,0.00837155,0.00698703,0.0227911,0.00517799,0.0259394,0.0224916,0.00781527,0.0190566,0.0107962,0.0189919,0.0179833,0,0.0115271,0
36,0.0150896,0.00508853,0.0088392,0.00647185,0.014642,0,0.00701132,0.00438922,0.00646662,0.005179,0.0110786,0.00834808,0,0,0.0122728,0.0177502,0.0178537,0.0116559,0.0162282,0.0129649,0.012351,0.00906125,0.00782582,0.00265354,0.00584358,0.0112049,0,0.0112738,0.00378192,0.00864737,0.00272289,0,0,0.00561692,0.00760505,0.0106715,0.0084936,0.0109433,0.00822854,0.00715746,0.0232878,0.00511923,0.02603,0.0223699,0.00826673,0.0189822,0.0114929,0.0195703,0.0176523,0,0.0113736,0
37,0.015057,0.00541473,0.00897649,0.00695168,0.0149332,0,0.00707483,0.00437321,0.00721088,0.00576502,0.0113807,0.00880119,0,0,0.0130732,0.019716,0.020063,0.012361,0.0158596,0.0129773,0.0122681,0.00969894,0.00844987,0.00262445,0.00586783,0.0111741,0,0.0111707,0.00370791,0.00866291,0.0026092,0,0,0.00563439,0.00762195,0.0107826,0.00879031,0.0109042,0.00806068,0.00730421,0.023636,0.00505246,0.0259584,0.0221144,0.00862863,0.0190898,0.0122874,0.020156,0.0174245,0,0.0111839,0
38,0.0150441,0.00570206,0.00918989,0.00732066,0.0152376,0,0.00715692,0.00435889,0.00797282,0.00635093,0.0116534,0.00927734,0,0,0.0139334,0.0215424,0.0220384,0.0128314,0.0154068,0.0129074,0.0124556,0.0105583,0.00899278,0.00263886,0.00590695,0.0111065,0,0.0110953,0.00364869,0.00867573,0.00249073,0,0,0.00564031,0.00763016,0.0109272,0.00907634,0.0107786,0.007791,0.0073972,0.0239255,0.00504198,0.0257008,0.0215974,0.00914446,0.0193229,0.0132716,0.0207921,0.0172696,0,0.0109015,0
39,0.0150423,0.00593673,0.00942475,0.00750085,0.0155232,0,0.0072531,0.00435208,0.00870622,0.00692563,0.0119118,0.00976719,0,0,0.0148853,0.0231738,0.023653,0.0128972,0.0148747,0.0127591,0.0129313,0.0115874,0.00942341,0.00268166,0.00596644,0.0110486,0,0.0110474,0.00361961,0.00870666,0.0023823,0,0,0.00564262,0.00763111,0.0110521,0.00932191,0.0106657,0.00756583,0.00743814,0.0240533,0.00507275,0.0252935,0.020943,0.00961125,0.0197787,0.0143107,0.0213956,0.0173284,0,0.0106231,0
40,0.015053,0.00608159,0.00965718,0.00752951,0.0157507,0,0.00736778,0.00434863,0.00940072,0.00745132,0.0121555,0.010261,0,0,0.015888,0.0245363,0.0248189,0.0125205,0.0142855,0.0124913,0.013718,0.0127101,0.00972969,0.00276003,0.00604494,0.0109933,0,0.0110222,0.00362224,0.00874978,0.0022822,0,0,0.005646,0.00763559,0.0111801,0.00953947,0.010564,0.00741485,0.00743953,0.0240536,0.00516232,0.0247804,0.0201888,0.010059,0.020387,0.015384,0.0219568,0.017577,0,0.0103518,0
41,0.0150763,0.00612221,0.00986178,0.00742996,0.0158996,0,0.00749822,0.00435454,0.0100126,0.00790007,0.0123962,0.0107606,0,0,0.0169238,0.0255665,0.0254611,0.0116633,0.01368,0.0121218,0.0147557,0.0138629,0.00990464,0.00286672,0.00613994,0.0109406,0,0.0110146,0.00366911,0.00879793,0.00220245,0,0,0.0056519,0.00764266,0.0113207,0.00974743,0.0104768,0.0073644,0.00742419,0.0239662,0.00531359,0.0242221,0.0193986,0.0104908,0.0210767,0.0164849,0.0224815,0.0179875,0,0.0100938,0
42,0.0151184,0.0060579,0.0100283,0.00722161,0.0159636,0,0.00763949,0.00438167,0.0104757,0.00825735,0.0126484,0.0112749,0,0,0.0179812,0.0262231,0.0255388,0.0103436,0.0131009,0.0116946,0.0159197,0.0149876,0.00994126,0.00299136,0.00624705,0.0108931,0,0.0110187,0.00377304,0.00884155,0.00215456,0,0,0.00566099,0.00764601,0.0114842,0.0099781,0.01041,0.00742695,0.00742046,0.0238301,0.00551598,0.0236832,0.018645,0.0108897,0.0217924,0.0176152,0.0229892,0.018531,0,0.00985718,0
43,0.0151909,0.00590656,0.0101666,0.00691054,0.0159512,0,0.00778854,0.00444562,0.010715,0.00852793,0.0129277,0.0118148,0,0,0.019044,0.0264915,0.0250532,0.00866514,0.0125714,0.0112617,0.0170443,0.0160301,0.00982887,0.00312359,0.00636103,0.0108593,0,0.0110298,0.00394456,0.00887214,0.00214393,0,0,0.00567468,0.00763823,0.011678,0.0102723,0.0103686,0.00759341,0.00745123,0.0236793,0.00575078,0.0232167,0.0179919,0.0112316,0.0225068,0.0187711,0.0235079,0.0191813,0,0.0096497,0
44,0.0153111,0.00563811,0.0104066,0.00625257,0.0159067,0,0.00794276,0.00455246,0.010481,0.00870083,0.0132273,0.012374,0,0,0.0203572,0.0264058,0.0238901,0.0067591,0.0117138,0.0110732,0.017612,0.0170584,0.00942022,0.00326229,0.00647184,0.0107613,0,0.0110458,0.00418233,0.00887518,0.00217199,0,0,0.00569182,0.00761098,0.0119946,0.0107823,0.00925724,0.00735583,0.00729359,0.0243397,0.00727952,0.0226855,0.016484,0.0136331,0.0240512,0.0220374,0.0252409,0.0213702,0,0.00863762,0
45,0.0154747,0.00552166,0.0105583,0.00597195,0.0158489,0,0.00811641,0.00474218,0.0103381,0.00887075,0.0136085,0.012984,0,0,0.0210339,0.0259984,0.0226824,0.00541958,0.0115795,0.0105486,0.0185983,0.0176986,0.00913285,0.00337574,0.00659099,0.0108529,0,0.0110724,0.0045263,0.00887453,0.00223244,0,0,0.00571933,0.00756866,0.0122119,0.011253,0.00952673,0.00779476,0.00743865,0.0240277,0.00716196,0.0224661,0.0163524,0.0132937,0.0246643,0.0226823,0.0255802,0.0219162,0,0.00871006,0
