Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
1329,0.00945573,0.0102928,0.00794628,0.0100981,0.0185974,0,0.0019542,0.00582189,0.0128783,0.0132428,0.00566125,0.00459796,0,0,0.0119512,0.0217507,0.0238453,0.00935162,0.00867987,0.00241969,0.0120883,0.0112025,0.0184847,0.00212479,0.000960322,0.0189606,0,0.00353162,0.00670015,0.00380381,0.00431953,0,0,0.00283082,0.00185049,0.0121033,0.00735515,0.010282,0.0116357,0.00901638,0.0177461,0.0120608,0.0235207,0.0265831,0.00792737,0.0145522,0.00440893,0.0121128,0.0169575,0.0168553,0.0110354
1330,0.00899436,0.00990643,0.00765035,0.0103558,0.0183666,0,0.00207969,0.00605072,0.0130376,0.0135667,0.00498413,0.00465819,0,0,0.0124791,0.0221082,0.023995,0.00942922,0.00910121,0.00260194,0.0125709,0.0113749,0.0193426,0.00206622,0.000952252,0.0186513,0,0.0031011,0.00692964,0.00366312,0.00421022,0,0,0.00262691,0.00167268,0.0115759,0.00747468,0.0106986,0.0116868,0.00878287,0.0180235,0.0122474,0.0235352,0.0269196,0.00796334,0.0146304,0.00371571,0.0117907,0.0169313,0.0168342,0.0109821
1331,0.0082476,0.00957152,0.00751621,0.0106246,0.018164,0,0.00203617,0.00606894,0.0131629,0.0138273,0.0041533,0.00420069,0,0,0.0130413,0.0224589,0.0241426,0.00944597,0.00932015,0.0028613,0.0128156,0.0114444,0.0198985,0.00190154,0.000973654,0.0182663,0,0.0025995,0.00705473,0.00343093,0.00387757,0,0,0.00240723,0.00150969,0.0108355,0.00773463,0.011263,0.0116892,0.0085312,0.018026,0.0122213,0.02353,0.0266478,0.00809642,0.0145566,0.00353833,0.0113226,0.0166678,0.0166303,0.0111593
1332,0.00704458,0.00889161,0.00745438,0.0108046,0.0175604,0,0.00267934,0.00581301,0.0132345,0.0138789,0.00312479,0.00319712,0,0,0.0132487,0.0226344,0.0240526,0.00916661,0.00953981,0.00295649,0.0127983,0.0114539,0.0200961,0.00159592,0.001017,0.0173709,0,0.00281736,0.00688334,0.00306685,0.0033056,0,0,0.00210983,0.00130117,0.00992271,0.00728652,0.0118503,0.0115623,0.00833447,0.0175696,0.0120576,0.0233489,0.0262122,0.0081697,0.0141594,0.00371528,0.010823,0.016145,0.0162368,0.0114234
1333,0.00561668,0.00776599,0.00728054,0.0109153,0.0165004,0,0.00357767,0.00533321,0.0132127,0.0136611,0.00218733,0.00229426,0,0,0.0130665,0.0226165,0.0237021,0.00875846,0.00979956,0.00302413,0.0127238,0.0114675,0.0199527,0.00137727,0.00112948,0.0160266,0,0.0037121,0.00635484,0.00264848,0.00290944,0,0,0.00186647,0.00126638,0.00876551,0.00630918,0.0123403,0.0112847,0.00821361,0.016895,0.0119543,0.0230292,0.0259164,0.00817146,0.0134557,0.00382379,0.0102971,0.0156759,0.0155986,0.0114941
1334,0.00434824,0.00675006,0.00691904,0.0109844,0.0154296,0,0.00419486,0.00465412,0.013204,0.0132508,0.00169587,0.00169344,0,0,0.0127343,0.0224696,0.0233721,0.00849848,0.0100433,0.00318605,0.0127005,0.0115287,0.0195811,0.00123633,0.00119983,0.0147107,0,0.00428435,0.00564949,0.0024289,0.00306937,0,0,0.00171927,0.00133125,0.00747542,0.00567013,0.0127048,0.0109086,0.00813489,0.0163105,0.01191,0.0227049,0.0254711,0.00822248,0.0126062,0.00450282,0.00974899,0.0152016,0.0146987,0.0113688
1335,0.00357029,0.00613021,0.00638464,0.0110035,0.0145962,0,0.00443863,0.00394058,0.0132968,0.0128258,0.00155387,0.00134863,0,0,0.0125649,0.0221832,0.0231741,0.00842163,0.0103139,0.00328741,0.0127691,0.01163,0.0189952,0.00111732,0.00122277,0.0136819,0,0.00429722,0.00496694,0.0025036,0.00360971,0,0,0.00182351,0.00139882,0.00621893,0.00552291,0.0129418,0.0105127,0.00806022,0.0157623,0.011774,0.0222318,0.0247576,0.00836662,0.0118726,0.00527671,0.0093227,0.0145815,0.0138426,0.011251
1336,0.00327191,0.00572199,0.00572886,0.0108971,0.0139544,0,0.00438353,0.00344268,0.0133898,0.012495,0.00160404,0.00150324,0,0,0.0126775,0.0217024,0.0229197,0.00837848,0.0104848,0.00324605,0.0129084,0.0116179,0.0183316,0.00112506,0.00122878,0.0128737,0,0.00398031,0.00436019,0.00266285,0.00414987,0,0,0.00217075,0.00144579,0.00528678,0.00552917,0.013104,0.010202,0.00794774,0.0151448,0.0114831,0.0213742,0.0239656,0.00848458,0.0113457,0.00409914,0.00905555,0.014214,0.013417,0.0112748
1337,0.00315666,0.00554891,0.00505592,0.0107987,0.0134817,0,0.00420679,0.00324127,0.0133629,0.0122117,0.0017779,0.00244387,0,0,0.0127799,0.0211653,0.0225584,0.00821581,0.0103646,0.00320635,0.0130779,0.011328,0.0178853,0.00132695,0.00120261,0.0122623,0,0.00361187,0.00391446,0.00278431,0.00472054,0,0,0.00252343,0.00153096,0.00480376,0.0056397,0.0132194,0.0100465,0.00780067,0.0146634,0.0111622,0.0203807,0.0232552,0.00841282,0.0107695,0.00200065,0.00866685,0.014378,0.0133482,0.0113776
1338,0.00310388,0.00560725,0.00447047,0.0108722,0.0131589,0,0.00403319,0.00327797,0.0132282,0.0118746,0.00197064,0.00398342,0,0,0.0125503,0.0208329,0.0222161,0.00800867,0.010101,0.00318661,0.0132353,0.0109125,0.0177466,0.00165542,0.00117182,0.0119416,0,0.00346195,0.00370189,0.00294517,0.00531136,0,0,0.00272293,0.00157854,0.00447857,0.0057705,0.0132376,0.00999938,0.00765667,0.0144802,0.0109786,0.0197879,0.0227093,0.0081244,0.0100394,0.00183447,0.00800889,0.0145867,0.0132685,0.0114272
