Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
342,0.0133074,0.00327287,0.00103778,0.0136393,0.0079014,0,0.00561003,0.00458225,0.00852515,0.00713443,0.0017355,0.00379905,0,0,0.00572098,0.0122191,0.0126947,0.00879353,0.00533217,0.00347133,0.00941394,0.00805939,0.0104183,0.0012439,0.00224266,0.0061359,0,0.00406827,0.00544154,0.00351158,0.00465689,0,0,0.00168016,0.00183276,0.0109246,0.00218786,0.00649064,0.00619023,0.00458595,0.0085711,0.00588939,0.0146297,0.0166229,0.00533288,0.00665681,0.00378902,0.00668283,0.00770023,0.00795997,0.00646526,0
343,0.0120101,0.00221163,0.00165871,0.0129016,0.00653786,0,0.00518968,0.00456826,0.00796444,0.00646312,0.00174567,0.00407465,0,0,0.0050173,0.0109295,0.0115241,0.00849132,0.00530077,0.00366593,0.00869588,0.00754183,0.00990337,0.00132308,0.00235028,0.00460634,0,0.00445727,0.00553073,0.00387209,0.00506183,0,0,0.00134807,0.00168078,0.0105312,0.00262135,0.00667026,0.00576912,0.00464559,0.00783752,0.0049683,0.0129403,0.0147645,0.0043894,0.00646699,0.00401951,0.0065403,0.00736342,0.00737815,0.00634177,0
344,0.0104676,0.00163753,0.00265129,0.0121289,0.00546953,0,0.00471836,0.0044782,0.00741927,0.00589624,0.00183026,0.00430935,0,0,0.00440005,0.00968059,0.0103318,0.00812245,0.00527953,0.0039696,0.00790291,0.00715955,0.00926006,0.00149265,0.00251039,0.00321722,0,0.00480291,0.00554027,0.0042074,0.0054935,0,0,0.0012274,0.00168871,0.0104306,0.00336192,0.006935,0.00541656,0.00480646,0.00708208,0.00388886,0.0111903,0.0129238,0.00339345,0.0063653,0.00431951,0.00622807,0.00703207,0.00702602,0.00624175,0
345,0.0086528,0.0018948,0.00369692,0.0113778,0.00482011,0,0.00414197,0.0043502,0.00685343,0.00532817,0.00195359,0.00440294,0,0,0.00399419,0.00838613,0.00908276,0.00762441,0.00512542,0.00433806,0.0073459,0.00677505,0.00859297,0.00160791,0.00259152,0.00233322,0,0.00512245,0.00548779,0.00442447,0.00577005,0,0,0.00124423,0.00172579,0.0103789,0.00422749,0.00716345,0.00508475,0.00501412,0.00672299,0.00271662,0.00941403,0.0110425,0.00253728,0.00613339,0.00469694,0.00595012,0.00650465,0.00705162,0.00610681,0
346,0.00684818,0.00236443,0.00453592,0.0106481,0.00457825,0,0.00348393,0.00436321,0.00622221,0.00469639,0.00193362,0.00433967,0,0,0.00384617,0.00705826,0.00779824,0.00707269,0.00507271,0.00464201,0.00706942,0.00635176,0.00800522,0.00152631,0.00253652,0.00223396,0,0.00534601,0.00545708,0.0046309,0.00615061,0,0,0.00128985,0.00167817,0.010262,0.00511428,0.00735292,0.00479204,0.00522876,0.00685878,0.00179972,0.00764873,0.00899786,0.00198825,0.00581096,0.00500827,0.00591335,0.00582215,0.00704418,0.00595061,0
347,0.00532338,0.0029894,0.00519959,0.00985329,0.00463349,0,0.00293321,0.00449556,0.00557413,0.00407969,0.00174518,0.00404622,0,0,0.003849,0.00581279,0.00650698,0.00658394,0.00523082,0.00492146,0.00673722,0.00602756,0.00736538,0.00138193,0.00245939,0.00278905,0,0.00546213,0.00547917,0.0048349,0.0066832,0,0,0.00143504,0.00161701,0.0101705,0.00592616,0.0075615,0.00463589,0.00544803,0.00722572,0.00135761,0.00582967,0.00691163,0.00196896,0.00552887,0.00522098,0.00599349,0.00528118,0.00664152,0.00583662,0
348,0.00403295,0.00382393,0.00586454,0.00896661,0.00488356,0,0.00263375,0.00463631,0.0049737,0.00353876,0.00157115,0.00378938,0,0,0.00396475,0.00471581,0.00524834,0.00611748,0.00543113,0.00535513,0.00631444,0.00589029,0.00658357,0.00136945,0.00241884,0.00368675,0,0.00554112,0.00548686,0.00504142,0.00718072,0,0,0.00165905,0.00162854,0.0102275,0.00665387,0.00774319,0.00454107,0.00557776,0.00739451,0.00148452,0.00398843,0.00493119,0.00249834,0.00523141,0.00541994,0.00608461,0.00490411,0.00625102,0.00578974,0
349,0.00312549,0.00463385,0.0065854,0.00806308,0.00525962,0,0.00269054,0.00479983,0.00446129,0.00307674,0.00150838,0.00380199,0,0,0.00430907,0.00373213,0.00418817,0.0055774,0.00563108,0.00592973,0.00608766,0.00590019,0.00579296,0.00136496,0.00228659,0.00466379,0,0.00553256,0.00545182,0.005367,0.0076386,0,0,0.00172637,0.00159845,0.0103169,0.00736149,0.00785344,0.0042697,0.00555652,0.00736228,0.00227581,0.00245281,0.00304223,0.00336093,0.00482392,0.00556951,0.00617036,0.00453245,0.00608614,0.00580185,0
350,0.00317256,0.00525232,0.00731449,0.0072036,0.00566162,0,0.00307112,0.00496788,0.00413916,0.00268588,0.00153582,0.00379381,0,0,0.00478273,0.00291428,0.00343326,0.00504509,0.00586617,0.00644189,0.0060631,0.00598861,0.00508952,0.00130574,0.0022505,0.00559949,0,0.0053902,0.00545794,0.00576171,0.0080352,0,0,0.00172085,0.00182314,0.0102078,0.00800795,0.00794606,0.00378627,0.00548694,0.00749514,0.00342928,0.00245441,0.00194364,0.0045013,0.00440474,0.00562083,0.00624388,0.0041856,0.00575928,0.00585404,0
351,0.0038055,0.00570878,0.00801122,0.00636949,0.00597548,0,0.00371432,0.0050767,0.00402479,0.00230336,0.00169052,0.00381561,0,0,0.00515707,0.00241422,0.00291273,0.00466746,0.00615157,0.00681261,0.0061003,0.00607557,0.00443735,0.00109434,0.00211728,0.00650184,0,0.00531147,0.00556019,0.00607833,0.00827406,0,0,0.00161886,0.00191241,0.00996905,0.00848906,0.00804787,0.00337208,0.005476,0.00789158,0.00472983,0.00420294,0.00283822,0.00581647,0.00408784,0.00570724,0.00634426,0.00399222,0.0054213,0.0059206,0
