Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
9,0.0186259,0.00569828,0.00582236,0.00276393,0.0140292,0,0.00949065,0.00420075,0.00664116,0.00529183,0.0065224,0.00491234,0,0,0.00584438,0.0123435,0.0133189,0.00905142,0.0106321,0.0119101,0.00969054,0.0102812,0.00305094,0.0034774,0.00501134,0.0121637,0,0.0174955,0.00510436,0.00911412,0.00458783,0,0,0.0102577,0.0134901,0.00177624,0.00383587,0.00779116,0.00714592,0.00330086,0.0111456,0.0172878,0.02618,0.0287526,0.0130075,0.0315447,0.0161978,0,0.028225,0,0.00812548,0
10,0.0185592,0.00499576,0.00606421,0.00368791,0.0139667,0,0.00957289,0.0042593,0.00626913,0.00536568,0.00684215,0.00519095,0,0,0.0070272,0.0106462,0.0116175,0.00887823,0.00927116,0,0.00937896,0.11957,0.00169441,0.00354157,0.00517632,0.0113467,0,0.0173938,0.00512781,0.00927447,0.00388928,0,0,0.0103744,0.0134965,0.00300464,0.00422662,0.00792643,0.00712526,0.00361514,0.0111456,0.0182208,0.0269953,0.0294543,0.0139077,0.0311042,0.0157976,0.0453409,0.0272275,0,0.00805881,0
11,0.018864,0.0044565,0.006115,0.00470681,0.0138358,0,0.00956145,0.00405551,0.00621267,0.0050538,0.00691642,0.00495142,0,0,0.00805715,0.00872741,0.00960005,0.00847485,0.00866532,0,0.00966962,0,0.00106005,0.00368862,0.00533137,0.0119134,0,0.0171852,0.00495019,0.00952462,0.00328646,0,0,0.0104567,0.0134383,0.00295028,0.00467256,0.00803253,0.00717423,0.00358368,0.0108392,0.0181372,0.026096,0.0289274,0.013739,0.0312061,0.0153287,0.0129451,0.0271798,0,0.00805379,0
12,0.0189728,0.00433595,0.00609621,0.00538223,0.0294552,0,0.00967574,0.0040322,0.00642135,0.00463526,0.00723368,0.00508649,0,0,0.00921194,0.00730957,0.00790626,0.00843798,0.00855236,0,0.010541,0,0.00134031,0.00379388,0.00549591,0.011739,0,0.0169858,0.00496072,0.00963703,0.00302936,0,0,0.0102838,0.0131973,0.00368817,0.00493248,0.00816029,0.0071796,0.00378653,0.0105675,0.0181388,0.0255534,0.0284302,0.0137379,0.0312985,0.0153303,0.0128786,0.027178,0.0193706,0.00800827,0
13,0.0193058,0.00409009,0.00605309,0.00617939,0.0131154,0,0.00973067,0.00387721,0.00632832,0.00460113,0.0075131,0.00515999,0,0,0.00949176,0.00542338,0.00571275,0.00728492,0.0083848,0,0.0108679,0,0.00180841,0.00392853,0.00567192,0.011666,0,0.0166946,0.0048951,0.00980444,0.00273814,0,0,0.0101164,0.0129494,0.00407655,0.00512706,0.00820711,0.00712635,0.00390536,0.0102899,0.0176112,0.0244781,0.0273849,0.0132259,0.0315425,0.0156355,0.013046,0.0274256,0,0.00794229,0
14,0.0195814,0.00409595,0.0058813,0.00659767,0.0126864,0,0.00979983,0.00374861,0.00631574,0.00446157,0.00787591,0.00538397,0,0,0.00971917,0.00453437,0.00425534,0.00638166,0.00859612,0.0997989,0.0113785,0,0.00212635,0.00404275,0.00585576,0.0113437,0,0.0163899,0.00487055,0.0098783,0.0026465,0,0,0.00981017,0.0125904,0.00461316,0.00515571,0.00824093,0.00705662,0.00405196,0.0100402,0.0168605,0.0234398,0.0262278,0.0124888,0.0317824,0.0162641,0.0136863,0.0277728,0.0191089,0.00789445,0
15,0.0198545,0.00426968,0.00558971,0.00670299,0.0121845,0,0.00984703,0.00358727,0.00635282,0.00420847,0.0081995,0.00559723,0,0,0.0098639,0.00453742,0.00372872,0.00578555,0.00915852,0.0107889,0.0119626,0.0128689,0.0022879,0.00416004,0.00605784,0.0111396,0,0.016069,0.0048131,0.00988428,0.00269467,0,0,0.00943595,0.0121949,0.00504833,0.00503587,0.00826672,0.00699568,0.00414291,0.00987947,0.0158641,0.0223453,0.0249722,0.0114958,0.0320853,0.0171115,0.0145398,0.028264,0.0191419,0.00789064,0
16,0.0200614,0.00456104,0.00522434,0.00662785,0.0254981,0,0.0098751,0.0034489,0.00622965,0.00402668,0.00847056,0.00580189,0,0,0.010083,0.004957,0.00381125,0.00559192,0.0100095,0,0.0125977,0.118171,0.0022789,0.00427941,0.00628989,0.0110204,0,0.0157634,0.00473675,0.00982062,0.00287398,0,0,0.00902773,0.0117897,0.00543544,0.00482826,0.00831759,0.00697679,0.00420966,0.00980133,0.014845,0.0214552,0.023876,0.0104658,0.0324027,0.0180614,0.0155118,0.028776,0.0192702,0.00794152,0
17,0.0202935,0.00462364,0.00485277,0.00655581,0.0114653,0,0.00985148,0.00331881,0.0059186,0.00395747,0.00861748,0.00590864,0,0,0.010079,0.00494221,0.00367346,0.00527301,0.0108958,0,0.0128607,0,0.00224118,0.00442792,0.00657749,0.0111377,0,0.0154611,0.00462414,0.00977462,0.00297811,0,0,0.00870876,0.0114894,0.00555276,0.00464489,0.00838533,0.00700043,0.00424284,0.00978302,0.0139341,0.0208377,0.0230454,0.00952992,0.0327884,0.0190185,0.0164766,0.0292758,0.0194617,0.00802578,0
18,0.0203763,0.00476169,0.00454028,0.00615586,0.0245038,0,0.00983215,0.0032934,0.00556888,0.0037557,0.00869221,0.0059865,0,0,0.0104701,0.00523101,0.00366361,0.00565842,0.0121129,0,0.0133851,0,0.00205,0.00458419,0.00690579,0.0113133,0,0.0152152,0.00452948,0.00967369,0.00318184,0,0,0.00838971,0.0112009,0.0056446,0.00451093,0.0084801,0.00708974,0.00423479,0.00987444,0.0132545,0.0206019,0.0226254,0.00878374,0.033089,0.0197798,0.0173073,0.029717,0.0197445,0.00815452,0
19,0.020492,0.00472706,0.00446912,0.00578195,0.0113067,0,0.00978549,0.00329144,0.00493062,0.0037407,0.00864785,0.00595658,0,0,0.0107641,0.00515998,0.00334365,0.00583476,0.0130535,0,0.0134787,0,0.00178469,0.00477407,0.00728936,0.0115561,0,0.014983,0.00442205,0.00963063,0.0032143,0,0,0.00819931,0.0110434,0.00565362,0.00454958,0.00858431,0.00723002,0.00418856,0.0100139,0.0128465,0.0206555,0.0225599,0.00827021,0.0333583,0.0203423,0.0179524,0.030026,0.0200444,0.00829589,0
20,0.0205061,0.00470534,0.00452948,0.00517282,0.0242024,0,0.00977094,0.00336504,0.00428789,0.00361454,0.00857435,0.00591143,0,0,0.0113517,0.0054578,0.00332501,0.00634366,0.014084,0.101297,0.0137091,0,0.00145594,0.00496099,0.0076902,0.0118221,0,0.0148094,0.00434825,0.0095841,0.00324996,0,0,0.00804526,0.0109095,0.00563518,0.00466422,0.00868162,0.0074127,0.00408901,0.010241,0.0127075,0.0209974,0.0228397,0.00797993,0.0335348,0.0206405,0.0184403,0.0302642,0.0204132,0.00845806,0
21,0.0205597,0.00465285,0.00489358,0.00448922,0.0115021,0,0.00978296,0.00342566,0.00362936,0.00347512,0.00848222,0.00582518,0,0,0.0118915,0.00575169,0.00345118,0.00676127,0.0147427,0.0132411,0.0136815,0.0127972,0.00112871,0.00516178,0.00810109,0.0119914,0,0.0146542,0.00427504,0.00959431,0.0031425,0,0,0.00798568,0.0108531,0.00570743,0.00494275,0.00878186,0.00764175,0.00395338,0.0104614,0.0128175,0.021499,0.0233523,0.00791955,0.0336594,0.0207679,0.0187979,0.0303182,0.0207472,0.00864046,0
22,0.0205173,0.00454985,0.00511923,0.00377321,0.0239581,0,0.0098669,0.00351755,0.0031045,0.00331202,0.0084549,0.00577506,0,0,0.0126559,0.00643745,0.0039901,0.0074398,0.015578,0.0138142,0.0139989,0.0129381,0.00100685,0.00537196,0.00847721,0.0122358,0,0.0145608,0.00424369,0.00959383,0.00307947,0,0,0.00794598,0.0107501,0.00566972,0.00512162,0.00887628,0.00790911,0.00378387,0.0106839,0.0130961,0.0221121,0.0240194,0.00802877,0.0338038,0.020798,0.019168,0.0304167,0.021151,0.0088604,0
23,0.0205487,0.00444527,0.00541406,0.00326082,0.0116147,0,0.0099494,0.00355478,0.00257852,0.00344766,0.00855411,0.00575415,0,0,0.0131805,0.00686123,0.00441,0.00778589,0.016064,0.014168,0.0141243,0.0128882,0.00122782,0.00541818,0.00883185,0.0124327,0,0.014479,0.00419681,0.00965254,0.00288518,0,0,0.00797314,0.0106998,0.00562356,0.00530031,0.00882595,0.00805964,0.0035937,0.0110951,0.0131846,0.0227159,0.0245652,0.00795165,0.0336415,0.0204429,0.0193574,0.0301282,0.0213965,0.00904545,0
24,0.0206042,0.00432784,0.00569354,0.0028699,0,0,0.0100742,0.0035398,0.00237578,0.00366578,0.00872373,0.00575698,0,0,0.0135546,0.00744813,0.0050914,0.00815616,0.0164881,0.0145218,0.0144413,0.0129892,0.00157362,0.00547904,0.0091451,0.0125711,0,0.0143887,0.00414165,0.0097256,0.00265367,0,0,0.00803429,0.0106447,0.0056361,0.00544256,0.00875552,0.00819735,0.00342858,0.0114786,0.0132185,0.023239,0.0250067,0.00786516,0.0334567,0.0200727,0.0195358,0.0297212,0.0215556,0.00923432,0
25,0.0205885,0.00409059,0.00575228,0.00250054,0.0113869,0,0.0102246,0.0035354,0.00260272,0.00374527,0.00898495,0.00582722,0,0,0.0139686,0.00858034,0.00630812,0.00890771,0.0171838,0.0151302,0.0152949,0.0135545,0.00205116,0.0054788,0.00939843,0.0126995,0,0.0143135,0.00411415,0.00975082,0.00251959,0,0,0.00804991,0.0105435,0.00566368,0.00544466,0.00866351,0.00830699,0.00331871,0.011883,0.0131176,0.023669,0.0252972,0.00769287,0.0332312,0.019698,0.0197158,0.0293119,0.0216825,0.00940858,0
26,0.020622,0.00388854,0.00580507,0.00228974,0.0111555,0,0.0103574,0.00348139,0.00295429,0.00401989,0.00927831,0.00592204,0,0,0.0141121,0.00970622,0.00759539,0.00950067,0.0177684,0.0155634,0.0161437,0.0140208,0.00251428,0.00544052,0.0096193,0.0127771,0,0.0141997,0.00405942,0.00980569,0.00233844,0,0,0.00807201,0.0104782,0.00573955,0.00544592,0.00856019,0.00837771,0.00328175,0.0122821,0.012848,0.0239502,0.0253823,0.00740532,0.0329791,0.019361,0.0198462,0.0288398,0.0217129,0.00953492,0
27,0.0206648,0.00375179,0.00580685,0.00226466,0.0108987,0,0.0104709,0.00341429,0.00345537,0.00430478,0.00956918,0.00604082,0,0,0.0141265,0.0109868,0.00906014,0.0101619,0.0184288,0.015927,0.0171314,0.0145579,0.00293648,0.00539523,0.00981243,0.0128164,0,0.014058,0.00399512,0.0098778,0.00216671,0,0,0.00806209,0.0104376,0.00588492,0.00543559,0.00846764,0.00842713,0.00331568,0.0126743,0.0124545,0.0241052,0.0253066,0.00704092,0.0327314,0.0190973,0.019937,0.0283852,0.0216848,0.00960206,0
28,0.0207197,0.00373001,0.00577057,0.0023631,0.0106739,0,0.0105531,0.00335447,0.00400591,0.00463452,0.00983833,0.00618214,0,0,0.0141001,0.012342,0.0106052,0.0108382,0.0191108,0.0161854,0.0181284,0.0151053,0.00334934,0.00535032,0.00998815,0.0128362,0,0.0138962,0.00392865,0.00998687,0.00199742,0,0,0.00802182,0.010423,0.00606944,0.00544302,0.00839647,0.00846868,0.00339949,0.0130622,0.011986,0.0241543,0.025124,0.00662853,0.0325022,0.0189031,0.0199878,0.0279856,0.0216265,0.00961523,0
29,0.0207909,0.0038396,0.00572423,0.00254992,0.0105297,0,0.0105989,0.00331763,0.00456831,0.00501462,0.0100794,0.0063434,0,0,0.0141118,0.0136991,0.0121539,0.0114985,0.019754,0.0163206,0.0190428,0.0156228,0.00376626,0.0053148,0.0101525,0.0128485,0,0.0137219,0.00387113,0.010144,0.001822,0,0,0.00796078,0.0104305,0.00627584,0.00549459,0.00835272,0.00851814,0.00350819,0.0134394,0.0115072,0.0241226,0.0249004,0.00620365,0.0323018,0.0187638,0.0200023,0.0276513,0.0215614,0.00959583,0
30,0.020879,0.00404723,0.00569091,0.00280114,0.0104993,0,0.0106046,0.00331361,0.0051204,0.0054441,0.0102988,0.00652268,0,0,0.0142121,0.0150037,0.0136543,0.0121152,0.0202972,0.016325,0.0198147,0.0160731,0.00420126,0.00528973,0.0103037,0.0128625,0,0.0135422,0.00383499,0.010344,0.00163911,0,0,0.00789131,0.0104504,0.00648935,0.00560067,0.00833411,0.0085837,0.00361883,0.0137964,0.0110741,0.0240375,0.0246924,0.0057874,0.0321309,0.0186592,0.0199902,0.0273735,0.0215083,0.00957352,0
31,0.0209798,0.00429873,0.00568359,0.00310126,0.0105961,0,0.0105675,0.00334519,0.00564692,0.005917,0.010506,0.00671622,0,0,0.0144197,0.0162335,0.0150828,0.0126678,0.0206939,0.0161993,0.0204208,0.0164265,0.00466823,0.00527057,0.0104343,0.0128841,0,0.0133635,0.0038295,0.0105639,0.00145805,0,0,0.00782139,0.0104707,0.00669929,0.00575465,0.00833161,0.00865999,0.00371244,0.0141215,0.0107194,0.0239223,0.0245326,0.00537926,0.031982,0.0185751,0.0199674,0.0271355,0.0214756,0.00957324,0
32,0.0210853,0.00455396,0.00570732,0.00343706,0.010816,0,0.0104867,0.00341024,0.0061427,0.00642393,0.0107069,0.00691856,0,0,0.0147335,0.0174004,0.0164402,0.013142,0.0209201,0.0159533,0.0208732,0.0166743,0.00517694,0.00524996,0.0105347,0.0129125,0,0.0131927,0.00385851,0.0107697,0.00129482,0,0,0.0077509,0.010479,0.00690719,0.00593858,0.00833406,0.00872761,0.00377626,0.0143995,0.0104534,0.0237936,0.0244274,0.00496884,0.0318474,0.0185144,0.0199563,0.0269237,0.0214554,0.00960489,0
33,0.0211996,0.00480451,0.00576931,0.00386142,0.0111323,0,0.0103977,0.00348474,0.00665046,0.00693641,0.0108717,0.00707308,0,0,0.0151074,0.0185271,0.0177556,0.0135712,0.0210233,0.0156383,0.0212597,0.0168409,0.00573471,0.0053498,0.0106056,0.0129424,0,0.0130198,0.00391736,0.0109121,0.00116813,0,0,0.00767664,0.0104617,0.0071337,0.00614317,0.00834723,0.00876974,0.00380916,0.0145987,0.0102877,0.0236561,0.0243699,0.00455501,0.0317496,0.0185213,0.0199978,0.0267547,0.02144,0.00966258,0
34,0.021291,0.00503413,0.00585059,0.00414986,0.0115309,0,0.0102251,0.00361048,0.00710663,0.00749147,0.0110708,0.00731035,0,0,0.0156391,0.0196811,0.0189899,0.0137935,0.0208815,0.0152031,0.0214964,0.0169655,0.00629974,0.00519274,0.010613,0.0129799,0,0.0128979,0.0040039,0.0110137,0.00107441,0,0,0.00758511,0.0104313,0.00732859,0.00633071,0.00833966,0.0087348,0.00380292,0.0147488,0.0101634,0.0235081,0.024315,0.00410764,0.0316368,0.0185573,0.0200837,0.0266034,0.0213977,0.00971618,0
35,0.0213834,0.00526472,0.00595167,0.00445524,0.0119572,0,0.0100633,0.00373712,0.00762974,0.00802982,0.0112309,0.00750421,0,0,0.0162243,0.020859,0.0201891,0.0139046,0.02065,0.0147617,0.0217761,0.017126,0.00686215,0.00510732,0.010577,0.0130003,0,0.0127893,0.00410772,0.0110233,0.00102972,0,0,0.00748255,0.0103733,0.00756025,0.00651227,0.00833685,0.00863425,0.00377475,0.0148138,0.0101082,0.0233436,0.0242584,0.00367393,0.031554,0.0186784,0.0202383,0.0264954,0.0213321,0.00974646,0
36,0.0214756,0.00549556,0.00605221,0.00470057,0.0123801,0,0.00991031,0.00387141,0.00822651,0.00855016,0.0113711,0.00768534,0,0,0.016865,0.0220539,0.0213204,0.0138337,0.0203482,0.0143317,0.022131,0.0173728,0.00737916,0.00500765,0.0104913,0.013005,0,0.0127032,0.00422578,0.0109521,0.00103285,0,0,0.00736808,0.0102971,0.0078099,0.00668287,0.00834017,0.00847971,0.0037295,0.0148004,0.010118,0.0231618,0.0241917,0.00330051,0.0315037,0.0188785,0.020452,0.0264367,0.0212602,0.00973988,0
37,0.0215717,0.00572123,0.00613544,0.00485092,0.0127653,0,0.00977562,0.00401342,0.00889135,0.00904681,0.0115035,0.00786442,0,0,0.0175342,0.0232153,0.0223363,0.0135391,0.0200279,0.0139324,0.0225912,0.0177244,0.00781455,0.00488409,0.0103622,0.0129911,0,0.0126392,0.00435772,0.0108172,0.00108388,0,0,0.00724865,0.0102078,0.00807079,0.00685022,0.00834911,0.00830276,0.00367228,0.0147213,0.0101986,0.0229683,0.0241211,0.00305834,0.0314833,0.0191384,0.0207048,0.0264197,0.0212087,0.00969397,0
38,0.021678,0.00593041,0.00619167,0.00488929,0.0130859,0,0.00966518,0.00416402,0.00958258,0.0095169,0.0116429,0.00805357,0,0,0.0181887,0.0242546,0.0231646,0.0129904,0.0197517,0.0135715,0.0231486,0.0181518,0.00814406,0.00474096,0.0102035,0.012958,0,0.0125939,0.00450657,0.0106481,0.00117981,0,0,0.0071331,0.0101104,0.00833473,0.00702826,0.00835635,0.00814068,0.00360536,0.0145908,0.0103608,0.0227727,0.0240636,0.00301555,0.0314927,0.0194377,0.0209743,0.0264324,0.0212022,0.00961365,0
39,0.0218006,0.00610732,0.00621886,0.00482231,0.0133234,0,0.00957998,0.00432413,0.0102274,0.00995424,0.0118025,0.00826726,0,0,0.0187785,0.0250643,0.023718,0.0121751,0.0195791,0.0132519,0.0237526,0.0185883,0.00835801,0.00458701,0.0100336,0.0129076,0,0.0125612,0.00467542,0.0104864,0.00130844,0,0,0.00703115,0.0100113,0.00859308,0.00723063,0.00834903,0.00802216,0.0035282,0.0144215,0.0106107,0.0225822,0.0240387,0.00319531,0.0315358,0.0197649,0.0212414,0.0264658,0.0212523,0.00950628,0
40,0.0219418,0.00623649,0.00622026,0.00468014,0.0134675,0,0.00951724,0.00449334,0.0107433,0.0103442,0.0119892,0.00851788,0,0,0.0192601,0.0255494,0.0239153,0.0111105,0.0195524,0.0129798,0.0243302,0.0189557,0.00845925,0.00443358,0.00987213,0.0128441,0,0.0125328,0.00486349,0.0103746,0.00144475,0,0,0.00695142,0.00991819,0.0088374,0.00746375,0.00831547,0.00796015,0.00344022,0.0142233,0.0109421,0.0223998,0.0240611,0.00356529,0.0316185,0.0201213,0.0214983,0.0265199,0.0213584,0.00937927,0
41,0.0220971,0.00630889,0.00620169,0.00450199,0.0135168,0,0.00947281,0.00466956,0.0110628,0.0106679,0.0122017,0.00880932,0,0,0.0196109,0.0256602,0.0237081,0.00985804,0.019683,0.012766,0.0248171,0.019194,0.00845914,0.00429386,0.00973525,0.0127732,0,0.0124991,0.00506452,0.0103401,0.00155794,0,0,0.00689807,0.00983889,0.00905924,0.00772388,0.00825138,0.00795189,0.00334295,0.0140035,0.0113286,0.0222223,0.0241336,0.00406558,0.0317394,0.0205133,0.0217488,0.0266008,0.0215083,0.00924097,0
42,0.0222552,0.00632666,0.00616966,0.0043146,0.013479,0,0.00944388,0.00484998,0.0111519,0.0109135,0.0124301,0.00913186,0,0,0.0198365,0.0254149,0.023105,0.00853381,0.0199453,0.0126181,0.0251832,0.0192797,0.00837346,0.0041811,0.00963222,0.0127003,0,0.012452,0.00526876,0.010386,0.00162674,0,0,0.00686834,0.00977857,0.00924998,0.00799924,0.00816107,0.00798334,0.00324126,0.0137666,0.0117311,0.0220434,0.0242451,0.00463849,0.0318861,0.0209423,0.0220041,0.0267147,0.0216839,0.00909984,0
43,0.0224005,0.00630186,0.00613082,0.00412122,0.0133686,0,0.00943058,0.00503221,0.011018,0.0110849,0.0126593,0.00946194,0,0,0.0199659,0.0248993,0.0221806,0.00730928,0.0202826,0.0125305,0.0254397,0.0192284,0.00821895,0.00410516,0.00956417,0.0126291,0,0.0123872,0.00546712,0.0104943,0.00165044,0,0,0.00685364,0.00973809,0.00940056,0.00827465,0.00805238,0.00803321,0.00313944,0.0135135,0.0121133,0.0218552,0.0243719,0.00523833,0.0320352,0.0213959,0.0222706,0.0268576,0.0218604,0.00896274,0
44,0.0225215,0.00616764,0.00607554,0.00356916,0.0131387,0,0.00944491,0.00520912,0.0104446,0.0112266,0.0128591,0.00976341,0,0,0.0203416,0.0241476,0.0207402,0.00655005,0.019796,0.0118495,0.0248871,0.0190169,0.00776618,0.00411724,0.0095302,0.0125591,0,0.0123023,0.00565435,0.0106306,0.00164614,0,0,0.00684413,0.00971175,0.00948338,0.00855394,0.00799635,0.00814589,0.00305887,0.013161,0.0125958,0.0216832,0.0245891,0.00599055,0.0322853,0.0219847,0.0226147,0.0271889,0.0220903,0.00887562,0
45,0.0226012,0.00614698,0.00605513,0.00350221,0.0129798,0,0.00946083,0.00539477,0.0101596,0.0113064,0.0130454,0.0100236,0,0,0.0202203,0.0235209,0.0197438,0.00607783,0.0204536,0.0120979,0.0253822,0.0188419,0.00763451,0.00407808,0.00951278,0.0125069,0,0.0122093,0.00582874,0.0107811,0.0016402,0,0,0.00683267,0.00969881,0.00953112,0.00877649,0.00784077,0.00814257,0.00294355,0.0128811,0.0128797,0.0214429,0.0246213,0.00651761,0.0323253,0.0223774,0.0228483,0.027255,0.0221528,0.00873591,0
