Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
10,0.0215826,0.00964221,0.010322,0.0157781,0.0145996,0,0.0110364,0.00955025,0.0154824,0.00442904,0.0087724,0.00926338,0,0,0.0137743,0.024002,0.023871,0.00793968,0.0188332,0.0223959,0.0114579,0.0113056,0.018628,0.00362526,0.00553416,0.00822048,0,0.0199132,0.0101925,0.00863535,0.00570971,0,0,0.0058546,0.00838075,0.00141911,0.00577197,0.00885891,0.0129418,0.00795942,0.0110229,0.0149367,0.0228194,0.0261569,0.0126531,0.00412689,0.00483988,0.00881922,0.0100979,0.00778255,0.00942953,0
11,0.0217794,0.00872667,0.00997538,0.014917,0.0149199,0,0.0108794,0.00925549,0.0155991,0.00441802,0.00877438,0.00902612,0,0,0.012164,0.0228861,0.0231802,0.00850305,0.0169099,0.020462,0.00945005,0.00930424,0.0176526,0.00386161,0.00572742,0.0090188,0,0.0199055,0.00986344,0.00882688,0.00493138,0,0,0.00624007,0.00866821,0.00138923,0.00548213,0.0086657,0.0129482,0.00748716,0.010324,0.0148518,0.0226755,0.0263738,0.0127201,0.00507893,0.00382413,0,0.0111641,0.0507014,0.00928891,0
12,0.0217476,0.0077672,0.00977447,0.0136225,0.0151392,0,0.0107525,0.00915424,0.0154484,0.00460937,0.00892392,0.00890527,0,0,0.010795,0.0216574,0.0223656,0.00913141,0.0150973,0.0186407,0.00748204,0.00706012,0.0162689,0.00409114,0.00597431,0.0093287,0,0.0198801,0.00971284,0.00907746,0.00412647,0,0,0.00653954,0.00896963,0.00213583,0.00515176,0.00837496,0.0129656,0.0069155,0.00973073,0.0150432,0.0232415,0.026939,0.0131277,0.00592817,0.00285473,0,0.0115727,0,0.00906146,0
13,0.0217379,0.00673106,0.00994272,0.0121006,0.0152285,0,0.0106029,0.00900537,0.0151044,0.00497955,0.0089263,0.00857801,0,0,0.00982713,0.0203712,0.0214533,0.00977535,0.0136327,0.0170415,0.00607757,0.00470712,0.0146812,0.00432627,0.00620326,0.00955805,0,0.0198121,0.00950844,0.00943456,0.00332326,0,0,0.00685517,0.00925808,0.00261444,0.00525032,0.00810821,0.0129237,0.00653569,0.00947683,0.0151665,0.0237704,0.0273753,0.013411,0.006615,0.00232603,0,0.0119696,0,0.00887439,0
14,0.0215435,0.0059144,0.0101469,0.0107977,0.0325306,0,0.010512,0.009089,0.0146355,0.00522195,0.00911939,0.00848125,0,0,0.00971292,0.0197502,0.0209106,0.0108794,0.0125306,0.015915,0.00552758,0.00221057,0.0131895,0.00452044,0.00647253,0.0093312,0,0.0197312,0.00951576,0.00972365,0.00278683,0,0,0.00700718,0.00939607,0.00324997,0.00552997,0.0078731,0.012758,0.00640984,0.00964156,0.0154373,0.0248076,0.0280084,0.013852,0.00688322,0.00215178,0.0622188,0.0119835,0,0.0086686,0
15,0.021765,0.00490595,0.0103054,0.00949007,0.0152234,0,0.0103642,0.0086675,0.0141912,0.00569995,0.00878211,0.00779832,0,0,0.00942523,0.0176554,0.0190796,0.0104681,0.0120042,0.0148823,0.0066225,0.000747894,0.0118923,0.00469706,0.00666129,0.00993603,0,0.0195887,0.00909605,0.0102275,0.00204995,0,0,0.0072902,0.00967228,0.0035364,0.00605702,0.00787784,0.012801,0.00623791,0.00953149,0.0156142,0.0247787,0.0281301,0.0139892,0.00805505,0.00223935,0.00628688,0.0129149,0,0.00875154,0
16,0.0217242,0.00435404,0.0101982,0.00892857,0.0312075,0,0.0103105,0.00862209,0.0137645,0.00563419,0.00879113,0.00760962,0,0,0.00995823,0.0167334,0.0179516,0.0107702,0.0115602,0.0143574,0.00774009,0.00181146,0.0111348,0.00479063,0.00688476,0.00994188,0,0.0194428,0.0090167,0.0104679,0.00178846,0,0,0.00730112,0.00967405,0.00398514,0.00638198,0.00793797,0.0127335,0.0062862,0.00963178,0.0158408,0.0251395,0.0283774,0.0141952,0.00873279,0.00238813,0.00607847,0.0132881,0.00641864,0.0087816,0
17,0.0219191,0.00398196,0.0100712,0.00851999,0.015034,0,0.0102505,0.00835894,0.0134346,0.00557933,0.00861442,0.00730602,0,0,0.0102089,0.0149899,0.0161067,0.0100022,0.0114938,0.0140867,0.00882313,0.00330456,0.0106972,0.00484232,0.00706003,0.0100196,0,0.0193056,0.00876999,0.0107669,0.00147131,0,0,0.00736608,0.00972578,0.00416214,0.00659789,0.00803728,0.0126637,0.00633129,0.00965555,0.0157457,0.0249278,0.0281863,0.0139969,0.00949494,0.00243788,0.00616088,0.0138182,0,0.00886544,0
18,0.0219738,0.00394586,0.00971608,0.00858498,0.0295179,0,0.0102602,0.00830411,0.0131001,0.0052034,0.00860281,0.00726745,0,0,0.0107317,0.0143523,0.015092,0.0100454,0.0110815,0.0138621,0.00939256,0.00449716,0.0105688,0.00482505,0.00719546,0.00987192,0,0.0191556,0.00868612,0.0108188,0.00149603,0,0,0.00724716,0.0095791,0.00430866,0.0066342,0.0081756,0.0125944,0.00644493,0.00970251,0.0154431,0.0245866,0.0278323,0.0135881,0.0099057,0.00228771,0.00640238,0.0139574,0,0.0089569,0
19,0.0221762,0.00419785,0.00940812,0.00847999,0.0146807,0,0.0102763,0.00815909,0.0127528,0.00502645,0.00852856,0.00719689,0,0,0.0109072,0.0135368,0.0140879,0.00966315,0.0107816,0.0137089,0.00950034,0.00527745,0.0104348,0.00479132,0.0072798,0.00962397,0,0.0190544,0.00852348,0.0108994,0.00145752,0,0,0.00719021,0.00948842,0.00425177,0.00654021,0.00830806,0.0125254,0.00657269,0.00970202,0.0149139,0.0240163,0.0272401,0.0129738,0.0102296,0.00208054,0.00677744,0.013955,0,0.00903282,0
20,0.0222642,0.00452011,0.00898623,0.0084539,0.0277244,0,0.0103556,0.00817466,0.0123045,0.00469416,0.00853255,0.00719607,0,0,0.011215,0.0138961,0.0141782,0.0101662,0.0102074,0.0134642,0.00923438,0.00590262,0.0102693,0.00474586,0.00732145,0.00932965,0,0.0189643,0.0084659,0.0108129,0.00164381,0,0,0.00702915,0.00928879,0.00426857,0.00636446,0.00845238,0.0125032,0.00672037,0.00975988,0.0142755,0.0234368,0.0266253,0.0122499,0.010351,0.00191017,0.00723121,0.013686,0,0.00913239,0
21,0.0224431,0.0049857,0.00873516,0.00815503,0.0143399,0,0.0104532,0.00813471,0.0117835,0.0045471,0.00845761,0.00706137,0,0,0.0112866,0.0143141,0.0145402,0.0104685,0.00986904,0.01329,0.00872098,0.00620816,0.00996997,0.00473367,0.00734827,0.00904935,0,0.018931,0.00835936,0.0107935,0.00169337,0,0,0.00695721,0.00918769,0.00425254,0.00622717,0.00858689,0.0125052,0.00687249,0.00982449,0.0136394,0.0229043,0.0260388,0.0115406,0.0104755,0.00197769,0.00768935,0.0133481,0,0.00922446,0
22,0.0224915,0.00530636,0.00845774,0.00788965,0.0262112,0,0.0106213,0.00823562,0.011171,0.00420021,0.0083844,0.00690593,0,0,0.0116161,0.0155797,0.0156821,0.0113419,0.0096816,0.0132448,0.00825845,0.00654436,0.00964626,0.00479994,0.00738292,0.00884881,0,0.0188994,0.00836508,0.0106876,0.00184899,0,0,0.00684289,0.00903465,0.00428942,0.00616004,0.00880588,0.0126309,0.00703505,0.0098039,0.0133005,0.022596,0.0257366,0.0111407,0.0106817,0.00236162,0.00794995,0.0129407,0,0.00936645,0
23,0.0225701,0.00565193,0.00844008,0.00757635,0.0141415,0,0.0107686,0.00829489,0.0105584,0.00399828,0.00829068,0.00661311,0,0,0.0118054,0.0166111,0.0166794,0.011905,0.00980527,0.0132783,0.00778864,0.00668341,0.00931311,0.00481454,0.00745497,0.00868855,0,0.0189195,0.00835172,0.0106576,0.00179468,0,0,0.0068014,0.00900639,0.00444858,0.00625778,0.00886966,0.0126289,0.00713661,0.0101295,0.0128288,0.0224916,0.0255008,0.0105594,0.0105233,0.0024277,0.00835048,0.0124499,0,0.00945994,0
24,0.0225183,0.00578731,0.00836941,0.00740343,0.025054,0,0.0109566,0.00845415,0.00991929,0.00363192,0.00820872,0.00632104,0,0,0.0122762,0.0179164,0.0177951,0.0126563,0.0101326,0.013506,0.00751396,0.0069422,0.0090533,0.00488189,0.00755237,0.00864159,0,0.018919,0.00843782,0.010574,0.00178461,0,0,0.00673196,0.00893884,0.00461366,0.00642529,0.00896199,0.0126738,0.00720341,0.0104821,0.0126236,0.0226505,0.0255605,0.0102491,0.0103245,0.00247341,0.00857976,0.011956,0,0.00958328,0
25,0.022502,0.00588929,0.00846794,0.00722058,0.0141014,0,0.0111436,0.00853572,0.00934431,0.00353574,0.00810647,0.00596788,0,0,0.0125527,0.0186195,0.0183053,0.0129274,0.0104851,0.0137135,0.00714732,0.00704406,0.00884232,0.00495611,0.0076702,0.0086876,0,0.0189114,0.00847965,0.0105611,0.00159023,0,0,0.00672929,0.00895098,0.00479942,0.00672118,0.0090442,0.0126997,0.00721866,0.0108589,0.0125774,0.0229555,0.0257822,0.0101187,0.0101388,0.00250589,0.00871427,0.0115194,0,0.00969982,0
26,0.0223991,0.00579419,0.00843063,0.00716477,0.0241481,0,0.0113328,0.00866718,0.00878697,0.00335011,0.00806304,0.00566986,0,0,0.01297,0.0193003,0.0186341,0.0132518,0.0108836,0.014004,0.00689521,0.00726631,0.00867435,0.00500255,0.00776921,0.00880157,0,0.01888,0.00857038,0.0104873,0.00146249,0,0,0.00666914,0.0089036,0.00494344,0.00696855,0.00911708,0.0127133,0.00718741,0.0113306,0.0126254,0.0234186,0.0261682,0.0100928,0.00985398,0.00242726,0.00877123,0.0110865,0,0.00982753,0
27,0.0223703,0.00569113,0.00850217,0.00707256,0.0140409,0,0.0115166,0.00868638,0.0083769,0.00349387,0.00802215,0.00536367,0,0,0.0130453,0.0193436,0.0183846,0.0131651,0.0111376,0.0141173,0.00648039,0.00730792,0.00853013,0.00503505,0.0078376,0.00894643,0,0.0188362,0.00857014,0.0104583,0.00122572,0,0,0.00663254,0.00889164,0.00510623,0.00723901,0.00917624,0.0126904,0.007122,0.0118254,0.0126847,0.0239019,0.026579,0.0101007,0.00961143,0.00238471,0.00880678,0.0107117,0,0.00994476,0
28,0.0223983,0.00556161,0.00861736,0.00700064,0,0,0.0117002,0.00861665,0.0081697,0.0038735,0.00799246,0.00507387,0,0,0.0128359,0.0189759,0.0178248,0.0128841,0.0112458,0.0140266,0.00600027,0.00721301,0.00843234,0.00505089,0.00785252,0.00908141,0,0.0187855,0.00849233,0.0104416,0.000967462,0,0,0.00657584,0.00887219,0.00530317,0.00747029,0.00921521,0.0126238,0.0070384,0.0123774,0.0126685,0.0243663,0.026947,0.0100444,0.0093696,0.00238433,0.00887983,0.0103698,0,0.0100484,0
29,0.0223504,0.00518072,0.00839994,0.00709596,0.0138482,0,0.011884,0.00862444,0.00800721,0.00396305,0.00802266,0.00488206,0,0,0.0129732,0.0191103,0.0176793,0.0129894,0.0115128,0.0141131,0.00589908,0.00727262,0.00838231,0.00500279,0.00778656,0.00920611,0,0.0187076,0.00847852,0.0102851,0.000939357,0,0,0.00639079,0.00873051,0.00537812,0.00744665,0.00925244,0.0125532,0.00694444,0.0130425,0.0125592,0.0248477,0.0272997,0.00988305,0.00903003,0.00237456,0.00899792,0.0100541,0,0.010171,0
30,0.0224102,0.00487981,0.00829549,0.00718003,0.0137308,0,0.0120635,0.0085104,0.00814886,0.00437625,0.00803131,0.00468217,0,0,0.012845,0.0189365,0.0174739,0.0128749,0.0116195,0.0140064,0.00570519,0.00712539,0.00845055,0.00492667,0.00766401,0.00929574,0,0.0186309,0.00836701,0.0101728,0.000851265,0,0,0.00622457,0.00861971,0.00549622,0.00739781,0.00929864,0.0124688,0.00685666,0.0136856,0.0123634,0.0252261,0.0275309,0.00962962,0.00880328,0.00252463,0.00916829,0.00982663,0,0.0102875,0
31,0.0225072,0.00461645,0.0081824,0.00733783,0.0136447,0,0.0122292,0.00835335,0.00852386,0.00485152,0.00803311,0.00450965,0,0,0.0127734,0.0189194,0.0175771,0.0128308,0.011667,0.0138703,0.005552,0.00695715,0.00863905,0.00480646,0.00749139,0.00935188,0,0.0185542,0.00822897,0.0100589,0.000780329,0,0,0.0060634,0.00850263,0.0056267,0.00727861,0.00935339,0.0123724,0.00677811,0.0143399,0.0120818,0.0255289,0.0276578,0.00927351,0.00863543,0.00278337,0.00940754,0.00969466,0,0.0104018,0
32,0.0226233,0.00444288,0.00808018,0.00756908,0.0136151,0,0.0123725,0.00817426,0.00910834,0.00535193,0.00802553,0.00437066,0,0,0.0128447,0.019206,0.0180964,0.0129187,0.011638,0.0137304,0.00541031,0.00687832,0.00894507,0.00464667,0.00729331,0.00937941,0,0.0184773,0.00808518,0.00995097,0.000706855,0,0,0.00594161,0.00839222,0.00578603,0.0071285,0.00942088,0.012262,0.00671282,0.0149839,0.0117456,0.0257669,0.0276996,0.00884409,0.00854844,0.00310924,0.00971126,0.00968348,0,0.0105127,0
33,0.022737,0.00440122,0.00802893,0.00790748,0.0136763,0,0.0125108,0.0079896,0.00986994,0.00583849,0.00800042,0.0042724,0,0,0.0130673,0.0199093,0.0191028,0.0132396,0.0114931,0.0135188,0.00532802,0.00700006,0.00934707,0.00449239,0.0070954,0.00935195,0,0.0183834,0.00795255,0.00985117,0.000623614,0,0,0.00588423,0.00830002,0.00605408,0.00698942,0.00940812,0.0120203,0.00665146,0.0157694,0.0111981,0.0259283,0.0275533,0.00824508,0.00836827,0.00366161,0.0102687,0.00972887,0,0.0105549,0
34,0.0228382,0.00448612,0.00796934,0.00813662,0.0137836,0,0.0125668,0.00784012,0.0106922,0.00633305,0.0079997,0.00422405,0,0,0.0135883,0.021097,0.0205565,0.0136154,0.0112815,0.0134616,0.00525612,0.00747538,0.00980289,0.00427607,0.00693468,0.00935606,0,0.0183192,0.00785094,0.00977366,0.000565593,0,0,0.00588554,0.00822335,0.00625003,0.00686083,0.00955018,0.0119355,0.00662683,0.0162478,0.0109154,0.0260991,0.0275748,0.00781069,0.00859233,0.00384624,0.0105922,0.0100472,0,0.0106973,0
35,0.0229246,0.00467672,0.00796033,0.00836025,0.0139584,0,0.0126081,0.0077123,0.0115464,0.00679573,0.00800236,0.00422739,0,0,0.0142697,0.0227231,0.022418,0.0141734,0.0109479,0.0133457,0.00540801,0.00824052,0.0102505,0.00410434,0.00681385,0.00933203,0,0.0182435,0.00777749,0.00971712,0.000599831,0,0,0.00593225,0.00816999,0.00652114,0.00677067,0.00969607,0.0118259,0.00663056,0.016695,0.0105945,0.0262507,0.0275746,0.00732112,0.00891255,0.00398843,0.0110033,0.0105041,0,0.010837,0
36,0.0230103,0.00494967,0.00798795,0.00849546,0.0141861,0,0.012615,0.00761187,0.0123573,0.00724442,0.00803205,0.00428918,0,0,0.0150978,0.0246522,0.0245178,0.0147651,0.0105214,0.0132281,0.00584528,0.00921666,0.0106363,0.00396551,0.00673545,0.00929212,0,0.0181695,0.0077346,0.00968829,0.000755829,0,0,0.00599448,0.00813597,0.00682586,0.00670391,0.00986261,0.0117173,0.00666702,0.0170907,0.0102467,0.0263941,0.0275846,0.00676682,0.00936701,0.00408827,0.0114817,0.011109,0,0.0109955,0
37,0.0231152,0.00526059,0.00804597,0.00852413,0.0144401,0,0.0125854,0.00753118,0.0130789,0.00770016,0.00810054,0.00441327,0,0,0.0160215,0.0266629,0.0266146,0.0152381,0.0100165,0.0131335,0.00657192,0.0102832,0.0109219,0.00385953,0.00668934,0.00924339,0,0.0181004,0.00771689,0.00968749,0.000974157,0,0,0.00605028,0.00811405,0.00715008,0.00665323,0.0100674,0.0116267,0.00674061,0.0174285,0.00989062,0.026536,0.0276218,0.0061375,0.00998013,0.00419726,0.0120178,0.0118591,0,0.0111896,0
38,0.0232557,0.00556418,0.00812644,0.00845478,0.0146899,0,0.0125206,0.00746332,0.0136828,0.00817778,0.00821375,0.00460118,0,0,0.0169862,0.0284858,0.0284211,0.0154131,0.00944741,0.013111,0.00748488,0.0113334,0.0110899,0.00377823,0.00666109,0.00919374,0,0.0180378,0.00771812,0.00970408,0.00118574,0,0,0.00608845,0.00809229,0.00748575,0.00661755,0.0103255,0.0115611,0.00685056,0.0177118,0.00956083,0.0266751,0.0276887,0.00544205,0.0107521,0.00439626,0.0126088,0.0127408,0,0.0114317,0
39,0.0234359,0.00581838,0.00821578,0.00830309,0.014903,0,0.0124248,0.00740814,0.0141502,0.00867269,0.00837109,0.00485037,0,0,0.0179405,0.0298602,0.0296617,0.0151269,0.00884734,0.0132387,0.00841089,0.012292,0.0111376,0.00370935,0.0066375,0.00915039,0,0.017984,0.00773418,0.00971749,0.00135289,0,0,0.00610623,0.00805729,0.00783129,0.00660325,0.0106469,0.0115232,0.00698963,0.0179466,0.009303,0.0268008,0.0277775,0.00472467,0.0116522,0.00475437,0.0132491,0.0137261,0,0.0117278,0
40,0.0236466,0.0059954,0.00829633,0.00807626,0.0150524,0,0.012304,0.00737082,0.0144628,0.00915728,0.00856701,0.00515246,0,0,0.0188397,0.0305947,0.0301384,0.0142792,0.00830156,0.0136106,0.00917468,0.0131225,0.0110691,0.0036434,0.00661118,0.00911803,0,0.0179431,0.00776305,0.00970725,0.00147181,0,0,0.00610596,0.00800139,0.00819213,0.00662285,0.0110333,0.0115174,0.00714627,0.0181378,0.00915615,0.026896,0.0278755,0.00406797,0.0126248,0.0052946,0.013921,0.0147705,0,0.0120762,0
41,0.0238689,0.00608714,0.00834912,0.00777104,0.0151215,0,0.0121645,0.00735775,0.0146043,0.00959556,0.00879386,0.0054935,0,0,0.019653,0.0306182,0.0297847,0.0128715,0.00797004,0.0143027,0.00967059,0.0138342,0.0108895,0.00357863,0.00658313,0.00909771,0,0.0179195,0.00780376,0.00966331,0.00156342,0,0,0.00609159,0.00792573,0.00857764,0.00669089,0.0114769,0.011551,0.00730751,0.0182889,0.00913086,0.0269439,0.0279705,0.00357572,0.0136046,0.00599361,0.0145963,0.0158209,0,0.0124665,0
42,0.0240803,0.00610351,0.0083584,0.00738173,0.0151075,0,0.01201,0.00737319,0.0145671,0.00995804,0.00904367,0.00585576,0,0,0.0203805,0.0300058,0.0286861,0.0110332,0.00804816,0.0153361,0.00990815,0.0144785,0.0106006,0.00352154,0.00656195,0.00908748,0,0.0179132,0.00785545,0.00958926,0.00165283,0,0,0.00606667,0.00783767,0.00899395,0.00681875,0.0119614,0.0116266,0.00746193,0.0184035,0.00920071,0.026936,0.0280546,0.00332791,0.0145364,0.00680345,0.0152474,0.0168271,0,0.0128806,0
43,0.0242567,0.00601504,0.00831625,0.0067734,0.0150016,0,0.0118474,0.0074143,0.0142724,0.0102253,0.00930673,0.00621992,0,0,0.021204,0.0289181,0.0269214,0.00899148,0.00888357,0.0169817,0.00998168,0.0152132,0.0101102,0.0034856,0.0065588,0.00907385,0,0.0179151,0.00791535,0.00949857,0.00174739,0,0,0.00603394,0.00774775,0.00944304,0.00702605,0.0124807,0.0117537,0.00760758,0.0184644,0.00936711,0.0268914,0.0281573,0.00335944,0.0154051,0.00766864,0.0158477,0.0177781,0,0.0133066,0
44,0.0243814,0.00578801,0.00821666,0.00546529,0.0148126,0,0.0116727,0.00748483,0.0134161,0.010404,0.00957358,0.00657818,0,0,0.0226031,0.0273809,0.0242427,0.00772473,0.0116387,0.0203675,0.0105124,0.0163859,0.0090687,0.00348966,0.00658223,0.00905489,0,0.0179113,0.00799107,0.0094022,0.00184407,0,0,0.00599934,0.00766081,0.00987444,0.00732227,0.0130422,0.0119692,0.0077501,0.0184268,0.00971429,0.0268464,0.0283564,0.00369621,0.016251,0.00854971,0.0163769,0.0187592,0,0.0137583,0
45,0.0244608,0.00585009,0.00812357,0.00523619,0.0147286,0,0.0114633,0.00757341,0.0132366,0.0105301,0.00983747,0.00689088,0,0,0.0228097,0.0262793,0.0227256,0.00705169,0.0122139,0.0209555,0.0108042,0.0168262,0.00870757,0.00349099,0.0066346,0.00908379,0,0.0179033,0.00807424,0.00932395,0.00192678,0,0,0.00596694,0.00758931,0.0103089,0.00758096,0.0134628,0.0120117,0.00781401,0.0185035,0.00983973,0.0266904,0.0283185,0.00387634,0.0168931,0.00940716,0.0169288,0.0193832,0,0.0140776,0
