Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
70,0.0161506,0.0153211,0.00906257,0.0119087,0.00648752,0,0.0100912,0.0084089,0.0084624,0.00472129,0.013833,0.0146388,0,0,0.015111,0.021322,0.0197249,0.00515452,0.0129138,0.00946571,0.0136308,0.012424,0.010659,0.00338492,0.00627185,0.0168522,0,0.0140035,0.00805154,0.00564074,0.00643528,0,0,0.00439351,0.00451827,0.00563631,0.0160356,0.00699876,0.00797585,0.000624773,0.00887079,0.0123421,0.0150503,0.0171808,0.00855913,0.0236921,0.0192352,0.0192704,0.0132202,0,0.00887653,0
71,0.0160943,0.0153137,0.00897868,0.012198,0.0065187,0,0.01004,0.0083952,0.00835932,0.00451548,0.0137206,0.0144787,0,0,0.0145861,0.0218227,0.0207753,0.00571255,0.0147288,0.00786487,0.0161686,0.0122466,0.0110347,0.00335142,0.00621171,0.0172005,0,0.0139266,0.0081103,0.0053994,0.0061929,0,0,0.00449858,0.00453832,0.00578294,0.0155946,0.00649349,0.0081588,0.000917259,0.00796539,0.0116312,0.0138735,0.0162201,0.00814528,0.0227949,0.0183271,0.0181184,0.0118788,0,0.00863611,0
72,0.0160481,0.0153018,0.00887845,0.0123949,0.00654216,0,0.00996639,0.00837239,0.00826367,0.00432768,0.0136211,0.0143197,0,0,0.0141297,0.0221649,0.0215797,0.00603492,0.0165852,0.00698242,0.018363,0.0123623,0.0113568,0.00329684,0.00613452,0.0175205,0,0.0137772,0.00814937,0.0051553,0.00579877,0,0,0.00463417,0.00461908,0.00598939,0.015058,0.00586818,0.00836262,0.00124247,0.0069044,0.0110041,0.0125674,0.0151357,0.00789145,0.0217515,0.0170534,0.0168046,0.010397,0,0.00818697,0
73,0.0160066,0.0152826,0.00877724,0.0125266,0.00653542,0,0.00987107,0.00834678,0.00819657,0.00419441,0.0135449,0.014171,0,0,0.0137887,0.0223466,0.0220617,0.00613191,0.0180828,0.00677573,0.0199751,0.0125892,0.0116142,0.00322329,0.00604946,0.0178149,0,0.0135593,0.00815196,0.00493493,0.00526415,0,0,0.00480583,0.00477773,0.0063058,0.014455,0.00503028,0.00851986,0.00152969,0.00570298,0.0105566,0.0111744,0.0140316,0.00783644,0.0206379,0.0155297,0.015428,0.00886638,0,0.0074345,0
74,0.0159727,0.0152683,0.00867827,0.0126282,0.00647228,0,0.00975761,0.00833374,0.00816158,0.004117,0.01349,0.0140413,0,0,0.0135783,0.0223726,0.0222002,0.00604969,0.0190015,0.00689828,0.020896,0.0127335,0.0118137,0.00313937,0.00596633,0.0180737,0,0.0132929,0.00811511,0.00478412,0.00462683,0,0,0.00500965,0.00501405,0.00675181,0.0138204,0.00394423,0.00858027,0.00178053,0.0044298,0.0103305,0.00975106,0.0130048,0.0080003,0.0195519,0.0139746,0.0141131,0.00744861,0,0.00634709,0
75,0.015956,0.0152866,0.00857793,0.012733,0.00632969,0,0.00963428,0.00835149,0.00815557,0.00407876,0.0134498,0.0139383,0,0,0.0134783,0.0222675,0.0220575,0.0058558,0.0192839,0.00703112,0.0211345,0.0127056,0.0119744,0.00305543,0.0058926,0.0182739,0,0.0130118,0.00805387,0.0047545,0.00394872,0,0,0.00523234,0.00530469,0.00728228,0.0131867,0.00277385,0.00853568,0.00202876,0.00324088,0.0102779,0.00833874,0.0120828,0.00836247,0.0185892,0.0126376,0.012981,0.00640643,0,0.00500675,0
76,0.0159678,0.0153694,0.00847497,0.0128662,0.00610145,0,0.0095147,0.00841155,0.00817876,0.00406389,0.0134206,0.0138687,0,0,0.0134474,0.0220824,0.0217642,0.00561095,0.0189922,0.00703341,0.0207844,0.0125261,0.0121205,0.00297945,0.00583242,0.0183862,0,0.0127534,0.00799252,0.00486961,0.00330593,0,0,0.00545733,0.00561062,0.00780663,0.0125843,0.00224403,0.00841968,0.00229377,0.00248355,0.01028,0.00694104,0.0111959,0.00885119,0.0178164,0.0116982,0.0121079,0.00605484,0,0.00366515,0
77,0.0160175,0.0155165,0.00837969,0.0130915,0.00584701,0,0.00941508,0.00851177,0.00827946,0.00406831,0.0134026,0.0138411,0,0,0.0133657,0.0218581,0.0214924,0.00542515,0.0183564,0.00693794,0.0200852,0.0122432,0.012296,0.00292125,0.00578578,0.0183826,0,0.0125587,0.00794415,0.00509313,0.00276958,0,0,0.00566124,0.00589413,0.00824823,0.0120289,0.00312296,0.00826642,0.00256943,0.00258183,0.0101083,0.00553666,0.0101881,0.00922897,0.017231,0.011136,0.0114514,0.00651914,0,0.00288624,0
78,0.0160925,0.015794,0.00830071,0.0132725,0.00549969,0,0.00935413,0.00863626,0.00834044,0.00408118,0.0134134,0.0138544,0,0,0.0134442,0.0217377,0.0213034,0.00511804,0.0172721,0.00667491,0.0189395,0.0120416,0.0124444,0.00286899,0.0057549,0.0182768,0,0.0124104,0.00792681,0.00536445,0.00240438,0,0,0.00586097,0.00611348,0.00853214,0.0116265,0.00464072,0.00819563,0.00285345,0.00335331,0.00997294,0.00414823,0.00904472,0.00976563,0.0168475,0.0109605,0.0110401,0.00749767,0,0.00300279,0
79,0.016186,0.0161264,0.00826395,0.013516,0.00521898,0,0.0093416,0.00876145,0.00845851,0.00411276,0.0134555,0.0139194,0,0,0.0135001,0.0217081,0.0213108,0.00489648,0.0161296,0.0064327,0.0177609,0.0119208,0.0126227,0.00284268,0.00573451,0.0180791,0,0.012341,0.00791533,0.00559193,0.00221459,0,0,0.00601959,0.00625775,0.00869517,0.0113632,0.00613881,0.00819923,0.00320684,0.00425149,0.00955714,0.00300171,0.00766034,0.0100088,0.0165305,0.0108302,0.0106497,0.00868098,0,0.00381102,0
80,0.0162723,0.016516,0.00828643,0.0137579,0.00500058,0,0.00938214,0.0088649,0.0085817,0.00416104,0.013542,0.0140367,0,0,0.0136218,0.0218128,0.021486,0.00472414,0.0149742,0.00627249,0.0166262,0.0119517,0.0127983,0.00284268,0.00572371,0.0178317,0,0.0123261,0.00790338,0.0057329,0.00218102,0,0,0.00614062,0.00631574,0.0087538,0.0112939,0.00737197,0.00832823,0.00365779,0.00508302,0.00903034,0.00282368,0.00621693,0.0101009,0.0162179,0.0106238,0.0102414,0.00981016,0,0.00464571,0
81,0.0163377,0.0168981,0.00837329,0.0140082,0.00490291,0,0.00946728,0.00893103,0.00872505,0.00423115,0.0136794,0.0141991,0,0,0.0137592,0.0220136,0.0217753,0.00465553,0.0139892,0.00624727,0.0157467,0.0121134,0.0129757,0.00287193,0.00571914,0.0176049,0,0.0123647,0.00787518,0.00576582,0.00225586,0,0,0.00620032,0.00629414,0.0088084,0.011373,0.00831402,0.00856366,0.00408503,0.0056841,0.00832054,0.00377853,0.00495934,0.00989342,0.0157996,0.0101643,0.00970099,0.0107616,0,0.00534716,0
82,0.0163669,0.0172559,0.00852538,0.014239,0.00490612,0,0.00958021,0.00895799,0.00887061,0.00432148,0.0138693,0.0143948,0,0,0.013922,0.0222535,0.0220653,0.00462362,0.0132172,0.00634209,0.0151722,0.0123858,0.0131397,0.00292227,0.00572104,0.0174393,0,0.0124313,0.00783215,0.00571038,0.00239941,0,0,0.0062019,0.00620526,0.008891,0.0115685,0.00893117,0.00884976,0.00441676,0.0061007,0.00755048,0.00518253,0.00436235,0.00948529,0.0152428,0.00945338,0.00904395,0.011483,0,0.00582513,0
83,0.0163554,0.0175674,0.00872934,0.0144337,0.00499274,0,0.0096954,0.00895351,0.00900782,0.00442772,0.0141001,0.0146012,0,0,0.0141099,0.022453,0.0222485,0.00453423,0.0126761,0.00650317,0.0149002,0.0127264,0.0132823,0.00298206,0.00572944,0.017361,0,0.0125078,0.00777438,0.00559651,0.00257177,0,0,0.00614822,0.00607183,0.00902635,0.011816,0.00924045,0.00909768,0.00459707,0.0063621,0.00676737,0.00649644,0.00459322,0.00891501,0.0145378,0.00854984,0.00828458,0.0119593,0,0.00608987,0
84,0.0163046,0.0178151,0.00895831,0.0145847,0.00514242,0,0.00978613,0.00892944,0.00912938,0.00454001,0.014345,0.0147884,0,0,0.0143212,0.0225441,0.0222563,0.00431166,0.0123523,0.0066612,0.0148788,0.0130854,0.0134015,0.003039,0.00574382,0.017366,0,0.0125797,0.00770198,0.00545642,0.00273646,0,0,0.00605001,0.00592189,0.00921075,0.0120503,0.00927883,0.00922644,0.00461022,0.00649465,0.00599653,0.00747982,0.00526782,0.00822305,0.013712,0.0075807,0.00744339,0.0121935,0,0.00617079,0
85,0.0162185,0.0179859,0.00917384,0.0146897,0.00533449,0,0.00983139,0.00889508,0.00922766,0.0046422,0.0145669,0.0149243,0,0,0.0145545,0.0224983,0.0220725,0.00392857,0.0122094,0.00676559,0.0150313,0.0134229,0.0134992,0.00308196,0.00576175,0.0174265,0,0.0126374,0.00761547,0.00531906,0.00286493,0,0,0.00592359,0.00578293,0.00942111,0.0122216,0.00909653,0.00918528,0.00447217,0.00652451,0.00526441,0.00805671,0.00597374,0.00746436,0.0128253,0.00672112,0.00654404,0.0122015,0,0.00610012,0
86,0.0161017,0.0180702,0.00933463,0.0147475,0.00555051,0,0.00981984,0.00885276,0.00929299,0.00471459,0.0147289,0.0149818,0,0,0.0148099,0.0223343,0.0217263,0.00340614,0.0121963,0.00680548,0.0152796,0.0137229,0.0135781,0.00310106,0.0057785,0.0175042,0,0.0126772,0.00751624,0.0052076,0.00294153,0,0,0.00578555,0.00567518,0.00962828,0.0123022,0.00875587,0.00895919,0.00421789,0.00648174,0.00461331,0.00825747,0.0065359,0.00670906,0.0119609,0.00615575,0.00561533,0.0120128,0,0.00591478,0
87,0.0159589,0.0180607,0.00940971,0.0147571,0.00577715,0,0.0097493,0.00879705,0.00931514,0.00474005,0.0148066,0.0149444,0,0,0.0150874,0.0221021,0.0212726,0.00280017,0.0122578,0.00680927,0.015561,0.0139947,0.0136392,0.0030884,0.00578826,0.0175642,0,0.0127013,0.00740655,0.00513716,0.00296569,0,0,0.00564775,0.00560635,0.00980612,0.0122849,0.0083256,0.00856422,0.00388839,0.0063968,0.00409718,0.00816812,0.00691687,0.00603143,0.0112112,0.00600856,0.00469549,0.0116718,0,0.0056576,0
88,0.0157812,0.0180047,0.00938096,0.01458,0.00595063,0,0.00963188,0.00872095,0.00915116,0.00469222,0.0148102,0.0148058,0,0,0.0156354,0.0219095,0.020668,0.00203578,0.0121213,0.00729005,0.0155973,0.014369,0.0135985,0.00303277,0.0057911,0.0176083,0,0.0126906,0.00730659,0.00512605,0.00296429,0,0,0.00552491,0.00556017,0.00992643,0.0122004,0.0078071,0.00802484,0.00358685,0.00637238,0.00384072,0.00793858,0.00710634,0.00562407,0.0106905,0.00629087,0.00391542,0.0112228,0,0.00529074,0
89,0.0156092,0.0177786,0.00927533,0.0145688,0.00622091,0,0.00944948,0.00860339,0.00914064,0.00462027,0.0147022,0.0145774,0,0,0.0158252,0.021667,0.0202202,0.00164783,0.0123164,0.00717216,0.015972,0.0146124,0.0136527,0.00295667,0.00577101,0.0175661,0,0.0127286,0.00717274,0.00512776,0.00292223,0,0,0.00538746,0.00554885,0.01,0.0119918,0.00740566,0.00742565,0.00313872,0.00618293,0.00362354,0.00745369,0.0070767,0.00515144,0.0103612,0.00682819,0.00315417,0.0107636,0,0.00506086,0
90,0.0154055,0.017523,0.00911085,0.0144352,0.00645008,0,0.00923569,0.0084495,0.00900547,0.00450081,0.0145513,0.0142642,0,0,0.0161816,0.0214999,0.0197398,0.00149575,0.012348,0.00747434,0.0161638,0.0149661,0.0136219,0.00284109,0.00574513,0.0174892,0,0.0127384,0.00706615,0.00517454,0.0029088,0,0,0.00526648,0.0055233,0.00997887,0.0117356,0.00694353,0.00677751,0.00277038,0.00607562,0.00367699,0.00690867,0.00677676,0.00503521,0.0103624,0.00752449,0.0028186,0.0103598,0,0.00472497,0
91,0.0152005,0.0171999,0.00890504,0.0143225,0.00671443,0,0.00897803,0.00825521,0.00889059,0.00437702,0.0143363,0.0138803,0,0,0.016476,0.0213669,0.0193436,0.00165119,0.0124427,0.0077812,0.0164165,0.0153585,0.0135774,0.00270913,0.00570433,0.0173736,0,0.0127855,0.00695314,0.00522098,0.00292224,0,0,0.00513507,0.00548851,0.00990477,0.0113836,0.00650481,0.00614293,0.00234767,0.0058737,0.00381391,0.0061726,0.00619258,0.00499811,0.0105658,0.00823235,0.00284953,0.010067,0,0.00442959,0
92,0.0149735,0.0168988,0.00869396,0.0141123,0.00695026,0,0.00870335,0.0080374,0.00870203,0.00426164,0.0140965,0.0134346,0,0,0.0169043,0.0212866,0.0189313,0.00224096,0.0124415,0.00849861,0.0165262,0.015853,0.0134335,0.0025507,0.00566149,0.0172352,0,0.0128207,0.00686044,0.005285,0.00300558,0,0,0.00501426,0.00542598,0.00972308,0.0109806,0.00596479,0.00554738,0.00198808,0.00569365,0.00417716,0.00533571,0.0053511,0.00528245,0.0110297,0.0088711,0.00335386,0.00998452,0,0.00399537,0
93,0.0147554,0.0165706,0.00848124,0.0139417,0.00722128,0,0.00840309,0.00780746,0.00859701,0.00419615,0.0138009,0.0129325,0,0,0.0172316,0.0212139,0.0186021,0.00282484,0.0125878,0.00910836,0.0167461,0.0163574,0.0132691,0.00239054,0.00560645,0.0170826,0,0.0128931,0.0067448,0.00534069,0.00314477,0,0,0.0048893,0.0053573,0.00950208,0.0104871,0.00537282,0.00502256,0.00160008,0.00542529,0.00463362,0.0044092,0.00448361,0.00563323,0.011605,0.00937349,0.00399475,0.0101245,0,0.00355322,0
94,0.0145362,0.0162651,0.00829734,0.0137128,0.00747801,0,0.00810177,0.00758187,0.00850673,0.00417509,0.0134642,0.0123756,0,0,0.0175845,0.0211543,0.0182582,0.00353375,0.0127895,0.0098571,0.0169437,0.0168888,0.0130264,0.00222618,0.00554729,0.0169264,0,0.0129614,0.00661209,0.0054109,0.00335002,0,0,0.00478377,0.0052885,0.00920027,0.00995995,0.00466671,0.00458172,0.00128275,0.00517878,0.00531048,0.00374867,0.0040626,0.00621014,0.0123176,0.00972555,0.00471979,0.0105273,0,0.0030086,0
95,0.0143322,0.0159656,0.00814954,0.0134215,0.00772106,0,0.00780543,0.00736712,0.00843375,0.00418416,0.0130687,0.0117627,0,0,0.0179361,0.0210911,0.0178646,0.00430809,0.0130794,0.0106901,0.0171441,0.0174085,0.0127173,0.00207719,0.00548091,0.0167863,0,0.0130329,0.00644689,0.00549578,0.00359839,0,0,0.00470247,0.00523969,0.00884571,0.00943094,0.00387743,0.00423371,0.00110373,0.00499664,0.00616774,0.00389372,0.0046736,0.00693423,0.0130993,0.009951,0.00543511,0.0111658,0,0.00245971,0
96,0.0141493,0.0156849,0.00805281,0.0130227,0.00792223,0,0.00752725,0.00716454,0.00831436,0.0041895,0.0126127,0.0110941,0,0,0.0183307,0.0210108,0.0173399,0.00522268,0.0134178,0.0117407,0.0172785,0.0178932,0.0123315,0.0019532,0.0054094,0.0166798,0,0.0130954,0.00625829,0.00559841,0.00386825,0,0,0.00465892,0.00522075,0.00843257,0.00896835,0.00305541,0.00400585,0.00118897,0.00497573,0.00723814,0.00508992,0.00628562,0.00784981,0.013956,0.0101342,0.00617017,0.0120468,0,0.0020248,0
97,0.0140061,0.0153729,0.00798919,0.0126036,0.00810881,0,0.00726614,0.00697335,0.00818408,0.0041748,0.0120866,0.0103741,0,0,0.0186571,0.0208912,0.0167118,0.0061034,0.013863,0.0128215,0.017438,0.0182881,0.0119443,0.00188145,0.00532601,0.0166216,0,0.0131755,0.00604937,0.0057093,0.00413283,0,0,0.00463521,0.00523945,0.00802389,0.00859162,0.0023301,0.00391162,0.00156258,0.00519211,0.00833224,0.00697928,0.00846605,0.00873036,0.0147748,0.0103172,0.00689969,0.013099,0,0.00207496,0
98,0.0138987,0.0150469,0.00795956,0.0121769,0.00826163,0,0.00703499,0.00679365,0.00800153,0.00412799,0.0115159,0.00961363,0,0,0.0189305,0.0207232,0.0159705,0.00699004,0.0143736,0.0140201,0.0175631,0.018576,0.0115706,0.00185938,0.00523438,0.0166168,0,0.0132645,0.00585033,0.00582592,0.00438705,0,0,0.0046289,0.00528633,0.00761926,0.00834552,0.00187819,0.00400505,0.00211965,0.00571666,0.00943472,0.00924229,0.0109274,0.00958324,0.0155926,0.0105724,0.00770773,0.0143438,0,0.00259621,0
99,0.0138198,0.0148022,0.00795541,0.0113171,0.00828521,0,0.00684636,0.0066276,0.00733676,0.00399966,0.0109391,0.00883377,0,0,0.0196525,0.020503,0.0148451,0.00877753,0.0148771,0.0165321,0.0172092,0.0188268,0.0109388,0.00187615,0.00513892,0.0167374,0,0.0133575,0.00569035,0.00594443,0.00463647,0,0,0.00463464,0.00534754,0.00723801,0.00828611,0.00196441,0.00439302,0.00272565,0.00643541,0.0106225,0.011662,0.0135349,0.0105205,0.0165735,0.0110332,0.00872317,0.015933,0,0.00336357,0
100,0.0137754,0.0144444,0.00799204,0.0110865,0.00841004,0,0.00669838,0.00647647,0.00717224,0.00391839,0.0103799,0.00804826,0,0,0.0196398,0.0202264,0.0141432,0.00937657,0.0155678,0.0175928,0.0174026,0.0188428,0.0107155,0.00194337,0.00503855,0.0168049,0,0.013479,0.00557218,0.00606195,0.00489793,0,0,0.00461409,0.00542072,0.00689633,0.00825682,0.00216861,0.00487273,0.00342437,0.00753844,0.0113584,0.014111,0.0160179,0.0109348,0.0173453,0.0113935,0.00973494,0.0174577,0,0.00419832,0
101,0.0137523,0.0141525,0.00808165,0.0107683,0.00848836,0,0.00660844,0.00634634,0.00685703,0.00380492,0.00988076,0.00728549,0,0,0.0197141,0.019907,0.0134132,0.0102207,0.0163229,0.0190564,0.017479,0.0187767,0.0104338,0.00203262,0.0049443,0.0169284,0,0.0136121,0.00551203,0.00618425,0.0051936,0,0,0.00457581,0.00549073,0.00658602,0.00831719,0.00254233,0.00555621,0.0040949,0.00872863,0.0119334,0.0164288,0.018329,0.0112003,0.0182778,0.01188,0.010903,0.0192164,0,0.00499976,0
102,0.0137465,0.0139138,0.00824411,0.0103832,0.00854907,0,0.00658089,0.00624664,0.00643408,0.00366443,0.00945444,0.00656944,0,0,0.0198394,0.0195633,0.0127401,0.0112235,0.017227,0.0207802,0.0176014,0.0186577,0.0101004,0.00213942,0.00485786,0.0170728,0,0.0137741,0.00549864,0.00631726,0.00554352,0,0,0.00450107,0.00555174,0.00630247,0.00841181,0.00291354,0.00632861,0.00472289,0.0100025,0.0121473,0.018503,0.0202987,0.0110942,0.0192483,0.0123495,0.0120953,0.0210561,0,0.00573466,0
103,0.0137491,0.0137475,0.00850199,0.00981798,0.00858998,0,0.00662162,0.00618733,0.00583446,0.00349335,0.00909997,0.00591951,0,0,0.0200781,0.0192152,0.0121622,0.0125035,0.0184166,0.0229203,0.0179266,0.0185356,0.00964511,0.00225341,0.0047828,0.0172281,0,0.0139765,0.00552015,0.00646819,0.00596126,0,0,0.00438984,0.00559197,0.00602338,0.00852819,0.00331558,0.00715636,0.00527124,0.0112845,0.0120178,0.020264,0.0218571,0.0106295,0.0203211,0.0128256,0.0132583,0.022986,0,0.00640663,0
104,0.0137519,0.0135958,0.00885106,0.00924592,0.00865473,0,0.00673245,0.00617937,0.00524047,0.00331829,0.00880271,0.00535001,0,0,0.0202961,0.0189197,0.0118289,0.0137478,0.0198364,0.0250246,0.0186356,0.0184723,0.00917798,0.00237382,0.00471678,0.017338,0,0.0142484,0.00556481,0.00664744,0.0064605,0,0,0.00422758,0.00560124,0.00572484,0.00862835,0.00362759,0.00787931,0.00573049,0.0127453,0.0113415,0.0217002,0.0228843,0.00956827,0.0211881,0.0130239,0.0142085,0.0246892,0,0.00695699,0
105,0.0137471,0.0134445,0.00927746,0.00879846,0.0087584,0,0.0069183,0.00622575,0.00478451,0.00316656,0.00854677,0.00486749,0,0,0.0204508,0.0187251,0.0117573,0.0147749,0.021296,0.026795,0.0196344,0.0185116,0.00878457,0.00249514,0.00466012,0.0173824,0,0.0146084,0.00563173,0.00686402,0.00704924,0,0,0.00401844,0.00557024,0.00538436,0.00871912,0.00384288,0.00843288,0.0061044,0.0144382,0.0101504,0.0228617,0.0234014,0.00795791,0.021737,0.0128561,0.0148899,0.0260347,0,0.00734864,0
106,0.013736,0.0133123,0.00978412,0.00832473,0.00887357,0,0.00718199,0.00631505,0.00437774,0.00305121,0.00831813,0.00447123,0,0,0.0206823,0.0186407,0.0119147,0.0158192,0.0228694,0.0285815,0.0208679,0.0186947,0.00838327,0.00260982,0.00461507,0.0173792,0,0.0150549,0.00572261,0.00711704,0.00772022,0,0,0.00379383,0.00549969,0.00498488,0.00885256,0.0040174,0.00884307,0.00642216,0.016287,0.00867303,0.0238727,0.0235923,0.00609108,0.0220737,0.0124494,0.0153821,0.027133,0,0.00758851,0
107,0.0137305,0.0131761,0.0103337,0.0079636,0.00901923,0,0.00751369,0.00643979,0.00413062,0.00300565,0.00810394,0.004165,0,0,0.0209624,0.0186847,0.0122292,0.0167213,0.0243521,0.0301157,0.0221293,0.019017,0.00806866,0.00272053,0.00456909,0.01734,0,0.0155973,0.00584117,0.00741681,0.00847214,0,0,0.00354266,0.00541067,0.00456315,0.00903602,0.00407204,0.00905643,0.00673647,0.0183147,0.00698664,0.0248567,0.0235923,0.00427953,0.0220678,0.0117367,0.01572,0.0279083,0,0.00763044,0
108,0.0137445,0.0130693,0.0109485,0.00759374,0.00915113,0,0.00789972,0.00657563,0.00396192,0.00304345,0.00789532,0.00393283,0,0,0.021377,0.0188312,0.0126538,0.0176405,0.0258547,0.0316805,0.0234045,0.0194726,0.00777317,0.00282105,0.00451705,0.0172569,0,0.0162011,0.00598209,0.00774305,0.0092775,0,0,0.00332016,0.00532435,0.00407009,0.00931251,0.00398908,0.00908502,0.00708394,0.0204332,0.00529302,0.0259176,0.0235897,0.00342016,0.0217207,0.0107874,0.0160167,0.0284049,0,0.00746602,0
109,0.0137973,0.0129822,0.0115978,0.00724374,0.00927522,0,0.00831026,0.00671698,0.00386591,0.00316729,0.00768301,0.00378003,0,0,0.0219126,0.0190654,0.0131147,0.0185256,0.0273129,0.0332065,0.0246131,0.0200355,0.00752092,0.0029176,0.0044404,0.0171489,0,0.0168448,0.00614205,0.00809051,0.0101148,0,0,0.00312408,0.00526403,0.00354876,0.00966335,0.00374315,0.00893232,0.0074668,0.0225378,0.00377449,0.0270587,0.0236748,0.0042834,0.0209816,0.00965054,0.0163695,0.0286188,0,0.00709395,0
110,0.0139045,0.0129111,0.0123343,0.00644079,0.00931267,0,0.00872015,0.00685053,0.00368211,0.00335436,0.00746396,0.00370722,0,0,0.0227369,0.019377,0.0138115,0.0198993,0.0293459,0.0355982,0.0262186,0.0207509,0.00706043,0.00300995,0.00433503,0.0169004,0,0.0174776,0.00630837,0.00840949,0.0109458,0,0,0.00303679,0.00522649,0.00291327,0.010084,0.0028684,0.00790099,0.00784212,0.0249861,0.00253121,0.0278479,0.0230157,0.00733176,0.0177258,0.007397,0.0165461,0.0264776,0,0.00605148,0
111,0.0140487,0.0128716,0.0129636,0.00632979,0.00944324,0,0.00908162,0.0070065,0.00368938,0.00359413,0.00724365,0.00378119,0,0,0.0233514,0.0197332,0.0140674,0.0203511,0.0303347,0.0365287,0.0269814,0.0213981,0.00702158,0.00312423,0.00418161,0.0168098,0,0.0181064,0.00648725,0.00877834,0.0117554,0,0,0.00285691,0.00524268,0.0024272,0.0104687,0.00276292,0.00773439,0.00814886,0.0263378,0.0028457,0.0289284,0.0235019,0.00868562,0.0169539,0.00696797,0.0173321,0.0268072,0,0.00563784,0
112,0.0142099,0.0128651,0.0135877,0.00626259,0.00954301,0,0.00939406,0.00716249,0.00368581,0.00384196,0.00704161,0.00398959,0,0,0.0239845,0.0201484,0.0142304,0.0206069,0.031127,0.037242,0.0275386,0.0220394,0.00705024,0.00323595,0.00400905,0.016678,0,0.0186753,0.00666358,0.00909701,0.0125139,0,0,0.00278652,0.00527113,0.00190549,0.0108228,0.00272029,0.00748515,0.00829906,0.0272281,0.00334757,0.0296968,0.0238597,0.0097637,0.0158636,0.00671026,0.0180982,0.0267449,0,0.00527711,0
113,0.0143587,0.0128718,0.0141819,0.00626882,0.00962961,0,0.00964015,0.00732336,0.00369126,0.00406104,0.00688088,0.00431366,0,0,0.0245766,0.0206307,0.0143243,0.0205954,0.0316419,0.0376196,0.0278321,0.0226328,0.00716662,0.00333573,0.00383655,0.0165105,0,0.0191775,0.00683587,0.00938017,0.0132026,0,0,0.00277126,0.00531618,0.0014067,0.0111164,0.00276069,0.0072367,0.00821556,0.0274999,0.003637,0.0300155,0.0239847,0.0103126,0.0147442,0.00666764,0.018694,0.0263892,0,0.00510917,0
114,0.0144627,0.0128755,0.0147412,0.00651201,0.00972141,0,0.00981885,0.00748376,0.00380956,0.00423066,0.00678456,0.00467259,0,0,0.0250196,0.0211875,0.0143687,0.0200943,0.0316526,0.0373091,0.02767,0.0231217,0.0074586,0.00339624,0.00369182,0.0162806,0,0.0196135,0.00700651,0.00961798,0.0138158,0,0,0.00282897,0.00537268,0.00106436,0.011334,0.00289044,0.00705394,0.00785995,0.0270955,0.00350351,0.0298015,0.0237926,0.0101785,0.0138671,0.00673177,0.0189402,0.0257934,0,0.00521492,0
115,0.014499,0.0128163,0.0152239,0.00757386,0.00988308,0,0.00993208,0.00764849,0.00454193,0.00436142,0.00675073,0.00499873,0,0,0.0249466,0.0218595,0.0144999,0.0182791,0.0304519,0.0350864,0.0265245,0.0233965,0.00825795,0.0034089,0.00359196,0.0159434,0,0.0200033,0.00719021,0.00984506,0.0143649,0,0,0.00290398,0.00544765,0.00120148,0.011427,0.00328951,0.00704963,0.00726171,0.0260092,0.00288293,0.0290619,0.0233128,0.00919895,0.0135889,0.00676504,0.0186782,0.0251303,0,0.00565007,0
116,0.0144828,0.0126426,0.0156977,0.00850815,0.0100959,0,0.00997798,0.00780087,0.00549404,0.00440055,0.00677143,0.00526064,0,0,0.0246774,0.0225381,0.0151575,0.0163336,0.0294332,0.0328838,0.0255892,0.0236096,0.00908984,0.00337531,0.00354558,0.0154667,0,0.0203329,0.00737725,0.0100595,0.014824,0,0,0.00296489,0.00553564,0.0018497,0.0114507,0.00405569,0.00708219,0.00653532,0.0245,0.00228227,0.0277945,0.0224035,0.00775911,0.0133944,0.00684511,0.0178758,0.0239476,0,0.00627438,0
117,0.0144329,0.0123162,0.0161598,0.00940444,0.0103861,0,0.00997298,0.0079296,0.00662714,0.00435429,0.00683921,0.00546808,0,0,0.0241567,0.0231652,0.0162427,0.0142382,0.0286313,0.0307049,0.0249408,0.0237591,0.0100099,0.00330791,0.00354828,0.0148121,0,0.0206085,0.00756299,0.0102616,0.0151987,0,0,0.00301617,0.005627,0.00276414,0.0114085,0.00509904,0.00713809,0.00591336,0.0228095,0.00241608,0.0261387,0.021158,0.0061174,0.0130786,0.0070117,0.0165914,0.0221632,0,0.00696949,0
