Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
373,0.0268925,0.00866799,0.0073627,0.00307637,0.0157761,0,0.0161036,0.0127794,0.00407989,0.00352005,0.00457167,0.0129873,0,0,0.00448758,0.0137517,0.0131657,0.00747773,0.00423165,0.00358997,0.00501132,0.00503989,0.00300647,0.00754226,0.00509599,0.0139942,0,0.0221888,0.0133848,0.0119988,0.0178408,0,0,0.00662638,0.00520534,0.0146827,0.00477531,0.00526155,0.0066651,0.0100554,0.010732,0.00311096,0.0126343,0.0122587,0.00366888,0.0101904,0.00424246,0.0095499,0.00724309,0.00937422,0.00666643,0
374,0.0276228,0.00958775,0.00796228,0.00315734,0.0159335,0,0.016,0.0127654,0.0042348,0.0036469,0.00473779,0.0131704,0,0,0.00464467,0.0138113,0.0133433,0.00765594,0.00449214,0.00367522,0.00506191,0.00530717,0.00312471,0.00770522,0.00514955,0.0146032,0,0.0223665,0.013523,0.0120581,0.018297,0,0,0.00688059,0.00533701,0.0147003,0.00507683,0.0054002,0.00675673,0.00995362,0.011101,0.00319954,0.0132004,0.0127413,0.00390664,0.0104463,0.00416105,0.00877279,0.00717102,0.00941728,0.00676808,0
375,0.0283908,0.0100625,0.00844245,0.00326213,0.0162121,0,0.0160102,0.0127388,0.00439033,0.0037033,0.0049694,0.0132619,0,0,0.00501401,0.014014,0.0135601,0.00780003,0.00471255,0.0035395,0.00525837,0.00541139,0.00320634,0.0078739,0.00523474,0.0151885,0,0.0225543,0.0136746,0.011915,0.0190862,0,0,0.00738348,0.0056675,0.0149388,0.00536964,0.00556742,0.00682806,0.00984244,0.0113338,0.00336724,0.0137538,0.0132014,0.00406292,0.0104815,0.00364297,0.007846,0.00720947,0.00966037,0.00684439,0
376,0.0291359,0.0101072,0.00881037,0.003381,0.0166079,0,0.0160733,0.0127214,0.00451866,0.00371869,0.00524811,0.0132167,0,0,0.00538379,0.0143574,0.0137992,0.00793135,0.00485905,0.00338276,0.00545984,0.00551012,0.00327005,0.00799278,0.00530559,0.0157396,0,0.0226544,0.013688,0.0117614,0.0196911,0,0,0.00782159,0.00597646,0.0153853,0.00566154,0.00573087,0.00690966,0.0097672,0.0115334,0.00356746,0.0142106,0.0136079,0.00411835,0.0104325,0.00368423,0.00767527,0.0071601,0.00979948,0.0068835,0
377,0.0298695,0.0103322,0.00916696,0.00349846,0.017004,0,0.0160266,0.0126849,0.0046228,0.0037865,0.00545508,0.0132694,0,0,0.00552075,0.0146931,0.0140184,0.00812448,0.0049835,0.00351443,0.00559381,0.00566567,0.0033457,0.00807612,0.00532543,0.016242,0,0.0227857,0.0136491,0.0117998,0.0198633,0,0,0.00794921,0.00606289,0.0157752,0.00598443,0.005848,0.00703914,0.00973276,0.011797,0.00371805,0.0146161,0.0140749,0.00418074,0.0104168,0.0042869,0.007998,0.00705947,0.00963378,0.00692496,0
378,0.0306034,0.010683,0.0094467,0.00361541,0.017421,0,0.0159953,0.0126638,0.00468301,0.00391701,0.00559731,0.0135573,0,0,0.00551141,0.015013,0.0142751,0.00836762,0.00505713,0.00391566,0.00559585,0.00580928,0.00342447,0.00821798,0.00535057,0.016674,0,0.0229689,0.0136618,0.0119361,0.0198286,0,0,0.00789386,0.00602035,0.0160235,0.00629849,0.00591308,0.00721351,0.00972942,0.0119716,0.00383643,0.0150073,0.0146923,0.00430859,0.0104538,0.00421382,0.00813031,0.00715023,0.00944128,0.00702999,0
379,0.0313405,0.0108186,0.00953811,0.0037634,0.0178761,0,0.0162918,0.012716,0.00471195,0.00403329,0.00578379,0.0139349,0,0,0.00554371,0.0153832,0.0145943,0.0085335,0.00496981,0.00415235,0.00551379,0.00591583,0.00348867,0.00844861,0.00543791,0.0170113,0,0.0230623,0.01375,0.0119862,0.0198234,0,0,0.00789973,0.00602661,0.0162303,0.00652198,0.00597918,0.00740552,0.00976645,0.0119494,0.00399721,0.0153596,0.0152712,0.00448687,0.0103546,0.00353357,0.00809441,0.00732743,0.00944942,0.00718261,0
380,0.0321245,0.0109241,0.00960181,0.00393743,0.0182523,0,0.0168105,0.0128178,0.00478756,0.004101,0.00601152,0.0142878,0,0,0.00561137,0.0157398,0.0148597,0.00857575,0.00482387,0.00404396,0.00544606,0.00602756,0.00353816,0.00867038,0.00551945,0.0172792,0,0.023095,0.0143632,0.0119976,0.0198891,0,0,0.00800186,0.00609515,0.0164041,0.00672198,0.00608845,0.00757613,0.00981974,0.0119001,0.00420752,0.0156949,0.0155849,0.00468443,0.0100505,0.00339164,0.00812915,0.00726734,0.00959668,0.0072931,0
381,0.0329475,0.0113155,0.0098923,0.00408077,0.0185402,0,0.0170634,0.0128484,0.00492705,0.00415123,0.00624073,0.0144544,0,0,0.00569147,0.0159929,0.0150061,0.00860773,0.0048567,0.00394487,0.00546062,0.00616219,0.00356541,0.00880983,0.00555405,0.0175782,0,0.023251,0.0148582,0.0120677,0.0200308,0,0,0.00811104,0.00617715,0.0165466,0.00705928,0.00621302,0.00768714,0.00978381,0.0120246,0.00439762,0.0160439,0.0157446,0.00482468,0.00991414,0.00391983,0.00813268,0.00705985,0.00979918,0.00732987,0
382,0.0337709,0.0118492,0.0103476,0.00418054,0.0188756,0,0.0168355,0.0127031,0.00506875,0.00419481,0.00653403,0.0142509,0,0,0.00587145,0.0161838,0.0151275,0.00869941,0.00503304,0.00407605,0.00552918,0.00630813,0.00357304,0.00890304,0.00562468,0.0179535,0,0.023504,0.0141993,0.012125,0.0202323,0,0,0.00821494,0.00627432,0.016775,0.00750541,0.00631775,0.00775115,0.00963693,0.0122706,0.00455376,0.0163792,0.0159451,0.00488155,0.0101524,0.00431063,0.00812387,0.00703826,0.00996297,0.00736431,0
