Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
9,0.0168086,0.00668975,0.00817954,0.00770969,0.0142017,0,0.0087299,0.00616307,0.012639,0.00517607,0.00486265,0.00452874,0,0,0.00783877,0.0171998,0.0181533,0.00722499,0.0139243,0.0159374,0.00865553,0.0103212,0.0109685,0.00273462,0.00399156,0.00934426,0,0.0164943,0.00692653,0.00857677,0.0079637,0,0,0.00846732,0.0113345,0.0037757,0.00500405,0.00956051,0.00859594,0.00399499,0.0124011,0.0159277,0.0253033,0.029305,0.0113538,0.0198077,0.00646796,0,0.0203606,0,0.00991799,0
10,0.0168514,0.0058944,0.00794214,0.00608105,0.0142595,0,0.00850946,0.0057927,0.011793,0.00534259,0.00490321,0.00489623,0,0,0.00684621,0.0156062,0.0167229,0.00729384,0.0114145,0.0138609,0.00612805,0.00840812,0.00938664,0.00295895,0.00412293,0.00874504,0,0.0162902,0.00652867,0.00857898,0.00705076,0,0,0.00889315,0.011651,0.00475734,0.00452282,0.00922194,0.00806463,0.00377123,0.0123243,0.0161807,0.0259663,0.0296378,0.0115978,0.0197368,0.00654681,0.0522262,0.0201167,0,0.00960044,0
11,0.0171203,0.00495759,0.00763877,0.0043367,0.0143395,0,0.00817963,0.005287,0.0106831,0.00538846,0.00488843,0.00476007,0,0,0.00635995,0.0137266,0.015081,0.00753597,0.00910314,0.0120093,0.00410012,0.00709737,0.00743336,0.00320875,0.0042764,0.00933471,0,0.0159713,0.00603239,0.00867376,0.00611543,0,0,0.00924288,0.0120335,0.00456471,0.00435166,0.00933412,0.00778853,0.00354047,0.011971,0.0163633,0.0255356,0.0293698,0.0118079,0.0204221,0.00701844,0.00937664,0.0208646,0.01283,0.00964233,0
12,0.0172674,0.00410293,0.00740367,0.00273186,0.0143177,0,0.00791408,0.00489508,0.00945706,0.00535277,0.00494589,0.00461365,0,0,0.00673426,0.0119784,0.0134905,0.00770407,0.00706771,0.0105489,0.00306153,0.00649761,0.00548624,0.00341459,0.00442604,0.00974256,0,0.0156697,0.0056494,0.00885533,0.00528175,0,0,0.00952244,0.0123141,0.00467065,0.00442066,0.00951777,0.00753261,0.00344364,0.0118342,0.0164457,0.0250455,0.0288838,0.0118671,0.0206458,0.00729808,0.00924541,0.0211722,0,0.00970603,0
13,0.017247,0.00344622,0.00727412,0.00192896,0.0141247,0,0.00778181,0.00468718,0.00830526,0.0051579,0.00511845,0.00459049,0,0,0.00759036,0.0104709,0.0119905,0.00779795,0.00551463,0.00950367,0.00361962,0.00658306,0.00386038,0.00357565,0.00457787,0.00946902,0,0.0153894,0.00544059,0.00905254,0.00464105,0,0,0.00965297,0.0124615,0.00525555,0.00464851,0.00968134,0.00727512,0.00350972,0.0119072,0.0164373,0.0247547,0.0283081,0.011792,0.020136,0.00725296,0.00891468,0.0206105,0.0130717,0.00969839,0
14,0.0173189,0.00305219,0.00691339,0.00214209,0.0138252,0,0.00766492,0.00443779,0.00727108,0.00477765,0.00522899,0.00435841,0,0,0.00837293,0.00896946,0.0102714,0.00764165,0.00472632,0.00888838,0.00511974,0.00717094,0.00269206,0.00374254,0.00474335,0.00960805,0,0.0150834,0.00519758,0.00925798,0.00418623,0,0,0.00966631,0.0125117,0.00544772,0.00481649,0.00993698,0.00713398,0.0035887,0.011989,0.0160236,0.0237987,0.0272666,0.0113181,0.0197287,0.00713049,0.00841284,0.0203036,0,0.00981471,0
15,0.0173488,0.00298548,0.00645776,0.00267548,0.0134354,0,0.00764808,0.00428632,0.00641297,0.00435107,0.00540543,0.00423908,0,0,0.00899826,0.00764711,0.00841286,0.00728395,0.0047244,0.00866003,0.00659976,0.00789088,0.00206624,0.00388922,0.00492129,0.00939143,0,0.0148041,0.00503744,0.00939286,0.00395237,0,0,0.00954623,0.0124255,0.00587089,0.00489967,0.0101975,0.00708579,0.0037798,0.0120776,0.0155645,0.0229801,0.0262627,0.0108131,0.0191869,0.00698866,0.00803321,0.0197246,0,0.00991025,0
16,0.0174176,0.00316327,0.00596389,0.00312703,0.0130025,0,0.00768579,0.00416514,0.00573267,0.00401284,0.00559436,0.0041637,0,0,0.00939296,0.00657401,0.00649098,0.00683522,0.00524483,0.00872745,0.00787398,0.00859486,0.00179627,0.00402551,0.00510019,0.00904255,0,0.0145533,0.0048958,0.00944959,0.00390814,0,0,0.00933539,0.0122298,0.00639618,0.00493113,0.0104173,0.00709521,0.00400207,0.0122322,0.0149675,0.0222252,0.0253012,0.0101702,0.0185835,0.00673892,0.00783166,0.0190458,0,0.00999986,0
17,0.0175421,0.00347358,0.00551102,0.00348699,0.012618,0,0.00775051,0.00407175,0.0052134,0.00382115,0.00577849,0.00412412,0,0,0.00958359,0.00583169,0.00477709,0.00638871,0.00603912,0.00904023,0.00887467,0.00916683,0.00167835,0.0041448,0.00527485,0.00868222,0,0.0143352,0.00476846,0.0094364,0.00403073,0,0,0.00905666,0.0119557,0.00694619,0.00496871,0.0106311,0.00718118,0.00423011,0.0123899,0.0144053,0.0216672,0.0245744,0.00955717,0.0180953,0.00653438,0.00784487,0.0184482,0,0.0101084,0
18,0.0177106,0.00381524,0.00525444,0.00381234,0.0123179,0,0.00781601,0.00401111,0.00483104,0.00376729,0.00593504,0.0040869,0,0,0.00967177,0.00551249,0.00378443,0.00616314,0.00696265,0.00951387,0.00965191,0.00960374,0.0015779,0.00425966,0.00544698,0.0083652,0,0.0141503,0.00465613,0.00937334,0.00427585,0,0,0.00875012,0.0116386,0.00750283,0.0050901,0.0108286,0.0073168,0.00443432,0.0125592,0.0139769,0.021405,0.0241928,0.00905165,0.0176986,0.00636811,0.00802436,0.0179366,0,0.0102313,0
19,0.0178436,0.00410694,0.00522447,0.00406161,0.0254008,0,0.00787582,0.00404434,0.00459665,0.00372848,0.00606319,0.00404181,0,0,0.00988925,0.00567039,0.0038783,0.00642241,0.00802365,0.0101735,0.0103605,0.0100241,0.00151717,0.00438015,0.00563106,0.00813845,0,0.0140149,0.00460976,0.00926277,0.00465453,0,0,0.00841615,0.0112827,0.00801325,0.00529687,0.0109996,0.00747274,0.00458423,0.0127575,0.0137454,0.0214838,0.024203,0.00870176,0.0173259,0.00618621,0.00830222,0.0175025,0,0.0103677,0
20,0.018071,0.00428858,0.00562029,0.00440359,0.0120574,0,0.00787664,0.00406553,0.00422672,0.0039115,0.00611943,0.00387836,0,0,0.0100009,0.00568044,0.00418566,0.00668185,0.00897294,0.0107532,0.0106958,0.0100677,0.00143714,0.00455559,0.00587238,0.00806977,0,0.0138504,0.0045243,0.00918729,0.00489144,0,0,0.00819839,0.0110185,0.00837035,0.00572442,0.0112468,0.00772107,0.00467565,0.0127191,0.0139376,0.0217926,0.0246193,0.00878892,0.0172905,0.00633787,0.0085274,0.0172856,0,0.0105659,0
21,0.0181521,0.00435982,0.00605379,0.00448203,0.0245239,0,0.00788513,0.00423963,0.00394813,0.00393857,0.0061804,0.00368749,0,0,0.0104985,0.0059159,0.00465049,0.00737743,0.00999649,0.0115008,0.0110686,0.0102258,0.00137912,0.00474775,0.00616965,0.00805817,0,0.0137369,0.00456605,0.00906209,0.0052025,0,0,0.00795693,0.0107505,0.00866674,0.00611159,0.0112439,0.00776075,0.00464554,0.0130804,0.0139088,0.0223601,0.0251033,0.00858697,0.0166764,0.0057819,0.00885167,0.0167614,0,0.010649,0
22,0.0182638,0.00433541,0.00667181,0.0044501,0.0122554,0,0.00786663,0.00439485,0.00350509,0.00405457,0.00621793,0.00340014,0,0,0.0109197,0.00584067,0.00471915,0.00779292,0.0107526,0.0120831,0.0110878,0.010122,0.00122797,0.00499795,0.00655457,0.00815562,0,0.0135784,0.00458451,0.00897059,0.00528532,0,0,0.00783542,0.0105914,0.00883255,0.00659635,0.0112226,0.00778761,0.00454123,0.0133775,0.0140047,0.02298,0.0256741,0.00855235,0.0161578,0.00526748,0.00911854,0.0162696,0,0.0107352,0
23,0.0182286,0.00418394,0.00705339,0.00406673,0.024008,0,0.0078778,0.00463626,0.00314097,0.00397864,0.00629718,0.00314108,0,0,0.0115814,0.00592169,0.00476633,0.00824695,0.0114857,0.0127562,0.0111328,0.0102016,0.00105519,0.00525372,0.00699025,0.00836212,0,0.0134615,0.00470238,0.00886158,0.00534486,0,0,0.00770755,0.0104339,0.00884018,0.0069407,0.01117,0.00778929,0.00438572,0.0137441,0.0140739,0.0236195,0.026227,0.00852533,0.0156393,0.00469883,0.00939073,0.0158597,0,0.010827,0
24,0.0182228,0.00402232,0.00744213,0.00352976,0.0124844,0,0.00790271,0.00480237,0.00269452,0.00398596,0.00641032,0.00288979,0,0,0.0119832,0.00586411,0.00458402,0.00825484,0.0119255,0.0132051,0.0108794,0.0101402,0.00102659,0.00553007,0.00748002,0.00859592,0,0.0132916,0.00476751,0.00879717,0.00517096,0,0,0.00765717,0.0103604,0.00880738,0.00727737,0.0110907,0.00776449,0.00420348,0.0141559,0.0140296,0.0241594,0.0266196,0.00843197,0.0151894,0.00417991,0.00964949,0.0154543,0,0.0109176,0
25,0.0181477,0.00378773,0.00757642,0.00282169,0.012492,0,0.00796835,0.00496121,0.00239645,0.00393326,0.00658758,0.00275498,0,0,0.0123448,0.00613513,0.00461996,0.00820647,0.0123172,0.0136347,0.0106408,0.0102276,0.00142189,0.00578637,0.00797682,0.00885229,0,0.0131324,0.00485034,0.00874743,0.00493655,0,0,0.00760304,0.0102836,0.00871682,0.00744277,0.0109983,0.00772243,0.00402327,0.0146771,0.0138116,0.0246089,0.0268305,0.0081963,0.0147789,0.00373741,0.00995698,0.0151182,0,0.0110222,0
26,0.018065,0.00350821,0.00755305,0.00219581,0.012402,0,0.00806623,0.00506379,0.00233321,0.00389554,0.00681983,0.00274519,0,0,0.0125356,0.00675224,0.0049996,0.00816452,0.0126401,0.0139377,0.0104329,0.0103907,0.00206884,0.00602202,0.00846671,0.00906974,0,0.0129549,0.00489676,0.00871964,0.00462714,0,0,0.00756057,0.0102128,0.00866118,0.00746858,0.010895,0.00765966,0.00386305,0.0152931,0.0134054,0.0249585,0.0268445,0.00781196,0.0143988,0.00343052,0.0103179,0.0147879,0,0.0111333,0
27,0.0179933,0.00322304,0.00739079,0.00189401,0.0122219,0,0.00818368,0.00510121,0.00256719,0.00394627,0.00709938,0.0028541,0,0,0.0125653,0.00764618,0.00577344,0.0081967,0.0129405,0.0141468,0.0102804,0.010564,0.00277465,0.00623206,0.008933,0.0092426,0,0.012758,0.00489028,0.00870924,0.00427654,0,0,0.00754101,0.0101307,0.00863001,0.00735548,0.0108087,0.00759907,0.00374335,0.0159508,0.0128635,0.0252332,0.0267227,0.00733882,0.014086,0.00332505,0.0107348,0.0144925,0,0.0112601,0
28,0.0179466,0.00295992,0.00716484,0.00199245,0.0119858,0,0.00830774,0.00507179,0.00304664,0.00408076,0.00740607,0.00305076,0,0,0.0124705,0.00878166,0.0069631,0.00840289,0.0132336,0.0142299,0.0102655,0.0107225,0.0034071,0.00641786,0.00937499,0.00934832,0,0.0125381,0.00482526,0.00870543,0.00392325,0,0,0.00753541,0.0100373,0.00867166,0.0071342,0.0107421,0.00754317,0.00367839,0.0166201,0.0122378,0.0254689,0.0265277,0.00684336,0.0138279,0.00338318,0.0112021,0.0142037,0,0.0113862,0
29,0.017931,0.00275421,0.00695006,0.00231115,0.0117385,0,0.00842513,0.00498126,0.00366121,0.00430625,0.00772044,0.00330375,0,0,0.012306,0.0100843,0.00849068,0.00880917,0.0135093,0.014176,0.0104135,0.0108149,0.00392425,0.00658412,0.00979921,0.00938587,0,0.0122962,0.00470628,0.00870899,0.00359245,0,0,0.00753318,0.00993766,0.00880452,0.00685186,0.0106974,0.00749336,0.00367557,0.0172797,0.0115833,0.0256946,0.0263187,0.00638365,0.0136226,0.00355622,0.0117148,0.0139236,0,0.0114949,0
30,0.0179485,0.00263471,0.0068141,0.00273682,0.0115403,0,0.00854394,0.00483663,0.00433666,0.00460855,0.00802473,0.00356363,0,0,0.0121195,0.0114892,0.0102502,0.00942705,0.0137412,0.013969,0.0107137,0.0107994,0.00434663,0.00678176,0.0102144,0.00934303,0,0.0120211,0.00454531,0.0087255,0.00329665,0,0,0.00752006,0.00983976,0.00905963,0.00656577,0.0106235,0.00739254,0.00372356,0.0179934,0.0108686,0.0259161,0.0260737,0.00597732,0.013359,0.0038243,0.0123037,0.0135736,0,0.0115332,0
31,0.0179873,0.0026059,0.00674172,0.00301898,0.0113968,0,0.00860283,0.00466922,0.00495946,0.0050865,0.00832547,0.00392033,0,0,0.0120264,0.0129536,0.0121164,0.0100803,0.0139026,0.0137128,0.0110158,0.0106304,0.00475234,0.00687561,0.0106347,0.00930419,0,0.0117642,0.00436973,0.00878521,0.00302731,0,0,0.00748045,0.00976174,0.00931825,0.00632538,0.0106565,0.00738106,0.00382246,0.0185505,0.0103177,0.0261557,0.0259741,0.00564854,0.0133692,0.00422866,0.0128751,0.0134779,0,0.0116095,0
32,0.0180447,0.00266002,0.00675572,0.00342023,0.0113618,0,0.00865462,0.00447698,0.00557824,0.00561372,0.00860901,0.00428082,0,0,0.0120146,0.014443,0.0140381,0.0108491,0.0139709,0.0133483,0.0113405,0.0103585,0.00519253,0.00699452,0.0110513,0.00922841,0,0.0114985,0.00419018,0.00888263,0.00278446,0,0,0.00741275,0.00970144,0.00966217,0.00618048,0.0107027,0.00735996,0.00394414,0.0190687,0.00981051,0.0263839,0.025907,0.00534144,0.0134567,0.00474317,0.0134747,0.0134596,0,0.0116531,0
33,0.0181139,0.00281163,0.00680409,0.00384585,0.0114507,0,0.00868745,0.00428342,0.00617388,0.00621967,0.00888328,0.00466491,0,0,0.0121463,0.015934,0.0159531,0.0115861,0.0139437,0.0129587,0.0116085,0.0100389,0.00571298,0.00708422,0.0114392,0.00914628,0,0.0112467,0.00403252,0.00901445,0.00256718,0,0,0.00731645,0.00965797,0.0100217,0.00613906,0.0107595,0.00733021,0.00406304,0.0195323,0.00932943,0.0265788,0.0258536,0.00502446,0.0136492,0.00537296,0.0140987,0.0135574,0,0.0116747,0
34,0.018193,0.00308035,0.00685927,0.00425127,0.0116792,0,0.00868966,0.00410979,0.00675943,0.00687782,0.00915646,0.00507483,0,0,0.0124727,0.0174239,0.0178158,0.0121692,0.0138262,0.0126043,0.0118147,0.00979269,0.00630357,0.00709235,0.0117505,0.0090804,0,0.0110271,0.00391713,0.00917051,0.0023774,0,0,0.00719996,0.00962092,0.0103509,0.00619147,0.0108262,0.00729939,0.00415863,0.0199229,0.00885088,0.0267212,0.0257924,0.00468441,0.0139748,0.0060916,0.0147316,0.0137873,0,0.0116848,0
35,0.0182833,0.00341529,0.00693129,0.00468857,0.0120106,0,0.00868288,0.00394806,0.00740459,0.00750989,0.00941185,0.00544914,0,0,0.0129785,0.0189132,0.0196142,0.0126416,0.013629,0.0122639,0.0120786,0.00978066,0.00692663,0.00704965,0.0119381,0.00902717,0,0.0108344,0.00383639,0.0093184,0.00221604,0,0,0.00707343,0.00958354,0.0106873,0.00633141,0.010888,0.00726932,0.00423248,0.0202646,0.00833517,0.0268022,0.025679,0.00436634,0.0144158,0.00690636,0.015388,0.0141149,0,0.0116727,0
36,0.0183862,0.00383393,0.00701918,0.00504604,0.0124436,0,0.00863631,0.00382848,0.00809088,0.00810974,0.00967196,0.00580901,0,0,0.0137119,0.020406,0.0212783,0.0128597,0.0134008,0.0120128,0.012483,0.0101383,0.00752319,0.00688283,0.0119478,0.00900713,0,0.0106872,0.00380578,0.00945139,0.00208672,0,0,0.0069472,0.00953217,0.0109801,0.00651748,0.010946,0.00724956,0.00428002,0.0205646,0.0077576,0.0268204,0.0255012,0.00412241,0.0149758,0.00777568,0.0160536,0.014545,0,0.01165,0
37,0.0185047,0.00428979,0.00713863,0.00530759,0.0129309,0,0.00855256,0.00375052,0.00880746,0.00863011,0.0099404,0.00613682,0,0,0.0146621,0.0218992,0.0227627,0.0128139,0.0131742,0.0118477,0.0131518,0.0109128,0.00804237,0.00660656,0.0117672,0.0090122,0,0.0105842,0.00381138,0.00956068,0.00198414,0,0,0.00683368,0.00946715,0.0112502,0.00672884,0.0110016,0.00725196,0.00431921,0.0208484,0.00712211,0.0267899,0.0252539,0.00404268,0.0156301,0.00868815,0.0167369,0.0150575,0,0.0116194,0
38,0.0186383,0.0047421,0.00728206,0.00545199,0.0134263,0,0.00843493,0.00371725,0.00951201,0.00906033,0.0102256,0.00643638,0,0,0.0158138,0.0233632,0.0240018,0.0124744,0.0129701,0.0117538,0.0141377,0.0120408,0.00844848,0.0062447,0.0114258,0.00902957,0,0.010525,0.00384324,0.0096494,0.00190419,0,0,0.00674249,0.00939363,0.0115076,0.00694206,0.011056,0.00728081,0.00436714,0.0211381,0.0064561,0.0267294,0.024946,0.00419744,0.0163434,0.00962797,0.0174445,0.0156263,0,0.0115827,0
39,0.0187807,0.00514885,0.00742129,0.00547003,0.0138831,0,0.00829195,0.00373113,0.0101469,0.0094171,0.0105305,0.00672222,0,0,0.0171356,0.0247259,0.0249076,0.0118206,0.0127615,0.011679,0.0153738,0.0133875,0.00871695,0.00583695,0.0109943,0.00904329,0,0.0105101,0.00389507,0.00972668,0.0018434,0,0,0.00667965,0.00932017,0.0117611,0.00714115,0.0111083,0.00733411,0.00443496,0.0214458,0.00580831,0.0266568,0.0245973,0.00458652,0.0170805,0.0105782,0.0181782,0.01622,0,0.0115398,0
40,0.0189439,0.00546633,0.00756455,0.00541322,0.0143109,0,0.00818173,0.00377335,0.0106706,0.00971707,0.0108179,0.00695983,0,0,0.0185103,0.0258582,0.0253933,0.0108631,0.0124724,0.0115105,0.0167215,0.0147823,0.00885059,0.00559448,0.0105596,0.00891889,0,0.0105,0.00395736,0.00976539,0.00180597,0,0,0.00663925,0.00924918,0.0121138,0.00736268,0.0107519,0.00701672,0.00444205,0.0222324,0.00471802,0.026456,0.0236441,0.00613939,0.0175661,0.0119303,0.0192153,0.0163054,0,0.0111484,0
41,0.0190639,0.00572796,0.00760041,0.00516815,0.0145859,0,0.00798234,0.00390128,0.010983,0.0100549,0.0111704,0.00730841,0,0,0.0198827,0.0265748,0.0252731,0.00961374,0.0119921,0.0112799,0.0177927,0.0160448,0.00880088,0.00507256,0.0101792,0.00893658,0,0.0106068,0.00405287,0.00987227,0.00176888,0,0,0.00663815,0.00920808,0.0123298,0.00753507,0.0108755,0.00719259,0.00455711,0.0224427,0.00442515,0.0264052,0.0234119,0.0065132,0.018396,0.0127815,0.0199115,0.0169954,0,0.0111666,0
42,0.0191868,0.00586617,0.00759307,0.00487107,0.0147524,0,0.0078213,0.0040584,0.0110911,0.0103944,0.0114963,0.00764252,0,0,0.0209927,0.0267537,0.0245595,0.00825355,0.0113047,0.01094,0.0184503,0.016993,0.00862373,0.00472468,0.00988342,0.00892452,0,0.010725,0.00416395,0.00995715,0.00175591,0,0,0.00665254,0.00918067,0.0125746,0.00775412,0.0109522,0.00733882,0.00466854,0.022663,0.00428082,0.0263399,0.0231731,0.00690511,0.0191921,0.013663,0.0206221,0.01761,0,0.0111539,0
43,0.0192905,0.00590968,0.00755055,0.00454548,0.0148151,0,0.00767567,0.00425605,0.010966,0.0106924,0.0118062,0.00799733,0,0,0.0217741,0.0264354,0.0233554,0.00710496,0.0104584,0.0105706,0.0185917,0.0175642,0.00833962,0.00444852,0.00966156,0.00890443,0,0.0108754,0.0043027,0.0100278,0.00177016,0,0,0.00667068,0.00916436,0.0128148,0.00802746,0.0109772,0.00745249,0.00475451,0.0228574,0.00428964,0.0262504,0.0229478,0.00723147,0.0199591,0.0145526,0.0213146,0.0181543,0,0.0111198,0
44,0.0193656,0.00587413,0.00750269,0.00420699,0.0147859,0,0.00754598,0.004486,0.01061,0.0109149,0.0120922,0.00837116,0,0,0.0222532,0.0257817,0.0218832,0.00658061,0.00954995,0.0102525,0.018238,0.0177832,0.00797161,0.00422914,0.00948931,0.00889067,0,0.0110529,0.00446543,0.010077,0.00181549,0,0,0.00668016,0.00914743,0.0130302,0.00836088,0.0109499,0.0075335,0.00479772,0.0229919,0.00443246,0.0261298,0.0227497,0.00743518,0.0206929,0.0154305,0.021954,0.0186282,0,0.0110712,0
45,0.019413,0.00576119,0.00748933,0.00374991,0.0146787,0,0.00744103,0.00472756,0.00998265,0.0110827,0.0123372,0.00874775,0,0,0.0225846,0.0249506,0.0203051,0.00697128,0.00849258,0.0101437,0.0173007,0.0177402,0.00746193,0.00407395,0.00934354,0.00888337,0,0.0112371,0.00463398,0.0100983,0.00188882,0,0,0.00667079,0.00911947,0.0132061,0.00875424,0.0108722,0.00758324,0.00478512,0.0230422,0.0046772,0.0259788,0.0225883,0.00748711,0.0213771,0.0162749,0.0225044,0.0190217,0,0.0110117,0
