Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
9,0.0167975,0.00757862,0.00775794,0.00785337,0.0110346,0,0.00577599,0.00515348,0.00592571,0.00306177,0.0145268,0.017214,0,0,0.0167013,0.0180532,0.010029,0.0128357,0.0173644,0.0259176,0.01735,0.0153851,0.00742776,0.0030391,0.00768193,0.0140149,0,0.0127827,0.00365402,0.00978911,0.00518766,0,0,0.00612095,0.00824012,0.00418254,0.00873276,0.00970795,0.00813782,0.0059588,0.0212269,0.00365003,0.0244214,0.0229136,0.00543949,0.0154097,0.00899094,0.0178544,0.0170198,0.0181681,0.00962454
10,0.0167442,0.00766196,0.00766095,0.00786523,0.0110156,0,0.00563021,0.00517823,0.00577581,0.003114,0.014481,0.0172243,0,0,0.0167123,0.0180564,0.010049,0.0127421,0.0172804,0.0257499,0.0171225,0.0153038,0.00749569,0.00305349,0.00759882,0.0140183,0,0.012785,0.00371907,0.00987615,0.00489376,0,0,0.00609759,0.00822872,0.00407451,0.0086626,0.00971244,0.00814449,0.00591328,0.0211846,0.00362617,0.0244464,0.0229098,0.00523032,0.0154527,0.00877566,0.0177626,0.0172477,0.0181169,0.00965838
11,0.0166822,0.00777208,0.00754775,0.00788348,0.0109615,0,0.00552714,0.00517886,0.00572721,0.00311698,0.0143364,0.0171445,0,0,0.0167684,0.0180763,0.0100685,0.0126944,0.0170696,0.0255639,0.0168784,0.0152195,0.00754728,0.00302688,0.00754773,0.0140169,0,0.0128674,0.00379962,0.0100246,0.00460619,0,0,0.00609132,0.0081901,0.00395818,0.0085482,0.00969821,0.00813471,0.00584423,0.0209506,0.00348871,0.0244958,0.0228603,0.00513145,0.0154382,0.00846821,0.0176739,0.0173461,0.0180401,0.00966929
12,0.0165862,0.00787411,0.00741793,0.007914,0.0108779,0,0.00554015,0.00523763,0.00577278,0.00307677,0.0142177,0.0170256,0,0,0.0168306,0.0180993,0.0100403,0.0126732,0.0168014,0.0254166,0.0166323,0.0151335,0.00759597,0.00297404,0.00747055,0.0140201,0,0.0130327,0.00385667,0.0102199,0.00434172,0,0,0.00609094,0.00814403,0.00384764,0.00839629,0.00966302,0.00810852,0.00575481,0.0206286,0.00340142,0.0244161,0.0227415,0.0050018,0.0154193,0.00810132,0.0174699,0.0173661,0.0180399,0.00966259
13,0.0165151,0.00794308,0.00727117,0.00795609,0.0107966,0,0.00559345,0.00540631,0.00580802,0.00304609,0.0142377,0.0169445,0,0,0.0168501,0.0181079,0.0100494,0.0125849,0.0165674,0.0252853,0.0163895,0.0151039,0.00766653,0.00292147,0.00736665,0.0140101,0,0.0131974,0.00390102,0.0104263,0.00407103,0,0,0.00608864,0.00813603,0.00376009,0.00821291,0.00964113,0.00809663,0.0056623,0.02041,0.00348974,0.0242412,0.0226596,0.00461547,0.0154591,0.0077725,0.0171408,0.0174765,0.0181133,0.00968477
14,0.0165273,0.00796329,0.0071167,0.00800849,0.0107498,0,0.00562393,0.00556719,0.00582025,0.00302904,0.0143585,0.0169495,0,0,0.0168085,0.0181496,0.0101478,0.0124432,0.0163505,0.025153,0.0161579,0.0152145,0.00775368,0.00288451,0.00734763,0.0139609,0,0.0133137,0.00397223,0.0106879,0.00380992,0,0,0.00610991,0.00816699,0.0037019,0.00801514,0.00966313,0.0081056,0.00557328,0.0202617,0.0036867,0.0241983,0.0227281,0.00405094,0.0155232,0.007557,0.0168407,0.0177399,0.0180514,0.00976123
15,0.0165656,0.00790909,0.00694546,0.00806479,0.0107208,0,0.00568386,0.00559526,0.00584719,0.00299137,0.0144089,0.016905,0,0,0.0167347,0.0181864,0.010253,0.0123367,0.0160814,0.0250081,0.0159392,0.0153708,0.00783148,0.00283362,0.00740829,0.0138839,0,0.013366,0.00411045,0.0109679,0.00360753,0,0,0.00616252,0.00819995,0.00367404,0.00781809,0.00968577,0.00807978,0.0054304,0.0199879,0.00387852,0.0241475,0.0228293,0.00360556,0.0154839,0.00735198,0.0165844,0.0180737,0.0177387,0.00984929
16,0.0165522,0.00780834,0.00673727,0.00811013,0.0106697,0,0.00577781,0.00556667,0.00587,0.00292244,0.0142965,0.0166351,0,0,0.016664,0.0181261,0.0103595,0.0122475,0.0158055,0.0248142,0.0156973,0.0153234,0.00789034,0.00273673,0.00743556,0.0138267,0,0.0133869,0.0042806,0.0111995,0.00344589,0,0,0.00621511,0.00826622,0.00362242,0.00760495,0.00964391,0.00798607,0.00522149,0.0195706,0.00394096,0.0238349,0.0227957,0.00337548,0.0152953,0.00704825,0.0163,0.0181773,0.017399,0.00990537
17,0.0164817,0.00775639,0.00651846,0.00814684,0.0105779,0,0.00580223,0.00562253,0.00585604,0.00285198,0.0141948,0.0162693,0,0,0.0166246,0.0180263,0.0105374,0.0121066,0.0157056,0.02456,0.0154105,0.0150555,0.00795543,0.00261091,0.00743447,0.013816,0,0.0134186,0.00442849,0.011489,0.00327745,0,0,0.00621367,0.00838189,0.00346681,0.00735966,0.00956238,0.00788829,0.00504292,0.019173,0.00390241,0.023549,0.0227634,0.00316741,0.015106,0.00673333,0.0160734,0.0176912,0.0172651,0.00995252
18,0.0164139,0.00779223,0.00633397,0.00819509,0.0104482,0,0.005696,0.0057142,0.00583505,0.00281582,0.0142911,0.0160616,0,0,0.0166676,0.0180043,0.0106475,0.0119432,0.0156212,0.0242551,0.0151037,0.0148088,0.00804635,0.00249981,0.00745742,0.0138315,0,0.0134101,0.00453638,0.011945,0.0031757,0,0,0.00614234,0.00845235,0.00324432,0.00712088,0.00951181,0.00787018,0.00494803,0.0188675,0.00400684,0.0235747,0.0229211,0.00275244,0.0150607,0.00650527,0.015912,0.0169061,0.017256,0.0100134
19,0.0164133,0.00782917,0.00616421,0.00825961,0.0103121,0,0.00554655,0.00566588,0.00585789,0.00280867,0.0144443,0.0159542,0,0,0.0167543,0.0180505,0.0106488,0.0118273,0.0149919,0.0238897,0.0148068,0.0146979,0.00814302,0.00242573,0.00746927,0.0138386,0,0.013317,0.00458534,0.012453,0.00324285,0,0,0.00605627,0.00843067,0.00307862,0.00691772,0.00948976,0.00792281,0.00488021,0.0186022,0.00438511,0.0236457,0.0231396,0.00216681,0.015122,0.00633024,0.0156944,0.0164881,0.017218,0.0100612
20,0.0164343,0.00775023,0.00596092,0.00833598,0.0102148,0,0.0055157,0.00550365,0.00592044,0.00280352,0.0144079,0.0157048,0,0,0.0167145,0.0180751,0.0106246,0.0117091,0.0140308,0.0234843,0.0145657,0.0146119,0.0082379,0.00237819,0.00745591,0.0138136,0,0.0132274,0.00461257,0.0128443,0.00337691,0,0,0.00598307,0.0083788,0.00299583,0.00670309,0.00945481,0.00797458,0.00480146,0.0183071,0.00485749,0.0235736,0.0232174,0.00165234,0.0152028,0.00614245,0.0154705,0.0164842,0.0171039,0.0100852
21,0.0163608,0.00757168,0.00569363,0.0088963,0.0102174,0,0.00562632,0.00541913,0.00617863,0.0027902,0.0142354,0.0153088,0,0,0.0163452,0.0179916,0.0104332,0.0108702,0.0128127,0.0219751,0.0139163,0.0142263,0.00864109,0.00233378,0.00717997,0.0138488,0,0.0132212,0.00464728,0.0131051,0.00353466,0,0,0.00589399,0.00833099,0.00292647,0.00641297,0.00963665,0.0082597,0.00477668,0.0176427,0.00572132,0.0235989,0.0234785,0.0010381,0.01587,0.00591609,0.0153176,0.017097,0.0170665,0.0103117
22,0.0162643,0.0074895,0.00553125,0.00888998,0.0101269,0,0.00579524,0.00549607,0.0062418,0.00282053,0.013989,0.0148024,0,0,0.016575,0.0178436,0.0100853,0.0105118,0.012933,0.0219497,0.0139508,0.0140807,0.00872503,0.00222834,0.00724559,0.0137049,0,0.0132084,0.00469773,0.0132974,0.00358197,0,0,0.00579911,0.00837894,0.00287738,0.00619981,0.00958349,0.00822173,0.00474136,0.017505,0.00588496,0.0237439,0.0234233,0.000804076,0.0156416,0.00580686,0.0152406,0.0167504,0.0167216,0.0103273
23,0.0162598,0.0074697,0.00542666,0.00893072,0.0100318,0,0.00585323,0.00556222,0.00631296,0.00283834,0.013982,0.014494,0,0,0.0168784,0.0176496,0.00984722,0.0100882,0.0131095,0.0219919,0.0138266,0.0140522,0.00882136,0.00213801,0.00730446,0.0136043,0,0.0131058,0.00475168,0.0133802,0.00358209,0,0,0.00575734,0.0083997,0.00288059,0.00604624,0.00956691,0.00820185,0.00469245,0.0174915,0.00606677,0.0238043,0.023516,0.0009487,0.0154138,0.00574023,0.0150554,0.0163733,0.0164447,0.0103592
24,0.0163562,0.00728819,0.00532825,0.00898857,0.00997011,0,0.00585044,0.00552519,0.00630719,0.0027728,0.0142305,0.0143706,0,0,0.0165917,0.0174743,0.00981217,0.00976274,0.0132228,0.0221636,0.0136574,0.0141596,0.00884527,0.00205598,0.00739603,0.0135484,0,0.0129672,0.0048062,0.013389,0.00357146,0,0,0.00573171,0.00831651,0.00295701,0.00588625,0.00954856,0.00820101,0.00461776,0.017424,0.00629666,0.0236708,0.0236744,0.00133808,0.0152642,0.00564256,0.0148384,0.0161191,0.0161508,0.01038
25,0.0164737,0.00699395,0.00522205,0.00902075,0.00996488,0,0.0058622,0.00548226,0.006228,0.00265079,0.0144343,0.0141495,0,0,0.0157945,0.0173469,0.00977185,0.00949238,0.0133526,0.0224015,0.0136344,0.0142192,0.00879269,0.00198694,0.00744336,0.0134851,0,0.0129474,0.00480579,0.013493,0.00366776,0,0,0.00566942,0.00820056,0.00307118,0.00569583,0.0095199,0.00822072,0.00455507,0.0172195,0.00664027,0.023587,0.0237343,0.00175934,0.0150634,0.00554903,0.0146866,0.01602,0.0158254,0.0103904
26,0.0166002,0.00692987,0.00517648,0.00900815,0.00997955,0,0.00587226,0.00550528,0.00617927,0.00256748,0.0143999,0.0137491,0,0,0.0153163,0.0171982,0.00955153,0.00918026,0.0134481,0.0225538,0.0137711,0.0140984,0.00875983,0.00196664,0.00740928,0.0134189,0,0.0130321,0.00479586,0.0137404,0.00386576,0,0,0.0055445,0.00814858,0.00307739,0.00559281,0.00949059,0.00821773,0.00453447,0.0170056,0.00699499,0.0237459,0.0236637,0.00222942,0.014552,0.00549692,0.0145783,0.0159136,0.0156811,0.0103776
27,0.0167524,0.0071186,0.00519956,0.00897642,0.00995841,0,0.00592592,0.00556139,0.00619402,0.00254373,0.0143235,0.0134132,0,0,0.0153545,0.0169566,0.00930962,0.00885098,0.0135801,0.0225462,0.0138832,0.0139141,0.00878409,0.00197113,0.00740238,0.0133672,0,0.0130274,0.00480319,0.0139761,0.00404912,0,0,0.00540432,0.00809925,0.00296868,0.00562814,0.00943713,0.00817783,0.00453769,0.0168099,0.00710037,0.0237891,0.0235094,0.0025669,0.0137055,0.00532113,0.0143892,0.0156248,0.0156599,0.0103417
28,0.0169099,0.0072293,0.00522043,0.00895987,0.00988399,0,0.00606996,0.00562435,0.00621188,0.00252277,0.0143364,0.0131941,0,0,0.0153903,0.0166963,0.00924521,0.00856829,0.0138732,0.0224842,0.0138784,0.0138181,0.00881112,0.00196056,0.00744641,0.013284,0,0.0129041,0.00480212,0.01409,0.0041184,0,0,0.00536673,0.00801965,0.00292083,0.00564769,0.00933795,0.00812066,0.00453217,0.0165624,0.00703643,0.0233923,0.0232948,0.00269359,0.0130163,0.00493744,0.0140606,0.0152577,0.0154835,0.0103288
29,0.0170152,0.0071841,0.00520211,0.00896529,0.00978951,0,0.00618298,0.00565635,0.00623355,0.00250218,0.0142984,0.0129236,0,0,0.0153791,0.0165052,0.00931223,0.00831485,0.0140814,0.0224896,0.0138333,0.0138074,0.00885174,0.00195274,0.00746953,0.0131498,0,0.0128205,0.00486426,0.0140942,0.00406999,0,0,0.00542872,0.00796256,0.00298163,0.00555608,0.00923,0.00803431,0.00449402,0.0162888,0.00715886,0.0229993,0.0231327,0.00289593,0.0130057,0.00451217,0.0136889,0.0150161,0.015163,0.0103852
30,0.0170779,0.00716208,0.00517883,0.00899615,0.00970524,0,0.00621194,0.0056161,0.00632461,0.00253589,0.0142667,0.0126486,0,0,0.0157383,0.0163557,0.0093123,0.00803477,0.0139021,0.0224005,0.013732,0.013794,0.00897612,0.00192951,0.00753481,0.0130661,0,0.0127883,0.00497607,0.0140323,0.00396744,0,0,0.00547318,0.00794603,0.00298701,0.00545499,0.00918434,0.00801211,0.00442487,0.0160348,0.00750957,0.0230699,0.0230981,0.00329843,0.0134203,0.0042868,0.0135188,0.014887,0.0149061,0.0104429
31,0.0172096,0.00717468,0.00516981,0.00907351,0.00963669,0,0.00630727,0.00557324,0.00645854,0.00258478,0.0144332,0.012527,0,0,0.0162697,0.0162723,0.00923704,0.00771349,0.0135516,0.0220092,0.013454,0.0136863,0.00914929,0.00186587,0.0077033,0.0130486,0,0.0127004,0.00505517,0.0139982,0.00386726,0,0,0.00550163,0.00798967,0.00290861,0.00540349,0.00920891,0.0081219,0.00435205,0.0157745,0.00784431,0.0233673,0.0231522,0.00371246,0.0135443,0.00423734,0.0135275,0.0146602,0.0146271,0.0104211
32,0.017443,0.00708909,0.00513797,0.00919417,0.00959608,0,0.00646269,0.00557272,0.00653086,0.00254907,0.0146507,0.0124547,0,0,0.016369,0.0163317,0.00927074,0.00733122,0.0133718,0.0214818,0.0130176,0.0134344,0.00926815,0.00182654,0.00784032,0.0129848,0,0.0125647,0.00505034,0.0140993,0.00381467,0,0,0.00558114,0.00808233,0.0028934,0.00535054,0.00924482,0.00827363,0.00432126,0.0155125,0.00805202,0.0233294,0.0232817,0.00404419,0.0133349,0.0042337,0.0133942,0.0142303,0.014176,0.0103599
33,0.0176462,0.00683588,0.00504546,0.00932639,0.00960457,0,0.00648045,0.00556483,0.00653927,0.00247341,0.0147081,0.0122742,0,0,0.0161849,0.016453,0.00943663,0.00683485,0.0132673,0.021071,0.0126185,0.013152,0.00934605,0.00186809,0.00783653,0.012842,0,0.0124484,0.00497922,0.0142859,0.00382745,0,0,0.00566125,0.00813548,0.00299436,0.00527924,0.00921643,0.00832262,0.00431096,0.0152713,0.00822254,0.0229985,0.0233788,0.0043767,0.0132189,0.0041439,0.0130162,0.0138113,0.0137758,0.010324
34,0.0177645,0.00650217,0.00492393,0.0094602,0.00965194,0,0.00634507,0.00552135,0.00657078,0.00245577,0.0146907,0.0120437,0,0,0.0162467,0.0164326,0.00963664,0.00623221,0.0130196,0.0207295,0.012464,0.0130024,0.00946771,0.00193996,0.00778819,0.0127096,0,0.0123395,0.00488742,0.0143974,0.00383261,0,0,0.00569073,0.00814555,0.00311394,0.00522841,0.00910596,0.008347,0.00429137,0.0150613,0.00848209,0.0228224,0.0232556,0.00471365,0.0131772,0.00388606,0.0126347,0.0136688,0.0137091,0.0102824
35,0.0178923,0.00621124,0.0048344,0.00967618,0.00972031,0,0.00616876,0.00541581,0.00668532,0.00246787,0.0146782,0.0118435,0,0,0.0163592,0.0162868,0.00991073,0.005513,0.0125891,0.0201979,0.0122599,0.0129237,0.00966926,0.00199754,0.00778473,0.0126319,0,0.0121826,0.00478704,0.0144349,0.00382061,0,0,0.00571034,0.00817294,0.00319297,0.00516198,0.00898628,0.0084208,0.0042943,0.0148692,0.00885749,0.0228305,0.0229935,0.00507709,0.012962,0.0035425,0.0123377,0.0136636,0.0137248,0.0102442
36,0.018059,0.00601059,0.00481001,0.00987907,0.00971653,0,0.00598208,0.00520174,0.00681317,0.00246436,0.0146153,0.0115807,0,0,0.0162557,0.01624,0.0101797,0.00489107,0.0122805,0.0197879,0.0116492,0.0128318,0.00983269,0.00210654,0.00777017,0.0125676,0,0.0119695,0.00463148,0.0144976,0.00382448,0,0,0.00575757,0.0082226,0.00329082,0.00506288,0.00891953,0.00848345,0.00434306,0.0146348,0.00921069,0.0227225,0.0228965,0.00555372,0.0127601,0.00342069,0.0120378,0.0135697,0.0134126,0.0102464
37,0.0181823,0.0058064,0.00478741,0.0100863,0.00966311,0,0.00588388,0.00497196,0.00697273,0.00246869,0.0144454,0.0111675,0,0,0.0161106,0.0164021,0.0103626,0.00436177,0.0119482,0.0193882,0.0109701,0.0126401,0.00999183,0.00227067,0.00770308,0.0125325,0,0.0118146,0.00445528,0.0144905,0.00381079,0,0,0.00577888,0.00821244,0.00336024,0.0049341,0.00884273,0.00849051,0.00437789,0.0143106,0.00945599,0.0224675,0.0229785,0.006098,0.0128614,0.00360079,0.0117145,0.01353,0.0129187,0.0102462
38,0.0182647,0.00556827,0.00472853,0.0103153,0.00963519,0,0.00599117,0.00481033,0.0071651,0.00249793,0.014255,0.0107715,0,0,0.0160238,0.0166008,0.0106612,0.00390761,0.0114852,0.0188056,0.0106826,0.01238,0.0101856,0.00237881,0.00766813,0.0124774,0,0.0117951,0.00425135,0.0142786,0.00366961,0,0,0.00577624,0.00815531,0.00329266,0.00482806,0.0086972,0.00845707,0.00438771,0.0139961,0.00975961,0.0222929,0.0229274,0.0065863,0.0131432,0.0038116,0.011441,0.0135716,0.0126344,0.010171
39,0.0184509,0.00531761,0.0046613,0.0105477,0.00967453,0,0.00620866,0.00461356,0.00733236,0.00251599,0.0143379,0.0107136,0,0,0.0157874,0.0166827,0.0112603,0.00357443,0.0110299,0.0181768,0.010503,0.0122195,0.0103749,0.00240435,0.00774485,0.012354,0,0.0118147,0.00390775,0.0140556,0.00353182,0,0,0.00579549,0.008109,0.00313218,0.00477855,0.00853371,0.0084137,0.00441286,0.0137329,0.010229,0.0221926,0.0226629,0.00703399,0.0133438,0.00388621,0.0112486,0.0135939,0.0124692,0.0100543
40,0.018764,0.0051052,0.00462272,0.0107663,0.00973171,0,0.00635107,0.0042729,0.00745964,0.00252522,0.0146476,0.0109109,0,0,0.015464,0.0167832,0.0119492,0.00336792,0.0107162,0.0177714,0.0100753,0.0122042,0.0105331,0.00238428,0.00788163,0.0122239,0,0.0117159,0.00355932,0.0140601,0.00355335,0,0,0.0058253,0.00809014,0.00305105,0.00479823,0.00840207,0.00835846,0.00442563,0.0134226,0.0106486,0.022068,0.0225113,0.00749426,0.013315,0.00387281,0.0110548,0.0134803,0.012092,0.00994274
41,0.0189871,0.00492074,0.0046266,0.010969,0.00977881,0,0.00636382,0.00380413,0.00759802,0.00257123,0.0144818,0.0108035,0,0,0.0152306,0.017173,0.0125183,0.00328402,0.0105057,0.0174922,0.00949819,0.0121629,0.0106763,0.00223167,0.00793579,0.0121321,0,0.0114548,0.00363564,0.0141842,0.00365377,0,0,0.00582135,0.00810298,0.00304914,0.00488365,0.00828396,0.00829434,0.00438761,0.0130843,0.01086,0.0219934,0.0226849,0.00795693,0.0133326,0.00386613,0.010748,0.0132763,0.0115396,0.00982979
42,0.0190038,0.00461021,0.00466414,0.0114498,0.00995521,0,0.00633219,0.00328498,0.00800027,0.00267965,0.0136646,0.0102487,0,0,0.0146696,0.0178715,0.013461,0.00343211,0.00980481,0.0161871,0.00880344,0.0118372,0.0109741,0.00196782,0.00785464,0.0119868,0,0.0110949,0.00461351,0.014182,0.00362477,0,0,0.0058034,0.00816775,0.0030059,0.00496256,0.00816866,0.00825826,0.00433725,0.0128181,0.011101,0.0220033,0.0230106,0.00849846,0.01349,0.00398619,0.0103382,0.0128738,0.0110173,0.00973777
43,0.0189694,0.00431001,0.00473184,0.0114205,0.010014,0,0.00633997,0.00279848,0.00812592,0.00276967,0.01297,0.00973951,0,0,0.0146806,0.0182081,0.0139749,0.00396321,0.00966141,0.0162038,0.00849166,0.0119686,0.0110028,0.00189066,0.00784979,0.0117756,0,0.0107588,0.00524432,0.0140872,0.00355044,0,0,0.00584653,0.00819079,0.00287548,0.0050943,0.00811709,0.00830185,0.00432041,0.0125809,0.0116181,0.0220921,0.0232858,0.00920011,0.0135663,0.00422273,0.010031,0.012485,0.0106775,0.00971596
44,0.0189897,0.00396571,0.00480716,0.0114801,0.0100369,0,0.00639696,0.00246751,0.00834381,0.00287171,0.0128926,0.00943892,0,0,0.0148214,0.0183502,0.014545,0.00457314,0.00939117,0.0159849,0.00804596,0.0119335,0.0111221,0.00204838,0.00790492,0.0115556,0,0.0105359,0.00486612,0.0139485,0.00347766,0,0,0.00593565,0.00815197,0.00277379,0.00519218,0.00804846,0.00834657,0.00431599,0.0122686,0.0121495,0.0221782,0.0232975,0.00986521,0.0134349,0.00437365,0.00981389,0.0124774,0.0103421,0.00966562
45,0.0189786,0.00359608,0.00492233,0.011593,0.0100027,0,0.00650193,0.00244035,0.00856576,0.00298513,0.0128964,0.00898837,0,0,0.0148947,0.0187235,0.0151523,0.00527633,0.00917934,0.0155943,0.00750318,0.0115626,0.011268,0.00229693,0.00799508,0.0113745,0,0.0104638,0.00428631,0.0136954,0.00330142,0,0,0.00600549,0.0080318,0.00267019,0.00531992,0.00789272,0.00834522,0.0042897,0.0120221,0.0124458,0.0222393,0.0232043,0.0102899,0.0130752,0.0044173,0.00956216,0.0126315,0.00999703,0.00950147
