Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
116,0.0235049,0.00406094,0.010769,0.00442373,0.0131453,0,0.0119956,0.0154805,0.00560806,0.00961669,0.0215692,0.0159688,0,0,0.0211843,0.0209381,0.0166963,0.0146721,0.0150707,0.018854,0.0103829,0.0160896,0.00290501,0.00609966,0.00876383,0.0129181,0,0.0182942,0.0160584,0.0183535,0.0164797,0,0,0.000297038,0.00345061,0.0110478,0.0122578,0.00883233,0.00497789,0.00764887,0.0152847,0.0162723,0.0179487,0.0188986,0.0171557,0.0111099,0.0125165,0.0134696,0.0136676,0.014499,0.00482474,0
117,0.0240204,0.00396801,0.00949353,0.00382119,0.0123402,0,0.0119307,0.0152188,0.00618482,0.0105192,0.0210716,0.015829,0,0,0.0208746,0.0211577,0.0168108,0.0144352,0.014895,0.0181163,0.0103485,0.0157549,0.00377867,0.00612047,0.00864382,0.0117878,0,0.0184888,0.0152161,0.0182645,0.0166165,0,0,0.000356737,0.00350986,0.0111192,0.0113514,0.0080596,0.00445898,0.00830597,0.0153556,0.016918,0.0185006,0.0177361,0.0176601,0.0122022,0.0130672,0.0139539,0.0139003,0.0148347,0.00374023,0
118,0.024683,0.00393039,0.00820026,0.00320872,0.0116697,0,0.0121839,0.0149618,0.00656069,0.0111326,0.0206866,0.0158583,0,0,0.0205928,0.0219056,0.0173117,0.0144342,0.0145048,0.0171494,0.0103699,0.0153536,0.00463586,0.00615657,0.00851818,0.0107333,0,0.0187757,0.0138386,0.0181322,0.0167386,0,0,0.000754517,0.00365994,0.0112145,0.0105052,0.00725742,0.00422952,0.00878341,0.0154917,0.0175836,0.0194586,0.0177759,0.0180163,0.0134499,0.0136439,0.0144762,0.0142306,0.0151372,0.00287972,0
119,0.0253815,0.00415142,0.00697263,0.0028635,0.0110854,0,0.012475,0.0143809,0.00693154,0.011566,0.0203423,0.0161697,0,0,0.0204282,0.0231801,0.0186855,0.0146658,0.0140585,0.0160882,0.0106579,0.0150897,0.00547838,0.00615363,0.00836366,0.00984939,0,0.019065,0.0127187,0.0179966,0.0169616,0,0,0.000933841,0.00424922,0.0114034,0.00973682,0.00663812,0.00427144,0.00920143,0.0156971,0.018494,0.0210138,0.0198909,0.0184856,0.0150045,0.0142275,0.0152925,0.0150468,0.0156398,0.00235515,0
120,0.0259729,0.00471233,0.00586646,0.00287405,0.0104877,0,0.0129607,0.0135529,0.00758841,0.0121164,0.0200342,0.016663,0,0,0.0201078,0.0245132,0.0207471,0.0150268,0.0136979,0.014888,0.0112668,0.0150829,0.00628048,0.00612087,0.00819056,0.0091227,0,0.0194911,0.012333,0.0179048,0.0173056,0,0,0.000988519,0.00492211,0.0116944,0.00889451,0.00616885,0.00466173,0.00984669,0.0158405,0.0197288,0.0228141,0.0226239,0.0191519,0.0167751,0.0149687,0.0162919,0.016364,0.0164358,0.00198843,0
121,0.0264998,0.00535381,0.00506732,0.00305704,0.00993818,0,0.0139606,0.01269,0.0082794,0.012785,0.0197357,0.017082,0,0,0.0194605,0.0256708,0.0230395,0.0153748,0.0135196,0.0134513,0.0122209,0.0152257,0.00687631,0.00612124,0.00800848,0.00859447,0,0.0201241,0.0116801,0.0178344,0.0175809,0,0,0.00115532,0.00506025,0.0119257,0.00805215,0.00569859,0.0053007,0.0107453,0.015767,0.0209878,0.0243798,0.0248115,0.0199147,0.0185795,0.0158514,0.0172725,0.0178069,0.017299,0.00193879,0
122,0.027002,0.00586545,0.0046356,0.00336616,0.00958514,0,0.0154797,0.0124325,0.00880005,0.0135121,0.0194878,0.0173002,0,0,0.0187229,0.0267627,0.0251066,0.015594,0.0136399,0.0118787,0.013567,0.0152669,0.0073211,0.0061786,0.00787523,0.008364,0,0.0208621,0.0091286,0.0177691,0.017698,0,0,0.00155669,0.00501364,0.0121346,0.00735589,0.00529585,0.0059037,0.0117428,0.0155608,0.0219709,0.0256346,0.0267202,0.0206292,0.0202348,0.0165624,0.0182337,0.0192583,0.0181423,0.0023812,0
123,0.0273012,0.00625632,0.00458615,0.00378578,0.00953875,0,0.0170719,0.0128225,0.00920615,0.014339,0.0194265,0.0174166,0,0,0.0181739,0.0277006,0.026552,0.0157791,0.0141192,0.0103736,0.0150769,0.015159,0.0078424,0.00630194,0.00786531,0.00844327,0,0.0215619,0.00623763,0.0177168,0.0177999,0,0,0.00194341,0.00528041,0.0125304,0.00688221,0.00512967,0.00636789,0.0127419,0.015404,0.0225821,0.0266926,0.0284234,0.0210408,0.0214428,0.0168725,0.0190723,0.020669,0.0190519,0.00302304,0
124,0.0271945,0.0066348,0.00497906,0.00427359,0.00978564,0,0.0181413,0.0130432,0.00956707,0.0152727,0.0195672,0.0176667,0,0,0.0177919,0.0282132,0.0273784,0.0160824,0.0148116,0.0092314,0.0164689,0.0152064,0.00848933,0.00649206,0.00794489,0.0087371,0,0.0222522,0.00547121,0.0176892,0.0180642,0,0,0.00228006,0.00568779,0.0130518,0.00676365,0.00515827,0.00684759,0.0137522,0.0153592,0.0229348,0.0275564,0.0296248,0.0211759,0.0221642,0.017024,0.0196625,0.021886,0.0199394,0.00368849,0
125,0.0267352,0.00711335,0.00578341,0.00478485,0.0102104,0,0.0185418,0.0129792,0.0098688,0.0162468,0.0197426,0.0181813,0,0,0.017483,0.028293,0.0279505,0.0163527,0.0155039,0.00873955,0.0177983,0.015647,0.00904861,0.00672901,0.00803621,0.00924411,0,0.0228999,0.00562518,0.0176992,0.0185384,0,0,0.00265581,0.00600639,0.0134314,0.00699632,0.00524147,0.00744364,0.0148267,0.0154004,0.0231437,0.0281149,0.0304989,0.0212563,0.0226023,0.0171767,0.0199954,0.0227859,0.0205447,0.00437248,0
