Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
9,0.0114246,0.0220195,0.0223631,0.00736361,0.00159789,0,0.0290408,0.0109094,0.00342218,0.0106376,0.0156425,0.0149812,0,0,0.00493122,0.00439574,0.00381231,0.00750273,0.0120079,0.00989445,0.0120609,0.0115727,0.00421109,0.00147313,0.00141506,0.00417862,0,0.0239805,0.0109454,0.0142842,0.0209039,0,0,0.00534431,0.00655054,0.0280783,0.0240116,0.00948898,0.00423857,0.00494689,0.00578424,0.00932979,0.00517726,0.00351125,0.00477241,0.00810419,0.00899249,0.0100338,0.0113483,0.00944743,0.00842239
10,0.0113964,0.0219171,0.0223293,0.00731972,0.00153673,0,0.0289483,0.0108548,0.00334715,0.0107811,0.015592,0.0149223,0,0,0.00495779,0.00447456,0.00375239,0.00754988,0.011965,0.00968062,0.0120794,0.0115632,0.00409973,0.0014415,0.00142738,0.00397985,0,0.0239927,0.0109183,0.0143074,0.020911,0,0,0.00534215,0.0065072,0.0278269,0.0239702,0.0094537,0.00417693,0.00499051,0.00559536,0.00927387,0.00514841,0.00339212,0.00470751,0.00799899,0.00889668,0.00990559,0.0112141,0.00934856,0.00835508
11,0.0113324,0.0217042,0.0223309,0.00727757,0.00153475,0,0.0289285,0.0108058,0.00327486,0.0109214,0.0155451,0.0148731,0,0,0.00500082,0.00451994,0.00374671,0.00748514,0.0117118,0.00942373,0.0120288,0.0114607,0.00400621,0.00144606,0.00143648,0.00381537,0,0.0239885,0.0108433,0.0142826,0.0208655,0,0,0.00531886,0.00642367,0.0275244,0.0239311,0.00941735,0.00412395,0.00500627,0.00541667,0.00932499,0.00506741,0.0033574,0.00457909,0.00780948,0.00871112,0.00984154,0.010993,0.00927072,0.00828745
12,0.0112637,0.0212831,0.0221718,0.00722026,0.00154367,0,0.0289987,0.0107322,0.00320201,0.0109379,0.0154598,0.0148228,0,0,0.00510182,0.00449624,0.00379208,0.00730863,0.0107227,0.00930801,0.0119987,0.0114285,0.00398252,0.00148859,0.00143626,0.00366952,0,0.0239186,0.0107134,0.0141613,0.0206947,0,0,0.00526551,0.00635529,0.0271431,0.0238377,0.00938667,0.00406378,0.00504482,0.00536667,0.00935646,0.00497777,0.00343244,0.00448369,0.00755527,0.00853551,0.00977585,0.010859,0.00921105,0.00822102
13,0.0111784,0.0207528,0.0218439,0.00715853,0.00150892,0,0.0290993,0.0106414,0.00313372,0.0108661,0.0153342,0.0147368,0,0,0.00522475,0.00446112,0.00383641,0.00715859,0.00925113,0.00929479,0.0120117,0.0114767,0.00399065,0.00155019,0.0014088,0.00347891,0,0.0238606,0.0106057,0.0140198,0.020447,0,0,0.00520255,0.00635597,0.0267095,0.0236629,0.00934549,0.00398309,0.00512366,0.0053542,0.00925666,0.00485433,0.00353645,0.00446723,0.00734216,0.00842753,0.00969313,0.01083,0.00913948,0.00814705
14,0.0111007,0.0203139,0.0215637,0.00708129,0.00147634,0,0.0291172,0.0105668,0.00307411,0.010769,0.0151895,0.0146198,0,0,0.00529376,0.00443626,0.00382162,0.00712507,0.00822205,0.00919637,0.0120341,0.011497,0.00395848,0.00158767,0.00146352,0.00324012,0,0.0238845,0.0105576,0.0139128,0.0202529,0,0,0.00515738,0.00628442,0.0262626,0.0235058,0.00929158,0.00390796,0.00516589,0.00528494,0.00908341,0.00473805,0.00358813,0.00449003,0.00722588,0.00830228,0.00962546,0.0108617,0.00900496,0.0080859
15,0.0110818,0.020037,0.0214108,0.00698429,0.00147928,0,0.0290137,0.0104937,0.00301664,0.0107217,0.0150798,0.0145098,0,0,0.00527323,0.00436412,0.00376473,0.00717449,0.00792661,0.00898182,0.0120332,0.0114699,0.00387344,0.00162696,0.00147896,0.00303989,0,0.0239163,0.0105037,0.0138239,0.0200871,0,0,0.00506942,0.0062088,0.0258144,0.0234128,0.00924694,0.00387917,0.00509536,0.0052258,0.00897894,0.00468823,0.00359247,0.00448562,0.00715271,0.00805774,0.00954037,0.0109725,0.00883135,0.00806504
16,0.0111084,0.0197904,0.0212563,0.00693233,0.00151392,0,0.0288664,0.0103813,0.00298686,0.0108865,0.0149843,0.0144112,0,0,0.00524377,0.00417985,0.00375681,0.00726337,0.00784217,0.00875832,0.0119762,0.0114443,0.00374762,0.00168183,0.00153373,0.00290754,0,0.0238759,0.0103775,0.0137029,0.0198736,0,0,0.0049697,0.00610184,0.0253917,0.023285,0.00921247,0.00387973,0.00496106,0.00524782,0.00897386,0.0046892,0.00357729,0.00443422,0.00702407,0.00772298,0.00936603,0.0111632,0.00871063,0.00806471
17,0.0110821,0.0194599,0.0210181,0.00694581,0.00157672,0,0.0287511,0.0102337,0.00298523,0.0112437,0.0148675,0.0142754,0,0,0.00528455,0.003907,0.00381619,0.00730699,0.00759972,0.00855199,0.011768,0.0113888,0.00360037,0.00174968,0.00161303,0.00277455,0,0.023807,0.0102391,0.0136039,0.0196267,0,0,0.00489845,0.00600384,0.0249843,0.0230575,0.00918257,0.00385941,0.0048769,0.00524975,0.00899331,0.00471857,0.00354307,0.00436068,0.00675706,0.0074475,0.00913546,0.0112557,0.00868007,0.00805241
18,0.0109814,0.0190598,0.0207427,0.00695472,0.0016549,0,0.0286519,0.0100627,0.00298221,0.0114927,0.0147128,0.0140711,0,0,0.00539109,0.00367504,0.00385457,0.00725016,0.00729586,0.0083504,0.0114227,0.01127,0.00349167,0.00183448,0.00166451,0.00260598,0,0.0237652,0.0102174,0.0135564,0.0194163,0,0,0.00486217,0.00589886,0.024569,0.0227921,0.00916907,0.0038203,0.00487076,0.00507716,0.00897766,0.00480673,0.0034929,0.00430507,0.0063807,0.00730208,0.00895167,0.0111372,0.00867736,0.00804138
19,0.0108976,0.0187101,0.0204557,0.00689969,0.00164914,0,0.0285808,0.00984959,0.00295148,0.0114335,0.0145675,0.013846,0,0,0.00544312,0.00360606,0.00380546,0.00710062,0.00705788,0.0081599,0.011214,0.011085,0.00347145,0.00196525,0.00165446,0.00246771,0,0.0237056,0.0102898,0.0134693,0.0192006,0,0,0.00481232,0.00576459,0.0241516,0.0225532,0.00920578,0.00381903,0.00489159,0.00480782,0.0089476,0.0049505,0.0034678,0.00430865,0.00609304,0.00719539,0.00885142,0.0109797,0.00863451,0.0080686
20,0.0108543,0.0183538,0.0201195,0.00682484,0.00167265,0,0.0286125,0.00977226,0.00295088,0.0112663,0.0145603,0.0137408,0,0,0.00545658,0.00362889,0.00373199,0.00700638,0.00684651,0.00797539,0.0114064,0.010896,0.00348793,0.002072,0.00149229,0.0023274,0,0.0235948,0.0102664,0.0133055,0.0189731,0,0,0.00470875,0.0056906,0.0237362,0.0222646,0.00926263,0.00383717,0.00491079,0.00462146,0.00891617,0.00507473,0.00345399,0.0043354,0.00602315,0.00696719,0.00880483,0.0109024,0.00856443,0.00812984
21,0.0108602,0.018002,0.0198255,0.00676342,0.00180284,0,0.0286972,0.010099,0.00294848,0.011199,0.0146405,0.0137564,0,0,0.0054226,0.00363442,0.00364881,0.00696401,0.00662161,0.00773513,0.0115832,0.0107566,0.00347089,0.0020604,0.00161627,0.00218299,0,0.0234492,0.0100367,0.0130723,0.0188603,0,0,0.00463302,0.00554222,0.0233257,0.0219803,0.00933001,0.00386314,0.00493891,0.00453135,0.00893867,0.00518503,0.00342676,0.00438499,0.00602002,0.00666988,0.0087547,0.010797,0.00851825,0.00819696
22,0.0109216,0.0175976,0.0195973,0.00669193,0.00207097,0,0.0287696,0.0103983,0.00287595,0.0111368,0.0147406,0.013768,0,0,0.00540794,0.00368787,0.00356203,0.00689739,0.00638846,0.00747065,0.0109953,0.0107136,0.00344025,0.00195405,0.00164684,0.0020103,0,0.0233249,0.0097716,0.0128898,0.0187942,0,0,0.00455642,0.00545428,0.0228841,0.0217205,0.00940116,0.00390732,0.00501424,0.0044338,0.00905426,0.00532524,0.00340491,0.0045017,0.00584593,0.00645622,0.00865309,0.0105584,0.00850259,0.00825954
23,0.0110195,0.0171459,0.0193902,0.00657105,0.00238894,0,0.0287604,0.0101463,0.00271058,0.0108472,0.0147231,0.0136853,0,0,0.0054502,0.00393334,0.00351392,0.00677589,0.00610595,0.00726326,0.00980579,0.0107101,0.00345749,0.00185928,0.00170389,0.00185818,0,0.0232195,0.00965882,0.0127641,0.0186169,0,0,0.0044924,0.00533432,0.0224062,0.0214871,0.00949636,0.00397163,0.00519573,0.00434283,0.00923742,0.0055217,0.00350008,0.00470263,0.00552937,0.00643558,0.00853446,0.0102636,0.0084757,0.0083287
24,0.0110015,0.0167213,0.0191777,0.00644878,0.00265351,0,0.0286265,0.00959554,0.00255142,0.0104543,0.0145337,0.0134786,0,0,0.00552643,0.00429639,0.00353236,0.00673238,0.00569883,0.00708516,0.00894081,0.0106747,0.00350403,0.00184824,0.0017741,0.00179401,0,0.0231541,0.00959091,0.0126867,0.0183255,0,0,0.00442706,0.00521589,0.0219363,0.0212728,0.00960706,0.00401518,0.00547485,0.00433167,0.00939165,0.00577128,0.00375573,0.00491746,0.00522257,0.0064586,0.00847308,0.010185,0.00841383,0.00839429
25,0.0107562,0.0163987,0.0190086,0.00642309,0.00284104,0,0.0283318,0.00938179,0.00250571,0.0103684,0.0141615,0.013103,0,0,0.00560394,0.00448723,0.00359327,0.006875,0.00525424,0.00686059,0.00867686,0.010643,0.00350752,0.00195298,0.00192713,0.00183211,0,0.0232398,0.00934301,0.0127098,0.0181618,0,0,0.00437,0.00517941,0.0215572,0.0211,0.00967355,0.00400432,0.00573183,0.00435455,0.00945933,0.00603809,0.00400924,0.00509127,0.00495196,0.00622899,0.0084422,0.0103605,0.00834274,0.0084149
26,0.0104419,0.0161574,0.018882,0.00648845,0.0029738,0,0.0280218,0.0103882,0.0026049,0.0106742,0.0137209,0.0126363,0,0,0.00567949,0.00442885,0.00366011,0.00707011,0.00492465,0.00661843,0.00866197,0.0106475,0.00345638,0.0022014,0.00214223,0.00193801,0,0.0234553,0.00897439,0.012814,0.0182411,0,0,0.00434954,0.00519993,0.0212569,0.0209612,0.00965428,0.00395123,0.00586233,0.00434609,0.00944995,0.00622163,0.00403682,0.00524557,0.00468845,0.0058302,0.00838552,0.0102886,0.00830928,0.00836367
27,0.0102739,0.0158844,0.0186989,0.00654271,0.00308379,0,0.0278634,0.0115079,0.00274977,0.0109986,0.0133884,0.012282,0,0,0.00576229,0.00432043,0.0037523,0.00712555,0.00477441,0.00642728,0.00855868,0.0106282,0.00341521,0.00252246,0.00223062,0.0020868,0,0.0235941,0.00869538,0.0128623,0.018314,0,0,0.00434503,0.00522835,0.0209006,0.0207891,0.00958117,0.00388147,0.00587563,0.00427951,0.00935669,0.00625923,0.00385988,0.00536825,0.00444535,0.00555342,0.00833837,0.00947799,0.00832943,0.0082713
28,0.0102887,0.0155117,0.0184151,0.00651495,0.00320788,0,0.0278131,0.0114346,0.00273816,0.010992,0.0131605,0.012079,0,0,0.00584508,0.00428841,0.00387834,0.00705958,0.00470978,0.00627213,0.0083537,0.0105443,0.003433,0.00273574,0.00232399,0.00226975,0,0.0235655,0.00856309,0.0127483,0.0181682,0,0,0.00434989,0.00510621,0.020423,0.0205516,0.00951843,0.00380853,0.00583346,0.00413225,0.00919954,0.00623161,0.00373512,0.00539871,0.00423869,0.00551551,0.00827166,0.00822752,0.00832973,0.00820624
29,0.010383,0.0150652,0.0180622,0.00639287,0.00335953,0,0.0278064,0.0109112,0.00250499,0.0106242,0.013013,0.0118751,0,0,0.0059091,0.00428489,0.00396308,0.00700445,0.00454895,0.00608233,0.00820301,0.0104188,0.00349049,0.00280929,0.00234918,0.00246084,0,0.0234781,0.00851981,0.0125589,0.0178503,0,0,0.00426875,0.00501293,0.0198741,0.0202506,0.0094863,0.0037386,0.00577677,0.00396901,0.00909482,0.00624333,0.00379746,0.00535178,0.00404548,0.00554582,0.00809006,0.0073199,0.00823444,0.00819328
30,0.0104546,0.0146147,0.017702,0.00621604,0.00351998,0,0.0277415,0.0107019,0.00220954,0.0101297,0.0128978,0.0115618,0,0,0.0059749,0.00427455,0.00394128,0.00698609,0.00427361,0.00584227,0.00808901,0.0102775,0.00353029,0.00284207,0.00243006,0.0026357,0,0.0234032,0.00844556,0.0123601,0.0175405,0,0,0.00413966,0.00489,0.019327,0.0199182,0.00945457,0.00366251,0.00573054,0.00385834,0.00911113,0.0062831,0.00390669,0.00528801,0.00381005,0.00538419,0.00786029,0.00699216,0.00807477,0.00818343
31,0.0104714,0.0141925,0.0173503,0.00607855,0.00366744,0,0.0275454,0.0107466,0.00205802,0.00986126,0.0127382,0.0111584,0,0,0.00608498,0.00426601,0.00388198,0.00692599,0.00396015,0.00560229,0.00785839,0.0101197,0.00350902,0.0029488,0.00250266,0.00280332,0,0.0233167,0.00836445,0.0121725,0.0172387,0,0,0.00402409,0.00471401,0.0187882,0.019577,0.0093934,0.00356034,0.00569954,0.00377255,0.00913505,0.00632866,0.00391384,0.0052296,0.00348984,0.0050459,0.00772222,0.00684985,0.00793531,0.00812879
32,0.0104836,0.0137868,0.0170029,0.00602063,0.00380224,0,0.0272548,0.0107859,0.00206312,0.00993144,0.0124466,0.0107282,0,0,0.00623329,0.00422714,0.00390118,0.00676666,0.00368276,0.0054167,0.00751934,0.00994924,0.00342946,0.00315271,0.00256028,0.00299955,0,0.0232433,0.00845685,0.0120002,0.0169207,0,0,0.00394157,0.00455557,0.0182175,0.0192593,0.00929795,0.0034153,0.0056756,0.00363202,0.009012,0.00648226,0.00388135,0.00520683,0.00312019,0.00472453,0.00764364,0.00658271,0.00782107,0.00803106
33,0.0105262,0.0133527,0.0166492,0.00593442,0.00394812,0,0.0269878,0.010704,0.00205235,0.00999462,0.0120631,0.0103298,0,0,0.00639113,0.00416491,0.00395192,0.00651673,0.00346459,0.00525855,0.00723911,0.0097758,0.00332997,0.00331267,0.00265422,0.0032566,0,0.0231903,0.00875362,0.0118249,0.0166568,0,0,0.00383722,0.00444159,0.0175704,0.0189759,0.00917272,0.00324046,0.00566608,0.00342606,0.00877192,0.00677165,0.00389681,0.0052239,0.00281157,0.00448055,0.00751101,0.0062037,0.00765354,0.00790488
34,0.0105439,0.0128558,0.0162819,0.00573389,0.00412008,0,0.0267956,0.0105542,0.00188778,0.00970733,0.0117192,0.00998396,0,0,0.00654979,0.00415165,0.00391397,0.00624703,0.00323789,0.00504674,0.00712257,0.00957988,0.00325087,0.00338951,0.00271434,0.00356017,0,0.0230639,0.00891091,0.0116256,0.0164762,0,0,0.00362453,0.00435181,0.0168597,0.0186845,0.00902216,0.00308786,0.00563923,0.00320684,0.00859593,0.00703593,0.00390244,0.00519457,0.00257639,0.00426608,0.00733382,0.0057967,0.0073464,0.007767
35,0.0105167,0.0123325,0.0159447,0.00553838,0.00431032,0,0.026612,0.0104526,0.00170422,0.00928192,0.0114202,0.00964985,0,0,0.00673263,0.00418625,0.00381502,0.00606818,0.00292543,0.00479884,0.00714305,0.00932526,0.00319462,0.00352035,0.0028216,0.00382381,0,0.0228111,0.00871907,0.0113526,0.0163697,0,0,0.00342053,0.0040551,0.0161489,0.0183641,0.00883593,0.00297385,0.00547141,0.00301675,0.00856723,0.00709855,0.00383267,0.0050526,0.0021797,0.00408202,0.00715576,0.00542742,0.00690081,0.00764031
36,0.0105035,0.0118172,0.0156509,0.0054662,0.00455681,0,0.0263903,0.0104154,0.00173702,0.0090886,0.0111407,0.00932406,0,0,0.00696463,0.00418741,0.00378347,0.00604448,0.00263758,0.00462239,0.00716265,0.00898335,0.00310986,0.00371641,0.0028976,0.00395508,0,0.0225396,0.00840214,0.0110315,0.0161828,0,0,0.00325652,0.00381525,0.0154006,0.0179972,0.00856732,0.00286521,0.0051137,0.00285036,0.00854668,0.00686466,0.00367682,0.00479167,0.0013986,0.00393691,0.0069249,0.00536202,0.00640719,0.00750204
37,0.0105641,0.0113508,0.0153668,0.0053866,0.00481562,0,0.0261477,0.0103593,0.00191665,0.00904291,0.01089,0.00905498,0,0,0.00709611,0.00413882,0.00380014,0.00605814,0.00247472,0.00450902,0.00682475,0.00852714,0.00297897,0.00384645,0.0030297,0.00403508,0,0.0223069,0.00808249,0.0106312,0.0157987,0,0,0.00313046,0.00360034,0.0145277,0.0176483,0.00824188,0.00275324,0.00473385,0.00268285,0.00838685,0.00641002,0.00346374,0.00444019,0.000480674,0.00379689,0.00655255,0.00580436,0.00591823,0.00728328
38,0.0106059,0.0108539,0.0149917,0.00515644,0.00507387,0,0.02593,0.010268,0.0019679,0.00877192,0.0107249,0.00887863,0,0,0.00712279,0.00402841,0.00379929,0.00603184,0.00233669,0.00440387,0.00606194,0.00804291,0.00287497,0.00387194,0.00315937,0.00416887,0,0.022126,0.0077338,0.0102078,0.0152016,0,0,0.00293449,0.00338019,0.0136575,0.0172741,0.00790477,0.00255022,0.00452882,0.00250204,0.00802791,0.00593504,0.00319701,0.00405417,0.00042716,0.00363155,0.00609227,0.00586539,0.00547288,0.00697789
39,0.01054,0.0103909,0.014571,0.00484546,0.00523065,0,0.0257426,0.0101968,0.00181273,0.00815468,0.0106023,0.00873702,0,0,0.00715042,0.00388312,0.00379463,0.00590294,0.00224754,0.00425465,0.00537518,0.00762712,0.00289208,0.00390393,0.00316691,0.00433652,0,0.021973,0.00753948,0.00983361,0.0145354,0,0,0.00269487,0.00313309,0.0131175,0.0168765,0.00761312,0.00222398,0.0044248,0.00237722,0.00760071,0.00567672,0.00292935,0.00374386,0.000770099,0.0034306,0.00572375,0.00516282,0.00509273,0.00666028
40,0.0104394,0.0101233,0.014299,0.00459514,0.00528858,0,0.0255168,0.0101664,0.00162849,0.00746156,0.0104066,0.008557,0,0,0.00720051,0.00372718,0.00378431,0.005664,0.00226189,0.00404939,0.00516284,0.00728814,0.00299213,0.00401714,0.00316646,0.00443449,0,0.0218555,0.00760638,0.00955556,0.0140699,0,0,0.00254496,0.00285051,0.0129565,0.0165661,0.00735386,0.0019244,0.00429031,0.00225831,0.00726887,0.00546003,0.00266944,0.00349744,0.00110617,0.00321737,0.00551052,0.00444842,0.00475003,0.00636251
41,0.0104437,0.0100053,0.0142092,0.00441541,0.0053198,0,0.0252843,0.0101046,0.00155691,0.00693067,0.0101448,0.00832895,0,0,0.00729615,0.00354643,0.00369245,0.00537978,0.00239092,0.00383653,0.00527132,0.00698845,0.00307052,0.00414369,0.00314327,0.00445327,0,0.0217791,0.0077862,0.00936642,0.013992,0,0,0.00248592,0.0025928,0.012766,0.0164186,0.00707616,0.00175839,0.00418753,0.00211026,0.00702236,0.00491701,0.0023406,0.00321613,0.00146018,0.00303166,0.00528792,0.00401307,0.00435527,0.00603499
42,0.010567,0.00976869,0.0140832,0.00425908,0.00534076,0,0.0251589,0.00993116,0.0016133,0.006606,0.009878,0.00808093,0,0,0.00747918,0.00334462,0.00352223,0.00516482,0.00269581,0.00369227,0.00521961,0.00668197,0.00308295,0.00421565,0.00325054,0.00444665,0,0.0216685,0.00778253,0.00918027,0.0141489,0,0,0.0025188,0.00218141,0.0122763,0.0163043,0.00676318,0.00163421,0.00418172,0.00209818,0.00674302,0.0041833,0.00193226,0.00289197,0.00175016,0.00289366,0.00489488,0.00359033,0.00386685,0.00565899
43,0.0106826,0.00935241,0.0137988,0.00411245,0.00536336,0,0.0251881,0.00971149,0.00170412,0.00647167,0.00971319,0.00789265,0,0,0.00766325,0.00316304,0.00338557,0.00505535,0.00304711,0.00365392,0.00477852,0.00626334,0.00302928,0.00421516,0.00326657,0.00441405,0,0.0214162,0.00768903,0.00895606,0.0139925,0,0,0.00237676,0.00216759,0.0116058,0.0160642,0.0064528,0.00155007,0.00421249,0.00243542,0.00646096,0.00364403,0.00158281,0.00263716,0.00203088,0.00273099,0.00437241,0.00309924,0.00339726,0.00528824
44,0.0107456,0.00903282,0.0135567,0.00394062,0.00543697,0,0.0252334,0.00965886,0.0016339,0.00640477,0.00960624,0.00779032,0,0,0.00771157,0.00299348,0.00331923,0.0049737,0.00327991,0.00360937,0.0042242,0.00576055,0.00292855,0.00420686,0.00328857,0.00434653,0,0.0211453,0.00787377,0.00865725,0.0133878,0,0,0.00214309,0.00228402,0.0109651,0.0158427,0.00619404,0.0015201,0.0042884,0.00299825,0.00628534,0.00327061,0.0014423,0.00252997,0.00226589,0.00251534,0.00393458,0.00284584,0.0031491,0.00496047
45,0.0108124,0.00895555,0.0135064,0.00368791,0.00552809,0,0.0251626,0.00990838,0.00136957,0.00615653,0.00941432,0.00765034,0,0,0.00764068,0.00282304,0.00326446,0.00487617,0.00345977,0.00344856,0.00396697,0.00539098,0.00284368,0.00425019,0.003367,0.00429006,0,0.0211136,0.00804422,0.00834533,0.0127351,0,0,0.00206201,0.00234276,0.0105026,0.015794,0.00599545,0.00151911,0.00449412,0.00310218,0.00616995,0.00280253,0.00150357,0.0025366,0.0023675,0.00242257,0.00377308,0.00300134,0.00314617,0.00465377
