Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
15,0.00377664,0.0104535,0.0107488,0.00757957,0.00387782,0,0.0231441,0.0063962,0.002857,0.01063,0.00827656,0.00867684,0,0,0.00578145,0.00514949,0.00494318,0.00629845,0.00426199,0.0054759,0.00577732,0.00856324,0.00444585,0.0030809,0.00347149,0.00225926,0,0.0213782,0.00526821,0.0104221,0.0101837,0,0,0.000549211,0.0014684,0.0144808,0.012679,0.00838063,0.0022877,0.00541052,0.00306487,0.00788823,0.00595634,0.00371528,0.0050026,0.00112659,0.00434753,0.00670676,0.00553646,0.00681699,0.00713048
16,0.00390638,0.0102397,0.010495,0.00741337,0.00383229,0,0.0229636,0.00630705,0.00288414,0.0105251,0.00794139,0.00840512,0,0,0.00581973,0.00518449,0.00481181,0.00610708,0.00436034,0.00545422,0.0057171,0.00847851,0.00434119,0.00317229,0.00358805,0.00246313,0,0.0211853,0.00497611,0.0102373,0.0100402,0,0,0.000627938,0.0014456,0.0140505,0.0125855,0.00843139,0.00231528,0.00531878,0.00298806,0.00781609,0.00612895,0.00399698,0.00507224,0.00123655,0.00433024,0.00660257,0.00505587,0.00654209,0.00725387
17,0.00405145,0.0100631,0.0102765,0.00735206,0.00387491,0,0.0228744,0.00655258,0.00285654,0.0104485,0.00759978,0.00806491,0,0,0.00584694,0.00527275,0.00483768,0.00607098,0.00408049,0.00522956,0.00495635,0.00824584,0.00434776,0.00327116,0.00374268,0.00281499,0,0.0209891,0.00465193,0.00997645,0.00978606,0,0,0.000907399,0.00116195,0.0135497,0.0125238,0.00844738,0.00235206,0.00517382,0.0030006,0.00773917,0.00640511,0.00422522,0.00516037,0.0013261,0.00447741,0.00652149,0.00441824,0.00630201,0.00735377
18,0.00413859,0.00989331,0.0101426,0.00735165,0.00392997,0,0.022983,0.00710942,0.00283095,0.0104198,0.00721875,0.00766652,0,0,0.0059307,0.00537298,0.00483619,0.00601532,0.00389433,0.00500801,0.00413648,0.00796739,0.00439671,0.00335072,0.00403911,0.00312739,0,0.0208273,0.00440488,0.00972937,0.00946921,0,0,0.000831276,0.00143594,0.0130303,0.0124859,0.0083463,0.00236744,0.00480839,0.00284024,0.00752639,0.00664373,0.00426499,0.00509175,0.000970244,0.00452671,0.00645202,0.0040594,0.00615696,0.00740273
19,0.00420527,0.00967663,0.0100183,0.00732673,0.00392001,0,0.0231601,0.00764174,0.00284218,0.0104128,0.00678386,0.00727987,0,0,0.00606407,0.00541554,0.00475906,0.00579997,0.00387575,0.00494256,0.00363404,0.00777764,0.00440698,0.00343934,0.00426359,0.00326747,0,0.0206827,0.00422596,0.0095635,0.00928013,0,0,0.000896379,0.00141312,0.0125536,0.0124072,0.00815492,0.00236485,0.00424758,0.00265673,0.00722967,0.00672978,0.00414523,0.00484983,0.000671742,0.00435486,0.00624666,0.00422311,0.00600133,0.00742925
20,0.00435015,0.00939293,0.00976941,0.00727167,0.00386935,0,0.0231717,0.00791978,0.00288558,0.0103754,0.006377,0.00690314,0,0,0.00619231,0.00546667,0.00480208,0.00551027,0.00377144,0.00499184,0.00335622,0.00768039,0.00439224,0.00354009,0.00438843,0.00327252,0,0.0204832,0.00400375,0.00938693,0.00913716,0,0,0.00100903,0.00137135,0.0121251,0.0121992,0.00797995,0.00235832,0.00372544,0.00294633,0.00705781,0.0067014,0.00402971,0.00463831,0.000936224,0.00411309,0.0058715,0.00443685,0.00564629,0.00747608
21,0.00454023,0.00906752,0.00935857,0.00722242,0.00379592,0,0.0229466,0.00797462,0.00295475,0.0102391,0.0060948,0.00655583,0,0,0.00632123,0.00569587,0.00501289,0.00527276,0.00348723,0.00506633,0.0031742,0.00758524,0.00442121,0.00361447,0.00448519,0.0032647,0,0.0202238,0.00375665,0.00915649,0.00888234,0,0,0.00119038,0.00138326,0.0116948,0.0118497,0.00786108,0.00233647,0.00342144,0.00350951,0.00701026,0.00663059,0.00398287,0.0045247,0.00107884,0.00392739,0.00552836,0.00409349,0.00513578,0.00751491
22,0.0046886,0.00874343,0.00891971,0.00717483,0.00368122,0,0.0226385,0.0079026,0.00304929,0.0100068,0.00589495,0.00626928,0,0,0.0065318,0.00613081,0.00515634,0.00507234,0.00321592,0.00517571,0.00313351,0.00748636,0.00449274,0.00366223,0.00463115,0.00331437,0,0.0199644,0.00357444,0.00886276,0.00849793,0,0,0.00132416,0.00159136,0.0112448,0.0114771,0.00774564,0.0022964,0.00327139,0.00350583,0.00688436,0.00655825,0.00389419,0.00438093,0.00116089,0.00379848,0.00535229,0.00350931,0.00471011,0.00747427
23,0.00480429,0.00842763,0.00858672,0.00710381,0.00354642,0,0.0224274,0.00780606,0.00316163,0.00977026,0.00568818,0.00604422,0,0,0.00683052,0.00658645,0.00516442,0.00484747,0.00321648,0.00539011,0.00335335,0.00747377,0.00453189,0.00369042,0.00478069,0.00336979,0,0.0197721,0.00342712,0.00852983,0.00813818,0,0,0.00143747,0.00171049,0.0107785,0.0111752,0.00757535,0.00225966,0.00311612,0.00286716,0.00659432,0.00645516,0.00370464,0.0041485,0.00145184,0.00368898,0.00525337,0.00317568,0.00446784,0.00733108
24,0.00490261,0.00810428,0.00837579,0.0070257,0.00348569,0,0.0223478,0.00772418,0.00327704,0.00957782,0.00550503,0.00587871,0,0,0.00707342,0.0069027,0.00525853,0.00467428,0.00336352,0.00568292,0.00354108,0.00755579,0.00451715,0.00369615,0.00483814,0.00334915,0,0.0196553,0.00325558,0.00822552,0.00786725,0,0,0.00170398,0.00157501,0.0102649,0.0109297,0.00732921,0.00219714,0.00292807,0.00241065,0.0062405,0.0062563,0.00350212,0.00389514,0.00193725,0.00356761,0.00516833,0.00319893,0.00435036,0.00710478
25,0.00497042,0.00783125,0.0082893,0.00697704,0.00362242,0,0.0221955,0.00760516,0.00330614,0.00933977,0.00539705,0.00569618,0,0,0.00714377,0.00710641,0.00554499,0.00472745,0.00314359,0.0058742,0.00287864,0.00755145,0.00451316,0.00373391,0.00489739,0.00330015,0,0.0195434,0.00317477,0.00794419,0.00753268,0,0,0.00198142,0.00203367,0.00969712,0.0107238,0.0070243,0.00209244,0.00276961,0.00245747,0.00598057,0.00600326,0.003348,0.00367159,0.00235674,0.00350814,0.00519265,0.00362876,0.00428241,0.00681324
26,0.00504426,0.00771244,0.00832289,0.00692757,0.00397474,0,0.0217255,0.00741343,0.00308435,0.00890498,0.00527415,0.00550287,0,0,0.00706994,0.00729197,0.00596114,0.00504165,0.00261469,0.00581473,0.00182059,0.00724164,0.00454934,0.00380587,0.00499242,0.00331293,0,0.0193599,0.0033299,0.00762046,0.00729985,0,0,0.00240551,0.00238064,0.00913029,0.0105672,0.00670457,0.00202651,0.00265631,0.00265576,0.00586839,0.0058436,0.00321068,0.00347518,0.00269705,0.00363376,0.00534201,0.00403699,0.00418721,0.00648959
27,0.00515139,0.00776328,0.00840157,0.00680348,0.00436888,0,0.0210676,0.00722176,0.00265293,0.00827882,0.00509236,0.00533173,0,0,0.0069228,0.0074776,0.00640286,0.00541194,0.00301949,0.00561243,0.00366811,0.00669173,0.00456317,0.00384932,0.00517029,0.00334658,0,0.0190955,0.00372269,0.00718031,0.00717263,0,0,0.00276994,0.00271656,0.0086158,0.0104497,0.00640534,0.00201122,0.00254637,0.00291596,0.00577135,0.0057713,0.0030364,0.00331519,0.00307761,0.00384864,0.00541666,0.00408283,0.00397744,0.00617985
28,0.00520489,0.0077806,0.00834055,0.00661852,0.00454998,0,0.0205827,0.00713037,0.00229779,0.00770296,0.00494024,0.00521637,0,0,0.00680441,0.00758423,0.006682,0.00558514,0.0038863,0.00547447,0.00550853,0.00622512,0.00449255,0.00384843,0.00536992,0.003308,0,0.0188684,0.00378556,0.00677758,0.00716054,0,0,0.00309569,0.0029593,0.00812723,0.0103118,0.0061089,0.00201689,0.00244232,0.00339885,0.00556105,0.00565123,0.0028328,0.00319757,0.00351471,0.00398262,0.00525033,0.00390541,0.00365284,0.00587686
29,0.00517315,0.00764777,0.00811006,0.00646236,0.00448124,0,0.020402,0.00711793,0.00212302,0.00738855,0.00483796,0.00511252,0,0,0.0067999,0.00749833,0.00665916,0.00552688,0.00424196,0.00544393,0.00603363,0.00598736,0.00436098,0.00386717,0.00542706,0.00321075,0,0.0187378,0.00341717,0.00653844,0.00725728,0,0,0.00337723,0.00317413,0.00762448,0.0101871,0.00574756,0.00205063,0.00239902,0.00383404,0.00530904,0.00545688,0.0026679,0.00306637,0.00391914,0.00400212,0.00489048,0.00356515,0.00326595,0.00549807
30,0.00515474,0.00756022,0.00792418,0.00633249,0.00438387,0,0.0203688,0.00706775,0.00198371,0.00727018,0.00470908,0.00496089,0,0,0.00686894,0.007203,0.00645341,0.00540513,0.00432913,0.00546549,0.00585962,0.00579316,0.00421906,0.00393254,0.00532924,0.00310754,0,0.0186323,0.00312223,0.00636965,0.00733438,0,0,0.00350439,0.00332945,0.00711698,0.0102224,0.00528321,0.00210376,0.00243617,0.0036894,0.00510711,0.00521366,0.00258919,0.00288781,0.00421092,0.00392087,0.00447782,0.00311541,0.00283511,0.00499527
31,0.00517972,0.00761542,0.0079119,0.00615109,0.0044073,0,0.0203506,0.0069549,0.00174425,0.00716236,0.00455249,0.00485066,0,0,0.006915,0.00681408,0.00625924,0.00537161,0.00449876,0.00550792,0.00568268,0.00552187,0.00404642,0.00397813,0.00520409,0.0029852,0,0.0184981,0.00296771,0.00618332,0.00738925,0,0,0.00352996,0.00317706,0.00664571,0.0104493,0.00478675,0.0021744,0.00254872,0.00324196,0.00489431,0.00473334,0.00252752,0.00273075,0.00438135,0.00374689,0.00410972,0.00278354,0.00243771,0.00446173
32,0.00519668,0.00756858,0.00800535,0.00593342,0.00445476,0,0.0203034,0.00680884,0.00143379,0.00710052,0.00443085,0.00477572,0,0,0.00694634,0.00643806,0.00612734,0.00547112,0.00486127,0.00559163,0.00582822,0.00536414,0.0037982,0.00398234,0.00522194,0.00286367,0,0.0183906,0.00284349,0.00603164,0.00734757,0,0,0.00346631,0.00342993,0.00622928,0.0106476,0.00437195,0.00225962,0.00269763,0.0031569,0.0046379,0.00395464,0.00242414,0.00267353,0.00448474,0.00357328,0.00377148,0.0026719,0.00223842,0.00402959
33,0.00521339,0.00720704,0.00810296,0.00575388,0.00439287,0,0.0201691,0.00661458,0.00112903,0.0072077,0.00433179,0.00476789,0,0,0.00705661,0.00607357,0.00598599,0.00566044,0.00551448,0.00575976,0.00629771,0.00540541,0.0035127,0.00400362,0.00533481,0.00283304,0,0.0183674,0.00268099,0.00598062,0.00747193,0,0,0.00353308,0.00349733,0.00583564,0.0105702,0.00409172,0.00241488,0.00284534,0.00327296,0.00439611,0.00327709,0.00246829,0.00272203,0.00461289,0.00351974,0.00347122,0.00271465,0.00232221,0.00368088
34,0.0053026,0.00686384,0.00819105,0.00559665,0.00428756,0,0.0199283,0.00636469,0.000800153,0.00737424,0.00422086,0.00480021,0,0,0.0072254,0.005669,0.00581811,0.00579674,0.00637773,0.00600605,0.00688336,0.0054957,0.00327475,0.00408311,0.00546204,0.00290981,0,0.0183351,0.0024363,0.00591425,0.00755719,0,0,0.00359993,0.00355003,0.005497,0.010323,0.00384392,0.00271431,0.00304003,0.00327691,0.00414597,0.00287979,0.00281542,0.0028389,0.00481173,0.00359131,0.00330046,0.00282957,0.00260566,0.00327858
35,0.00544918,0.00681585,0.00827692,0.00541435,0.00418344,0,0.0196353,0.00612789,0.000475884,0.00746036,0.00408205,0.00483313,0,0,0.00733527,0.00522977,0.00563439,0.00573208,0.00688287,0.00624164,0.00718019,0.00553298,0.00309184,0.00414172,0.00550746,0.00291737,0,0.0182134,0.00219116,0.0057437,0.00749939,0,0,0.0035775,0.00361453,0.00533187,0.0100924,0.003517,0.00316247,0.0033393,0.00324359,0.00384566,0.00262998,0.00328725,0.00301192,0.00499339,0.00367902,0.00313192,0.00300008,0.00294651,0.00279272
36,0.00556115,0.00688674,0.00836105,0.00524356,0.00400549,0,0.0194119,0.00595789,0.000555638,0.0076236,0.00393948,0.00481369,0,0,0.00737262,0.00479705,0.00538273,0.00555441,0.00655954,0.00642807,0.00698831,0.00558199,0.00289509,0.00413561,0.00548891,0.00268726,0,0.0180595,0.00206106,0.00555096,0.00739895,0,0,0.00349897,0.0037391,0.00532917,0.0098372,0.00325999,0.00370255,0.00368413,0.00332852,0.00361418,0.00287159,0.00369566,0.00325545,0.00501707,0.00370293,0.00286749,0.00326974,0.00327016,0.00241578
37,0.00563175,0.00696804,0.00844566,0.00511209,0.00382636,0,0.0193653,0.00583685,0.000938238,0.00800609,0.00381468,0.00480892,0,0,0.00743015,0.00435823,0.00505838,0.0055216,0.006052,0.006637,0.00673706,0.0056901,0.00265892,0.00409632,0.00547015,0.00231456,0,0.017988,0.00200669,0.00545535,0.00734417,0,0,0.00348855,0.00378525,0.0052907,0.0095565,0.00326793,0.00430624,0.00397217,0.00356808,0.00352623,0.00370473,0.0040935,0.0034616,0.00483073,0.00364969,0.00308998,0.00369703,0.00355969,0.00233562
38,0.00574461,0.00690992,0.00854002,0.00497456,0.00371329,0,0.0194539,0.00572279,0.00141488,0.00842163,0.0036823,0.0049093,0,0,0.00755735,0.00392747,0.00473998,0.00564211,0.00644147,0.00682949,0.00683692,0.00584596,0.00242499,0.00406204,0.00546979,0.00209026,0,0.0179954,0.00190894,0.00542229,0.00730983,0,0,0.00356103,0.00347509,0.00521131,0.00941192,0.00350305,0.00497017,0.00426595,0.00408152,0.00346742,0.00468401,0.00465824,0.00349238,0.00453899,0.00356998,0.00360138,0.00421958,0.0038351,0.00250644
39,0.00595869,0.00669459,0.00864518,0.00481952,0.00360033,0,0.019557,0.00557954,0.00201048,0.00871115,0.00352657,0.00503754,0,0,0.00774234,0.00373519,0.00448271,0.00568559,0.00770685,0.00684993,0.00736746,0.0060269,0.00223118,0.00402144,0.00546307,0.00212931,0,0.0179303,0.00171805,0.00529454,0.0069769,0,0,0.00339277,0.00345459,0.00535227,0.00941227,0.00378724,0.00562285,0.00471034,0.00497148,0.00335184,0.00556462,0.00547012,0.00350209,0.00433341,0.0035592,0.00383397,0.00472907,0.00416249,0.00278421
40,0.00621784,0.00653316,0.008724,0.00471128,0.00341062,0,0.0196101,0.00540079,0.00254596,0.00892622,0.00336893,0.00512787,0,0,0.00805737,0.00404518,0.00433071,0.00572147,0.00875955,0.00677957,0.00814214,0.0062157,0.00213992,0.00396665,0.00542175,0.00218322,0,0.0178216,0.00165134,0.00506912,0.00663803,0,0,0.00308474,0.00324243,0.00565208,0.00936344,0.00400717,0.00621286,0.0052719,0.00595645,0.00325154,0.0065116,0.00644103,0.00366392,0.00434776,0.00367883,0.00405928,0.00520751,0.00463734,0.00307608
41,0.00644273,0.00660142,0.008785,0.00462895,0.00318754,0,0.0196853,0.0051832,0.00286725,0.00891201,0.00323529,0.00519773,0,0,0.00868014,0.00478897,0.00600912,0.00612064,0.00919904,0.00687015,0.00863622,0.00641787,0.00222425,0.00391975,0.00537741,0.00208021,0,0.0178141,0.00191801,0.00483272,0.00639387,0,0,0.00283189,0.00307675,0.00562266,0.00914211,0.00417526,0.00681256,0.00577183,0.00672426,0.00319783,0.00766684,0.00738299,0.00389996,0.0045749,0.00398828,0.0044922,0.00566742,0.00528302,0.0033722
42,0.0066647,0.00697585,0.00887716,0.00448319,0.00309582,0,0.0197577,0.00496997,0.00333804,0.00855495,0.00311753,0.00532064,0,0,0.00959294,0.0058348,0.0109443,0.00684057,0.00967964,0.00715717,0.00881309,0.0066632,0.00243124,0.00391555,0.00533576,0.00201134,0,0.0179418,0.00226379,0.0046725,0.00628157,0,0,0.00277311,0.00294218,0.00520293,0.00869621,0.00439279,0.0074926,0.00614077,0.00732926,0.00313135,0.00887884,0.00823392,0.00412861,0.00493369,0.00451794,0.0050111,0.00611991,0.00589961,0.00370437
43,0.00698015,0.00773627,0.00891969,0.00428194,0.00321416,0,0.019734,0.00482502,0.00393889,0.00818839,0.00304765,0.00544224,0,0,0.0104733,0.00708735,0.0151148,0.00730771,0.0105299,0.0074471,0.00891038,0.00698981,0.00261551,0.00394711,0.00528644,0.00212297,0,0.0180624,0.00214719,0.00463945,0.00625726,0,0,0.00281001,0.00287727,0.00491537,0.00809177,0.0047313,0.00823748,0.00646556,0.00795431,0.00310739,0.0100094,0.00908974,0.00436168,0.00536664,0.00510955,0.00550758,0.00665386,0.00641552,0.00409079
44,0.00737439,0.00833043,0.00872669,0.00416156,0.00332452,0,0.0196496,0.004737,0.00450697,0.00816836,0.00301908,0.00546639,0,0,0.0111349,0.00828971,0.0164726,0.00722458,0.0112489,0.00761972,0.00904771,0.0072988,0.00271817,0.00395818,0.00522523,0.00218968,0,0.018088,0.0015644,0.0046876,0.00626085,0,0,0.00282014,0.00285268,0.00495462,0.00757934,0.00515249,0.00899859,0.00682432,0.0086984,0.00320461,0.0111174,0.00995516,0.00460923,0.0058782,0.00555537,0.00598255,0.00731437,0.0069918,0.00452504
45,0.0077383,0.00837152,0.00830436,0.00428243,0.00322218,0,0.0196237,0.00461805,0.00508685,0.00863562,0.00295963,0.00544641,0,0,0.0114915,0.00908291,0.0149569,0.00672294,0.0114713,0.00776452,0.00926158,0.00743427,0.00276954,0.00391522,0.00514854,0.00214192,0,0.0180908,0.00104742,0.00471787,0.00629495,0,0,0.00281768,0.00265354,0.00511276,0.00733123,0.00555925,0.00976659,0.00722714,0.00958522,0.00339433,0.0122399,0.0107966,0.00482902,0.00648556,0.00586366,0.00644551,0.00799472,0.00763538,0.00498641
46,0.00804377,0.00829693,0.0078207,0.00470129,0.00307474,0,0.0196769,0.00441012,0.00570866,0.0097355,0.00287219,0.00543502,0,0,0.011309,0.00937198,0.0100809,0.0058606,0.0116641,0.00798077,0.00953188,0.00736008,0.00287759,0.00385464,0.00512433,0.0022031,0,0.0181746,0.000974077,0.00473884,0.00625133,0,0,0.00276507,0.00268823,0.00523862,0.00730159,0.00585835,0.010489,0.00761564,0.0105257,0.00361876,0.0132532,0.0116195,0.00496376,0.00700771,0.00612792,0.00685623,0.00858532,0.00817662,0.00544209
47,0.00833748,0.00837608,0.00744066,0.00524828,0.00309822,0,0.0197122,0.00414928,0.00646806,0.0112461,0.00282713,0.00544713,0,0,0.0107513,0.00955085,0.00562059,0.00493213,0.0122744,0.00820489,0.00971145,0.00722619,0.00325647,0.00380257,0.00513833,0.00244641,0,0.0183355,0.00130813,0.0048012,0.00625696,0,0,0.00278255,0.0027319,0.00530287,0.00737976,0.00600471,0.0111021,0.00789808,0.011327,0.0038049,0.0140548,0.0122854,0.00504496,0.00733462,0.0063484,0.00716039,0.00907268,0.00858214,0.00585468
48,0.00860986,0.00855151,0.00738738,0.00561136,0.00327246,0,0.0196638,0.00390154,0.00725221,0.0122872,0.00287865,0.00535481,0,0,0.0105122,0.01001,0.00724124,0.00445733,0.0128963,0.00843166,0.00981687,0.00726194,0.00380303,0.00378678,0.00525378,0.00268385,0,0.0184317,0.00141901,0.00474665,0.0061818,0,0,0.00279146,0.00275737,0.0053277,0.00742658,0.00605628,0.0116839,0.00807799,0.0118414,0.00388936,0.0146924,0.0125734,0.00515055,0.00758754,0.00655433,0.00737101,0.00951757,0.00895426,0.0062205
49,0.00879029,0.00874812,0.00769021,0.00571113,0.00341626,0,0.0196166,0.00369074,0.00798241,0.0124314,0.00280833,0.00533152,0,0,0.0108931,0.0107002,0.00812259,0.00440791,0.013011,0.00888412,0.0101094,0.00761245,0.00420623,0.00374847,0.00521977,0.00273491,0,0.0183541,0.00116758,0.0044748,0.00602321,0,0,0.00276158,0.0025626,0.00530741,0.00724159,0.00614865,0.012328,0.00825618,0.0121125,0.00395319,0.0152914,0.0126005,0.00527194,0.00787493,0.00678273,0.00755251,0.00993484,0.00931953,0.00659229
50,0.00886047,0.00888608,0.00781583,0.00574581,0.00351703,0,0.0196027,0.00346982,0.00880102,0.0122788,0.00261965,0.0053342,0,0,0.0115036,0.011458,0.008246,0.00448328,0.013009,0.0096312,0.0107976,0.00829702,0.00450903,0.00369756,0.0050658,0.00271611,0,0.018206,0.00106191,0.00414751,0.00586192,0,0,0.00271573,0.00239083,0.00519706,0.00680668,0.00639218,0.0129203,0.00835864,0.0123471,0.00416417,0.0159439,0.012797,0.00535104,0.00812157,0.00692681,0.0076923,0.0102267,0.00960837,0.00701762
51,0.00890757,0.0088283,0.0073343,0.00584251,0.00365615,0,0.0195916,0.00322782,0.00959565,0.0124383,0.00241605,0.00536773,0,0,0.0119311,0.0122289,0.00868041,0.00453834,0.0135439,0.0103193,0.011588,0.00916919,0.00490134,0.00362509,0.00485519,0.00284658,0,0.0181079,0.00138218,0.00386868,0.00573036,0,0,0.00267943,0.00228315,0.00501808,0.00638432,0.00680106,0.0133112,0.00818009,0.0126999,0.0045003,0.0166261,0.0133184,0.00537208,0.00822111,0.00689472,0.00768382,0.0103043,0.00974478,0.00744929
52,0.00904762,0.00862131,0.00673189,0.00593653,0.00381086,0,0.0195027,0.00298165,0.0100875,0.0128354,0.00226467,0.00546363,0,0,0.0121599,0.0128692,0.0090988,0.00462615,0.0144263,0.0106679,0.0121133,0.00989632,0.00538697,0.00354445,0.00469477,0.00308709,0,0.0180599,0.001615,0.00358781,0.00561943,0,0,0.00267036,0.00219036,0.00490445,0.00609045,0.00724657,0.0135457,0.00780168,0.0131591,0.00473734,0.017177,0.0138514,0.00532688,0.0082014,0.00678252,0.00747974,0.010188,0.00969557,0.0077591
53,0.00934412,0.0084972,0.00655296,0.00596747,0.00391672,0,0.0192602,0.00270972,0.0103244,0.0131058,0.00219474,0.00560292,0,0,0.0123645,0.0131957,0.00925407,0.00478574,0.0150055,0.0108022,0.0124237,0.0102656,0.00576161,0.00345672,0.00462402,0.00324303,0,0.0180053,0.00169711,0.00328529,0.00549853,0,0,0.00270326,0.00229707,0.00488805,0.00579723,0.00752381,0.0136976,0.00753117,0.013632,0.00474731,0.0174012,0.0139952,0.00514883,0.00815306,0.00672092,0.00717617,0.00994458,0.00945924,0.00786797
54,0.0097665,0.00845597,0.00649996,0.00599069,0.00394498,0,0.0188633,0.0023992,0.0104628,0.0131548,0.00219649,0.00583737,0,0,0.0126079,0.013237,0.0092391,0.00501187,0.0151461,0.0109487,0.012618,0.0104388,0.00581249,0.00335703,0.00453693,0.00324445,0,0.017922,0.00172009,0.00303651,0.00551807,0,0,0.00283162,0.00239627,0.00484306,0.00534525,0.00755024,0.0137017,0.00744741,0.0139881,0.00459204,0.0171985,0.0136488,0.00480452,0.0081145,0.00672538,0.00691284,0.00961294,0.00908806,0.00780896
55,0.0102161,0.0082377,0.00614366,0.00606331,0.00392658,0,0.0183979,0.00212018,0.0105085,0.0131627,0.0023733,0.00605167,0,0,0.012745,0.013106,0.00915257,0.00529212,0.015167,0.0111919,0.0127852,0.0106595,0.00554027,0.00322642,0.00446905,0.00313796,0,0.0178087,0.00168691,0.00290988,0.00571573,0,0,0.00300674,0.00264285,0.0047063,0.00483261,0.00739577,0.0135068,0.00741641,0.0141096,0.00436004,0.0166115,0.0129964,0.00440737,0.00810255,0.00677998,0.0067804,0.00925122,0.00874148,0.00765548
56,0.0105956,0.00784711,0.00577682,0.00615697,0.00390784,0,0.0179715,0.00195508,0.0104089,0.0132456,0.00274881,0.00621649,0,0,0.012602,0.0127476,0.00895485,0.00560513,0.0151159,0.0115139,0.0128912,0.010975,0.00516445,0.00315041,0.00442515,0.00293756,0,0.0176502,0.00156936,0.00288397,0.00609178,0,0,0.00320208,0.00290313,0.00452865,0.00447697,0.00713248,0.0132497,0.00745747,0.0140125,0.00412868,0.0157699,0.0122108,0.00412605,0.00817032,0.00695818,0.0068421,0.00903853,0.0086179,0.00744978
57,0.0108581,0.00756206,0.00580183,0.00623932,0.00386465,0,0.0176131,0.0018953,0.010168,0.0134211,0.00323543,0.00638924,0,0,0.0122361,0.0121008,0.00860996,0.00591714,0.0148341,0.0118735,0.0127953,0.0113625,0.00484838,0.00324526,0.0043578,0.00262586,0,0.0174341,0.00142454,0.00286399,0.00644407,0,0,0.0033623,0.00308485,0.00437014,0.00430574,0.00676536,0.0131093,0.00769133,0.0138103,0.00401337,0.0147825,0.0112856,0.00401293,0.00840033,0.00729828,0.0071548,0.00916862,0.00876167,0.00719438
58,0.0109964,0.00725621,0.00589224,0.00632595,0.00364257,0,0.0172955,0.00182536,0.0098734,0.0137547,0.00373034,0.00662184,0,0,0.0118926,0.0113408,0.00820366,0.00624094,0.0145089,0.012171,0.0126147,0.0118195,0.00458111,0.00339688,0.00417918,0.00226118,0,0.017159,0.00131827,0.00281127,0.00662146,0,0,0.00343626,0.00299496,0.00430826,0.00428472,0.00628299,0.01302,0.00809914,0.0135984,0.00405103,0.013698,0.0102213,0.00402179,0.00881737,0.00764419,0.00761636,0.0095695,0.00899662,0.00684449
59,0.0110147,0.00659876,0.0054679,0.00638575,0.00307189,0,0.017044,0.00166237,0.00962824,0.0142133,0.00419493,0.0067868,0,0,0.0116726,0.0106805,0.00785519,0.00663845,0.0144067,0.0122978,0.0125242,0.0122808,0.00428851,0.00341811,0.00405922,0.00189811,0,0.0167839,0.00119579,0.00271135,0.00633433,0,0,0.00330369,0.00296429,0.00442052,0.00429383,0.00575399,0.0127112,0.00858368,0.0134498,0.00417458,0.0125332,0.00915279,0.00416558,0.00926442,0.00777976,0.00785633,0.00982737,0.00912036,0.00631928
60,0.010885,0.00622876,0.0047134,0.00634415,0.00237233,0,0.0169029,0.00148362,0.00937339,0.0145444,0.00456149,0.00687725,0,0,0.0114566,0.0100519,0.00756885,0.00709325,0.0142508,0.0123026,0.0123642,0.0126308,0.00387622,0.00332772,0.00396111,0.00165647,0,0.0162965,0.00105009,0.00248732,0.00555825,0,0,0.002924,0.00280734,0.00467127,0.00424784,0.00531269,0.0120648,0.00905098,0.0133015,0.00439039,0.0112879,0.00808202,0.00451325,0.00947473,0.00768336,0.00773614,0.00963157,0.0090976,0.00557381
61,0.0105719,0.00641726,0.00428885,0.00622222,0.00205683,0,0.0168393,0.00144321,0.00885836,0.0145381,0.00476029,0.00677077,0,0,0.0112003,0.00922654,0.00734109,0.00744004,0.0135313,0.0122434,0.0117769,0.0126956,0.00322111,0.00309042,0.0038174,0.0015053,0,0.0158173,0.00117296,0.00215939,0.00477959,0,0,0.00248614,0.00260558,0.00488666,0.00412635,0.00496233,0.0112216,0.00933984,0.0128561,0.00471805,0.00997423,0.00687165,0.00496828,0.00937048,0.00748799,0.00772454,0.00900089,0.00894983,0.00468417
62,0.0100789,0.00637656,0.0043747,0.00610721,0.00210241,0,0.016813,0.00161319,0.00796401,0.0141911,0.00472132,0.00646756,0,0,0.0109724,0.00816895,0.0072918,0.00752806,0.0122704,0.0119173,0.0106884,0.0122447,0.00226259,0.00270616,0.00354588,0.00126321,0,0.0155045,0.00163022,0.00179714,0.00473205,0,0,0.00226252,0.00242557,0.00500151,0.00394603,0.00454537,0.0103369,0.00934091,0.0119753,0.0050996,0.00862919,0.00569972,0.00536483,0.00912305,0.0072374,0.00770907,0.00809244,0.0085858,0.00378861
