Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe,
109,0.0115872,0.014511,0.0223548,0.00514586,0.0135463,0,0.0236954,0.00982254,0.00647505,0.00978121,0.0023064,0.00320177,0,0,0.0148009,0.0107488,0.00863859,0.013308,0.0390132,0.0333403,0.035319,0.0240478,0.00204676,0.00125368,0.00333328,0.0108189,0,0.0216335,0.00725392,0.0136252,0.0139638,0,0,0.00269363,0.00365154,0.0125476,0.017453,0.00342528,0.00252337,0.00412219,0.00970606,0.0106126,0.0112044,0.00969382,0.00997266,0.0147842,0.0171021,0.00452355,0.00575908,0.00699879,0.00244083,0
110,0.0116502,0.0142215,0.0225562,0.00584474,0.0127359,0,0.0238514,0.00964904,0.00595248,0.00972929,0.00214068,0.00371409,0,0,0.014761,0.00996153,0.00849771,0.0128515,0.0373859,0.0320487,0.0330956,0.0230487,0.00253322,0.0011572,0.00301668,0.0103512,0,0.0217548,0.00722895,0.0137556,0.0141105,0,0,0.00268552,0.00378275,0.0135563,0.0170308,0.00305999,0.00206485,0.00484038,0.00850132,0.00980699,0.00990004,0.00844206,0.00930499,0.0155124,0.0172228,0.0050419,0.00526767,0.00551831,0.00258735,0
111,0.0118979,0.0139199,0.022742,0.00576233,0.012505,0,0.0240476,0.00941456,0.00560709,0.00942636,0.00211271,0.00432596,0,0,0.0147172,0.00946175,0.00836094,0.0122977,0.0375851,0.0320962,0.0330688,0.0228094,0.002561,0.000954406,0.00273439,0.0100665,0,0.0218254,0.00716112,0.0138219,0.0142257,0,0,0.00267143,0.00386485,0.014513,0.0165553,0.00285571,0.0018536,0.00577356,0.00747627,0.00893539,0.00850992,0.00703046,0.00873713,0.0154699,0.0167089,0.00605749,0.00490221,0.00480509,0.00284785,0
112,0.0122975,0.0133595,0.0228549,0.00603918,0.0116882,0,0.0242587,0.00917686,0.0050232,0.0092955,0.002223,0.00505555,0,0,0.014525,0.00900963,0.00866635,0.0121478,0.0363733,0.0309694,0.0313171,0.0219087,0.00328689,0.000766599,0.00243783,0.009772,0,0.0218635,0.00706107,0.0138313,0.0142961,0,0,0.00264104,0.00390889,0.0154635,0.0159406,0.00273172,0.00189449,0.00672111,0.00676377,0.00795882,0.0069378,0.00538753,0.00808918,0.0146681,0.0156696,0.00670132,0.0045917,0.00475976,0.00309981,0
113,0.0128033,0.0127415,0.022871,0.00609273,0.0110365,0,0.0244719,0.00898352,0.00423972,0.00974252,0.0024755,0.00586862,0,0,0.0145819,0.00878768,0.00816688,0.0122852,0.035811,0.0303485,0.0305432,0.0216168,0.00495222,0.000654972,0.00217715,0.00961845,0,0.0218687,0.00693536,0.0137807,0.0143171,0,0,0.00260069,0.00390984,0.0164258,0.0153099,0.00268451,0.00204774,0.0076802,0.00657706,0.00697606,0.00533199,0.00368025,0.00734712,0.0129289,0.013973,0.00666886,0.00440639,0.00536911,0.00331928,0
114,0.0133765,0.012104,0.022796,0.00638903,0.0104874,0,0.02466,0.00886194,0.00382707,0.00997392,0.00283195,0.00667678,0,0,0.0145434,0.00840219,0.00777634,0.0121545,0.0353235,0.0297759,0.0298701,0.0211911,0.00657141,0.000672336,0.00197254,0.00962542,0,0.0218333,0.00678516,0.0136597,0.0142664,0,0,0.00255359,0.00385329,0.0174067,0.0147335,0.00280711,0.00230464,0.00857333,0.00682149,0.00611837,0.0037555,0.00193396,0.00654347,0.0104472,0.0119219,0.00660501,0.00471697,0.00663158,0.00348249,0
115,0.013975,0.0115031,0.022637,0.00621156,0.0100629,0,0.0248014,0.00882203,0.00320766,0.00893771,0.00323605,0.00737077,0,0,0.0141222,0.00784385,0.0081855,0.011505,0.0347109,0.0290711,0.0289855,0.0203289,0.00680172,0.000757273,0.00184448,0.00978361,0,0.0217533,0.00661776,0.0134694,0.0141358,0,0,0.00250528,0.00373849,0.018323,0.0142602,0.00319692,0.00263524,0.00930303,0.00734879,0.00555125,0.00247639,0.000510504,0.00583843,0.00770822,0.0101099,0.00752176,0.00592436,0.00852516,0.00356646,0
116,0.0145575,0.0109825,0.0224124,0.00671723,0.00980496,0,0.0248793,0.00885462,0.00414805,0.00669586,0.0036283,0.00785786,0,0,0.0132549,0.00762745,0.0100191,0.0105553,0.0339977,0.0282627,0.0278645,0.0189331,0.00523967,0.000832866,0.0018018,0.0100159,0,0.0216283,0.00643864,0.0132211,0.0139241,0,0,0.00244805,0.00358855,0.0190325,0.0138952,0.00390188,0.0029944,0.00980171,0.00800527,0.00540355,0.00209612,0.00168384,0.00544177,0.0058298,0.00933059,0.00953709,0.00777039,0.0107125,0.00356748,0
117,0.0150585,0.0104431,0.0221072,0.00702719,0.00949572,0,0.0249023,0.00895559,0.00423834,0.0059684,0.00398079,0.00811682,0,0,0.0129765,0.00719397,0.00984291,0.00998713,0.0332061,0.0274118,0.027124,0.0183267,0.00582199,0.000872332,0.00182583,0.010181,0,0.0214853,0.00627624,0.0129557,0.0136786,0,0,0.00239354,0.00342717,0.0193973,0.0135064,0.0047411,0.00320709,0.0100155,0.00865825,0.00539573,0.00278564,0.0030507,0.00520765,0.00608592,0.0096723,0.011897,0.00979269,0.0127895,0.00359176,0
118,0.0154683,0.00983075,0.021797,0.00731027,0.00912922,0,0.0248659,0.00907382,0.00433709,0.00538569,0.00426256,0.00814674,0,0,0.0127199,0.00650813,0.00933232,0.00944451,0.0320907,0.0263077,0.0261812,0.0177154,0.00655503,0.000887108,0.0018945,0.0102606,0,0.0213218,0.00611645,0.012678,0.0134042,0,0,0.00231427,0.00324905,0.0194242,0.0130182,0.00558991,0.00323153,0.0099783,0.00916785,0.00532242,0.00370097,0.00407506,0.00496264,0.00802464,0.0106986,0.0139632,0.0115691,0.01443,0.00372826,0
