Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
9,0.00577305,0.0117562,0.023506,0.0134658,0.00579463,0,0.0277089,0.00622352,0.0105344,0.00673241,0.00780238,0.00963103,0,0,0.00988134,0.00400896,0.00901957,0.0100321,0.0212841,0.0161679,0.0156433,0.0119985,0.015491,0.0018735,0.00380358,0.00483828,0,0.0269939,0.00371325,0.0171693,0.0189456,0,0,0.00648931,0.0072308,0.0206688,0.0154624,0.00857621,0.00389392,0.0101571,0.00536541,0.00587079,0.00823774,0.00806349,0.00620332,0.0059189,0.00365007,0.0064366,0.00421703,0.00788554,0.00676098
10,0.00575215,0.00954621,0.0227653,0.0130635,0.00582105,0,0.0276197,0.00607881,0.0110485,0.00775154,0.00751625,0.0088655,0,0,0.0102092,0.00326101,0.00781594,0.00970644,0.0198696,0.0142369,0.0158215,0.0118839,0.0144592,0.00230219,0.00420854,0.00486834,0,0.0265613,0.00373129,0.0167091,0.0183597,0,0,0.00620575,0.00686823,0.0195358,0.0140602,0.00851981,0.00355001,0.00941998,0.00527721,0.00547357,0.0078654,0.00783177,0.00574578,0.00590746,0.00307974,0.00587345,0.00399521,0.00738871,0.00662943
11,0.00579849,0.00758465,0.0218595,0.0121928,0.00597547,0,0.0275469,0.0060602,0.0114012,0.00901133,0.00722346,0.00812552,0,0,0.0106959,0.00386924,0.00673425,0.0095377,0.0184308,0.0121874,0.0162461,0.0120724,0.0128888,0.00277545,0.00464034,0.00479341,0,0.0261293,0.00377319,0.0162973,0.0178248,0,0,0.00593788,0.00652594,0.0185985,0.0125871,0.00836941,0.00319242,0.00895325,0.00525174,0.00518792,0.0076095,0.00765362,0.0054091,0.0058745,0.00271379,0.00552905,0.00401107,0.00714493,0.00644828
12,0.00590411,0.00639341,0.0208072,0.0107114,0.0062639,0,0.0274932,0.00616428,0.0115461,0.0101855,0.00697403,0.00748486,0,0,0.0112992,0.0054274,0.00595999,0.00942438,0.0170782,0.0100599,0.0169037,0.0126361,0.0108537,0.00332757,0.00514464,0.00462424,0,0.0257172,0.00380248,0.0159357,0.017345,0,0,0.00568547,0.0062221,0.0179673,0.0111936,0.00818729,0.00282329,0.00874542,0.00532634,0.00500368,0.00739177,0.00748543,0.00518352,0.00581663,0.0025036,0.00537453,0.00424162,0.00714738,0.00621132
13,0.00605555,0.00636429,0.0196705,0.00862859,0.00663659,0,0.0274917,0.00637572,0.0115593,0.0110867,0.00682843,0.0070271,0,0,0.0118698,0.00730572,0.00582639,0.0093234,0.0158525,0.00793175,0.0176474,0.0135416,0.00864204,0.0039142,0.00567645,0.00442968,0,0.0253405,0.00381135,0.0156205,0.0169267,0,0,0.00545011,0.00595196,0.017683,0.0100117,0.00801676,0.00247906,0.00870988,0.00548836,0.00484728,0.00711152,0.00725701,0.00499745,0.00569761,0.00232251,0.00532031,0.00460729,0.00732109,0.00594523
14,0.00622286,0.00737888,0.0185478,0.00629149,0.00706559,0,0.0275558,0.0066564,0.0119279,0.0121115,0.00681288,0.00675556,0,0,0.0120524,0.00924069,0.00675878,0.00943184,0.0144205,0.00829824,0.0180482,0.0144775,0.00700495,0.00450395,0.00622392,0.00432538,0,0.02505,0.00380715,0.0153977,0.0165957,0,0,0.00524804,0.00579778,0.0177142,0.00913118,0.00788463,0.00219474,0.00873432,0.00568747,0.0046507,0.00672158,0.00693046,0.00480096,0.00552285,0.00206796,0.00527581,0.00503094,0.00756266,0.00568843
15,0.00640051,0.00801687,0.0177846,0.00340106,0.00683838,0,0.0276117,0.00686506,0.0104561,0.0101322,0.0069342,0.00669403,0,0,0.0139398,0.0116182,0.00694196,0.00912934,0.0143033,0,0.020085,0,0.00533399,0.00503625,0.00672694,0.00385103,0,0.0246069,0.00369095,0.0149208,0.016017,0,0,0.00489949,0.00542279,0.0180067,0.00890598,0.00802166,0.00212313,0.00895276,0.00609903,0.00440095,0.00618667,0.00650425,0.00452248,0.00513702,0.00161386,0.00525431,0.00547072,0.0079275,0.00559855
16,0.00656525,0.00902409,0.0171735,0.00219693,0.00704652,0,0.0278491,0.00712617,0.0104531,0.00982862,0.00713189,0.00674592,0,0,0.0140988,0.0133646,0.00823453,0.0087512,0.0137505,0,0.0208869,0,0.00585323,0.00552447,0.00722993,0.00416285,0,0.0244724,0.00372112,0.0148179,0.0159188,0,0,0.00480708,0.00533099,0.0186737,0.00883759,0.00805814,0.00200775,0.00893822,0.00622825,0.00411548,0.00572962,0.00610047,0.00434957,0.00484267,0.00118315,0.0051706,0.00587101,0.00815419,0.00550534
17,0.00670156,0.00981937,0.0168596,0.00340012,0.00727191,0,0.0281179,0.00729182,0.0106327,0.00946768,0.00739383,0.00687503,0,0,0.0142224,0.0152467,0.00984772,0.00852138,0.0135249,0,0.0216572,0,0.00703799,0.00592892,0.00769898,0.00462312,0,0.0243841,0.0037618,0.014736,0.0158946,0,0,0.00473941,0.00524736,0.0194247,0.008991,0.00818702,0.00197216,0.00889575,0.00632613,0.00384856,0.00535131,0.00576217,0.0042331,0.00464431,0.000892343,0.0051038,0.00620488,0.00835684,0.0055211
18,0.00683661,0.01067,0.0167732,0.00491486,0.00857315,0,0.0283821,0.00738286,0.0109247,0.00917673,0.0076351,0.00702408,0,0,0.0143687,0.0172331,0.0116579,0.00854911,0.0138216,0,0.0219376,0,0.00803065,0.00628297,0.00816769,0,0,0.0243356,0.00385247,0.0147086,0.0159695,0,0,0.00469269,0.00522388,0.0204586,0.00884597,0.00813262,0.0018318,0.00857737,0.00602249,0.00368722,0.00523143,0.00562953,0.00431289,0.00448277,0.000843125,0.00497687,0.00651544,0.00842577,0.00547784
19,0.00683031,0.0158489,0.0161844,0.00167011,0.0101056,0,0.0286882,0.0073426,0.0207378,0.0210111,0.00802429,0.00729609,0,0,0.0171657,0.0238152,0.019516,0.0166958,0.0051801,0.104691,0.01954,0,0.0114029,0.00643751,0.00842561,0.00602093,0,0.0244355,0.00391452,0.0148227,0.0161957,0,0,0.00470554,0.0052985,0.0191418,0.00842496,0.00843757,0.0020488,0.00865289,0.00664514,0.00340356,0.00479341,0.00524562,0.00413789,0.00558466,0.000978607,0.00491668,0.00658327,0.0085938,0.00565199
20,0.00691635,0.0118332,0.0169042,0.00665884,0.00998918,0,0.028791,0.00728587,0.0133656,0.0110999,0.00819659,0.00744937,0,0,0.0122499,0.021271,0.0169446,0.0107712,0.015169,0,0.02131,0.0201324,0.0100098,0.00665959,0.00879561,0,0,0.024287,0.0040068,0.0146854,0.0161724,0,0,0.00453874,0.00520422,0.0215729,0.00908371,0.00838581,0.00191068,0.00829654,0.0059443,0.00359926,0.00509437,0.00552776,0.00444813,0.00482488,0.00134175,0.0050013,0.0068697,0.00872592,0.00567173
21,0.00681842,0.0104749,0.0172537,0.00799027,0.00796234,0,0.028917,0.00710371,0.0122893,0.0091671,0.00855086,0.00785246,0,0,0.0144858,0.0236075,0.0182463,0.00958838,0.0147019,0,0.0232625,0,0.00960341,0.0066116,0.00883537,0.00589569,0,0.0242182,0.00399466,0.0145823,0.0161313,0,0,0.00437165,0.00511801,0.0216193,0.0102675,0.00902598,0.00230109,0.00867978,0.00657851,0.00370238,0.00493821,0.00547047,0.00434919,0.00516827,0.0020141,0.00528042,0.00675889,0.00900924,0.00611551
22,0.00678858,0.0104324,0.0174813,0.0084065,0.00925633,0,0.028923,0.00699732,0.0124839,0.00909162,0.00873527,0.0080728,0,0,0.0145106,0.0250528,0.0196895,0.00986708,0.0152989,0,0.0224892,0,0.00961044,0.00663713,0.00895461,0,0,0.0241333,0.00406001,0.0145097,0.0161458,0,0,0.00423127,0.00505333,0.0223018,0.0100762,0.00883352,0.00227797,0.00827456,0.00621416,0.00377204,0.00508515,0.00556137,0.00454938,0.00515079,0.00226695,0.00528988,0.00692766,0.0089848,0.00603008
23,0.00665067,0.00988128,0.017666,0.00893991,0.00788101,0,0.0288753,0.00680452,0.0126644,0.00910121,0.00904032,0.00846091,0,0,0.0142541,0.0260508,0.0208502,0.0101308,0.0149212,0,0.0222996,0,0.00984624,0.00648076,0.00884,0.00590441,0,0.0239997,0.00400907,0.0143086,0.015953,0,0,0.00401941,0.00488183,0.0220459,0.0108826,0.00916596,0.00259427,0.00843859,0.0067581,0.0037855,0.00483522,0.00535531,0.00437203,0.0054366,0.00290763,0.00554606,0.00692751,0.00913852,0.00626209
24,0.00655268,0.00964583,0.0178491,0.0090618,0.00901932,0,0.0286937,0.00667403,0.0125118,0.00888874,0.0092158,0.00861228,0,0,0.0140756,0.0263086,0.0210923,0.01004,0.0150398,0,0.0208878,0,0.00971646,0.00638476,0.00876544,0,0,0.0238329,0.00399249,0.014081,0.0157542,0,0,0.00383356,0.00465412,0.0226039,0.0106286,0.00884242,0.00262834,0.00794165,0.00647615,0.00370059,0.00486916,0.00527864,0.00446589,0.00524656,0.00316786,0.00561568,0.00719808,0.00907953,0.00608786
25,0.00627818,0.014225,0.0176761,0.00529981,0.00933899,0,0.0283678,0.00633128,0.0204254,0.0194978,0.0095391,0.00905613,0,0,0.0185669,0.0298786,0.0239781,0.0159064,0.010459,0.100773,0.0190686,0,0.0109077,0.00609193,0.00846159,0.00565614,0,0.0233308,0.00371996,0.0132908,0.0147823,0,0,0.00330853,0.00405055,0.0205877,0.0101702,0.0090088,0.00294974,0.00803465,0.00736421,0.00339504,0.00408515,0.00453312,0.00395851,0.00592851,0.00330528,0.005813,0.00743767,0.00937073,0.00615943
26,0.00619637,0.00914603,0.017949,0.00883777,0.0091531,0,0.0281614,0.00626712,0.0128778,0.00974261,0.00958551,0.00916131,0,0,0.0110857,0.0252948,0.0212861,0.0114975,0.0141632,0,0.0167088,0.0161898,0.00986913,0.00600332,0.00837538,0,0,0.0232531,0.00374577,0.0132111,0.0146805,0,0,0.00325702,0.00396585,0.0226284,0.0107756,0.00865024,0.00293371,0.00733368,0.00682852,0.00337071,0.00441148,0.00469807,0.00418435,0.0053923,0.00375275,0.00597253,0.00772272,0.00929722,0.00604857
27,0.00602537,0.00843542,0.0175789,0.00896243,0.00699396,0,0.0280042,0.00604954,0.0114892,0.00816512,0.00993832,0.00962361,0,0,0.0122357,0.0242524,0.0197374,0.00925643,0.0126508,0,0.0164199,0,0.00908185,0.00567064,0.00798329,0.00570155,0,0.0231364,0.00364148,0.0129617,0.0142842,0,0,0.0031073,0.00375036,0.0225605,0.0117687,0.00892625,0.00321047,0.00720906,0.00740037,0.00335298,0.0040552,0.00434506,0.00390808,0.00575743,0.00401565,0.00613828,0.00773934,0.00949948,0.00633709
28,0.0057984,0.00778621,0.0176662,0.00840837,0.00836614,0,0.0275935,0.00581981,0.0114794,0.00864151,0.0100158,0.00975793,0,0,0.0100352,0.0231417,0.0194417,0.0104064,0.0120943,0,0.0130133,0.0133548,0.00878366,0.00554464,0.00782054,0,0,0.0227214,0.00353103,0.0123601,0.0135105,0,0,0.00276807,0.00328296,0.0228629,0.0110942,0.00859433,0.00313806,0.00647722,0.00721014,0.00319986,0.0040139,0.00422435,0.00395523,0.00594348,0.00425733,0.00633173,0.00821125,0.0097145,0.00624886
29,0.00549543,0.00676323,0.017575,0.00804498,0.00710247,0,0.0272683,0.00551453,0.0109267,0.00838928,0.0104273,0.0102169,0,0,0.00959394,0.022273,0.0186317,0.0100737,0.0101865,0.00778027,0.0111529,0.0118172,0.00819114,0.00521919,0.00739305,0.0061462,0,0.0223379,0.00345046,0.0116668,0.0125629,0,0,0.00236014,0.00273925,0.0227155,0.0119278,0.00892068,0.00323457,0.00630059,0.0078083,0.00331942,0.00357598,0.0038294,0.00375755,0.00645273,0.00469068,0.00658467,0.00839679,0.0101456,0.00660336
30,0.00535557,0.00663413,0.0172445,0.00769371,0.00755467,0,0.02707,0.00533596,0.00966578,0.00740049,0.0106026,0.0103581,0,0,0.00876046,0.0206188,0.017166,0.00927716,0.00993121,0,0.00953218,0.0106545,0.00729738,0.00511905,0.00720272,0,0,0.0222485,0.00347572,0.0115659,0.012397,0,0,0.00229274,0.00265106,0.02326,0.011365,0.00859664,0.00314095,0.00537484,0.00749609,0.00326446,0.00368611,0.00391243,0.00390647,0.00680576,0.00532429,0.0067234,0.00872974,0.0102507,0.0066299
31,0.00510374,0.00659049,0.0168517,0.00738671,0.00610062,0,0.0269307,0.00509294,0.00867672,0.00685752,0.0111394,0.0108701,0,0,0.00791397,0.0193091,0.0160745,0.00883,0.00916304,0,0.00852621,0.00984299,0.00662969,0.00477163,0.00669587,0.00651174,0,0.022082,0.00354387,0.011169,0.0118593,0,0,0.00204644,0.00226565,0.0232877,0.0121535,0.00886412,0.00313821,0.00511271,0.00804583,0.00348215,0.00323002,0.00351233,0.00387389,0.00722556,0.00596168,0.00690108,0.00889241,0.0106441,0.00696878
32,0.00488024,0.00650992,0.016938,0.00678387,0.00693793,0,0.0267023,0.00492612,0.00748699,0.00618842,0.0112873,0.010989,0,0,0.00752167,0.0180551,0.0147565,0.00824702,0.0083124,0,0.00773955,0.00938538,0.00562341,0.00465254,0.00645933,0,0,0.021903,0.00361835,0.0108975,0.0115651,0,0,0.00187811,0.00199131,0.0239198,0.0117401,0.00859665,0.0031228,0.004296,0.00766298,0.00346821,0.00342007,0.00370204,0.00401556,0.00785816,0.0071287,0.00720675,0.0092588,0.0106972,0.00705833
33,0.00459342,0.00630752,0.0168659,0.00644896,0.00609442,0,0.0266449,0.00478902,0.00634983,0.00596207,0.011824,0.0116243,0,0,0.00696216,0.0170336,0.0140467,0.00844527,0.00762983,0.0075201,0.00716479,0.00907685,0.00498508,0.00424626,0.00589299,0.0075981,0,0.0217549,0.00380161,0.010454,0.0110096,0,0,0.00159617,0.00159996,0.0241667,0.0127083,0.00889211,0.00315191,0.00421062,0.00823409,0.00377559,0.00299007,0.00325716,0.00411194,0.00828888,0.00792643,0.00754063,0.00944495,0.0110865,0.00736044
34,0.00440452,0.00724549,0.0170798,0.00584454,0.00719884,0,0.0265117,0.00470485,0.00510143,0.00552322,0.011887,0.0117696,0,0,0.00696613,0.0157786,0.0128854,0.00813048,0.0069684,0.00766081,0.00766676,0.00966419,0.00400239,0.00409398,0.00566215,0,0,0.0216709,0.00388329,0.01031,0.0109206,0,0,0.00149915,0.00144616,0.0248954,0.0124704,0.00859598,0.00337516,0.00351826,0.00771487,0.00369631,0.00332123,0.00355848,0.004196,0.00925308,0.00913144,0.00804004,0.00983401,0.0110015,0.00740926
35,0.00421604,0.00769049,0.0168344,0.00550054,0.00599271,0,0.0266685,0.00472077,0.00415517,0.00556403,0.0124984,0.0125565,0,0,0.00693524,0.0145482,0.0120977,0.00809215,0.00779211,0.00831263,0.0097348,0.0109085,0.0033922,0.00360775,0.00505794,0.00861601,0,0.0217109,0.00412088,0.0100774,0.0106528,0,0,0.00133956,0.00123007,0.0252188,0.0133688,0.00886269,0.00352701,0.00358601,0.00836085,0.0040198,0.00297915,0.0029909,0.00443049,0.00951436,0.00979731,0.0085135,0.00998487,0.0114058,0.00758894
36,0.00406289,0.00937225,0.0171913,0.00505227,0.00744048,0,0.0265981,0.00471521,0.0033211,0.00560493,0.0125431,0.0126887,0,0,0.00757331,0.0134785,0.0112065,0.00804275,0.00760539,0.00813796,0.012057,0.0117863,0.00262822,0.00347577,0.00490754,0,0,0.021686,0.00418899,0.00997134,0.0106525,0,0,0.00126413,0.00113837,0.0259427,0.0132955,0.00854568,0.00400982,0.00303588,0.00778197,0.00383966,0.00342299,0.00340218,0.00444453,0.0107358,0.0110165,0.00919908,0.01038,0.0112052,0.00759871
37,0.00392852,0.00968818,0.0169851,0.00495701,0.00638869,0,0.0269161,0.00487563,0.00331563,0.00630017,0.013289,0.013553,0,0,0.00824654,0.0126381,0.0108197,0.00831894,0.00894691,0.00854083,0.0157413,0.0129383,0.00237086,0.00302094,0.00434845,0.00984641,0,0.02179,0.00447735,0.00975554,0.0104074,0,0,0.00107098,0.00104974,0.0263165,0.0141126,0.00880879,0.00423973,0.00319302,0.00854745,0.00423446,0.00325762,0.00276913,0.00485856,0.0109043,0.0117455,0.00979889,0.010511,0.0116538,0.00770628
38,0.00379603,0.0120101,0.0173964,0.00478242,0.00825656,0,0.0268705,0.00489798,0.00344983,0.00681066,0.0133201,0.0135636,0,0,0.00921615,0.0120051,0.0103104,0.00848869,0.00898569,0.00822801,0.0184705,0.0133266,0.00206599,0.00298518,0.00430394,0,0,0.0217815,0.00452723,0.00964572,0.0104385,0,0,0.00101074,0.000937005,0.0269547,0.0140957,0.00844389,0.00489393,0.00270838,0.00797243,0.00394689,0.00371845,0.00329319,0.00478445,0.0122876,0.0130205,0.0104916,0.0108567,0.0113203,0.00771045
39,0.00370856,0.0119272,0.0171643,0.00495415,0.00712633,0,0.0272864,0.00514964,0.00423329,0.00783943,0.0141247,0.0143995,0,0,0.0099664,0.0116909,0.010336,0.00893436,0.0101335,0.00849946,0.0215023,0.0139041,0.00220916,0.00258845,0.00378292,0.0111081,0,0.0219208,0.00488011,0.00942068,0.0102051,0,0,0.000880199,0.000736905,0.0273304,0.0146796,0.00865601,0.00506357,0.0028106,0.00883076,0.00445696,0.00372024,0.00267839,0.00535111,0.0123331,0.013787,0.011082,0.0110122,0.0118418,0.00775723
40,0.00359161,0.0143495,0.0174994,0.00490249,0.00899257,0,0.0272371,0.00512802,0.00443562,0.00825582,0.0140789,0.0142621,0,0,0.0104834,0.0113848,0.0100589,0.00907769,0.0100071,0.00814492,0.0219712,0.0135681,0.00223865,0.00269846,0.0038716,0,0,0.0218794,0.00488578,0.00931807,0.0102395,0,0,0.000840814,0.000655915,0.0278617,0.0145818,0.00819448,0.00576725,0.00237876,0.00826938,0.00407515,0.00412592,0.00328322,0.0051636,0.0137296,0.0149442,0.0116536,0.011296,0.0114258,0.0077597
41,0.00357135,0.0135618,0.0171767,0.00512085,0.00734392,0,0.0277338,0.00542075,0.00490341,0.00892831,0.0148718,0.015087,0,0,0.0105863,0.0113316,0.0102277,0.00944293,0.0105762,0.00835169,0.0220471,0.0134086,0.00258169,0.00236048,0.00340201,0.011924,0,0.0220128,0.00525495,0.00912151,0.0100006,0,0,0.000752641,0.000506168,0.0282238,0.0148723,0.00832817,0.00575323,0.00232721,0.00912831,0.00469927,0.00427094,0.00280058,0.00580977,0.0136965,0.0155527,0.0122079,0.011536,0.0120772,0.00775428
42,0.00348185,0.0155402,0.017381,0.00491834,0.00876724,0,0.0276591,0.00535278,0.00455273,0.00883123,0.0147199,0.014851,0,0,0.0101602,0.0110966,0.00993819,0.00947608,0.0100953,0.00784453,0.0194382,0.0123387,0.0026674,0.00253759,0.00359936,0,0,0.0219408,0.00519049,0.00907545,0.010043,0,0,0.000721384,0.000536704,0.0286777,0.0147428,0.00778918,0.00640808,0.00227351,0.0085522,0.00425158,0.00457059,0.00339781,0.00553328,0.0150002,0.0163942,0.0126433,0.0117725,0.0116478,0.00776692
43,0.00355912,0.0143439,0.0170073,0.0049562,0.00672045,0,0.0281999,0.00570208,0.00451351,0.00899654,0.015459,0.0156756,0,0,0.00937875,0.0110784,0.0100524,0.00976881,0.0101126,0.0076554,0.0172136,0.0114397,0.00292998,0.00221768,0.00319578,0.0120713,0,0.0220783,0.00555073,0.00895107,0.00980536,0,0,0.000659647,0.000503511,0.0290369,0.0149096,0.00791648,0.00618955,0.00211479,0.00936035,0.00493267,0.00472282,0.00299447,0.00616518,0.0149691,0.0167407,0.013174,0.0120858,0.0123972,0.0077663
44,0.00349767,0.0159127,0.0171486,0.00461037,0.00781476,0,0.0280989,0.00563586,0.00387191,0.00873857,0.0152133,0.0153909,0,0,0.00812996,0.0108541,0.00971952,0.00990049,0.00938471,0.00662831,0.0136669,0.00990744,0.00287692,0.00243811,0.00348073,0,0,0.0220183,0.00543235,0.00899155,0.00988021,0,0,0.000673621,0.000556289,0.0294246,0.0149379,0.00741524,0.00678903,0.00284503,0.0087952,0.00444624,0.00484237,0.00347733,0.00580308,0.0161312,0.0172513,0.0134823,0.0122884,0.0119501,0.00783525
45,0.00366474,0.0149347,0.0168359,0.0046651,0.00589295,0,0.0286762,0.0060455,0.00384737,0.00890337,0.015905,0.016205,0,0,0.00692516,0.0108774,0.00983149,0.0102985,0.00914396,0.00585041,0.0114734,0.00864696,0.00309145,0.00211723,0.0031071,0.0118673,0,0.0221668,0.00578851,0.00892487,0.00967616,0,0,0.000663384,0.000499123,0.0297873,0.0151149,0.00766274,0.00647564,0.00264367,0.00959256,0.00511003,0.0048096,0.00296696,0.00631226,0.0160941,0.0173836,0.0139639,0.0126236,0.0127066,0.00790171
