Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
9,0.00838462,0.0239192,0.0261432,0.00888438,0.0034915,0,0.0332944,0.012867,0.00425394,0.0130865,0.0177875,0.0169584,0,0,0.00551907,0.00594998,0.00435348,0.00778616,0.0106649,0.0111397,0.0128231,0.0111959,0.00532148,0.00093239,0.000996582,0.00793757,0,0.0268608,0.0105151,0.0180422,0.0216231,0,0,0.00754631,0.00899412,0.0325525,0.0260526,0.0089819,0.00446807,0.00523104,0.00685932,0.00862877,0.00363349,0.00233382,0.00477791,0.00940925,0.0101998,0.0100229,0.0115492,0.00914854,0.00775396
10,0.00837984,0.0237323,0.0260849,0.00867916,0.00331138,0,0.0333649,0.0128445,0.00414295,0.0126529,0.017793,0.0169348,0,0,0.00562078,0.0060774,0.00442119,0.00777388,0.0102426,0.0109993,0.0126948,0.0112125,0.00532422,0.000936845,0.00089624,0.00770746,0,0.0268587,0.0109375,0.0179249,0.0214563,0,0,0.00750606,0.00891801,0.0322656,0.0259493,0.00896453,0.00442066,0.00525066,0.00677657,0.00863274,0.00385981,0.00223537,0.004781,0.00921095,0.0101026,0.00999141,0.0114782,0.00908545,0.00772079
11,0.00834381,0.0235457,0.0260031,0.00853637,0.00314275,0,0.0333203,0.0128451,0.0040555,0.0123958,0.0177698,0.0168408,0,0,0.00562964,0.00598565,0.00439152,0.00772579,0.0102492,0.0107784,0.0125743,0.0111581,0.00528783,0.00085608,0.000908857,0.00744067,0,0.0268665,0.0110576,0.0178399,0.0212262,0,0,0.00753663,0.00878723,0.0319683,0.0258739,0.00894129,0.00439682,0.00525658,0.00679178,0.00864186,0.00392521,0.00218862,0.00473519,0.00902206,0.0100039,0.00998351,0.0113682,0.00905684,0.00769497
12,0.00828437,0.0233862,0.0259268,0.00854217,0.00302081,0,0.0332763,0.0127998,0.00399142,0.0125207,0.0177221,0.0167031,0,0,0.00557689,0.00572516,0.00428639,0.00772083,0.010359,0.0105169,0.0124774,0.0110458,0.00517443,0.000832116,0.000748938,0.00716861,0,0.0268344,0.0110525,0.0178173,0.0212298,0,0,0.00758125,0.00873609,0.0316814,0.025901,0.0089217,0.00438587,0.00524315,0.00678771,0.00861374,0.00387771,0.00215861,0.00464533,0.00884655,0.00987151,0.009913,0.0112491,0.00903431,0.00768162
13,0.00821842,0.0232131,0.0258169,0.00862506,0.00294518,0,0.0333137,0.0127448,0.00393823,0.0128874,0.0176521,0.01664,0,0,0.0055184,0.00540812,0.00420105,0.00772981,0.0103033,0.0102938,0.0124187,0.0109542,0.00502249,0.000886507,0.000733399,0.0069153,0,0.0267925,0.011001,0.0177891,0.0214006,0,0,0.00760659,0.00871588,0.031389,0.0259571,0.00892275,0.00436148,0.00523078,0.00672463,0.00853801,0.00384995,0.00212412,0.00454802,0.00869573,0.00970314,0.00978699,0.0111496,0.00897108,0.00768717
14,0.0081642,0.0230019,0.0256334,0.00864819,0.00289324,0,0.0333479,0.0127027,0.00386197,0.0131564,0.0175761,0.0166433,0,0,0.00549488,0.00510983,0.00419955,0.00765775,0.009982,0.0101152,0.0123216,0.0109486,0.00489396,0.000973994,0.0008478,0.00667705,0,0.026775,0.010889,0.0177048,0.0214094,0,0,0.00758037,0.00868214,0.0310841,0.0258798,0.00895838,0.00432303,0.00525404,0.00670746,0.00847893,0.00387045,0.0021366,0.00449291,0.00855359,0.00955491,0.00967077,0.0111049,0.00889455,0.0077099
15,0.00815791,0.0227597,0.0254185,0.0085591,0.00285038,0,0.033276,0.0126586,0.00377326,0.0131035,0.0175023,0.016594,0,0,0.00557366,0.00496642,0.0042349,0.00760896,0.00951897,0.00995346,0.0121885,0.0110126,0.00483028,0.00102682,0.000882065,0.00643657,0,0.0267668,0.0107607,0.0175875,0.0211417,0,0,0.00748104,0.0086391,0.0308051,0.0256208,0.00900201,0.00427972,0.00530752,0.0068097,0.0084908,0.0038797,0.00216366,0.00449468,0.00839129,0.00944564,0.00959345,0.0111143,0.0088678,0.00773053
16,0.00814325,0.0225472,0.0252328,0.00836872,0.00279353,0,0.0331808,0.0125949,0.00366862,0.0127384,0.0174491,0.0164924,0,0,0.0057048,0.00507792,0.0042089,0.00765817,0.00912505,0.00976945,0.0121069,0.0110596,0.00484283,0.00101538,0.000879316,0.00619956,0,0.0267746,0.0106674,0.0174853,0.0208009,0,0,0.00735086,0.00855017,0.0305054,0.0253161,0.00904345,0.00426583,0.00535619,0.00697359,0.00856314,0.00385847,0.00214078,0.00452926,0.00821758,0.00933811,0.00953214,0.0111034,0.0088875,0.00774734
17,0.00803272,0.0222943,0.0250245,0.00819514,0.00273786,0,0.0331888,0.0125162,0.00358185,0.0123908,0.0174348,0.0164212,0,0,0.00578538,0.00527797,0.00416998,0.00779335,0.00890872,0.0095777,0.0120993,0.0110545,0.00487464,0.00101072,0.000752008,0.00595732,0,0.0268247,0.0106287,0.0174392,0.0205173,0,0,0.00717529,0.00853101,0.0301341,0.0250338,0.00906047,0.00427513,0.00538434,0.00703148,0.00858534,0.0038402,0.00206203,0.00451892,0.00805752,0.00921258,0.00946068,0.0110114,0.0088972,0.00775199
18,0.00793701,0.022001,0.0247001,0.00815972,0.00264441,0,0.0331846,0.0124416,0.00350657,0.0123997,0.0173538,0.0163492,0,0,0.00576811,0.00529657,0.00417881,0.00789201,0.00886931,0.00941889,0.0120787,0.0110222,0.00483834,0.000998901,0.000838003,0.00571268,0,0.0268492,0.0105969,0.0173225,0.0202919,0,0,0.00702396,0.00843123,0.0297594,0.0247247,0.00905206,0.0042784,0.00542159,0.00688798,0.00852338,0.00387528,0.00202685,0.00443841,0.00792926,0.00913012,0.00939874,0.0108604,0.00887859,0.00772968
19,0.00797497,0.0216962,0.024232,0.00824549,0.00248946,0,0.0330547,0.012366,0.00342801,0.0127392,0.0172234,0.0162067,0,0,0.00573032,0.00513688,0.0042289,0.00791482,0.00889966,0.00932443,0.0120336,0.0110115,0.0047238,0.00105739,0.000865795,0.00547316,0,0.0267766,0.0104983,0.0171185,0.0200356,0,0,0.00690474,0.00832209,0.0294499,0.0243289,0.00903015,0.00426264,0.00546664,0.00667063,0.00847483,0.00393771,0.00208237,0.00435261,0.00785899,0.00910166,0.00936027,0.0106815,0.00884558,0.00768928
20,0.00806129,0.0214006,0.0237979,0.00831334,0.00236798,0,0.0328993,0.0122728,0.00335043,0.0130477,0.0171177,0.016036,0,0,0.00572472,0.00499956,0.00426712,0.00790239,0.00884864,0.00926671,0.0120625,0.0109917,0.00461822,0.00114469,0.000882867,0.00525735,0,0.0266488,0.0103154,0.0169311,0.0199623,0,0,0.00692673,0.00821485,0.0291751,0.0239565,0.00901842,0.00425334,0.00547732,0.00658999,0.00851559,0.00395062,0.00216981,0.00434605,0.00787498,0.00902094,0.00930684,0.010486,0.00879988,0.00766788
21,0.00805291,0.0210986,0.0235249,0.00825315,0.00232194,0,0.0328687,0.0121622,0.00327373,0.0130127,0.0170591,0.0159137,0,0,0.0057378,0.0049818,0.00427444,0.00788927,0.0086427,0.00918668,0.0123696,0.0109176,0.00458545,0.00119961,0.000973847,0.00504758,0,0.0265564,0.0101427,0.0168416,0.0202217,0,0,0.00707727,0.00810022,0.0288578,0.0236968,0.00903384,0.00426596,0.00545255,0.00667906,0.00858414,0.0039123,0.00224292,0.00441095,0.00794511,0.00882326,0.00921013,0.0103416,0.00873488,0.00768236
22,0.00797421,0.0207692,0.0232773,0.00806228,0.00227066,0,0.032924,0.0120551,0.00319248,0.0126374,0.0169921,0.0158474,0,0,0.00573604,0.00501588,0.00431126,0.00784587,0.00837632,0.00906237,0.0130278,0.0108383,0.00459592,0.00114285,0.000862538,0.004815,0,0.0265288,0.0100347,0.0167878,0.0204269,0,0,0.00710655,0.00799011,0.028461,0.0235109,0.00907715,0.00429315,0.00544291,0.00680337,0.00859594,0.00389265,0.00228118,0.00445284,0.00797315,0.00861658,0.0091184,0.0103074,0.0086507,0.00772024
23,0.00793682,0.0203687,0.0229159,0.00786609,0.00223821,0,0.0329452,0.0119599,0.0031239,0.0122862,0.0168687,0.0157901,0,0,0.00573767,0.00492306,0.0044255,0.0077631,0.00817797,0.00893364,0.0133439,0.0108271,0.00457356,0.00100935,0.000556869,0.00455518,0,0.0265273,0.00991727,0.0166672,0.020176,0,0,0.0068987,0.00783862,0.0280375,0.023328,0.00911421,0.00431763,0.00545563,0.00682694,0.00854238,0.00387647,0.00226276,0.0043958,0.00791946,0.00851808,0.00907556,0.0103126,0.00855111,0.007752
24,0.0079745,0.0198859,0.0225343,0.00780645,0.00238396,0,0.0329002,0.0118527,0.00304901,0.0123611,0.0167017,0.015668,0,0,0.00578302,0.00463661,0.00453758,0.00767072,0.00806064,0.00883844,0.0122786,0.0108668,0.00448346,0.000960109,0.000257166,0.00428731,0,0.0265005,0.00975174,0.0165125,0.0196759,0,0,0.00662367,0.00772357,0.0277039,0.0231193,0.00909793,0.00430399,0.00544724,0.00672946,0.00846027,0.003781,0.00222041,0.00425516,0.00782967,0.0084775,0.00902616,0.0102692,0.00845797,0.00774354
25,0.00804661,0.0193881,0.0222922,0.00784654,0.00272376,0,0.0327942,0.0117484,0.00298505,0.0127452,0.0165201,0.0154581,0,0,0.00587804,0.00440515,0.00457799,0.00761377,0.00796511,0.00876075,0.0104218,0.0108834,0.00437877,0.00100329,0.000300387,0.00404025,0,0.0264303,0.00961868,0.016364,0.0194048,0,0,0.00649784,0.00766298,0.0274886,0.0228949,0.00903073,0.00422945,0.00542426,0.00657564,0.0083831,0.00364926,0.00219251,0.00411332,0.00770217,0.00838219,0.00888402,0.010219,0.00841383,0.00769069
26,0.00809658,0.0189582,0.022164,0.00780128,0.00301987,0,0.0326518,0.0117139,0.00295301,0.0128124,0.0163778,0.0152272,0,0,0.00595894,0.0044974,0.00459885,0.00760405,0.00783167,0.00863215,0.00937935,0.0108399,0.00433678,0.00114846,0.000403225,0.00380241,0,0.0263727,0.00958107,0.016222,0.0193236,0,0,0.0064569,0.00764907,0.0272363,0.0226906,0.00897843,0.00413918,0.00544704,0.00641872,0.00832501,0.00361776,0.00216369,0.00403458,0.00749987,0.00821493,0.00867006,0.010243,0.00841757,0.00763432
27,0.0081257,0.0185993,0.0219936,0.00763478,0.00313775,0,0.0326025,0.0117632,0.0029253,0.0124101,0.0162606,0.0150347,0,0,0.00601318,0.00480018,0.00466349,0.00765107,0.00763274,0.00843677,0.00930173,0.0107771,0.00434562,0.00130555,0.000548215,0.00354785,0,0.0263807,0.00958612,0.0160573,0.0190978,0,0,0.00640078,0.00755307,0.0268419,0.0224872,0.00897369,0.0040914,0.00551699,0.0062747,0.00827422,0.00368622,0.00212464,0.00399546,0.007267,0.00801618,0.00849265,0.0103479,0.0083994,0.00760518
28,0.0081664,0.0182901,0.0216783,0.00747272,0.00314029,0,0.0327054,0.0117658,0.00286998,0.0120185,0.0161164,0.014854,0,0,0.00608413,0.00500825,0.0047272,0.00771689,0.00734965,0.00823635,0.00954396,0.0107477,0.00433751,0.00143434,0.000674541,0.00329235,0,0.0263922,0.00954716,0.0158944,0.0186975,0,0,0.00631742,0.00740361,0.0263755,0.022215,0.00898759,0.00409628,0.00556748,0.00615843,0.0082372,0.00373434,0.00208515,0.00394208,0.00708171,0.0078168,0.00840989,0.0104197,0.008313,0.00759242
29,0.00820386,0.0180104,0.0212786,0.00737275,0.0031326,0,0.0325317,0.0116233,0.00279239,0.0118815,0.0159578,0.0146527,0,0,0.00615419,0.00506243,0.0047368,0.00772372,0.00698056,0.00809681,0.00962472,0.0107463,0.0042995,0.00148541,0.000708251,0.00304769,0,0.0262599,0.00945287,0.0157274,0.0184058,0,0,0.00623934,0.0072664,0.0259206,0.0218934,0.00897976,0.00411463,0.00555939,0.00608165,0.00820789,0.00371473,0.0020094,0.00383325,0.00694649,0.00764507,0.00838718,0.0102016,0.00822375,0.00757013
30,0.00817933,0.0177477,0.0209355,0.00732199,0.00319127,0,0.0315526,0.0114619,0.00272889,0.0119197,0.0158668,0.0144654,0,0,0.00614206,0.00505985,0.00469775,0.00764433,0.00659476,0.00799317,0.00948264,0.0107103,0.00426072,0.0014243,0.000689618,0.00282037,0,0.0259628,0.0093518,0.0155089,0.0182683,0,0,0.00614711,0.00711146,0.0254515,0.0216087,0.00894483,0.00411333,0.00552405,0.00602904,0.00814049,0.00366589,0.00185554,0.00365847,0.00681612,0.00751971,0.00836227,0.00954122,0.00823296,0.00752724
31,0.00808025,0.0175032,0.02069,0.00734531,0.00331779,0,0.0301576,0.0114153,0.00267634,0.0121255,0.0158653,0.014347,0,0,0.00605621,0.00500168,0.00462892,0.00754482,0.00628942,0.00784503,0.00927488,0.0106076,0.00421241,0.00135173,0.000387492,0.00259935,0,0.0256747,0.00928701,0.0152903,0.0180272,0,0,0.00597817,0.00698468,0.0249357,0.0213614,0.008913,0.00410741,0.00550847,0.0059763,0.00803716,0.00363123,0.00165978,0.003496,0.00667037,0.00741331,0.00829951,0.00872502,0.00831628,0.00748331
32,0.00797573,0.0172715,0.0204832,0.00743712,0.00345266,0,0.0292981,0.0113801,0.002624,0.0124711,0.0158161,0.014282,0,0,0.00599297,0.00488321,0.00457486,0.0074875,0.00607931,0.00764143,0.00911651,0.0104952,0.00414128,0.00135822,0.000544925,0.00236682,0,0.02553,0.00921435,0.0151278,0.0176989,0,0,0.00583569,0.00680673,0.0244343,0.0211075,0.00892466,0.00413409,0.00552132,0.0059479,0.00797812,0.00364512,0.00151937,0.00348647,0.00650771,0.00728604,0.00819093,0.0082222,0.00833119,0.00748624
33,0.0079408,0.0169725,0.0202229,0.00751452,0.00359387,0,0.0291996,0.0112669,0.00258984,0.0127213,0.015692,0.0141887,0,0,0.00598818,0.00481318,0.00457505,0.00744605,0.00589333,0.00743575,0.00890999,0.0104401,0.00407856,0.00148689,0.000645539,0.00211828,0,0.0254793,0.00906781,0.0150326,0.0173986,0,0,0.00572626,0.00671786,0.023987,0.0208086,0.00897888,0.00418292,0.00553376,0.00597092,0.00798002,0.00371189,0.00151304,0.00364973,0.00632562,0.00713013,0.00804714,0.00809921,0.00820516,0.00755573
34,0.00800554,0.0165834,0.0198959,0.00753277,0.00377541,0,0.0293018,0.0111466,0.00258017,0.0127344,0.0155378,0.0140262,0,0,0.00600237,0.00491948,0.00461929,0.00738669,0.00568502,0.00727016,0.00857485,0.010423,0.00404781,0.00159486,0.000605928,0.00187389,0,0.0254439,0.008879,0.0148817,0.0170975,0,0,0.00564114,0.00663961,0.0235678,0.0204692,0.00903122,0.00420245,0.00552324,0.00599102,0.00797221,0.00379668,0.0016426,0.00382645,0.00612843,0.00695463,0.00789599,0.00808466,0.0080207,0.0076455
35,0.00807155,0.0162108,0.0195328,0.00752045,0.0039504,0,0.0292936,0.0110655,0.00258412,0.012645,0.0153483,0.0138368,0,0,0.00600123,0.00519466,0.00469892,0.00735614,0.00544938,0.00715187,0.00838844,0.0103786,0.00402554,0.00163598,0.000508437,0.00166321,0,0.0254455,0.00875981,0.0146653,0.0166682,0,0,0.00553525,0.00653649,0.0231151,0.0200958,0.00906531,0.00418624,0.00550715,0.00590644,0.00794906,0.00385072,0.00181324,0.00387861,0.00590856,0.00676764,0.00776582,0.0080406,0.00788948,0.00771175
36,0.00802344,0.0159313,0.0191851,0.00750208,0.00406875,0,0.0292671,0.0109989,0.00257835,0.0125781,0.0150639,0.0136502,0,0,0.00597782,0.00548306,0.00480844,0.00738299,0.00515775,0.00704777,0.00860998,0.0102988,0.00399408,0.00167516,0.000515297,0.00153542,0,0.0254747,0.00874538,0.0144771,0.0162046,0,0,0.00542837,0.00640434,0.0226131,0.0197317,0.00911281,0.00418534,0.00552482,0.00568364,0.00798221,0.00386188,0.00189071,0.00385359,0.00565535,0.00656095,0.00768064,0.00800182,0.00783466,0.00776906
37,0.00788618,0.0156882,0.0188775,0.00748553,0.00418345,0,0.029089,0.0109084,0.00255404,0.0125196,0.0147509,0.0134506,0,0,0.00593841,0.00565474,0.00494622,0.00741741,0.00480782,0.00690899,0.00897101,0.0102164,0.00397649,0.00173991,0.000636912,0.00150878,0,0.0254189,0.00872546,0.0143198,0.0158264,0,0,0.00534147,0.00623032,0.0221051,0.0194184,0.00918797,0.00423086,0.00558731,0.00541762,0.00808399,0.00389386,0.0018538,0.00388442,0.00536811,0.00633908,0.00763729,0.00794209,0.00781368,0.00783681
38,0.0077669,0.0154234,0.0185661,0.00748704,0.00432794,0,0.0285335,0.0107726,0.00251989,0.0124329,0.0145298,0.0132369,0,0,0.00590043,0.00575732,0.00509089,0.00746217,0.00452372,0.0067509,0.00889627,0.0101265,0.00399704,0.0018638,0.000614122,0.00149894,0,0.0252188,0.00859431,0.0141042,0.0153422,0,0,0.00518185,0.00602517,0.0216282,0.0191175,0.0092658,0.00430384,0.00565787,0.00523401,0.00819828,0.00403411,0.00182602,0.004002,0.00503271,0.0061905,0.00756286,0.00779074,0.00780913,0.00790034
39,0.00772812,0.015158,0.018233,0.00751672,0.00445759,0,0.0279304,0.0106379,0.00249223,0.0123307,0.0143,0.0130028,0,0,0.00588414,0.00588756,0.00521453,0.007583,0.00445743,0.00663544,0.00829998,0.0100145,0.0040425,0.00198748,0.000920697,0.00147226,0,0.0250052,0.00840021,0.0138025,0.0145843,0,0,0.00492503,0.00570456,0.0211891,0.0188122,0.00932968,0.00435952,0.0056872,0.00514986,0.00825759,0.0042798,0.00189088,0.00411138,0.00467512,0.0061433,0.00742214,0.00757581,0.00784008,0.00796025
40,0.0077427,0.0149199,0.0179085,0.00756158,0.00454076,0,0.0278699,0.010563,0.00248738,0.0122529,0.0139667,0.0127482,0,0,0.00587048,0.00599891,0.00530526,0.00771064,0.0045536,0.00655563,0.00768963,0.00990352,0.00407581,0.00207026,0.000911508,0.00148738,0,0.0249241,0.0082328,0.0135639,0.0137365,0,0,0.00459543,0.00543989,0.0207733,0.0185425,0.00940293,0.0043469,0.00567305,0.0050494,0.00818653,0.00452109,0.00201188,0.00413248,0.0044175,0.00595952,0.00731419,0.00740375,0.00787039,0.00806072
41,0.00777736,0.0147286,0.0176282,0.00759249,0.00460053,0,0.0282365,0.0104776,0.00250957,0.0122,0.0135843,0.0124555,0,0,0.00582567,0.00597769,0.00536963,0.0076784,0.00451999,0.00645198,0.00752676,0.00982071,0.00408122,0.00212767,0.000920071,0.0015733,0,0.0249447,0.00806743,0.0134628,0.0132283,0,0,0.00436077,0.00529409,0.020375,0.0183452,0.00951428,0.0042596,0.00566501,0.00486512,0.00798134,0.00468001,0.00214003,0.00413675,0.00431974,0.00544641,0.00731762,0.00735679,0.00781318,0.00822853
42,0.00780688,0.0145749,0.0173669,0.00758137,0.00467088,0,0.0284746,0.0103061,0.00253891,0.0120883,0.0132995,0.0121581,0,0,0.00575854,0.00584815,0.00542512,0.00746905,0.00424558,0.00632084,0.00770737,0.0097563,0.00408917,0.00224704,0.00099755,0.00171879,0,0.0249219,0.00787947,0.0134334,0.0130723,0,0,0.00426441,0.00523849,0.0199553,0.01819,0.00963951,0.00417612,0.0056886,0.00471291,0.00778414,0.00479942,0.00229395,0.00425074,0.00424289,0.00492619,0.00735606,0.00739664,0.00767977,0.00841679
43,0.00781729,0.0144192,0.0171048,0.00754362,0.00474833,0,0.0283881,0.0101253,0.00255035,0.0119015,0.0131258,0.0119025,0,0,0.00573371,0.00578253,0.00546955,0.00725143,0.00385778,0.00620968,0.00770785,0.00971321,0.0041369,0.00240598,0.00112874,0.00192273,0,0.0248192,0.00772294,0.0133918,0.0129468,0,0,0.00419645,0.00521211,0.0194766,0.0180504,0.00972064,0.00417664,0.00571182,0.00470903,0.0077422,0.00496957,0.00249807,0.00444588,0.00395357,0.00476567,0.00729668,0.00727501,0.00760248,0.00854916
44,0.00782766,0.0142353,0.016841,0.00751753,0.00478644,0,0.0281925,0.0100379,0.00252832,0.0117292,0.0129263,0.0116768,0,0,0.00580034,0.00593101,0.00546896,0.00715876,0.00343881,0.00611581,0.00737958,0.00970521,0.00420481,0.00249805,0.00108185,0.00220224,0,0.0247137,0.00761714,0.0133184,0.0127435,0,0,0.00406854,0.00520103,0.0189546,0.0179214,0.00973823,0.00424483,0.00570565,0.00473568,0.00781556,0.00524284,0.00269839,0.00457055,0.00345602,0.0048952,0.0071289,0.00677027,0.00760704,0.00860323
45,0.00788476,0.0140362,0.0165691,0.00747017,0.00476445,0,0.0280008,0.00998448,0.00245388,0.011531,0.0126049,0.0114092,0,0,0.00590268,0.00626116,0.00542692,0.00714351,0.00310811,0.00599597,0.00714324,0.00969221,0.00423121,0.00252665,0.00128989,0.00257663,0,0.0246411,0.00752098,0.0131728,0.0126748,0,0,0.00402461,0.00508143,0.0184178,0.0178102,0.00972853,0.00431509,0.00568231,0.00455927,0.0078432,0.00563427,0.00285821,0.00458883,0.0030125,0.00496129,0.00694299,0.00612624,0.00753794,0.00862242
