1.5, 1
1.5, 1
1.5, 1
1.05132857579145, 0.557270838191785
1.00143189008006, 0.480064538585529
1.00458310867984, 0.491606909040836
1.00752047904389, 0.486310661685878
1.01415344265705, 0.478362926290649
1.00200153295723, 0.52142059933874
1.00982304105888, 0.525525487473201
1.00512426239067, 0.499841550588042
1.00663311421499, 0.496524385803325
1.0071248443962, 0.494894479762735
1.00782276072335, 0.498119544814375
1.00312391706544, 0.50037105185932
1.00023740452027, 0.501544861707228
0.998387193661317, 0.500788064376256
0.992582299783364, 0.502411757397194
0.988512484686515, 0.51206588847354
0.96881735996856, 0.505529723488472
0.96341416171381, 0.488739980364124
1.0132689545368, 0.501687270142007
0.999660141552245, 0.514794155492953
0.994804441810343, 0.521416013416384
0.98400595850241, 0.523377307017015
0.974889018954178, 0.552354153665505
0.966553578598474, 0.547357215424233
0.966671346091811, 0.549842359821997
0.963564973490283, 0.54816804282618
0.784161539837253, 0.748921276140543
0.774950096732013, 0.73302547745009
0.793928968965483, 0.747509319550615
0.200000020647936, 1.63573917347485
0.201666706285096, 2.5307856405831
2.29427906432904, 2.71681031852654
2.41498935362663, 2.93748423402965
3.075341369313, 2.79480312807844
3.02369264377571, 2.75809064433947
3.0347900763858, 2.7634400943026
3.04776889992645, 2.76750708767565
3.06772131480325, 2.77196197724741
3.11289121882397, 2.77170169875818
3.39476135365059, 2.81492069705347
2.77990275942672, 2.81962661246145
2.77295500189517, 2.60722707812623
3.08134379784649, 2.132409711986
2.99493312688502, 2.2250353512261
2.96917912214799, 2.26825588738664
2.98129105669136, 2.27807008386106
3.00575703906906, 2.30251633350383
3.01606444126489, 2.31458447587962
3.03284501971645, 2.33541593801681
3.05166325039123, 2.36079071290645
3.06251106908926, 2.3679572370829
3.06193077628126, 2.36695358909436
3.07116881218003, 2.34916127810135
3.06379018776048, 2.31836851617539
3.03942844361203, 2.28323818126604
2.99393687220115, 2.31161955805485
2.92314968350795, 2.38195696377876
2.89072195172712, 2.44703848683997
2.87838949539359, 2.46751949881802
3.08816674676718, 2.90491576785068
2.94096960021264, 2.35994497144913
3.15292256238173, 2.6679457369852
3.12376017384055, 2.6891765367593
3.07880786003195, 2.70917372804067
2.86713978641095, 2.66531292575674
2.90276439116403, 2.5487086319007
3.11766556741645, 2.39804986881039
3.14293550260016, 2.43397538330283
3.11907364350218, 2.44702327160499
3.12137064479762, 2.48501553014512
3.12484713055614, 2.45813575568934
3.13829927708305, 2.53740441229162
3.12827202537721, 2.49931149150505
3.1251087318572, 2.49909953927482
