0.01, 0.02, 0.021
0.01, 0.02, 0.021
0.01, 0.02, 0.021
0.01, 0.02, 0.021
0.01, 0.02, 0.021
0.01, 0.02, 0.021
0.01, 0.02, 0.021
0.01, 0.02, 0.021
0.01, 0.02, 0.021
0.01, 0.02, 0.021
0.01, 0.02, 0.021
0.01, 0.02, 0.021
0.01, 0.02, 0.021
0.01, 0.02, 0.021
0.0499998985245025, 0.0416165531304769, 0.021
0.0499998985245025, 0.0416165531304769, 0.021
0.0499998985245025, 0.0416165531304769, 0.021
0.0499998985245025, 0.0416165531304769, 0.021
0.0499998985245025, 0.0416165531304769, 0.021
-9.9986354680978e-09, 0.00628689485297258, 0.021
-9.9986354680978e-09, 0.00628689485297258, 0.021
-9.9986354680978e-09, 0.00628689485297258, 0.021
-9.9986354680978e-09, 0.00628689485297258, 0.021
-9.9986354680978e-09, 0.00628689485297258, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
-9.99981960815541e-09, 0.00618962995336158, 0.021
